region_id,HH_IN_P_1_f_hh_C_f_n_c_N_u_1,HH_IN_P_1_f_hh_C_f_n_c_N_u_2,HH_IN_P_1_f_hh_C_f_n_c_N_u_3,HH_IN_P_1_f_hh_C_f_n_c_N_u_4,HH_IN_P_1_f_hh_C_f_n_c_N_u_5,HH_IN_P_1_f_h_C_f_n_c_N_u_6ov,HH_IN_P_1_f_hh_C_f_no_ch_Tot,HH_IN_P_1_f_hh_C_f_ch_Nu_ur_1,HH_IN_P_1_f_hh_C_f_ch_Nu_ur_2,HH_IN_P_1_f_hh_C_f_ch_Nu_ur_3,HH_IN_P_1_f_hh_C_f_ch_Nu_ur_4,HH_IN_P_1_f_hh_C_f_ch_Nu_ur_5,HH_I_P_1_f_h_C_f_ch_Nu_ur_6ov,HH_IN_PE_1_fa_hh_Co_fa_ch_Tot,HH_IN_P_1_f_h_1_pa_f_Nu_ur_1,HH_IN_P_1_f_h_1_pa_f_Nu_ur_2,HH_IN_P_1_f_h_1_pa_f_Nu_ur_3,HH_IN_P_1_f_h_1_pa_f_Nu_ur_4,HH_IN_P_1_f_h_1_pa_f_Nu_ur_5,HH_IN_P_1_f_h_1_pa_f_N_ur_6ov,HH_IN_P_1_f_h_1_pa_f_Tot,HH_IN_P_1_fa_hh_Ot_fa_Nu_ur_1,HH_IN_P_1_fa_hh_Ot_fa_Nu_ur_2,HH_IN_P_1_fa_hh_Ot_fa_Nu_ur_3,HH_IN_P_1_fa_hh_Ot_fa_Nu_ur_4,HH_IN_P_1_fa_hh_Ot_fa_Nu_ur_5,HH_IN_P_1_fa_hh_Ot_f_N_ur_6ov,HH_IN_PE_1_fa_hh_Other_fa_Tot,HH_IN_PE_1_fa_hh_Tot_Nu_ur_1,HH_IN_PE_1_fa_hh_Tot_Nu_ur_2,HH_IN_PE_1_fa_hh_Tot_Nu_ur_3,HH_IN_PE_1_fa_hh_Tot_Nu_ur_4,HH_IN_PE_1_fa_hh_Tot_Nu_ur_5,HH_IN_PE_1_fa_hh_Tot_N_ur_6ov,HH_IN_PE_1_fa_hh_Tot_Tot,HHD_IN_PE_Mu_fa_hhd_Nu_ur_1,HHD_IN_PE_Mu_fa_hhd_Nu_ur_2,HHD_IN_PE_Mu_fa_hhd_Nu_ur_3,HHD_IN_PE_Mu_fa_hhd_Nu_ur_4,HHD_IN_PE_Mu_fa_hhd_Nu_ur_5,HHD_IN_PE_Mu_fa_hhd_N_ur_6ov,HHD_IN_PE_Mu_fa_hhd_Tot,HHD_IN_PE_TotFa_hhd_Nu_ur_1,HHD_IN_PE_TotFa_hhd_Nu_ur_2,HHD_IN_PE_TotFa_hhd_Nu_ur_3,HHD_IN_PE_TotFa_hhd_Nu_ur_4,HHD_IN_PE_TotFa_hhd_Nu_ur_5,HHD_IN_PE_TotFa_hhd_N_ur_6ov,HHD_IN_PE_TotFa_hhd_Tot,HHD_IN_PE_Lo_per_hhd_Nu_ur_1,HHD_IN_PE_Lo_per_hhd_Nu_ur_2,HHD_IN_PE_Lo_per_hhd_Nu_ur_3,HHD_IN_PE_Lo_per_hhd_Nu_ur_4,HHD_IN_PE_Lo_per_hhd_Nu_ur_5,HHD_IN_PE_Lo_per_hhd_N_ur_6ov,HHD_IN_PE_Lo_per_hhd_Tot,HHD_IN_PE_Gr_hh_Nu_ur_1,HHD_IN_PE_Gr_hh_Nu_ur_2,HHD_IN_PE_Gr_hh_Nu_ur_3,HHD_IN_PE_Gr_hh_Nu_ur_4,HHD_IN_PE_Gr_hh_Nu_ur_5,HHD_IN_PE_Gr_hh_N_ur_6ov,HHD_IN_PE_Gr_hh_Tot,HHD_IN_PE_Tot_Nu_ur_1,HHD_IN_PE_Tot_Nu_ur_2,HHD_IN_PE_Tot_Nu_ur_3,HHD_IN_PE_Tot_Nu_ur_4,HHD_IN_PE_Tot_Nu_ur_5,HHD_IN_PE_Tot_Nu_ur_6_more,HHD_IN_PE_Tot_Tot,OT_HH_1_f_hh_C_f_no_c_Nu_ur_1,OT_HH_1_f_hh_C_f_no_c_Nu_ur_2,OT_HH_1_f_hh_C_f_no_c_Nu_ur_3,OT_HH_1_f_hh_C_f_no_c_Nu_ur_4,OT_HH_1_f_hh_C_f_no_c_Nu_ur_5,OT_HH_1_f_hh_C_f_n_c_N_ur_6ov,OT_HH_1_f_hh_C_f_no_c_Tot,OT_HH_1_f_hh_C_f_ch_Nu_ur_1,OT_HH_1_f_hh_C_f_ch_Nu_ur_2,OT_HH_1_f_hh_C_f_ch_Nu_ur_3,OT_HH_1_f_hh_C_f_ch_Nu_ur_4,OT_HH_1_f_hh_C_f_ch_Nu_ur_5,OT_HH_1_f_hh_C_f_ch_N_ur_6ov,OT_HH_1_f_hh_C_f_with_ch_Tot,OT_HH_1_f_hh_1_pa_f_Nu_ur_1,OT_HH_1_f_hh_1_pa_f_Nu_ur_2,OT_HH_1_f_hh_1_pa_f_Nu_ur_3,OT_HH_1_f_hh_1_pa_f_Nu_ur_4,OT_HH_1_f_hh_1_pa_f_Nu_ur_5,OT_HH_1_f_hh_1_pa_f_N_ur_6ov,OT_HH_1_f_hh_1_parent_f_Tot,OT_HH_One_fa_hh_Ot_fa_Nu_ur_1,OT_HH_One_fa_hh_Ot_fa_Nu_ur_2,OT_HH_One_fa_hh_Ot_fa_Nu_ur_3,OT_HH_One_fa_hh_Ot_fa_Nu_ur_4,OT_HH_One_fa_hh_Ot_fa_Nu_ur_5,OT_HH_1_fa_hh_Ot_fa_N_ur_6ov,OT_HH_One_fa_hhd_Other_fa_Tot,OT_HH_One_fa_hhd_Tot_Nu_ur_1,OT_HH_One_fa_hhd_Tot_Nu_ur_2,OT_HH_One_fa_hhd_Tot_Nu_ur_3,OT_HH_One_fa_hhd_Tot_Nu_ur_4,OT_HH_One_fa_hhd_Tot_Nu_ur_5,OT_HH_One_fa_hhd_Tot_N_ur_6ov,OT_HH_One_fa_hhd_Tot_Tot,OT_HH_Multiple_fa_hhd_Nu_ur_1,OT_HH_Multiple_fa_hhd_Nu_ur_2,OT_HH_Multiple_fa_hhd_Nu_ur_3,OT_HH_Multiple_fa_hhd_Nu_ur_4,OT_HH_Multiple_fa_hhd_Nu_ur_5,OT_HH_Multiple_fa_hh_Nu_u_6ov,OT_HH_Multiple_fa_hhd_Tot,OT_HH_TotFa_hhd_Nu_ur_1,OT_HH_TotFa_hhd_Nu_ur_2,OT_HH_TotFa_hhd_Nu_ur_3,OT_HH_TotFa_hhd_Nu_ur_4,OT_HH_TotFa_hhd_Nu_ur_5,OT_HH_TotFa_hhd_Nu_ur_6_more,OT_HH_TotFa_hhd_Tot,OT_HH_Lo_per_hhd_Nu_ur_1,OT_HH_Lo_per_hhd_Nu_ur_2,OT_HH_Lo_per_hhd_Nu_ur_3,OT_HH_Lo_per_hhd_Nu_ur_4,OT_HH_Lo_per_hhd_Nu_ur_5,OT_HH_Lo_per_hh_Nu_ur_6ov,OT_HH_Lo_per_hhd_Tot,OT_HH_Gr_hh_Nu_ur_1,OT_HH_Gr_hh_Nu_ur_2,OT_HH_Gr_hh_Nu_ur_3,OT_HH_Gr_hh_Nu_ur_4,OT_HH_Gr_hh_Nu_ur_5,OT_HH_Gr_hh_Nu_u_6ov,OT_HH_Gr_hh_Tot,OT_HH_Tot_Nu_ur_1,OT_HH_Tot_Nu_ur_2,OT_HH_Tot_Nu_ur_3,OT_HH_Tot_Nu_ur_4,OT_HH_Tot_Nu_ur_5,OT_HH_Tot_Nu_ur_6_more,OT_HH_Tot_Tot
LGA10050,0,63,3,0,0,0,66,0,0,30,43,27,17,117,0,49,54,30,20,20,173,0,3,3,0,0,3,9,0,115,90,73,47,40,365,0,0,0,4,3,3,10,0,115,90,77,50,43,375,90,0,0,0,0,0,90,0,30,3,3,0,0,36,90,145,93,80,50,43,501,0,4641,115,19,3,3,4781,0,0,1643,2022,850,315,4830,0,964,650,239,73,23,1949,0,128,28,9,0,3,168,0,5733,2436,2289,926,344,11728,0,0,0,38,39,24,101,0,5733,2436,2327,965,368,11829,5493,0,0,0,0,0,5493,0,607,131,42,8,4,792,5493,6340,2567,2369,973,372,18114
LGA10110,0,51,7,0,0,0,58,0,0,37,43,33,25,138,0,44,60,34,26,18,182,0,13,4,3,0,0,20,0,108,108,80,59,43,398,0,0,0,8,5,13,26,0,108,108,88,64,56,424,99,0,0,0,0,0,99,0,26,7,0,0,0,33,99,134,115,88,64,56,556,0,2148,73,9,0,0,2230,0,0,692,869,413,150,2124,0,426,245,95,37,7,810,0,42,17,3,0,4,66,0,2616,1027,976,450,161,5230,0,0,0,13,10,12,35,0,2616,1027,989,460,173,5265,2369,0,0,0,0,0,2369,0,284,76,27,9,3,399,2369,2900,1103,1016,469,176,8033
LGA10150,0,20,0,0,3,0,23,0,0,9,12,4,3,28,0,14,5,7,3,0,29,0,0,5,0,0,0,5,0,34,19,19,10,3,85,0,0,0,0,0,0,0,0,34,19,19,10,3,85,26,0,0,0,0,0,26,0,13,3,0,0,0,16,26,47,22,19,10,3,127,0,3161,261,120,20,18,3580,0,0,1734,1882,613,176,4405,0,798,423,126,30,13,1390,0,227,64,18,5,3,317,0,4186,2482,2146,668,210,9692,0,0,0,104,95,120,319,0,4186,2482,2250,763,330,10011,4153,0,0,0,0,0,4153,0,680,210,75,26,14,1005,4153,4866,2692,2325,789,344,15169
LGA10200,0,19,4,0,0,0,23,0,0,6,15,4,7,32,0,10,12,5,0,0,27,0,6,0,0,0,0,6,0,35,22,20,4,7,88,0,0,0,0,0,3,3,0,35,22,20,4,10,91,27,0,0,0,0,0,27,0,9,3,0,0,0,12,27,44,25,20,4,10,130,0,3665,438,177,40,24,4344,0,0,2768,3351,1645,1070,8834,0,1018,779,364,135,85,2381,0,310,119,54,20,6,509,0,4993,4104,3946,1840,1185,16068,0,0,0,235,252,547,1034,0,4993,4104,4181,2092,1732,17102,3732,0,0,0,0,0,3732,0,644,246,119,62,43,1114,3732,5637,4350,4300,2154,1775,21948
LGA10250,0,74,6,3,3,0,86,0,0,27,49,23,22,121,0,60,67,33,18,13,191,0,8,3,0,0,0,11,0,142,103,85,44,35,409,0,0,0,8,10,5,23,0,142,103,93,54,40,432,75,0,0,0,0,0,75,0,21,5,3,0,0,29,75,163,108,96,54,40,536,0,4547,124,14,3,0,4688,0,0,1318,1579,644,253,3794,0,852,525,163,51,12,1603,0,92,15,4,0,0,111,0,5491,1982,1760,698,265,10196,0,0,0,62,41,48,151,0,5491,1982,1822,739,313,10347,4187,0,0,0,0,0,4187,0,436,73,14,0,5,528,4187,5927,2055,1836,739,318,15062
LGA10300,0,15,0,0,0,0,15,0,0,7,9,0,4,20,0,4,6,0,0,3,13,0,0,0,0,0,0,0,0,19,13,9,0,7,48,0,0,0,0,6,0,6,0,19,13,9,6,7,54,10,0,0,0,0,0,10,0,5,0,0,0,0,5,10,24,13,9,6,7,69,0,233,3,0,0,0,236,0,0,81,82,49,22,234,0,31,16,10,0,0,57,0,10,0,0,0,0,10,0,274,100,92,49,22,537,0,0,0,0,0,0,0,0,274,100,92,49,22,537,214,0,0,0,0,0,214,0,5,3,0,0,0,8,214,279,103,92,49,22,759
LGA10350,0,82,11,0,0,0,93,0,0,47,73,45,19,184,0,56,71,46,14,10,197,0,7,3,0,3,0,13,0,145,132,119,62,29,487,0,0,0,11,15,19,45,0,145,132,130,77,48,532,105,0,0,0,0,0,105,0,26,5,0,3,0,34,105,171,137,130,80,48,671,0,9843,620,111,22,11,10607,0,0,6411,8684,4831,2875,22801,0,3237,2437,1211,496,262,7643,0,584,154,33,13,6,790,0,13664,9622,10039,5362,3154,41841,0,0,0,396,568,1282,2246,0,13664,9622,10435,5930,4436,44087,11350,0,0,0,0,0,11350,0,878,162,56,20,14,1130,11350,14542,9784,10491,5950,4450,56567
LGA10470,0,73,8,3,3,0,87,0,0,59,65,38,36,198,0,46,48,45,26,8,173,0,9,4,3,0,0,16,0,128,119,116,67,44,474,0,0,0,5,7,8,20,0,128,119,121,74,52,494,84,0,0,0,0,0,84,0,24,5,3,0,0,32,84,152,124,124,74,52,610,0,3468,118,7,0,0,3593,0,0,1240,1539,745,330,3854,0,665,431,193,58,20,1367,0,101,19,6,0,0,126,0,4234,1808,1745,803,350,8940,0,0,0,46,30,42,118,0,4234,1808,1791,833,392,9058,3465,0,0,0,0,0,3465,0,371,96,42,10,3,522,3465,4605,1904,1833,843,395,13045
LGA10550,0,52,4,3,0,0,59,0,0,26,35,24,20,105,0,39,37,28,11,7,122,0,4,3,3,0,0,10,0,95,70,69,35,27,296,0,0,0,0,0,8,8,0,95,70,69,35,35,304,52,0,0,0,0,0,52,0,18,4,0,0,0,22,52,113,74,69,35,35,378,0,4287,90,5,3,0,4385,0,0,1066,1122,528,184,2900,0,573,371,135,46,13,1138,0,53,8,0,0,0,61,0,4913,1535,1262,577,197,8484,0,0,0,36,17,34,87,0,4913,1535,1298,594,231,8571,3413,0,0,0,0,0,3413,0,283,27,5,0,0,315,3413,5196,1562,1303,594,231,12299
LGA10600,0,28,0,0,0,0,28,0,0,14,27,13,8,62,0,15,23,6,5,0,49,0,0,0,3,0,0,3,0,43,37,36,18,8,142,0,0,0,0,0,0,0,0,43,37,36,18,8,142,25,0,0,0,0,0,25,0,10,0,0,0,0,10,25,53,37,36,18,8,177,0,1467,38,0,0,0,1505,0,0,393,450,205,80,1128,0,289,191,86,30,7,603,0,17,3,3,0,0,23,0,1773,625,539,235,87,3259,0,0,0,26,13,21,60,0,1773,625,565,248,108,3319,1356,0,0,0,0,0,1356,0,137,17,3,0,0,157,1356,1910,642,568,248,108,4832
LGA10650,0,13,0,0,0,0,13,0,0,13,6,6,5,30,0,5,6,3,0,0,14,0,3,0,0,0,0,3,0,21,19,9,6,5,60,0,0,0,0,0,4,4,0,21,19,9,6,9,64,13,0,0,0,0,0,13,0,4,0,0,0,0,4,13,25,19,9,6,9,81,0,1105,10,3,0,0,1118,0,0,232,254,140,77,703,0,120,73,39,10,0,242,0,22,0,3,0,0,25,0,1247,315,299,150,77,2088,0,0,0,8,4,3,15,0,1247,315,307,154,80,2103,1013,0,0,0,0,0,1013,0,50,0,0,0,0,50,1013,1297,315,307,154,80,3166
LGA10750,0,295,38,10,0,0,343,0,0,247,317,201,192,957,0,327,382,269,149,112,1239,0,49,12,3,3,0,67,0,671,679,599,353,304,2606,0,0,0,44,58,105,207,0,671,679,643,411,409,2813,381,0,0,0,0,0,381,0,78,12,7,3,0,100,381,749,691,650,414,409,3294,0,16113,1098,190,21,15,17437,0,0,11908,16144,7437,3755,39244,0,4934,4093,1994,778,450,12249,0,861,185,52,22,7,1127,0,21908,17284,18380,8258,4227,70057,0,0,0,707,930,1965,3602,0,21908,17284,19087,9188,6192,73659,14717,0,0,0,0,0,14717,0,1552,269,99,41,28,1989,14717,23460,17553,19186,9229,6220,90365
LGA10800,0,17,3,0,0,0,20,0,0,6,11,13,12,42,0,9,3,3,3,0,18,0,0,0,0,0,0,0,0,26,12,14,16,12,80,0,0,0,0,3,0,3,0,26,12,14,19,12,83,13,0,0,0,0,0,13,0,6,3,0,0,0,9,13,32,15,14,19,12,105,0,692,8,3,0,0,703,0,0,189,201,126,86,602,0,87,48,16,6,3,160,0,10,5,0,0,0,15,0,789,250,220,132,89,1480,0,0,0,0,3,4,7,0,789,250,220,135,93,1487,632,0,0,0,0,0,632,0,36,3,0,0,0,39,632,825,253,220,135,93,2158
LGA10850,0,14,0,0,0,0,14,0,0,5,7,9,8,29,0,6,12,8,0,3,29,0,0,0,0,0,0,0,0,20,17,15,9,11,72,0,0,0,0,3,0,3,0,20,17,15,12,11,75,6,0,0,0,0,0,6,0,0,0,0,0,0,0,6,20,17,15,12,11,81,0,699,14,0,0,0,713,0,0,239,282,167,78,766,0,124,64,31,12,3,234,0,23,3,0,0,0,26,0,846,320,313,179,81,1739,0,0,0,7,5,7,19,0,846,320,320,184,88,1758,672,0,0,0,0,0,672,0,37,3,0,0,0,40,672,883,323,320,184,88,2470
LGA10900,0,103,4,3,0,0,110,0,0,69,72,49,38,228,0,47,37,26,14,11,135,0,8,0,0,0,0,8,0,158,110,101,63,49,481,0,0,0,12,5,15,32,0,158,110,113,68,64,513,76,0,0,0,0,0,76,0,36,6,3,0,0,45,76,194,116,116,68,64,634,0,7232,199,22,0,3,7456,0,0,2972,3682,1569,589,8812,0,1402,955,325,92,30,2804,0,144,23,0,0,0,167,0,8778,4149,4029,1661,622,19239,0,0,0,95,81,124,300,0,8778,4149,4124,1742,746,19539,7108,0,0,0,0,0,7108,0,644,84,17,4,3,752,7108,9422,4233,4141,1746,749,27399
LGA10950,0,24,3,3,0,0,30,0,0,16,20,12,8,56,0,21,9,9,8,0,47,0,0,0,0,0,0,0,0,45,28,32,20,8,133,0,0,0,0,3,3,6,0,45,28,32,23,11,139,31,0,0,0,0,0,31,0,0,0,0,0,0,0,31,45,28,32,23,11,170,0,224,7,3,0,0,234,0,0,82,95,52,26,255,0,42,17,9,3,0,71,0,8,3,0,0,0,11,0,274,109,107,55,26,571,0,0,0,0,0,4,7,0,274,109,107,55,30,578,283,0,0,0,0,0,283,0,17,3,0,0,0,20,286,291,112,107,55,30,881
LGA11000,0,4,0,0,0,0,4,0,0,3,3,3,0,9,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,7,3,6,3,0,19,0,0,0,0,0,0,0,0,7,3,6,3,0,19,5,0,0,0,0,0,5,0,0,0,0,0,0,0,5,7,3,6,3,0,24,0,301,5,0,0,0,306,0,0,69,100,39,18,226,0,48,28,5,6,0,87,0,7,0,0,0,0,7,0,356,102,105,45,18,626,0,0,0,0,3,3,6,0,356,102,105,48,21,632,326,0,0,0,0,0,326,0,24,0,0,0,0,24,326,380,102,105,48,21,982
LGA11050,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,4,4,0,3,0,11,0,0,0,0,0,0,0,0,4,4,3,3,3,17,0,0,0,0,0,0,0,0,4,4,3,3,3,17,7,0,0,0,0,0,7,0,0,0,0,0,0,0,7,4,4,3,3,3,24,0,279,5,0,0,0,284,0,0,76,86,55,17,234,0,47,15,6,5,7,80,0,6,3,0,0,0,9,0,332,99,92,60,24,607,0,0,0,4,0,3,7,0,332,99,96,60,27,614,313,0,0,0,0,0,313,0,14,0,0,0,0,14,313,346,99,96,60,27,941
LGA11100,0,33,5,0,0,0,38,0,0,22,26,15,11,74,0,32,34,18,4,0,88,0,6,0,0,0,0,6,0,71,61,44,19,11,206,0,0,0,5,5,8,18,0,71,61,49,24,19,224,67,0,0,0,0,0,67,0,18,0,0,0,0,18,67,89,61,49,24,19,309,0,2614,224,46,12,6,2902,0,0,1660,2049,746,207,4662,0,802,508,176,41,17,1544,0,211,53,15,0,0,279,0,3627,2445,2286,799,230,9387,0,0,0,79,104,181,364,0,3627,2445,2365,903,411,9751,3397,0,0,0,0,0,3397,0,469,131,45,13,5,663,3397,4096,2576,2410,916,416,13811
LGA11150,0,37,8,5,0,0,50,0,0,18,26,24,21,89,0,25,15,19,8,10,77,0,9,3,0,0,0,12,0,71,44,50,32,31,228,0,0,0,0,0,6,6,0,71,44,50,32,37,234,57,0,0,0,0,0,57,0,8,0,0,0,0,8,57,79,44,50,32,37,299,0,183,0,0,0,0,183,0,0,53,59,36,16,164,0,21,5,5,3,0,34,0,6,0,0,0,0,6,0,210,58,64,39,16,387,0,0,0,3,0,3,6,0,210,58,67,39,19,393,229,0,0,0,0,0,229,0,16,0,0,0,0,16,229,226,58,67,39,19,638
LGA11200,0,35,5,0,0,0,40,0,0,24,23,14,25,86,0,19,32,15,7,8,81,0,14,3,0,0,0,17,0,68,64,38,21,33,224,0,0,0,5,4,15,24,0,68,64,43,25,48,248,61,0,0,0,0,0,61,0,10,0,0,0,0,10,61,78,64,43,25,48,319,0,70,3,0,0,0,73,0,0,21,18,7,3,49,0,4,0,4,0,3,11,0,6,0,0,0,0,6,0,80,24,22,7,6,139,0,0,0,0,0,0,0,0,80,24,22,7,6,139,107,0,0,0,0,0,107,0,10,0,0,0,0,10,107,90,24,22,7,6,256
LGA11250,0,74,8,0,0,3,85,0,0,34,57,30,23,144,0,58,48,36,24,7,173,0,9,3,0,0,0,12,0,141,93,93,54,33,414,0,0,0,0,14,11,25,0,141,93,93,68,44,439,91,0,0,0,0,0,91,0,14,3,0,0,0,17,91,155,96,93,68,44,547,0,1919,50,3,3,0,1975,0,0,592,561,229,87,1469,0,408,238,106,27,14,793,0,50,7,0,0,0,57,0,2377,887,670,259,101,4294,0,0,0,18,15,16,49,0,2377,887,688,274,117,4343,2416,0,0,0,0,0,2416,0,124,5,4,0,0,133,2416,2501,892,692,274,117,6892
LGA11300,0,5,0,0,3,0,8,0,0,3,3,5,0,11,0,3,3,4,0,0,10,0,3,0,3,0,0,6,0,11,6,10,8,0,35,0,0,0,0,0,4,4,0,11,6,10,8,4,39,8,0,0,0,0,0,8,0,5,3,3,3,0,14,8,16,9,13,11,4,61,0,1875,237,114,33,12,2271,0,0,1212,1535,607,243,3597,0,562,342,131,47,15,1097,0,169,46,31,15,10,271,0,2606,1837,1811,702,280,7236,0,0,0,97,112,171,380,0,2606,1837,1908,814,451,7616,2203,0,0,0,0,0,2203,0,414,223,133,59,21,850,2203,3020,2060,2041,873,472,10669
LGA11350,0,36,0,0,0,0,36,0,0,22,27,11,10,70,0,28,30,12,11,0,81,0,0,0,0,0,0,0,0,64,52,39,22,10,187,0,0,0,3,3,7,13,0,64,52,42,25,17,200,42,0,0,0,0,0,42,0,19,5,6,0,0,30,42,83,57,48,25,17,272,0,2518,114,21,8,0,2661,0,0,950,1161,436,152,2699,0,788,487,164,37,15,1491,0,64,18,4,0,0,86,0,3370,1569,1350,481,167,6937,0,0,0,37,44,54,135,0,3370,1569,1387,525,221,7072,3049,0,0,0,0,0,3049,0,569,154,65,14,4,806,3049,3939,1723,1452,539,225,10927
LGA11400,0,26,0,0,0,0,26,0,0,17,25,16,27,85,0,11,11,3,3,0,28,0,0,4,0,0,0,4,0,37,32,28,19,27,143,0,0,0,0,0,0,0,0,37,32,28,19,27,143,22,0,0,0,0,0,22,0,8,0,3,3,0,14,22,45,32,31,22,27,179,0,1475,32,3,0,0,1510,0,0,427,539,324,144,1434,0,166,128,40,16,10,360,0,28,0,3,3,0,34,0,1669,587,585,343,154,3338,0,0,0,13,16,15,44,0,1669,587,598,359,169,3382,1083,0,0,0,0,0,1083,0,58,3,0,0,0,61,1083,1727,590,598,359,169,4526
LGA11450,0,84,11,0,0,0,95,0,0,66,102,46,35,249,0,20,27,17,8,8,80,0,7,3,0,0,0,10,0,111,107,119,54,43,434,0,0,0,8,6,14,28,0,111,107,127,60,57,462,31,0,0,0,0,0,31,0,4,3,3,3,3,16,31,115,110,130,63,60,509,0,4001,133,19,6,0,4159,0,0,2134,3613,1549,637,7933,0,698,658,339,99,26,1820,0,101,28,4,0,0,133,0,4800,2953,3975,1654,663,14045,0,0,0,102,127,226,455,0,4800,2953,4077,1781,889,14500,2561,0,0,0,0,0,2561,0,255,43,3,6,0,307,2561,5055,2996,4080,1787,889,17368
LGA11500,0,196,33,4,3,0,236,0,0,151,221,144,104,620,0,202,233,182,77,62,756,0,27,10,3,0,0,40,0,425,427,410,224,166,1652,0,0,0,19,45,48,112,0,425,427,429,269,214,1764,219,0,0,0,0,0,219,0,58,3,3,3,0,67,219,483,430,432,272,214,2050,0,8826,506,57,7,3,9399,0,0,5451,6841,3166,1780,17238,0,2792,2370,1116,384,189,6851,0,443,96,20,5,0,564,0,12061,8423,8034,3562,1972,34052,0,0,0,371,395,800,1566,0,12061,8423,8405,3957,2772,35618,8636,0,0,0,0,0,8636,0,852,101,24,7,0,984,8636,12913,8524,8429,3964,2772,45238
LGA11520,0,39,3,0,0,0,42,0,0,17,18,4,4,43,0,10,5,0,4,3,22,0,0,3,0,0,0,3,0,49,28,18,8,7,110,0,0,0,0,0,4,4,0,49,28,18,8,11,114,24,0,0,0,0,0,24,0,15,9,3,0,0,27,24,64,37,21,8,11,165,0,6994,413,94,25,4,7530,0,0,3480,4005,1388,325,9198,0,1267,795,224,46,8,2340,0,341,82,10,4,0,437,0,8602,4770,4333,1463,337,19505,0,0,0,131,126,201,458,0,8602,4770,4464,1589,538,19963,6433,0,0,0,0,0,6433,0,987,333,104,24,9,1457,6433,9589,5103,4568,1613,547,27853
LGA11550,0,47,4,0,0,0,51,0,0,28,29,31,16,104,0,45,39,17,3,5,109,0,9,0,0,0,0,9,0,101,71,46,34,21,273,0,0,0,7,6,6,19,0,101,71,53,40,27,292,96,0,0,0,0,0,96,0,23,0,4,0,0,27,96,124,71,57,40,27,415,0,8237,705,178,47,15,9182,0,0,5924,6749,3110,1533,17316,0,2775,1745,705,232,111,5568,0,554,137,59,18,7,775,0,11566,8511,7691,3407,1666,32841,0,0,0,331,392,779,1502,0,11566,8511,8022,3799,2445,34343,9651,0,0,0,0,0,9651,0,1090,233,121,51,25,1520,9651,12656,8744,8143,3850,2470,45514
LGA11600,0,11,3,0,0,0,14,0,0,8,11,4,0,23,0,6,11,3,3,3,26,0,0,0,0,0,0,0,0,17,22,14,7,3,63,0,0,0,0,3,0,3,0,17,22,14,10,3,66,11,0,0,0,0,0,11,0,4,0,0,0,0,4,11,21,22,14,10,3,81,0,273,8,0,0,0,281,0,0,75,103,46,31,255,0,28,15,4,4,4,55,0,9,0,0,0,0,9,0,310,98,107,50,35,600,0,0,0,0,3,6,9,0,310,98,107,53,41,609,271,0,0,0,0,0,271,0,23,0,0,0,0,23,271,333,98,107,53,41,903
LGA11700,0,28,4,0,0,0,32,0,0,18,18,8,13,57,0,18,12,14,3,11,58,0,9,0,0,0,0,9,0,55,34,32,11,24,156,0,0,0,0,3,14,17,0,55,34,32,14,38,173,45,0,0,0,0,0,45,0,9,0,0,0,0,9,45,64,34,32,14,38,227,0,140,5,0,0,0,145,0,0,39,27,16,9,91,0,25,6,0,3,0,34,0,3,0,0,0,0,3,0,168,50,27,19,9,273,0,0,0,3,3,0,6,0,168,50,30,22,9,279,221,0,0,0,0,0,221,0,8,3,0,0,0,11,221,176,53,30,22,9,511
LGA11720,0,154,16,3,0,0,173,0,0,92,130,75,62,359,0,83,103,62,28,18,294,0,10,4,0,0,0,14,0,247,215,195,103,80,840,0,0,0,11,14,27,52,0,247,215,206,117,107,892,99,0,0,0,0,0,99,0,32,0,0,0,0,32,99,279,215,206,117,107,1023,0,4470,154,13,0,0,4637,0,0,1803,2064,987,377,5231,0,1035,709,319,109,40,2212,0,127,24,0,3,0,154,0,5632,2690,2396,1099,417,12234,0,0,0,88,100,105,293,0,5632,2690,2484,1199,522,12527,4243,0,0,0,0,0,4243,0,387,37,5,3,3,435,4243,6019,2727,2489,1202,525,17205
LGA11730,0,144,13,3,0,0,160,0,0,69,121,77,57,324,0,97,121,58,36,38,350,0,13,5,3,3,0,24,0,254,208,185,116,95,858,0,0,0,6,20,20,46,0,254,208,191,136,115,904,174,0,0,0,0,0,174,0,32,11,4,0,0,47,174,286,219,195,136,115,1125,0,5860,170,5,3,0,6038,0,0,1466,1638,741,347,4192,0,897,623,268,72,29,1889,0,126,34,4,0,0,164,0,6883,2293,1915,816,376,12283,0,0,0,69,66,86,221,0,6883,2293,1984,882,462,12504,5154,0,0,0,0,0,5154,0,431,34,10,0,0,475,5154,7314,2327,1994,882,462,18133
