region_id,M_Ind_15_19_PD_GD_GCL,M_Ind_15_19_BDL,M_Ind_15_19_ADip_DipL,M_Ind_15_19_CL_nfd,M_Ind_15_19_Ct_III_IV,M_Ind_15_19_Ct_I_II,M_Ind_15_19_LoE_NS,M_Ind_15_19_Tot,M_Ind_20_24_PD_GD_GCL,M_Ind_20_24_BDL,M_Ind_20_24_ADip_DipL,M_Ind_20_24_CL_nfd,M_Ind_20_24_Ct_III_IV,M_Ind_20_24_Ct_I_II,M_Ind_20_24_LoE_NS,M_Ind_20_24_Tot,M_Ind_25_34_PD_GD_GCL,M_Ind_25_34_BDL,M_Ind_25_34_ADip_DipL,M_Ind_25_34_CL_nfd,M_Ind_25_34_Ct_III_IV,M_Ind_25_34_Ct_I_II,M_Ind_25_34_LoE_NS,M_Ind_25_34_Tot,M_Ind_35_44_PD_GD_GCL,M_Ind_35_44_BDL,M_Ind_35_44_ADip_DipL,M_Ind_35_44_CL_nfd,M_Ind_35_44_Ct_III_IV,M_Ind_35_44_Ct_I_II,M_Ind_35_44_LoE_NS,M_Ind_35_44_Tot,M_Ind_45_54_PD_GD_GCL,M_Ind_45_54_BDL,M_Ind_45_54_ADip_DipL,M_Ind_45_54_CL_nfd,M_Ind_45_54_Ct_III_IV,M_Ind_45_54_Ct_I_II,M_Ind_45_54_LoE_NS,M_Ind_45_54_Tot,M_Ind_55_64_PD_GD_GCL,M_Ind_55_64_BDL,M_Ind_55_64_ADip_DipL,M_Ind_55_64_CL_nfd,M_Ind_55_64_Ct_III_IV,M_Ind_55_64_Ct_I_II,M_Ind_55_64_LoE_NS,M_Ind_55_64_Tot,M_Ind_65ov_PtgdDe_GdDp_GdCt,M_Ind_65ov_BDL,M_Ind_65ov_ADip_DipL,M_Ind_65ov_CL_nfd,M_Ind_65ov_Ct_III_IV,M_Ind_65ov_Ct_I_II,M_Ind_65ov_LoE_NS,M_Ind_65ov_Tot,M_Ind_Tot_PD_GD_GCL,M_Ind_Tot_BDL,M_Ind_Tot_ADip_DipL,M_Ind_Tot_CL_nfd,M_Ind_Tot_Ct_III_IV,M_Ind_Tot_Ct_I_II,M_Ind_Tot_LoE_NS,M_Ind_Tot_Tot,M_NonI_15_19_PD_GD_GCL,M_NonI_15_19_BDL,M_NonI_15_19_ADip_DipL,M_NonI_15_19_CL_nfd,M_NonI_15_19_Ct_III_IV,M_NonI_15_19_Ct_I_II,M_NonI_15_19_LoE_NS,M_NonI_15_19_Tot,M_NonI_20_24_PD_GD_GCL,M_NonI_20_24_BDL,M_NonI_20_24_ADip_DipL,M_NonI_20_24_CL_nfd,M_NonI_20_24_Ct_III_IV,M_NonI_20_24_Ct_I_II,M_NonI_20_24_LoE_NS,M_NonI_20_24_Tot,M_NonI_25_34_PD_GD_GCL,M_NonI_25_34_BDL,M_NonI_25_34_ADip_DipL,M_NonI_25_34_CL_nfd,M_NonI_25_34_Ct_III_IV,M_NonI_25_34_Ct_I_II,M_NonI_25_34_LoE_NS,M_NonI_25_34_Tot,M_NonI_35_44_PD_GD_GCL,M_NonI_35_44_BDL,M_NonI_35_44_ADip_DipL,M_NonI_35_44_CL_nfd,M_NonI_35_44_Ct_III_IV,M_NonI_35_44_Ct_I_II,M_NonI_35_44_LoE_NS,M_NonI_35_44_Tot,M_NonI_45_54_PD_GD_GCL,M_NonI_45_54_BDL,M_NonI_45_54_ADip_DipL,M_NonI_45_54_CL_nfd,M_NonI_45_54_Ct_III_IV,M_NonI_45_54_Ct_I_II,M_NonI_45_54_LoE_NS,M_NonI_45_54_Tot,M_NonI_55_64_PD_GD_GCL,M_NonI_55_64_BDL,M_NonI_55_64_ADip_DipL,M_NonI_55_64_CL_nfd,M_NonI_55_64_Ct_III_IV,M_NonI_55_64_Ct_I_II,M_NonI_55_64_LoE_NS,M_NonI_55_64_Tot,M_NonI_65ov_PtgdDe_GdDp_GdCt,M_NonI_65ov_BDL,M_NonI_65ov_ADip_DipL,M_NonI_65ov_CL_nfd,M_NonI_65ov_Ct_III_IV,M_NonI_65ov_Ct_I_II,M_NonI_65ov_LoE_NS,M_NonI_65ov_Tot,M_NonI_TotPdDe_GdDp_GdCt,M_NonI_Tot_BDL,M_NonI_Tot_ADip_DipL,M_NonI_Tot_CL_nfd,M_NonI_Tot_Ct_III_IV,M_NonI_Tot_Ct_I_II,M_NonI_Tot_LoE_NS,M_NonI_Tot_Tot,M_IS_NS_15_19_PD_GD_GCLL,M_IS_NS_15_19_BDL,M_IS_NS_15_19_ADip_DipL,M_IS_NS_15_19_CL_nfd,M_IS_NS_15_19_Ct_III_IV_L,M_IS_NS_15_19_Ct_I_II,M_IS_NS_15_19_LoE_NS,M_IS_NS_15_19_Tot,M_IS_NS_20_24_PD_GD_GCLL,M_IS_NS_20_24_BDL,M_IS_NS_20_24_AdDip_and_DipL,M_IS_NS_20_24_CL_nfd,M_IS_NS_20_24_Ct_III_IV_L,M_IS_NS_20_24_Ct_I_II,M_IS_NS_20_24_LoE_NS,M_IS_NS_20_24_Tot,M_IS_NS_25_34_PD_GD_GCLL,M_IS_NS_25_34_BDL,M_IS_NS_25_34_AdDip_and_DipL,M_IS_NS_25_34_CL_nfd,M_IS_NS_25_34_Ct_III_IV_L,M_IS_NS_25_34_Ct_I_II_L,M_IS_NS_25_34_LoE_NS,M_IS_NS_25_34_Tot,M_IS_NS_35_44_PD_GD_GCLL,M_IS_NS_35_44_BDL,M_IS_NS_35_44_ADip_DipL,M_IS_NS_35_44_CL_nfd,M_IS_NS_35_44_Ct_III_IV_L,M_IS_NS_35_44_Ct_I_II_L,M_IS_NS_35_44_LoE_NS,M_IS_NS_35_44_Tot,M_IS_NS_45_54_PdDe_GdDp_GdC,M_IS_NS_45_54_BDL,M_IS_NS_45_54_ADip_DipL,M_IS_NS_45_54_CL_nfd,M_IS_NS_45_54_Ct_III_IV_L,M_IS_NS_45_54_Ct_I_II_L,M_IS_NS_45_54_LoE_NS,M_IS_NS_45_54_Tot,M_IS_NS_55_64_PD_GD_GCL,M_IS_NS_55_64_BDL,M_IS_NS_55_64_ADip_DipL,M_IS_NS_55_64_CL_nfd,M_IS_NS_55_64_Ct_III_IV_L,M_IS_NS_55_64_Ct_I_II_L,M_IS_NS_55_64_LoE_NS,M_IS_NS_55_64_Tot,M_IS_NS_65ov_PD_GD_GCL,M_IS_NS_65ov_BDL,M_IS_NS_65ov_ADip_DipL,M_IS_NS_65ov_CL_nfd,M_IS_NS_65ov_Ct_III_IV_L,M_IS_NS_65ov_Ct_I_II,M_IS_NS_65ov_LoE_NS,M_IS_NS_65ov_Tot,M_IS_NS_TotPdDe_GdDp_GdCt,M_IS_NS_Tot_BDL,M_IS_NS_Tot_ADip_DipL,M_IS_NS_Tot_CL_nfd,M_IS_NS_Tot_Ct_III_IV_L,M_IS_NS_Tot_Ct_I_II,M_IS_NS_Tot_LoE_NS,M_IS_NS_Tot_Tot,M_T_15_19_PD_GD_GCL,M_T_15_19_BDL,M_T_15_19_ADip_DipL,M_T_15_19_CL_nfd,M_T_15_19_Ct_III_IV,M_T_15_19_Ct_I_II,M_T_15_19_LoE_NS,M_T_15_19_Tot
LGA10050,0,0,0,0,3,0,8,11,0,0,0,0,8,0,4,12,0,0,3,3,8,8,8,30,0,0,9,0,9,3,5,26,0,0,0,0,8,0,9,17,0,3,3,0,6,0,7,19,0,0,0,0,3,0,4,7,0,3,15,3,45,11,45,122,0,0,0,0,70,21,108,199,7,81,59,15,487,52,50,751,122,410,180,24,944,55,94,1829,139,396,211,33,896,35,146,1856,170,281,226,41,963,30,153,1864,138,266,212,50,716,24,161,1567,69,133,178,30,728,7,431,1576,645,1567,1066,193,4804,224,1143,9642,0,0,0,0,0,0,60,60,0,0,0,0,0,0,73,73,0,0,3,0,5,3,131,142,0,0,3,0,5,0,119,127,0,6,0,0,8,0,117,131,0,0,4,0,9,0,99,112,0,0,0,0,5,0,144,149,0,6,10,0,32,3,743,794,0,0,0,0,73,21,176,270
LGA10110,0,0,0,0,3,3,7,13,0,0,3,0,4,3,4,14,0,4,3,3,17,0,5,32,0,3,0,0,14,5,11,33,0,0,3,3,12,0,16,34,0,3,3,0,5,0,12,23,0,0,3,0,0,0,3,6,0,10,15,6,55,11,58,155,0,0,3,4,36,15,44,102,0,76,44,6,159,22,28,335,97,255,60,10,292,29,48,791,156,211,82,18,273,13,44,797,208,207,107,22,407,11,64,1026,208,200,97,18,302,5,55,885,183,123,89,27,255,3,173,853,852,1072,482,105,1724,98,456,4789,0,0,0,0,0,0,43,43,0,3,0,0,0,0,57,60,0,3,3,0,0,0,92,98,0,0,0,0,0,0,78,78,0,3,0,0,4,0,57,64,0,0,0,0,0,0,56,56,0,3,0,0,3,0,59,65,0,12,3,0,7,0,442,464,0,0,3,4,39,18,94,158
LGA10150,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,9,3,3,0,0,3,0,3,12,0,3,3,0,3,0,0,9,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,9,6,0,9,3,9,39,0,0,4,0,14,6,73,97,27,266,218,11,123,17,68,730,714,1221,371,35,385,30,138,2894,484,852,304,37,382,23,106,2188,382,586,243,50,431,18,161,1871,248,368,170,32,309,13,129,1269,109,192,86,32,301,6,338,1064,1964,3485,1396,197,1945,113,1013,10113,0,0,0,0,0,0,43,43,0,3,0,0,3,0,112,118,3,10,4,0,4,3,264,288,3,3,0,0,3,0,181,190,3,3,3,0,0,0,134,143,3,3,0,0,4,0,98,108,0,0,0,0,9,0,172,181,12,22,7,0,23,3,1004,1071,0,0,4,0,14,6,116,140
LGA10200,0,0,0,0,0,0,7,7,0,0,0,0,3,0,32,35,3,4,0,0,0,0,57,64,0,0,0,0,3,0,43,46,0,0,0,0,3,0,15,18,3,0,0,0,3,0,3,9,0,0,6,0,0,0,0,6,6,4,6,0,12,0,157,185,0,3,12,4,55,15,206,295,41,416,397,20,294,30,341,1539,892,1819,847,52,679,44,769,5102,539,954,495,49,535,39,578,3189,306,604,325,57,543,31,477,2343,167,386,194,32,431,16,304,1530,70,193,99,32,421,7,325,1147,2015,4375,2369,246,2958,182,3000,15145,0,0,0,0,3,0,138,141,0,3,5,0,3,3,290,304,12,23,6,4,4,0,597,646,0,8,6,0,7,0,281,302,3,4,3,0,4,0,246,260,0,0,5,0,6,0,180,191,0,0,0,0,13,0,143,156,15,38,25,4,40,3,1875,2000,0,3,12,4,58,15,351,443
LGA10250,0,0,0,0,0,0,11,11,0,0,3,0,5,0,3,11,0,4,0,0,17,4,3,28,0,5,8,0,14,0,8,35,0,8,4,0,8,0,9,29,0,0,0,0,9,0,7,16,0,0,0,3,6,0,3,12,0,17,15,3,59,4,44,142,0,0,0,10,27,17,62,116,4,39,16,10,188,22,33,312,36,223,96,26,522,24,62,989,104,359,180,22,663,24,96,1448,138,348,202,36,885,17,133,1759,179,387,241,57,764,21,149,1798,111,292,261,42,855,24,445,2030,572,1648,996,203,3904,149,980,8452,0,0,0,0,0,0,29,29,0,0,0,0,0,0,35,35,0,3,3,0,0,0,64,70,3,3,0,0,3,0,73,82,0,3,0,0,8,0,81,92,0,3,0,0,5,0,85,93,0,3,3,0,6,3,116,131,3,15,6,0,22,3,483,532,0,0,0,10,27,17,102,156
LGA10300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,3,0,6,3,3,15,0,0,0,0,4,0,3,7,0,3,3,0,11,0,3,20,0,13,4,0,24,3,5,49,0,6,6,3,32,3,5,55,0,4,7,3,35,3,8,60,3,6,3,0,25,0,12,49,0,3,0,0,22,0,16,41,3,35,23,6,153,9,52,281,0,0,0,0,0,0,5,5,0,0,0,0,0,0,7,7,0,0,0,0,0,0,4,4,0,0,0,0,0,0,7,7,0,0,0,0,0,0,17,17,0,0,0,0,0,0,12,12,0,0,0,0,0,0,17,17,0,0,0,0,0,0,69,69,0,0,0,0,4,0,8,12
LGA10350,0,0,0,0,3,0,4,7,0,0,3,0,14,0,7,24,0,0,7,0,16,3,6,32,0,7,3,0,22,0,12,44,4,3,3,3,17,0,9,39,0,3,4,3,12,0,6,28,0,5,0,0,8,0,4,17,4,18,20,6,92,3,48,191,0,14,36,14,214,46,429,753,47,609,429,57,902,66,392,2502,594,2014,1151,117,2314,135,759,7084,627,1617,1084,139,2553,112,714,6846,509,1259,963,155,2488,85,794,6253,334,741,610,133,1987,40,623,4468,134,384,345,117,2540,29,1408,4957,2245,6638,4618,732,12998,513,5119,32863,0,0,0,0,5,0,302,307,3,7,6,0,16,0,282,314,3,17,5,3,20,0,575,623,3,8,4,0,22,0,539,576,3,7,4,0,22,0,502,538,0,5,4,4,19,0,459,491,0,0,5,0,39,0,531,575,12,44,28,7,143,0,3190,3424,0,14,36,14,222,46,735,1067
LGA10470,0,0,0,0,3,0,19,22,0,0,5,3,12,0,43,63,0,3,0,0,21,3,69,96,3,0,0,0,23,3,41,70,3,3,3,0,7,0,8,24,3,3,0,3,0,0,0,9,0,0,3,0,0,0,10,13,9,9,11,6,66,6,190,297,0,0,3,7,52,16,114,192,3,79,31,15,355,42,124,649,41,254,105,14,747,43,254,1458,94,266,173,21,786,20,224,1584,133,244,196,32,789,21,176,1591,147,203,179,53,616,14,134,1346,94,153,150,41,523,8,295,1264,512,1199,837,183,3868,164,1321,8084,0,0,0,0,0,0,57,57,0,0,0,0,5,0,81,86,0,0,0,0,7,0,88,95,0,0,3,4,5,0,93,105,0,3,3,0,6,0,93,105,0,0,0,0,4,0,90,94,0,0,0,0,4,0,112,116,0,3,6,4,31,0,614,658,0,0,3,7,55,16,190,271
LGA10550,0,0,0,0,3,5,3,11,0,0,0,0,8,0,0,8,0,3,0,0,11,0,5,19,0,0,0,0,11,0,7,18,0,8,4,0,8,0,3,23,0,3,0,0,4,0,5,12,0,0,0,0,3,0,12,15,0,14,4,0,48,5,35,106,0,0,3,3,33,8,81,128,0,15,7,4,162,20,23,231,24,67,38,21,408,16,45,619,53,153,89,15,587,16,63,976,74,207,142,26,802,24,100,1375,129,299,233,37,792,23,156,1669,111,247,220,53,782,6,354,1773,391,988,732,159,3566,113,822,6771,0,0,0,0,0,0,25,25,0,0,0,0,0,0,28,28,0,0,0,0,3,0,45,48,0,0,4,0,5,0,61,70,0,0,0,0,10,0,74,84,3,6,0,0,3,0,111,123,0,3,0,0,12,0,113,128,3,9,4,0,33,0,457,506,0,0,3,3,36,13,109,164
LGA10600,0,0,0,0,3,0,0,3,0,0,0,0,3,3,0,6,0,0,0,0,6,0,3,9,0,0,0,0,5,0,3,8,0,0,0,0,10,0,0,10,0,0,3,0,3,0,3,9,3,3,0,0,3,0,3,12,3,3,3,0,33,3,12,57,0,0,0,3,19,9,28,59,0,3,8,0,50,3,13,77,8,36,17,0,134,9,19,223,28,92,49,10,204,4,29,416,37,90,71,10,351,8,47,614,51,118,85,14,291,7,45,611,41,72,78,11,277,3,119,601,165,411,308,48,1326,43,300,2601,0,0,0,0,0,0,7,7,0,0,0,0,0,0,12,12,0,0,0,0,0,0,8,8,0,3,0,0,0,0,16,19,0,0,3,0,0,0,26,29,0,0,3,0,0,0,28,31,0,0,3,0,3,0,18,24,0,3,9,0,3,0,115,130,0,0,0,3,22,9,35,69
LGA10650,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,3,0,3,6,0,0,0,0,0,0,0,0,0,3,0,0,6,0,9,18,0,0,3,3,15,4,28,53,0,10,3,3,38,3,3,60,6,30,22,3,111,9,10,191,12,29,26,3,136,3,15,224,3,23,30,3,167,3,34,263,5,36,45,12,152,0,32,282,5,17,36,3,184,3,150,398,31,145,165,30,803,25,272,1471,0,0,0,0,0,0,17,17,0,0,0,0,0,0,6,6,0,0,0,0,0,0,8,8,0,0,0,0,0,0,18,18,0,0,0,0,3,0,16,19,0,0,0,0,0,0,16,16,0,0,0,0,3,0,30,33,0,0,0,0,6,0,111,117,0,0,3,3,15,4,48,73
LGA10750,0,0,0,5,19,3,73,100,0,3,3,4,43,3,63,119,5,7,7,8,88,10,111,236,5,12,17,3,59,3,68,167,0,7,13,3,60,3,51,137,3,3,6,3,32,0,42,89,5,3,3,0,18,0,24,53,18,35,49,26,319,22,432,901,0,13,37,38,339,93,747,1267,73,846,767,100,1708,153,611,4258,1607,3598,2124,250,4541,268,1329,13717,1575,3467,2103,275,4944,188,1335,13887,1108,2521,1576,240,4462,159,1205,11271,627,1592,912,218,3230,99,1064,7742,230,677,449,142,2434,45,1522,5499,5220,12714,7968,1263,21658,1005,7813,57641,0,0,0,3,11,0,382,396,0,13,8,0,14,0,355,390,5,16,16,8,26,0,746,817,3,13,11,0,40,3,725,795,7,14,7,0,47,0,594,669,4,14,7,0,29,0,475,529,0,4,0,0,33,0,469,506,19,74,49,11,200,3,3746,4102,0,13,37,46,369,96,1202,1763
LGA10800,0,0,0,0,0,0,7,7,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,17,0,7,24,0,0,0,0,7,3,15,25,0,8,0,4,36,4,3,55,5,28,9,0,115,4,11,172,0,29,23,4,92,3,21,172,5,15,23,5,107,7,24,186,9,12,12,7,92,4,26,162,7,6,8,6,77,0,58,162,26,98,75,26,526,25,158,934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,13,13,0,0,0,0,0,0,16,16,0,0,0,0,0,0,8,8,0,0,0,0,4,0,9,13,0,0,0,0,0,0,12,12,0,0,0,0,4,0,61,65,0,0,0,0,7,3,22,32
LGA10850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,11,0,0,0,3,5,0,12,20,0,0,4,0,55,5,12,76,4,20,14,3,121,3,7,172,11,36,38,9,141,4,16,255,7,29,44,7,136,9,26,258,18,49,26,4,119,4,26,246,8,23,23,8,99,3,65,229,48,157,149,34,676,28,164,1256,0,0,0,0,0,0,13,13,0,0,0,0,0,0,7,7,0,0,0,0,3,0,8,11,0,0,0,0,0,0,19,19,0,0,0,0,0,0,17,17,0,0,0,0,3,0,25,28,0,0,0,0,3,0,25,28,0,0,0,0,9,0,114,123,0,0,0,3,5,0,25,33
LGA10900,0,0,0,0,3,3,10,16,0,0,3,0,13,0,4,20,0,5,3,0,30,4,3,45,5,5,8,0,24,3,0,45,3,8,8,3,13,0,9,44,0,3,3,0,12,0,6,24,6,3,3,0,6,0,0,18,14,24,28,3,101,10,32,212,0,0,12,6,84,26,121,249,14,152,81,16,476,45,55,839,131,572,293,53,1009,51,118,2227,419,913,580,71,1335,55,158,3531,567,975,589,91,1431,43,208,3904,645,910,602,123,1295,46,266,3887,387,545,505,126,1243,29,520,3355,2163,4067,2662,486,6873,295,1446,17992,0,0,0,0,3,3,93,99,0,0,3,0,3,3,88,97,0,0,0,0,10,0,149,159,0,3,3,0,12,0,221,239,0,6,4,0,18,0,274,302,5,0,5,7,11,0,234,262,3,0,3,3,18,0,232,259,8,9,18,10,75,6,1291,1417,0,0,12,6,90,32,224,364
LGA10950,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,10,0,0,0,0,11,0,0,11,0,0,0,0,0,0,7,7,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,18,0,17,35,0,0,0,0,0,0,7,7,0,0,0,3,21,4,4,32,3,17,4,0,30,0,0,54,4,21,4,3,47,0,6,85,0,8,11,0,49,0,13,81,5,4,3,4,25,0,11,52,0,0,4,3,37,0,35,79,12,50,26,13,209,4,76,390,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,3,0,3,0,0,0,0,7,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,13,13,0,0,0,0,0,0,15,15,0,0,3,0,0,0,12,15,0,3,3,0,0,0,65,71,0,0,0,0,0,0,12,12
LGA11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,0,3,0,5,8,0,0,0,0,10,0,0,10,0,12,3,0,31,4,4,54,4,5,9,0,39,5,14,76,6,9,13,7,56,0,12,103,6,15,10,0,43,0,12,86,6,7,8,3,35,0,26,85,22,48,43,10,217,9,73,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,4,4,0,0,0,0,0,0,6,6,0,0,0,0,3,0,8,11,0,0,0,0,3,0,24,27,0,0,0,0,3,0,5,8
LGA11050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,9,0,0,0,0,3,0,6,9,0,7,3,3,7,3,3,26,0,9,4,0,29,3,3,48,3,11,8,3,42,0,6,73,3,10,13,0,47,0,19,92,3,11,8,3,48,0,7,80,6,7,13,4,36,0,23,89,15,55,49,13,212,6,67,417,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,7,0,0,0,0,0,0,9,9,0,0,0,0,3,0,24,27,0,0,0,0,3,0,10,13
LGA11100,0,0,0,0,0,0,3,3,0,0,0,0,4,0,4,8,0,0,0,0,10,3,4,17,0,5,4,0,9,0,3,21,0,0,0,0,11,0,3,14,0,3,0,0,7,0,3,13,0,0,0,0,0,0,5,5,0,8,4,0,41,3,25,81,0,0,7,0,26,3,70,106,20,155,98,13,158,14,65,523,385,713,337,42,474,18,133,2102,315,523,325,35,631,15,149,1993,177,326,212,36,580,16,136,1483,106,176,116,18,416,6,149,987,42,95,63,22,472,8,349,1051,1045,1988,1158,166,2757,80,1051,8245,0,3,0,0,0,0,53,56,0,0,0,0,4,0,80,84,5,0,0,0,3,0,174,182,0,3,0,0,3,0,161,167,0,5,0,0,10,0,121,136,0,3,3,0,3,0,112,121,0,0,7,0,7,0,142,156,5,14,10,0,30,0,843,902,0,3,7,0,26,3,126,165
LGA11150,0,0,0,0,3,0,4,7,0,0,0,0,6,0,0,6,0,0,0,0,8,0,7,15,0,3,4,0,12,0,17,36,0,0,0,0,4,0,8,12,0,3,0,0,4,0,4,11,0,0,0,0,3,4,4,11,0,6,4,0,40,4,44,98,0,0,0,0,0,0,3,3,0,3,0,0,13,0,3,19,3,18,18,0,25,0,4,68,3,18,12,0,38,0,6,77,5,10,13,0,35,0,8,71,0,6,4,0,28,5,10,53,3,3,3,0,16,0,19,44,14,58,50,0,155,5,53,335,0,0,0,0,0,0,13,13,0,0,0,0,0,0,13,13,0,0,0,0,0,0,12,12,0,0,0,0,0,0,26,26,0,0,0,0,3,0,21,24,0,0,0,0,0,0,17,17,0,0,0,0,3,0,33,36,0,0,0,0,6,0,135,141,0,0,0,0,3,0,20,23
LGA11200,0,0,0,0,3,0,8,11,0,3,0,0,3,0,5,11,0,3,0,0,8,0,3,14,0,0,0,0,9,3,7,19,0,3,0,3,9,0,11,26,0,0,0,0,3,0,5,8,0,0,0,0,3,0,0,3,0,9,0,3,38,3,39,92,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,3,0,10,3,3,22,0,6,3,3,13,3,0,28,0,3,4,0,17,3,8,35,4,4,3,0,13,0,0,24,0,0,3,0,9,0,3,15,4,16,16,3,66,9,14,128,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,3,0,3,0,0,0,0,3,6,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,3,0,0,0,0,0,0,8,8,0,3,0,0,0,0,29,32,0,0,0,0,3,0,13,16
LGA11250,0,0,0,0,4,0,12,16,0,0,3,0,9,0,25,37,3,0,0,0,11,3,32,49,0,0,3,0,9,0,10,22,3,3,3,0,8,0,9,26,0,0,3,0,3,0,8,14,0,0,0,0,6,0,6,12,6,3,12,0,50,3,102,176,0,0,0,0,25,6,27,58,3,8,8,8,138,8,21,194,14,66,33,13,263,20,52,461,26,43,65,18,283,11,62,508,21,58,74,6,370,6,85,620,28,64,51,12,357,9,93,614,6,24,41,8,291,4,265,639,98,263,272,65,1727,64,605,3094,0,0,0,0,0,0,19,19,0,0,0,0,0,0,28,28,0,0,0,0,0,0,49,49,0,0,0,0,5,0,50,55,0,0,0,0,11,0,62,73,0,0,0,0,4,0,63,67,0,0,0,0,4,0,93,97,0,0,0,0,24,0,364,388,0,0,0,0,29,6,58,93
LGA11300,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,12,5,3,4,3,13,3,74,105,35,233,266,12,121,9,97,773,619,913,381,23,295,21,138,2390,294,484,214,21,252,8,90,1363,231,467,181,13,277,21,92,1282,145,296,114,17,196,7,97,872,62,168,101,16,285,4,306,942,1391,2564,1261,105,1439,73,894,7727,0,0,0,0,3,0,34,37,0,6,5,0,3,0,111,125,6,6,3,0,7,0,180,202,0,3,6,0,6,0,92,107,0,3,3,3,0,0,94,103,0,0,0,4,5,0,72,81,0,0,0,0,6,0,102,108,6,18,17,7,30,0,685,763,5,3,4,3,16,6,108,145
LGA11350,0,0,0,0,3,3,0,6,0,0,0,0,3,0,0,3,0,3,3,3,6,0,4,19,0,3,0,0,13,0,5,21,0,3,3,0,10,0,0,16,3,3,0,0,3,0,0,9,4,0,0,0,0,0,3,7,7,12,6,3,38,3,12,81,0,0,4,3,25,7,60,99,4,29,21,8,124,15,35,236,34,186,91,15,352,20,48,746,91,384,162,21,522,18,80,1278,148,354,193,36,658,12,106,1507,177,381,212,28,579,12,128,1517,81,205,125,27,403,4,157,1002,535,1539,808,138,2663,88,614,6385,0,0,0,0,4,0,49,53,0,0,0,0,3,0,64,67,0,0,0,3,3,0,101,107,0,4,0,0,6,0,109,119,0,3,3,0,10,0,126,142,0,0,0,4,0,0,116,120,0,0,0,0,4,0,82,86,0,7,3,7,30,0,647,694,0,0,4,3,32,10,109,158
LGA11400,0,0,0,3,0,0,3,6,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,0,3,3,0,7,0,0,13,0,0,0,0,4,0,0,4,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,5,0,3,3,3,20,0,8,37,0,0,0,0,34,4,30,68,0,0,6,0,82,8,13,109,0,49,33,10,196,12,15,315,20,75,53,10,265,10,31,464,49,76,83,19,321,7,45,600,36,74,66,12,211,5,52,456,30,45,64,11,199,8,120,477,135,319,305,62,1308,54,306,2489,0,0,0,0,0,0,4,4,0,0,0,0,3,0,3,6,0,0,0,0,3,0,12,15,0,0,0,0,0,0,16,16,0,3,0,0,0,0,15,18,0,0,0,0,0,0,18,18,0,0,0,0,3,0,31,34,0,3,0,0,9,0,99,111,0,0,0,3,34,4,37,78
