region_id,Neg_Nil_inc_hh_with_Ind_psns,Neg_Nil_inc_Other_households,Neg_Nil_income_Tot_hhlds,HI1_199_Hhd_with_Indig_psns,HI1_199_Other_households,HI1_199_Tot_hhlds,HI200_299_Hhd_with_Indig_psns,HI200_299_Other_households,HI200_299_Tot_hhlds,HI300_399_Hhd_with_Indig_psns,HI300_399_Other_households,HI300_399_Tot_hhlds,HI400_599_Hhd_with_Indig_psns,HI400_599_Other_households,HI400_599_Tot_hhlds,HI600_799_Hhd_with_Indig_psns,HI600_799_Other_households,HI600_799_Tot_hhlds,HI800_999_Hhd_with_Indig_psns,HI800_999_Other_households,HI800_999_Tot_hhlds,HI1000_1249_Hh_with_Indig_psn,HI1000_1249_Other_households,HI1000_1249_Tot_hhlds,HI1250_1499_Hh_with_Indig_psn,HI1250_1499_Other_households,HI1250_1499_Tot_hhlds,HI1500_1999_Hh_with_Indig_psn,HI1500_1999_Other_households,HI1500_1999_Tot_hhlds,HI2000_2499_Hh_with_Indig_psn,HI2000_2499_Other_households,HI2000_2499_Tot_hhlds,HI2500_2999_Hh_with_Indig_psn,HI2500_2999_Other_households,HI2500_2999_Tot_hhlds,HI3000_more_Hh_with_Indig_psn,HI3000_more_Other_households,HI3000_more_Tot_hhlds,Part_inc_st_Hh_with_Indig_psn,Partial_inc_stated_Other_hhds,Partial_inc_stated_Tot_hhlds,All_inc_ns_Hh_with_Ind_psns,All_income_ns_Other_household,All_inc_NS_Tot_hhlds,Tot_Household_with_Indig_psns,Tot_Other_households,Tot_Tot_hhlds
LGA69399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA69499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA70200,13,51,64,35,39,74,93,89,182,72,207,279,111,243,354,140,316,456,83,417,500,81,563,644,86,520,606,118,994,1112,114,849,963,69,786,855,123,953,1076,177,757,934,138,163,301,1453,6947,8400
LGA70420,13,4,17,42,3,45,33,9,42,32,25,57,96,25,121,103,38,141,43,61,104,77,62,139,42,55,97,67,111,178,51,72,123,24,65,89,15,62,77,75,64,139,119,43,162,832,699,1531
LGA70540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,4,0,4,9,0,9,4,0,4,3,3,6,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,32,3,35
LGA70620,0,3,3,28,0,28,18,4,22,15,0,15,60,5,65,69,15,84,33,11,44,48,21,69,34,28,62,43,34,77,21,21,42,7,16,23,6,15,21,62,9,71,30,9,39,474,191,665
LGA70700,0,14,14,5,11,16,3,17,20,8,28,36,12,31,43,13,23,36,0,35,35,7,13,20,5,19,24,11,32,43,3,12,15,4,21,25,0,17,17,10,31,41,7,9,16,88,313,401
LGA71000,28,209,237,39,150,189,113,339,452,128,727,855,175,816,991,167,981,1148,129,1184,1313,158,1480,1638,140,1602,1742,263,2864,3127,182,2411,2593,147,2408,2555,271,3890,4161,277,2384,2661,140,445,585,2357,21890,24247
LGA71300,5,0,5,13,3,16,19,0,19,19,3,22,71,5,76,71,7,78,78,22,100,107,35,142,94,34,128,111,50,161,94,38,132,46,42,88,76,35,111,100,3,103,21,0,21,925,277,1202
LGA72200,9,20,29,11,11,22,64,41,105,32,71,103,79,89,168,54,108,162,33,128,161,49,148,197,22,175,197,64,293,357,60,250,310,21,220,241,35,252,287,78,258,336,53,60,113,664,2124,2788
LGA72300,6,70,76,6,40,46,11,77,88,11,155,166,37,265,302,27,292,319,27,277,304,27,342,369,33,316,349,41,603,644,65,600,665,38,469,507,78,818,896,78,624,702,17,130,147,502,5078,5580
LGA72330,3,5,8,55,0,55,51,0,51,43,6,49,98,11,109,79,16,95,51,28,79,70,40,110,49,27,76,50,43,93,28,25,53,11,25,36,15,21,36,88,9,97,49,10,59,740,266,1006
LGA72800,11,47,58,18,47,65,51,106,157,72,224,296,98,245,343,87,300,387,60,371,431,70,579,649,82,603,685,130,1044,1174,146,1086,1232,89,865,954,101,1089,1190,143,878,1021,36,137,173,1194,7621,8815
LGA73600,4,6,10,17,7,24,22,17,39,16,7,23,63,29,92,80,40,120,64,33,97,58,24,82,65,34,99,70,48,118,48,22,70,35,30,65,24,29,53,54,39,93,60,30,90,680,395,1075
LGA74050,5,0,5,35,3,38,25,0,25,37,3,40,90,3,93,60,3,63,34,10,44,61,8,69,32,14,46,31,16,47,17,7,24,7,6,13,5,11,16,25,0,25,5,6,11,469,90,559
LGA74500,7,3,10,56,3,59,34,8,42,49,13,62,93,20,113,87,26,113,75,36,111,80,45,125,49,44,93,84,73,157,32,49,81,22,24,46,7,24,31,48,25,73,12,42,54,735,435,1170
LGA74560,0,6,6,0,0,0,5,3,8,0,6,6,0,11,11,3,10,13,0,10,10,0,16,16,0,10,10,0,22,22,0,13,13,0,5,5,0,20,20,0,18,18,0,6,6,8,156,164
LGA74660,0,3,3,3,3,6,11,0,11,10,5,15,26,10,36,44,7,51,52,23,75,51,47,98,56,39,95,88,70,158,66,53,119,47,63,110,52,86,138,66,32,98,5,10,15,577,451,1028
LGA79399,3,32,35,0,18,18,5,30,35,3,61,64,11,58,69,7,95,102,6,102,108,15,111,126,7,133,140,24,270,294,16,162,178,17,349,366,24,413,437,19,193,212,5,38,43,162,2065,2227
LGA79499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA89399,22,901,923,69,1110,1179,70,2142,2212,117,4547,4664,159,6004,6163,138,6198,6336,118,6530,6648,171,8196,8367,138,8549,8687,278,15811,16089,268,12644,12912,223,15166,15389,414,27468,27882,206,10129,10335,52,1587,1639,2443,126982,129425
LGA89499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA99399,3,3,6,0,3,3,0,5,5,3,13,16,14,22,36,9,35,44,5,33,38,9,59,68,6,42,48,4,80,84,4,80,84,3,72,75,6,84,90,6,72,78,3,17,20,75,620,695
LGA99499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
