region_id,M_Y12_equivalent_Indigenous,M_Y12_equivalent_Non_Indig,M_Y12_equiv_IndigStat_ns,M_Y12_equivalent_Tot,M_Y11_equivalent_Indigenous,M_Y11_equiv_Non_Indig,M_Y11_equiv_IndigStat_ns,M_Y11_equivalent_Tot,M_Y10_equivalent_Indigenous,M_Y10_equiv_Non_Indig,M_Y10_equiv_IndigStat_ns,M_Y10_equivalent_Tot,M_Y9_equivalent_Indigenous,M_Y9_equiv_Non_Indig,M_Y9_equiv_IndigStat_ns,M_Y9_equivalent_Tot,M_Y8_below_Indigenous,M_Y8_below_Non_Indig,M_Y8_below_IndigStat_ns,M_Y8_below_Tot,M_Did_not_go_to_school_Indig,M_Did_not_go_to_sch_Non_Indig,M_Di_no_go_to_sch_IndSt_ns,M_Did_not_go_to_school_Tot,M_Highest_yr_school_ns_Indig,M_Highest_yr_sch_ns_Non_Indig,M_Highe_yr_sch_ns_IndSt_ns,M_Highest_yr_school_ns_Tot,M_Tot_Indigenous,M_Tot_Non_Indigenous,M_Tot_IndigStat_ns,M_Tot_Tot,F_Y12_equivalent_Indigenous,F_Y12_equivalent_Non_Indig,F_Y12_equiv_IndigStat_ns,F_Y12_equivalent_Tot,F_Y11_equivalent_Indigenous,F_Y11_equiv_Non_Indig,F_Y11_equiv_IndigStat_ns,F_Y11_equivalent_Tot,F_Y10_equivalent_Indigenous,F_Y10_equiv_Non_Indig,F_Y10_equiv_IndigStat_ns,F_Y10_equivalent_Tot,F_Y9_equivalent_Indigenous,F_Y9_equiv_Non_Indig,F_Y9_equiv_IndigStat_ns,F_Y9_equivalent_Tot,F_Y8_below_Indigenous,F_Y8_below_Non_Indig,F_Y8_below_IndigStat_ns,F_Y8_below_Tot,F_Did_not_go_to_school_Indig,F_Did_not_go_to_sch_Non_Indig,F_Di_no_go_to_sch_IndSt_ns,F_Did_not_go_to_school_Tot,F_Highest_yr_school_ns_Indig,F_Highest_yr_sch_ns_Non_Indig,F_Highe_yr_sch_ns_IndSt_ns,F_Highest_yr_school_ns_Tot,F_Tot_Indigenous,F_Tot_Non_Indigenous,F_Tot_IndigStat_ns,F_Tot_Tot,P_Y12_equivalent_Indigenous,P_Y12_equivalent_Non_Indig,P_Y12_equiv_IndigStat_ns,P_Y12_equivalent_Tot,P_Y11_equivalent_Indigenous,P_Y11_equiv_Non_Indig,P_Y11_equiv_IndigStat_ns,P_Y11_equivalent_Tot,P_Y10_equivalent_Indigenous,P_Y10_equiv_Non_Indig,P_Y10_equiv_IndigStat_ns,P_Y10_equivalent_Tot,P_Y9_equivalent_Indigenous,P_Y9_equiv_Non_Indig,P_Y9_equiv_IndigStat_ns,P_Y9_equivalent_Tot,P_Y8_below_Indigenous,P_Y8_below_Non_Indig,P_Y8_below_IndigStat_ns,P_Y8_below_Tot,P_Did_not_go_to_school_Indig,P_Did_not_go_to_sch_Non_Indig,P_Di_no_go_to_sch_IndSt_ns,P_Did_not_go_to_school_Tot,P_Highest_yr_school_ns_Indig,P_Highest_yr_sch_ns_Non_Indig,P_Highe_yr_sch_ns_IndSt_ns,P_Highest_yr_school_ns_Tot,P_Tot_Indigenous,P_Tot_Non_Indigenous,P_Tot_IndigStat_ns,P_Tot_Tot
LGA17900,82,610,3,695,41,111,3,155,168,628,9,805,95,209,6,310,88,240,10,338,14,13,3,30,76,155,181,412,564,1966,215,2745,94,651,0,745,67,105,4,176,174,418,6,598,95,121,8,224,76,95,5,176,12,5,0,17,71,87,120,278,589,1482,143,2214,176,1261,3,1440,108,216,7,331,342,1046,15,1403,190,330,14,534,164,335,15,514,26,18,3,47,147,242,301,690,1153,3448,358,4959
LGA17950,10,336,3,349,4,56,0,60,20,340,0,360,16,88,0,104,29,99,6,134,3,3,0,6,13,37,39,89,95,959,48,1102,33,382,0,415,12,44,0,56,34,263,4,301,25,54,0,79,18,59,4,81,0,0,0,0,12,42,26,80,134,844,34,1012,43,718,3,764,16,100,0,116,54,603,4,661,41,142,0,183,47,158,10,215,3,3,0,6,25,79,65,169,229,1803,82,2114
LGA18000,87,32348,171,32606,11,2524,13,2548,61,9645,91,9797,17,1927,19,1963,3,1268,21,1292,3,262,11,276,16,1603,1850,3469,198,49577,2176,51951,97,33418,213,33728,16,2529,19,2564,46,10953,91,11090,23,2427,25,2475,13,1612,24,1649,4,323,5,332,13,2235,1604,3852,212,53497,1981,55690,184,65766,384,66334,27,5053,32,5112,107,20598,182,20887,40,4354,44,4438,16,2880,45,2941,7,585,16,608,29,3838,3454,7321,410,103074,4157,107641
LGA18020,32,852,11,895,6,162,3,171,67,1138,15,1220,30,397,9,436,41,391,8,440,3,22,0,25,33,180,191,404,212,3142,237,3591,55,1149,10,1214,24,187,0,211,69,1088,14,1171,39,362,6,407,29,268,10,307,3,6,0,9,32,186,175,393,251,3246,215,3712,87,2001,21,2109,30,349,3,382,136,2226,29,2391,69,759,15,843,70,659,18,747,6,28,0,34,65,366,366,797,463,6388,452,7303
LGA18050,54,17835,122,18011,13,796,6,815,13,2014,32,2059,4,427,13,444,4,423,6,433,0,73,6,79,0,716,2943,3659,88,22284,3128,25500,61,19031,127,19219,7,746,5,758,9,2229,29,2267,0,447,7,454,4,565,10,579,3,89,3,95,0,867,2595,3462,84,23974,2776,26834,115,36866,249,37230,20,1542,11,1573,22,4243,61,4326,4,874,20,898,8,988,16,1012,3,162,9,174,0,1583,5538,7121,172,46258,5904,52334
LGA18100,6,363,4,373,0,86,0,86,4,475,5,484,0,184,6,190,4,159,3,166,0,7,0,7,7,67,51,125,21,1341,69,1431,0,456,3,459,3,80,0,83,6,470,7,483,3,152,0,155,5,112,3,120,0,0,0,0,0,73,29,102,17,1343,42,1402,6,819,7,832,3,166,0,169,10,945,12,967,3,336,6,345,9,271,6,286,0,7,0,7,7,140,80,227,38,2684,111,2833
LGA18150,51,726,8,785,23,118,0,141,153,847,15,1015,60,295,3,358,73,272,5,350,3,14,0,17,270,307,139,716,633,2579,170,3382,95,885,6,986,30,143,3,176,134,847,12,993,83,265,9,357,63,196,13,272,3,5,0,8,61,150,126,337,469,2491,169,3129,146,1611,14,1771,53,261,3,317,287,1694,27,2008,143,560,12,715,136,468,18,622,6,19,0,25,331,457,265,1053,1102,5070,339,6511
LGA18200,14,587,3,604,12,384,4,400,59,622,6,687,46,265,4,315,57,272,6,335,3,11,0,14,11,136,120,267,202,2277,143,2622,26,765,5,796,27,324,5,356,55,501,5,561,55,218,0,273,47,166,3,216,7,3,0,10,20,112,81,213,237,2089,99,2425,40,1352,8,1400,39,708,9,756,114,1123,11,1248,101,483,4,588,104,438,9,551,10,14,0,24,31,248,201,480,439,4366,242,5047
LGA18250,25,19298,96,19419,3,693,5,701,13,1896,17,1926,3,401,5,409,0,477,3,480,0,137,0,137,6,482,1173,1661,50,23384,1299,24733,27,20694,110,20831,0,854,11,865,13,2604,14,2631,3,563,5,571,3,691,11,705,0,223,3,226,3,652,1090,1745,49,26281,1244,27574,52,39992,206,40250,3,1547,16,1566,26,4500,31,4557,6,964,10,980,3,1168,14,1185,0,360,3,363,9,1134,2263,3406,99,49665,2543,52307
LGA18350,49,6876,39,6964,18,961,7,986,85,4688,35,4808,21,1168,18,1207,18,737,12,767,3,47,3,53,6,664,637,1307,200,15141,751,16092,67,7881,53,8001,22,1069,9,1100,76,5217,40,5333,30,1224,15,1269,19,707,15,741,0,32,0,32,29,863,550,1442,243,16993,682,17918,116,14757,92,14965,40,2030,16,2086,161,9905,75,10141,51,2392,33,2476,37,1444,27,1508,3,79,3,85,35,1527,1187,2749,443,32134,1433,34010
LGA18400,61,5069,44,5174,27,911,8,946,120,6069,45,6234,26,1316,12,1354,19,796,15,830,3,52,0,55,15,530,523,1068,271,14743,647,15661,106,6180,36,6322,24,901,4,929,115,5487,33,5635,28,1255,18,1301,15,696,8,719,3,43,3,49,13,535,481,1029,304,15097,583,15984,167,11249,80,11496,51,1812,12,1875,235,11556,78,11869,54,2571,30,2655,34,1492,23,1549,6,95,3,104,28,1065,1004,2097,575,29840,1230,31645
LGA18450,316,31266,184,31766,99,4043,42,4184,408,20394,195,20997,164,5233,61,5458,113,4642,81,4836,7,516,12,535,66,2941,2847,5854,1173,69035,3422,73630,388,32211,211,32810,85,3530,48,3663,421,20592,183,21196,212,6085,93,6390,108,5558,114,5780,5,784,20,809,100,3450,2305,5855,1319,72210,2974,76503,704,63477,395,64576,184,7573,90,7847,829,40986,378,42193,376,11318,154,11848,221,10200,195,10616,12,1300,32,1344,166,6391,5152,11709,2492,141245,6396,150133
LGA18500,27,15016,96,15139,3,524,5,532,4,1099,8,1111,0,214,5,219,0,154,3,157,0,26,0,26,0,379,2151,2530,34,17412,2268,19714,28,16793,111,16932,0,753,11,764,4,1739,28,1771,0,299,10,309,0,249,7,256,0,36,0,36,5,578,2137,2720,37,20447,2304,22788,55,31809,207,32071,3,1277,16,1296,8,2838,36,2882,0,513,15,528,0,403,10,413,0,62,0,62,5,957,4288,5250,71,37859,4572,42502
LGA18550,312,16068,102,16482,118,3449,36,3603,522,19030,215,19767,217,5436,57,5710,132,3278,53,3463,9,231,4,244,109,2763,1959,4831,1419,50255,2426,54100,418,18388,122,18928,141,3304,28,3473,600,20502,189,21291,230,6396,74,6700,128,3638,60,3826,6,171,9,186,98,3544,1902,5544,1621,55943,2384,59948,730,34456,224,35410,259,6753,64,7076,1122,39532,404,41058,447,11832,131,12410,260,6916,113,7289,15,402,13,430,207,6307,3861,10375,3040,106198,4810,114048
LGA18710,24,2656,20,2700,13,306,3,322,30,1389,13,1432,12,288,3,303,10,275,7,292,3,13,0,16,4,184,245,433,96,5111,291,5498,30,3019,12,3061,0,326,4,330,21,1278,14,1313,6,268,3,277,5,189,4,198,0,8,0,8,7,238,208,453,69,5326,245,5640,54,5675,32,5761,13,632,7,652,51,2667,27,2745,18,556,6,580,15,464,11,490,3,21,0,24,11,422,453,886,165,10437,536,11138
LGA18750,14,1084,11,1109,14,243,0,257,25,1615,9,1649,15,441,6,462,16,426,5,447,0,23,0,23,16,206,193,415,100,4038,224,4362,18,1473,11,1502,11,308,6,325,34,1511,10,1555,20,437,0,457,16,373,5,394,0,16,0,16,10,244,184,438,109,4362,216,4687,32,2557,22,2611,25,551,6,582,59,3126,19,3204,35,878,6,919,32,799,10,841,0,39,0,39,26,450,377,853,209,8400,440,9049
LGA19399,5,162,3,170,4,45,0,49,8,154,0,162,0,42,0,42,4,54,0,58,0,0,0,0,0,24,17,41,21,481,20,522,3,180,0,183,3,39,3,45,3,111,3,117,0,32,0,32,3,31,3,37,0,3,0,3,0,18,3,21,12,414,12,438,8,342,3,353,7,84,3,94,11,265,3,279,0,74,0,74,7,85,3,95,0,3,0,3,0,42,20,62,33,895,32,960
LGA19499,33,2093,18,2144,16,338,5,359,85,1329,19,1433,52,420,11,483,49,323,8,380,7,51,6,64,185,1097,717,1999,427,5651,784,6862,42,1895,23,1960,15,244,3,262,83,927,12,1022,35,303,4,342,17,158,5,180,3,25,3,31,98,408,383,889,293,3960,433,4686,75,3988,41,4104,31,582,8,621,168,2256,31,2455,87,723,15,825,66,481,13,560,10,76,9,95,283,1505,1100,2888,720,9611,1217,11548
LGA20110,4,1517,11,1532,5,782,9,796,8,1045,13,1066,4,434,7,445,3,396,14,413,0,23,0,23,3,182,161,346,27,4379,215,4621,4,1926,11,1941,0,804,10,814,7,915,10,932,4,342,8,354,0,399,5,404,0,27,0,27,3,208,124,335,18,4621,168,4807,8,3443,22,3473,5,1586,19,1610,15,1960,23,1998,8,776,15,799,3,795,19,817,0,50,0,50,6,390,285,681,45,9000,383,9428
LGA20260,3,1186,13,1202,4,770,3,777,7,892,12,911,6,427,4,437,3,398,12,413,0,53,0,53,20,602,110,732,43,4328,154,4525,9,1552,15,1576,3,722,10,735,7,768,7,782,0,381,8,389,5,408,11,424,3,22,0,25,0,265,120,385,27,4118,171,4316,12,2738,28,2778,7,1492,13,1512,14,1660,19,1693,6,808,12,826,8,806,23,837,3,75,0,78,20,867,230,1117,70,8446,325,8841
LGA20570,91,13741,91,13923,40,5037,30,5107,66,6399,69,6534,45,2805,29,2879,30,2166,48,2244,3,151,8,162,24,1567,1321,2912,299,31866,1596,33761,107,16828,101,17036,57,5530,44,5631,75,6134,69,6278,39,2680,31,2750,34,2583,51,2668,3,127,9,139,29,2022,1254,3305,344,35904,1559,37807,198,30569,192,30959,97,10567,74,10738,141,12533,138,12812,84,5485,60,5629,64,4749,99,4912,6,278,17,301,53,3589,2575,6217,643,67770,3155,71568
LGA20660,54,25719,165,25938,32,5210,31,5273,36,5499,63,5598,22,2114,35,2171,12,2154,36,2202,0,287,11,298,10,1499,1411,2920,166,42482,1752,44400,67,27967,177,28211,43,5235,48,5326,44,5556,51,5651,12,2260,30,2302,18,3350,58,3426,0,364,8,372,21,2014,1252,3287,205,46746,1624,48575,121,53686,342,54149,75,10445,79,10599,80,11055,114,11249,34,4374,65,4473,30,5504,94,5628,0,651,19,670,31,3513,2663,6207,371,89228,3376,92975
LGA20740,12,3726,27,3765,4,1916,9,1929,16,2553,23,2592,15,1159,11,1185,3,884,23,910,0,42,3,45,3,574,516,1093,53,10854,612,11519,28,4578,23,4629,8,1834,17,1859,13,2321,23,2357,7,1042,9,1058,0,953,25,978,0,30,3,33,11,691,542,1244,67,11449,642,12158,40,8304,50,8394,12,3750,26,3788,29,4874,46,4949,22,2201,20,2243,3,1837,48,1888,0,72,6,78,14,1265,1058,2337,120,22303,1254,23677
LGA20830,23,5104,25,5152,17,2652,19,2688,24,3766,29,3819,19,1542,16,1577,10,1234,24,1268,0,50,0,50,10,676,526,1212,103,15024,639,15766,39,6756,38,6833,12,2824,17,2853,30,3161,33,3224,14,1343,21,1378,10,1187,29,1226,0,43,6,49,20,765,431,1216,125,16079,575,16779,62,11860,63,11985,29,5476,36,5541,54,6927,62,7043,33,2885,37,2955,20,2421,53,2494,0,93,6,99,30,1441,957,2428,228,31103,1214,32545
LGA20910,23,22883,142,23048,6,2972,22,3000,8,2653,32,2693,4,786,7,797,0,785,24,809,0,112,3,115,3,846,1376,2225,44,31037,1606,32687,26,24450,186,24662,5,3787,32,3824,10,3422,52,3484,3,1019,17,1039,4,1293,19,1316,0,151,4,155,15,1475,1405,2895,63,35597,1715,37375,49,47333,328,47710,11,6759,54,6824,18,6075,84,6177,7,1805,24,1836,4,2078,43,2125,0,263,7,270,18,2321,2781,5120,107,66634,3321,70062
LGA21010,8,1568,9,1585,4,932,6,942,8,1186,10,1204,11,514,7,532,3,465,4,472,0,20,0,20,3,207,128,338,37,4892,164,5093,17,1992,17,2026,11,1002,6,1019,16,1078,8,1102,5,486,0,491,0,502,16,518,0,21,0,21,7,257,136,400,56,5338,183,5577,25,3560,26,3611,15,1934,12,1961,24,2264,18,2306,16,1000,7,1023,3,967,20,990,0,41,0,41,10,464,264,738,93,10230,347,10670
LGA21110,52,45225,257,45534,12,3657,34,3703,5,2975,26,3006,5,937,13,955,0,1355,17,1372,0,280,6,286,3,1250,2329,3582,77,55679,2682,58438,47,48409,286,48742,10,4833,42,4885,10,3961,44,4015,3,1273,22,1298,9,2301,32,2342,3,365,9,377,5,1882,1935,3822,87,63024,2370,65481,99,93634,543,94276,22,8490,76,8588,15,6936,70,7021,8,2210,35,2253,9,3656,49,3714,3,645,15,663,8,3132,4264,7404,164,118703,5052,123919
LGA21180,60,34023,471,34554,29,6877,109,7015,38,8561,136,8735,22,3496,52,3570,19,6767,134,6920,7,1662,46,1715,28,3792,3629,7449,203,65178,4577,69958,62,33937,451,34450,40,5986,71,6097,54,7708,127,7889,23,3539,60,3622,22,8731,176,8929,0,2513,61,2574,31,3989,3323,7343,232,66403,4269,70904,122,67960,922,69004,69,12863,180,13112,92,16269,263,16624,45,7035,112,7192,41,15498,310,15849,7,4175,107,4289,59,7781,6952,14792,435,131581,8846,140862
LGA21270,3,609,5,617,0,461,4,465,3,556,9,568,3,282,0,285,5,314,9,328,0,5,0,5,0,169,53,222,14,2396,80,2490,0,857,4,861,3,438,4,445,4,471,4,479,0,190,4,194,0,267,6,273,3,3,0,6,0,162,46,208,10,2388,68,2466,3,1466,9,1478,3,899,8,910,7,1027,13,1047,3,472,4,479,5,581,15,601,3,8,0,11,0,331,99,430,24,4784,148,4956
LGA21370,30,3214,32,3276,36,2328,23,2387,64,3369,43,3476,44,1628,10,1682,39,1374,26,1439,3,53,3,59,23,718,453,1194,239,12684,590,13513,40,4548,42,4630,36,2510,18,2564,61,2891,39,2991,41,1292,10,1343,26,1258,30,1314,5,39,3,47,27,795,482,1304,236,13333,624,14193,70,7762,74,7906,72,4838,41,4951,125,6260,82,6467,85,2920,20,3025,65,2632,56,2753,8,92,6,106,50,1513,935,2498,475,26017,1214,27706
LGA21450,25,9521,48,9594,21,4511,36,4568,35,6211,44,6290,26,2419,27,2472,9,1439,26,1474,0,100,0,100,6,874,979,1859,122,25075,1160,26357,43,12523,80,12646,17,4326,26,4369,33,5010,51,5094,10,1932,14,1956,13,1492,33,1538,3,91,3,97,6,926,905,1837,125,26300,1112,27537,68,22044,128,22240,38,8837,62,8937,68,11221,95,11384,36,4351,41,4428,22,2931,59,3012,3,191,3,197,12,1800,1884,3696,247,51375,2272,53894
LGA21610,95,41422,362,41879,57,12549,119,12725,97,16600,175,16872,56,6037,71,6164,43,4727,68,4838,0,898,27,925,35,3465,2812,6312,383,85698,3634,89715,134,46740,373,47247,50,11716,97,11863,99,14307,140,14546,49,5544,61,5654,23,5892,96,6011,3,1315,30,1348,37,3888,2543,6468,395,89402,3340,93137,229,88162,735,89126,107,24265,216,24588,196,30907,315,31418,105,11581,132,11818,66,10619,164,10849,3,2213,57,2273,72,7353,5355,12780,778,175100,6974,182852
LGA21670,9,1180,7,1196,3,761,0,764,16,1104,12,1132,3,674,3,680,9,592,10,611,0,28,3,31,8,333,161,502,48,4672,196,4916,16,1472,16,1504,9,770,6,785,7,1043,10,1060,6,589,8,603,3,633,12,648,0,18,0,18,3,340,117,460,44,4865,169,5078,25,2652,23,2700,12,1531,6,1549,23,2147,22,2192,9,1263,11,1283,12,1225,22,1259,0,46,3,49,11,673,278,962,92,9537,365,9994
LGA21750,16,2179,21,2216,13,1400,10,1423,12,1708,20,1740,10,829,7,846,8,762,13,783,0,92,3,95,0,381,261,642,59,7351,335,7745,20,2950,22,2992,13,1313,7,1333,7,1414,20,1441,12,652,15,679,7,777,14,798,0,60,3,63,3,429,225,657,62,7595,306,7963,36,5129,43,5208,26,2713,17,2756,19,3122,40,3181,22,1481,22,1525,15,1539,27,1581,0,152,6,158,3,810,486,1299,121,14946,641,15708
LGA21830,14,1501,18,1533,3,1154,11,1168,7,1416,13,1436,4,677,12,693,4,704,13,721,3,33,0,36,3,306,188,497,38,5791,255,6084,10,2251,19,2280,8,1130,15,1153,3,1100,17,1120,4,507,9,520,8,586,15,609,0,17,0,17,3,323,157,483,36,5914,232,6182,24,3752,37,3813,11,2284,26,2321,10,2516,30,2556,8,1184,21,1213,12,1290,28,1330,3,50,0,53,6,629,345,980,74,11705,487,12266
LGA21890,120,30423,247,30790,42,4349,54,4445,81,4633,67,4781,37,2091,29,2157,38,4782,75,4895,11,920,20,951,33,2396,2837,5266,362,49594,3329,53285,159,33298,258,33715,63,3867,35,3965,92,4189,53,4334,37,2122,33,2192,43,6620,117,6780,3,1437,32,1472,38,2614,2392,5044,435,54147,2920,57502,279,63721,505,64505,105,8216,89,8410,173,8822,120,9115,74,4213,62,4349,81,11402,192,11675,14,2357,52,2423,71,5010,5229,10310,797,103741,6249,110787
LGA22110,62,4732,37,4831,53,2570,20,2643,84,3803,29,3916,61,1737,17,1815,67,1513,15,1595,4,71,3,78,50,789,580,1419,381,15215,701,16297,73,6058,32,6163,66,2722,20,2808,85,3487,24,3596,74,1549,19,1642,49,1419,41,1509,7,44,3,54,51,868,502,1421,405,16147,641,17193,135,10790,69,10994,119,5292,40,5451,169,7290,53,7512,135,3286,36,3457,116,2932,56,3104,11,115,6,132,101,1657,1082,2840,786,31362,1342,33490
LGA22170,77,19065,170,19312,48,7594,65,7707,68,9756,97,9921,30,3625,47,3702,19,2265,38,2322,5,165,13,183,19,1957,2010,3986,266,44427,2440,47133,118,22740,150,23008,40,7257,62,7359,92,9011,105,9208,26,3442,36,3504,19,2923,50,2992,3,202,10,215,30,2263,1877,4170,328,47838,2290,50456,195,41805,320,42320,88,14851,127,15066,160,18767,202,19129,56,7067,83,7206,38,5188,88,5314,8,367,23,398,49,4220,3887,8156,594,92265,4730,97589
LGA22250,8,766,3,777,3,684,3,690,10,1039,5,1054,7,512,6,525,4,523,8,535,0,8,0,8,7,220,152,379,39,3752,177,3968,8,1175,7,1190,11,798,5,814,16,843,13,872,3,387,10,400,8,416,7,431,0,13,0,13,6,238,159,403,52,3870,201,4123,16,1941,10,1967,14,1482,8,1504,26,1882,18,1926,10,899,16,925,12,939,15,966,0,21,0,21,13,458,311,782,91,7622,378,8091
LGA22310,38,34015,259,34312,7,4091,31,4129,12,3817,38,3867,3,1197,18,1218,6,1856,32,1894,3,310,6,319,3,1450,2077,3530,72,46736,2461,49269,55,36647,281,36983,6,4262,51,4319,13,3927,55,3995,3,1393,34,1430,4,2729,56,2789,0,350,6,356,6,1995,1846,3847,87,51303,2329,53719,93,70662,540,71295,13,8353,82,8448,25,7744,93,7862,6,2590,52,2648,10,4585,88,4683,3,660,12,675,9,3445,3923,7377,159,98039,4790,102988
LGA22410,23,1879,18,1920,24,1358,10,1392,27,1749,14,1790,16,848,8,872,7,819,18,844,0,17,3,20,9,331,287,627,106,7001,358,7465,29,2546,15,2590,22,1396,7,1425,35,1517,18,1570,17,674,3,694,15,674,13,702,0,21,0,21,10,328,269,607,128,7156,325,7609,52,4425,33,4510,46,2754,17,2817,62,3266,32,3360,33,1522,11,1566,22,1493,31,1546,0,38,3,41,19,659,556,1234,234,14157,683,15074
LGA22490,9,2203,14,2226,4,1357,7,1368,3,1602,13,1618,3,723,3,729,7,429,7,443,0,20,0,20,4,256,211,471,30,6590,255,6875,17,2872,15,2904,6,1263,7,1276,7,1202,8,1217,0,509,10,519,3,337,4,344,0,19,0,19,6,258,190,454,39,6460,234,6733,26,5075,29,5130,10,2620,14,2644,10,2804,21,2835,3,1232,13,1248,10,766,11,787,0,39,0,39,10,514,401,925,69,13050,489,13608
LGA22620,78,13381,76,13535,47,5603,33,5683,110,7786,75,7971,56,3391,40,3487,59,2822,44,2925,4,145,0,149,34,1682,1324,3040,388,34810,1592,36790,108,16915,94,17117,57,5796,45,5898,124,7245,58,7427,53,3183,39,3275,53,3130,47,3230,3,120,0,123,36,2100,1170,3306,434,38489,1453,40376,186,30296,170,30652,104,11399,78,11581,234,15031,133,15398,109,6574,79,6762,112,5952,91,6155,7,265,0,272,70,3782,2494,6346,822,73299,3045,77166
LGA22670,26,26796,427,27249,25,4568,74,4667,33,6493,112,6638,11,2722,54,2787,18,4662,116,4796,3,1788,43,1834,28,3074,2193,5295,144,50103,3019,53266,40,24936,372,25348,26,3932,51,4009,37,5978,92,6107,19,2863,47,2929,19,6424,138,6581,0,2548,68,2616,16,3242,1889,5147,157,49923,2657,52737,66,51732,799,52597,51,8500,125,8676,70,12471,204,12745,30,5585,101,5716,37,11086,254,11377,3,4336,111,4450,44,6316,4082,10442,301,100026,5676,106003
LGA22750,109,32134,217,32460,73,13009,107,13189,107,13682,144,13933,54,5801,82,5937,47,5373,79,5499,5,445,15,465,84,3961,2816,6861,479,74405,3460,78344,184,37971,249,38404,76,12698,98,12872,122,13649,128,13899,63,6231,77,6371,39,6531,141,6711,3,525,15,543,50,4112,2521,6683,537,81717,3229,85483,293,70105,466,70864,149,25707,205,26061,229,27331,272,27832,117,12032,159,12308,86,11904,220,12210,8,970,30,1008,134,8073,5337,13544,1016,156122,6689,163827
LGA22830,83,6636,86,6805,70,3561,31,3662,130,4355,35,4520,103,2106,28,2237,80,2055,36,2171,10,282,12,304,69,1251,950,2270,545,20246,1178,21969,142,8423,66,8631,84,3476,31,3591,156,4001,42,4199,99,1756,29,1884,84,1990,41,2115,6,326,13,345,76,1237,888,2201,647,21209,1110,22966,225,15059,152,15436,154,7037,62,7253,286,8356,77,8719,202,3862,57,4121,164,4045,77,4286,16,608,25,649,145,2488,1838,4471,1192,41455,2288,44935
LGA22910,10,2091,24,2125,3,846,6,855,9,1047,8,1064,3,545,8,556,3,406,5,414,0,15,0,15,5,231,230,466,33,5181,281,5495,6,2653,25,2684,4,878,3,885,3,974,11,988,7,423,5,435,0,447,8,455,3,17,0,20,0,258,228,486,23,5650,280,5953,16,4744,49,4809,7,1724,9,1740,12,2021,19,2052,10,968,13,991,3,853,13,869,3,32,0,35,5,489,458,952,56,10831,561,11448
LGA22980,0,501,8,509,4,378,4,386,8,483,3,494,0,293,3,296,4,343,4,351,0,13,0,13,4,111,63,178,20,2122,85,2227,6,702,3,711,7,370,6,383,7,419,3,429,3,222,8,233,6,343,6,355,0,11,0,11,6,124,50,180,35,2191,76,2302,6,1203,11,1220,11,748,10,769,15,902,6,923,3,515,11,529,10,686,10,706,0,24,0,24,10,235,113,358,55,4313,161,4529
LGA23110,40,16314,156,16510,13,3755,32,3800,44,4494,69,4607,18,1733,31,1782,8,2351,51,2410,0,422,9,431,15,1350,1479,2844,138,30419,1827,32384,49,17396,157,17602,24,3416,26,3466,26,3865,35,3926,9,1840,37,1886,10,3058,58,3126,3,591,10,604,9,1540,1328,2877,130,31706,1651,33487,89,33710,313,34112,37,7171,58,7266,70,8359,104,8533,27,3573,68,3668,18,5409,109,5536,3,1013,19,1035,24,2890,2807,5721,268,62125,3478,65871
LGA23190,11,2267,11,2289,14,1421,11,1446,30,1381,20,1431,16,649,6,671,16,635,10,661,0,16,4,20,4,373,247,624,91,6742,309,7142,13,2822,17,2852,13,1419,12,1444,22,1323,16,1361,11,637,10,658,9,638,22,669,0,23,0,23,15,456,168,639,83,7318,245,7646,24,5089,28,5141,27,2840,23,2890,52,2704,36,2792,27,1286,16,1329,25,1273,32,1330,0,39,4,43,19,829,415,1263,174,14060,554,14788
LGA23270,82,26178,290,26550,39,7779,78,7896,75,9892,98,10065,47,4145,67,4259,36,5028,97,5161,4,1151,19,1174,21,2524,2471,5016,304,56697,3120,60121,105,28861,286,29252,58,7478,64,7600,75,8468,86,8629,39,3647,63,3749,31,5906,112,6049,3,1759,31,1793,16,2721,2467,5204,327,58840,3109,62276,187,55039,576,55802,97,15257,142,15496,150,18360,184,18694,86,7792,130,8008,67,10934,209,11210,7,2910,50,2967,37,5245,4938,10220,631,115537,6229,122397
LGA23350,11,1880,8,1899,8,865,12,885,7,1421,17,1445,3,494,6,503,3,382,9,394,0,20,0,20,4,379,206,589,36,5441,258,5735,14,2506,17,2537,3,901,3,907,12,1167,18,1197,8,371,3,382,3,356,4,363,0,10,0,10,3,301,176,480,43,5612,221,5876,25,4386,25,4436,11,1766,15,1792,19,2588,35,2642,11,865,9,885,6,738,13,757,0,30,0,30,7,680,382,1069,79,11053,479,11611
LGA23430,51,29374,260,29685,17,6720,52,6789,33,7338,74,7445,18,2580,37,2635,4,2959,34,2997,3,507,13,523,8,1905,2160,4073,134,51383,2630,54147,59,31981,234,32274,18,6497,54,6569,22,7181,73,7276,15,2770,46,2831,4,4229,72,4305,3,729,9,741,5,2472,1754,4231,126,55859,2242,58227,110,61355,494,61959,35,13217,106,13358,55,14519,147,14721,33,5350,83,5466,8,7188,106,7302,6,1236,22,1264,13,4377,3914,8304,260,107242,4872,112374
