region_id,P_NonI_35_44_PtgdDe_GdDp_GdCt,P_NonI_35_44_BDL,P_NonI_35_44_ADip_DipL,P_NonI_35_44_CL_nfd,P_NonI_35_44_Ct_III_IV,P_NonI_35_44_Ct_I_II,P_NonI_35_44_LoE_NS,P_NonI_35_44_Tot,P_NonI_45_54_PtgdDe_GdDp_GdCt,P_NonI_45_54_BDL,P_NonI_45_54_ADip_DipL,P_NonI_45_54_CL_nfd,P_NonI_45_54_Ct_III_IV,P_NonI_45_54_Ct_I_II,P_NonI_45_54_LoE_NS,P_NonI_45_54_Tot,P_NonI_55_64_PtgdDe_GdDp_GdCt,P_NonI_55_64_BDL,P_NonI_55_64_ADip_DipL,P_NonI_55_64_CL_nfd,P_NonI_55_64_Ct_III_IV,P_NonI_55_64_Ct_I_II,P_NonI_55_64_LoE_NS,P_NonI_55_64_Tot,P_NonI_65ov_PtgdDe_GdDp_GdCt,P_NonI_65ov_BDL,P_NonI_65ov_ADip_DipL,P_NonI_65ov_CL_nfd,P_NonI_65ov_Ct_III_IV,P_NonI_65ov_Ct_I_II,P_NonI_65ov_LoE_NS,P_NonI_65ov_Tot,P_NonI_Tot_PtgdDe_GdDp_GdCt,P_NonI_Tot_BDL,P_NonI_Tot_ADip_DipL,P_NonI_Tot_CL_nfd,P_NonI_Tot_Ct_III_IV,P_NonI_Tot_Ct_I_II,P_NonI_Tot_LoE_NS,P_NonI_Tot_Tot,P_IS_NS_15_19_PgdDe_GdDp_GdCt,P_IS_NS_15_19_BDL,P_IS_NS_15_19_ADip_DipL,P_IS_NS_15_19_CL_nfd,P_IS_NS_15_19_Ct_III_and_IV_L,P_IS_NS_15_19_Ct_I_II,P_IS_NS_15_19_LoE_NS,P_IS_NS_15_19_Tot,P_IS_NS_20_24_PgDe_GdDp_GdCtL,P_IS_NS_20_24_BDL,P_IS_NS_20_24_ADip_DipL,P_IS_NS_20_24_CL_nfd,P_IS_NS_20_24_Ct_III_and_IV_L,P_IS_NS_20_24_Ct_I_II,P_IS_NS_20_24_LoE_NS,P_IS_NS_20_24_Tot,P_IS_NS_25_34_PgDe_GdDp_GdCtL,P_IS_NS_25_34_BDL,P_IS_NS_25_34_ADip_DipL,P_IS_NS_25_34_CL_nfd,P_IS_NS_25_34_Ct_III_and_IV_L,P_IS_NS_25_34_Ct_I_II,P_IS_NS_25_34_LoE_NS,P_IS_NS_25_34_Tot,P_IS_NS_35_44_PgDe_GdDp_GdCtL,P_IS_NS_35_44_BDL,P_IS_NS_35_44_ADip_DipL,P_IS_NS_35_44_CL_nfd,P_IS_NS_35_44_Ct_III_and_IV_L,P_IS_NS_35_44_Ct_I_II,P_IS_NS_35_44_LoE_NS,P_IS_NS_35_44_Tot,P_IS_NS_45_54_PgDe_GdDp_GdCtL,P_IS_NS_45_54_BDL,P_IS_NS_45_54_ADip_DipL,P_IS_NS_45_54_CL_nfd,P_IS_NS_45_54_Ct_III_and_IV_L,P_IS_NS_45_54_Ct_I_II,P_IS_NS_45_54_LoE_NS,P_IS_NS_45_54_Tot,P_IS_NS_55_64_PgDe_GdDp_GdCtL,P_IS_NS_55_64_BDL,P_IS_NS_55_64_ADip_DipL,P_IS_NS_55_64_CL_nfd,P_IS_NS_55_64_Crt_III_and_IV,P_IS_NS_55_64_Ct_I_II,P_IS_NS_55_64_LoE_NS,P_IS_NS_55_64_Tot,P_IS_NS_65ov_PgdDe_GdDp_GdCt,P_IS_NS_65ov_BDL,P_IS_NS_65ov_ADip_DipL,P_IS_NS_65ov_CL_nfd,P_IS_NS_65ov_Crt_III_and_IV,P_IS_NS_65ov_Ct_I_II,P_IS_NS_65ov_LoE_NS,P_IS_NS_65ov_Tot,P_IS_NS_TotPdDe_GdDp_GdCt,P_IS_NS_Tot_BDL,P_IS_NS_Tot_ADip_DipL,P_IS_NS_Tot_CL_nfd,P_IS_NS_Tot_Ct_III_IV,P_IS_NS_Tot_Ct_I_II,P_IS_NS_Tot_LoE_NS,P_IS_NS_Tot_Tot,P_Tot_15_19_PgDe_GdDp_GdCtL,P_Tot_15_19_BDL,P_Tot_15_19_ADip_DipL,P_Tot_15_19_CL_nfd,P_Tot_15_19_Ct_III_and_IV_L,P_Tot_15_19_Ct_I_II,P_Tot_15_19_LoE_NS,P_Tot_15_19_Tot,P_Tot_20_24_PgDe_GdDp_GdCtL,P_Tot_20_24_BDL,P_Tot_20_24_ADip_DipL,P_Tot_20_24_CL_nfd,P_Tot_20_24_Ct_III_and_IV_L,P_Tot_20_24_Ct_I_II,P_Tot_20_24_LoE_NS,P_Tot_20_24_Tot,P_Tot_25_34_PgDe_GdDp_GdCtL,P_Tot_25_34_BDL,P_Tot_25_34_ADip_DipL,P_Tot_25_34_CL_nfd,P_Tot_25_34_Ct_III_and_IV_L,P_Tot_25_34_Ct_I_II,P_Tot_25_34_LoE_NS,P_Tot_25_34_Tot,P_Tot_35_44_PgDe_GdDp_GdCtL,P_Tot_35_44_BDL,P_Tot_35_44_ADip_DipL,P_Tot_35_44_CL_nfd,P_Tot_35_44_Ct_III_and_IV_L,P_Tot_35_44_Ct_I_II,P_Tot_35_44_LoE_NS,P_Tot_35_44_Tot,P_Tot_45_54_PgDe_GdDp_GdCtL,P_Tot_45_54_BDL,P_Tot_45_54_ADip_DipL,P_Tot_45_54_CL_nfd,P_Tot_45_54_Ct_III_and_IV_L,P_Tot_45_54_Ct_I_II,P_Tot_45_54_LoE_NS,P_Tot_45_54_Tot,P_Tot_55_64_PgDe_GdDp_GdCtL,P_Tot_55_64_BDL,P_Tot_55_64_ADip_DipL,P_Tot_55_64_CL_nfd,P_Tot_55_64_Ct_III_and_IV_L,P_Tot_55_64_Ct_I_II,P_Tot_55_64_LoE_NS,P_Tot_55_64_Tot,P_Tot_65ov_PtgdDe_GdDp_GdCt,P_Tot_65ov_BDL,P_Tot_65ov_ADip_DipL,P_Tot_65ov_CL_nfd,P_Tot_65ov_Ct_III_and_IV_L,P_Tot_65ov_Ct_I_II,P_Tot_65ov_LoE_NS,P_Tot_65ov_Tot,P_Tot_Tot_PgDe_GdDp_GdCtL,P_Tot_Tot_BDL,P_Tot_Tot_ADip_DipL,P_Tot_Tot_CL_nfd,P_Tot_Tot_Ct_III_and_IV_L,P_Tot_Tot_Ct_I_II,P_Tot_Tot_LoE_NS,P_Tot_Tot_Tot
LGA11250,67,153,138,35,452,33,112,990,77,165,172,43,563,32,185,1237,56,142,108,36,455,22,215,1034,15,67,77,26,326,4,806,1321,264,761,609,188,2477,192,1508,5999,0,0,0,0,0,0,45,45,0,0,0,0,0,0,50,50,0,0,0,0,0,0,94,94,0,0,0,0,10,0,93,103,0,0,0,0,11,0,131,142,0,0,0,0,7,0,123,130,0,0,0,0,4,0,240,244,0,0,0,0,32,0,776,808,0,0,3,5,45,17,122,192,6,46,29,15,246,37,120,499,46,194,93,28,435,59,233,1088,67,161,149,39,481,37,227,1161,80,172,179,43,593,32,334,1433,56,142,111,39,469,22,351,1190,18,67,77,26,336,4,1066,1594,273,782,641,195,2605,208,2453,7157
LGA11300,556,1097,530,76,381,33,201,2874,457,898,465,78,414,46,223,2581,266,582,272,49,262,19,234,1684,114,332,259,46,338,17,788,1894,2699,5489,2720,318,2095,194,2018,15533,0,0,0,0,3,0,68,71,3,6,10,0,3,0,168,190,9,13,3,0,10,0,302,337,0,8,6,0,6,0,160,180,3,3,3,3,0,0,182,194,0,0,5,4,8,0,119,136,3,3,0,0,10,0,227,243,18,33,27,7,40,0,1226,1351,5,6,17,6,33,13,196,276,103,656,453,19,215,21,349,1816,1210,1937,737,44,477,48,571,5024,556,1108,539,76,390,33,361,3063,463,901,468,81,417,46,405,2781,269,585,280,53,270,19,353,1829,117,335,259,46,348,17,1015,2137,2723,5528,2753,325,2150,197,3250,16926
LGA11350,292,1014,522,88,784,55,184,2939,348,875,635,89,955,56,269,3227,376,804,529,84,717,45,298,2853,156,385,301,57,463,13,454,1829,1286,3730,2340,382,3755,277,1478,13248,0,0,0,0,4,0,85,89,0,0,0,0,6,0,84,90,0,4,3,3,3,0,160,173,0,10,5,0,9,0,192,216,0,7,8,3,10,0,249,277,0,0,0,4,4,0,213,221,0,0,3,0,4,0,189,196,0,21,19,10,40,0,1172,1262,0,0,13,3,53,23,196,288,7,91,69,16,232,31,137,583,107,568,282,55,580,60,273,1925,292,1036,534,88,810,55,387,3202,353,885,649,92,982,56,523,3540,382,812,532,88,727,45,514,3100,160,385,304,57,467,13,646,2032,1301,3777,2383,399,3851,283,2676,14670
LGA11400,61,236,156,30,405,38,65,991,102,207,176,48,463,29,122,1147,75,170,167,44,273,16,144,889,50,118,136,24,237,13,306,884,310,928,741,182,1896,164,748,4969,0,0,0,0,0,0,11,11,0,0,0,0,3,0,11,14,0,0,0,0,3,0,19,22,0,0,0,0,3,0,36,39,0,3,0,0,3,3,28,37,0,3,0,0,0,0,34,37,0,0,0,0,3,0,65,68,0,6,0,0,15,3,204,228,0,0,0,9,52,10,72,143,0,17,22,8,145,26,37,255,22,183,84,28,339,32,52,740,61,239,163,30,419,38,106,1056,102,210,181,48,473,32,150,1196,75,173,170,44,279,16,178,935,50,118,136,24,243,13,380,964,310,940,756,191,1950,167,975,5289
LGA11450,393,1265,1114,179,2156,139,395,5641,323,669,780,201,1678,84,383,4118,236,446,490,154,1111,60,382,2879,91,215,262,87,734,23,717,2129,1374,4213,3774,827,8517,563,2474,21742,0,0,0,0,3,0,110,113,0,3,3,0,6,0,109,121,3,6,0,0,4,3,211,227,0,0,3,0,4,0,231,238,3,5,6,4,8,0,210,236,0,0,3,0,9,0,165,177,0,6,6,0,8,0,206,226,6,20,21,4,42,3,1242,1338,0,3,30,19,158,39,381,630,41,334,268,55,825,77,212,1812,296,1304,861,136,1932,148,450,5127,399,1279,1127,185,2192,142,632,5956,329,681,792,211,1705,87,603,4408,236,449,496,154,1130,60,553,3078,91,221,268,87,748,23,933,2371,1392,4271,3842,847,8690,576,3764,23382
LGA11500,873,2222,1710,407,3567,296,1161,10236,813,1750,1706,439,3724,297,1341,10070,524,1249,1179,417,3015,202,1454,8040,181,510,531,183,1701,74,2121,5301,3385,9550,7825,1984,18343,1696,8349,51132,0,0,3,0,3,0,465,471,0,6,6,0,7,0,464,483,6,18,16,0,24,3,806,873,4,13,7,0,26,3,705,758,4,8,9,0,31,0,785,837,0,4,7,5,24,3,613,656,3,0,7,5,27,0,538,580,17,49,55,10,142,9,4376,4658,3,13,74,52,480,155,1313,2090,112,917,731,152,1970,273,990,5145,890,2953,1955,356,4146,448,1822,12570,884,2255,1750,418,3674,316,1912,11209,827,1771,1749,447,3806,301,2169,11070,532,1258,1199,422,3061,208,2100,8780,184,513,544,188,1731,74,2683,5917,3432,9680,8002,2035,18868,1775,12989,56781
LGA11520,1836,3582,1585,250,1324,106,447,9130,1227,2211,1205,257,1294,108,549,6851,841,1369,838,234,914,50,519,4765,359,788,602,199,993,54,1263,4258,6405,13892,6093,1121,6242,511,3567,37831,0,0,0,0,3,0,155,158,0,8,0,0,0,0,362,370,7,16,7,0,10,0,934,974,6,15,0,0,6,0,683,710,6,9,8,0,6,6,475,510,3,12,3,3,7,3,312,343,0,0,8,0,4,0,463,475,22,60,26,3,36,9,3384,3540,0,6,36,7,76,14,361,500,109,1078,462,48,484,66,531,2778,2040,4891,1378,126,1184,119,1351,11089,1842,3607,1588,250,1337,106,1130,9860,1233,2229,1216,257,1306,114,1027,7382,848,1381,848,237,921,53,831,5119,362,791,610,199,1000,54,1735,4751,6434,13983,6138,1124,6308,526,6966,41479
LGA11550,1716,3515,2340,434,2485,257,1333,12080,1004,2365,1575,423,2053,204,1330,8954,510,1159,801,219,1292,102,1118,5201,194,647,512,190,1481,55,2403,5482,5979,14305,8929,1675,10699,1066,8487,51140,0,0,0,0,3,0,358,361,3,20,10,0,24,0,509,566,17,45,15,0,23,3,1288,1391,18,18,14,4,24,3,974,1055,3,17,10,0,19,6,890,945,0,9,5,3,19,0,651,687,0,5,6,0,30,0,916,957,41,114,60,7,142,12,5586,5962,0,16,60,23,193,69,974,1335,151,1337,1052,106,944,112,1055,4757,2424,5350,2625,283,2338,273,2456,15749,1744,3543,2364,438,2523,260,2311,13183,1012,2386,1593,423,2085,213,2237,9949,510,1174,809,225,1314,102,1780,5914,194,652,522,190,1514,55,3334,6461,6035,14458,9025,1688,10911,1084,14147,57348
LGA11600,9,42,27,7,62,15,10,172,9,25,32,6,71,10,26,179,4,15,18,5,48,0,17,107,0,6,7,0,24,0,52,89,29,137,106,29,303,25,131,760,0,0,0,0,0,0,3,3,0,0,0,0,4,0,3,7,0,0,0,0,0,0,4,4,0,0,0,0,0,0,8,8,0,0,0,0,0,0,13,13,0,0,0,0,0,0,8,8,0,0,0,0,0,0,7,7,0,0,0,0,4,0,46,50,0,0,0,0,13,0,17,30,0,7,6,5,37,0,6,61,7,42,19,6,67,0,19,160,9,42,27,7,62,15,21,183,9,25,32,6,74,10,39,195,4,15,22,5,48,0,25,119,0,6,7,0,24,0,62,99,29,137,113,29,325,25,189,847
LGA11700,7,22,8,0,19,0,7,63,0,13,16,3,28,3,10,73,10,14,8,7,30,3,24,96,4,4,3,0,27,0,26,64,31,92,48,13,134,13,74,405,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,3,3,8,14,0,0,0,0,0,0,12,12,0,0,0,0,0,0,8,8,0,0,0,0,0,0,11,11,0,0,0,0,3,3,52,58,0,0,0,3,3,3,9,18,0,9,0,0,13,6,21,49,10,30,13,0,26,4,36,119,7,22,11,0,32,10,35,117,0,17,23,3,36,3,34,116,10,14,11,10,33,3,38,119,4,4,3,0,27,0,37,75,31,96,61,16,170,29,210,613
LGA11720,100,448,435,134,1773,105,425,3420,153,360,465,119,1653,100,480,3330,135,424,406,130,1291,59,557,3002,62,255,235,107,875,23,1099,2656,530,2062,2019,654,8312,587,3329,17493,0,0,0,0,4,0,128,132,0,0,0,0,7,0,112,119,0,0,0,0,8,3,215,226,3,0,0,0,12,0,205,220,3,6,0,0,15,0,253,277,0,3,4,0,10,0,260,277,0,0,4,3,16,0,277,300,6,9,8,3,72,3,1450,1551,0,0,8,17,141,50,410,626,3,109,119,45,837,104,294,1511,77,484,363,108,1879,170,635,3716,108,456,450,141,1845,116,690,3806,156,378,476,122,1712,108,757,3709,135,433,410,130,1319,59,842,3328,62,255,242,113,900,23,1395,2990,541,2115,2068,676,8633,630,5023,19686
LGA11730,162,517,383,115,1337,118,339,2971,190,555,527,166,1734,127,472,3771,250,605,557,208,1528,102,606,3856,135,422,502,158,1355,51,1503,4126,803,2573,2252,793,7514,647,3394,17976,0,0,0,0,0,0,100,100,0,0,3,0,7,0,74,84,0,3,3,0,7,0,124,137,0,4,0,0,11,0,178,193,0,3,6,7,7,5,198,226,3,0,0,0,16,0,184,203,0,0,0,0,24,0,305,329,3,10,12,7,72,5,1163,1272,0,0,7,21,129,64,331,552,5,84,69,53,475,88,206,980,64,402,225,90,1053,125,404,2363,162,526,404,124,1405,127,578,3326,200,579,553,186,1783,136,711,4148,256,611,574,208,1568,102,813,4132,135,426,506,158,1386,51,1837,4499,822,2628,2338,840,7799,693,4880,20000
LGA11750,16,49,34,4,163,5,18,289,14,31,33,7,153,8,26,272,9,15,13,4,89,0,36,166,0,10,14,3,43,5,84,159,47,220,127,30,690,35,213,1362,0,0,0,0,0,0,17,17,0,0,0,0,0,0,21,21,0,0,0,0,3,0,52,55,0,0,0,0,3,0,44,47,0,0,0,0,0,0,36,36,0,0,0,0,0,0,33,33,0,0,0,0,0,0,28,28,0,0,0,0,6,0,231,237,0,0,0,0,13,4,39,56,0,31,3,3,80,6,28,151,8,87,33,9,176,10,83,406,16,52,34,7,176,8,65,358,14,31,37,7,165,8,69,331,9,18,13,4,92,0,73,209,0,10,14,3,46,5,118,196,47,229,134,33,748,41,475,1707
LGA11800,346,1246,872,157,1871,148,394,5034,352,1094,991,235,2385,187,571,5815,432,1058,912,263,1899,123,689,5376,234,638,660,197,1680,61,2106,5576,1545,5315,4101,1064,10269,885,4463,27642,0,0,0,0,3,3,140,146,0,0,3,0,4,3,133,143,0,4,3,0,14,3,225,249,3,7,3,0,14,3,265,295,4,7,3,3,21,0,314,352,3,8,4,3,14,0,321,353,0,6,7,0,29,0,467,509,10,32,23,6,99,12,1865,2047,0,0,16,42,173,89,467,787,13,232,162,62,727,143,277,1616,168,1074,518,129,1676,181,532,4278,354,1280,903,160,1972,151,690,5510,366,1121,1018,241,2461,194,919,6320,435,1077,926,269,1942,127,1034,5810,234,651,670,197,1715,61,2593,6121,1570,5435,4213,1100,10666,946,6512,30442
LGA11860,8,29,20,7,42,0,13,119,10,21,31,8,61,4,9,144,0,21,21,6,29,0,16,93,0,10,12,3,18,0,20,63,25,115,109,24,209,10,83,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,13,13,0,0,0,0,0,0,10,10,0,0,0,0,0,0,9,9,3,0,0,0,0,0,35,38,0,0,0,0,3,3,11,17,0,3,3,0,24,0,6,36,10,31,22,0,32,3,8,106,8,29,20,7,45,0,16,125,10,21,31,8,64,4,22,160,0,21,21,6,29,0,26,103,0,10,12,3,18,0,29,72,28,115,109,24,215,10,118,619
LGA12000,18,64,38,11,101,9,19,260,21,44,47,5,113,8,44,282,18,37,37,12,78,6,41,229,9,25,22,6,57,3,123,245,72,233,170,40,485,43,266,1309,0,0,0,0,0,0,6,6,0,0,0,0,0,0,8,8,0,0,3,0,0,0,6,9,0,3,0,0,0,0,15,18,0,0,0,0,0,0,36,36,0,3,0,0,0,0,19,22,0,0,0,0,0,0,43,43,0,6,3,0,0,0,133,142,0,0,3,0,18,3,27,51,0,9,3,9,42,6,16,85,9,54,23,0,79,8,19,192,18,67,38,11,108,9,37,288,21,44,50,5,113,8,80,321,18,40,37,12,78,6,60,251,9,25,22,6,57,3,166,288,75,239,176,43,495,43,405,1476
LGA12050,60,179,111,29,290,30,91,790,86,204,117,34,326,31,109,907,97,162,103,31,235,21,109,758,56,102,93,46,229,5,293,824,321,762,505,173,1458,135,735,4089,0,0,0,0,0,0,18,18,0,0,0,0,3,0,7,10,0,0,0,0,0,0,26,26,0,0,0,0,3,0,52,55,0,0,3,0,3,0,61,67,0,0,0,0,4,0,40,44,0,3,3,0,4,0,70,80,0,3,6,0,17,0,274,300,0,0,0,6,19,11,53,89,0,24,13,6,118,26,49,236,22,94,71,21,253,17,100,578,60,182,114,29,303,30,150,868,86,204,123,34,340,31,178,996,97,162,103,31,242,21,149,805,56,108,96,46,233,5,363,907,321,774,520,173,1508,141,1042,4479
LGA12150,13,33,35,7,55,6,8,157,12,26,42,12,93,6,19,210,7,18,28,3,48,3,32,139,4,10,10,9,44,0,120,197,39,161,143,38,341,27,196,945,0,0,0,0,0,3,18,21,0,0,0,0,0,0,16,16,0,0,0,3,0,0,4,7,0,0,6,0,0,0,25,31,0,0,0,0,0,0,22,22,0,0,0,0,0,0,29,29,0,3,0,0,0,0,33,36,0,3,6,3,0,3,147,162,0,0,0,3,10,9,51,73,0,11,10,3,35,9,21,89,3,69,21,7,85,6,26,217,17,33,48,10,69,6,47,230,12,29,45,12,109,9,52,268,7,18,28,3,48,3,78,185,4,13,10,13,44,0,164,248,43,173,162,51,400,42,439,1310
LGA12200,25,93,65,20,186,18,48,455,25,72,85,25,226,27,70,530,32,85,64,21,185,14,87,488,20,62,64,41,160,6,288,641,110,377,319,125,1016,92,559,2598,0,0,0,0,0,0,26,26,0,0,0,0,0,0,6,6,0,0,0,0,0,0,27,27,0,3,0,0,0,0,34,37,0,0,0,0,3,0,30,33,0,0,0,0,3,0,44,47,0,0,3,0,3,0,58,64,0,3,3,0,9,0,225,240,0,0,0,3,20,8,57,88,0,7,9,6,77,6,21,126,11,61,35,9,178,13,47,354,25,96,65,20,193,18,82,499,25,72,85,25,236,27,107,577,32,85,67,24,191,14,134,547,20,62,67,41,166,6,346,708,113,383,328,128,1061,92,794,2899
LGA12300,41,139,85,17,328,14,58,682,37,108,87,23,344,25,86,710,35,92,106,26,333,28,146,766,17,73,129,35,356,12,440,1062,149,541,489,129,1809,120,823,4060,0,0,0,0,0,0,27,27,0,0,0,0,3,3,12,18,0,0,0,0,0,0,25,25,0,0,0,3,3,0,24,30,3,3,0,0,0,0,48,54,0,0,0,0,8,0,48,56,0,0,0,0,3,0,68,71,3,3,0,3,17,3,252,281,0,0,3,3,34,9,69,118,0,17,14,14,125,12,32,214,19,112,65,11,305,23,59,594,41,139,85,20,331,14,82,712,40,111,87,23,344,25,141,771,35,92,106,26,341,28,194,822,17,73,129,35,359,12,508,1133,152,544,489,132,1839,123,1085,4364
LGA12350,29,148,100,38,293,25,64,697,33,116,116,49,327,24,97,762,44,117,149,36,315,21,155,837,25,102,134,30,262,12,379,944,146,589,567,172,1588,133,820,4015,0,0,0,0,0,3,32,35,0,0,0,0,0,0,23,23,0,0,0,0,3,0,56,59,0,0,3,0,3,0,69,75,0,0,0,0,3,0,72,75,0,0,0,0,3,0,68,71,0,0,0,0,3,0,126,129,0,0,3,0,15,3,446,467,0,0,0,0,36,16,102,154,0,18,13,8,114,21,57,231,15,88,59,11,266,26,119,584,29,156,103,41,308,28,145,810,33,123,120,49,344,24,182,875,44,117,149,36,324,24,241,935,25,102,134,33,265,12,521,1092,146,604,578,178,1657,151,1367,4681
LGA12500,27,94,61,18,194,9,55,458,34,61,68,28,237,9,69,506,17,53,68,19,185,3,89,434,6,49,64,17,127,6,253,522,100,366,316,90,1002,72,546,2492,0,0,0,0,0,0,22,22,0,0,3,0,0,0,16,19,0,0,0,0,0,0,31,31,0,0,0,0,0,0,37,37,0,0,0,0,0,0,28,28,0,0,0,0,3,0,39,42,3,0,0,0,3,0,69,75,3,0,3,0,6,0,242,254,0,0,0,0,15,15,66,96,0,14,16,0,78,16,32,156,16,95,42,8,172,17,54,404,27,99,61,18,194,9,98,506,34,61,71,28,240,9,105,548,17,53,68,19,192,3,138,490,9,49,64,17,130,6,327,602,103,371,322,90,1021,75,820,2802
LGA12600,194,665,359,110,1157,98,200,2783,209,508,402,116,1147,88,303,2773,158,392,308,94,764,50,310,2076,62,195,241,74,533,20,738,1863,770,2746,1655,518,5430,518,1931,13568,0,0,0,0,0,0,98,98,0,0,0,3,9,0,93,105,0,3,3,0,8,3,153,170,0,0,3,0,7,3,172,185,4,3,3,3,7,3,198,221,0,0,3,0,12,0,135,150,0,4,0,0,6,0,205,215,4,10,12,6,49,9,1054,1144,0,0,0,10,138,53,318,519,6,172,91,59,638,99,217,1282,147,860,281,76,1305,163,344,3176,200,691,393,128,1266,112,424,3214,220,541,429,132,1232,94,547,3195,161,402,321,94,807,50,476,2311,65,199,244,74,547,20,983,2132,799,2865,1759,573,5933,591,3309,15829
LGA12700,25,94,96,28,282,17,49,591,46,138,116,28,333,14,74,749,67,137,115,33,225,10,83,670,21,83,90,24,179,0,155,552,174,545,484,132,1355,75,430,3195,0,0,0,0,0,0,14,14,0,0,0,0,0,0,15,15,0,0,0,0,0,0,23,23,0,0,0,0,3,0,39,42,0,0,0,0,5,0,33,38,0,0,0,0,0,0,44,44,0,0,3,0,0,0,49,52,0,0,3,0,8,0,217,228,0,0,3,3,23,6,50,85,0,16,14,4,96,9,37,176,15,77,53,12,229,19,48,453,25,94,99,28,296,17,88,647,46,138,122,28,341,14,111,800,67,142,118,33,228,10,127,725,24,83,93,24,179,0,209,612,177,550,502,132,1392,75,670,3498
LGA12750,139,392,310,71,960,66,181,2119,186,457,416,98,1246,77,268,2748,336,633,576,173,1211,74,423,3426,243,634,600,158,1354,35,1280,4304,947,2403,2085,567,5723,400,2433,14558,0,0,0,0,0,0,84,84,0,0,0,0,0,0,50,50,0,0,3,0,4,0,111,118,3,0,3,0,7,0,174,187,3,0,3,0,9,0,196,211,0,4,3,0,5,0,257,269,3,9,3,0,18,0,420,453,9,13,15,0,43,0,1292,1372,0,0,3,8,67,34,228,340,3,38,21,22,258,52,110,504,43,249,170,37,695,78,251,1523,145,399,320,71,1005,75,389,2404,195,474,434,98,1290,80,492,3063,340,640,588,173,1228,74,694,3737,252,646,603,162,1378,35,1717,4793,978,2446,2139,571,5921,428,3881,16364
LGA12850,474,2472,2193,517,3086,371,1807,10920,369,1596,1691,482,3258,305,1967,9668,314,1225,938,267,2378,161,1652,6935,110,509,494,145,1828,47,2870,6003,2137,11566,9282,2012,15719,1680,11569,53965,0,3,6,0,9,0,423,441,0,12,8,3,17,3,365,408,4,28,22,7,28,7,716,812,5,19,13,0,30,0,820,887,0,11,13,6,40,3,821,894,0,10,10,0,31,0,654,705,0,5,6,4,60,6,835,916,9,88,78,20,215,19,4634,5063,3,26,151,43,375,115,1485,2198,156,1662,1287,181,1638,224,1127,6275,718,4126,2575,399,3279,476,2205,13778,479,2497,2211,520,3143,378,2648,11876,375,1613,1707,488,3319,311,2812,10625,314,1235,948,270,2426,161,2317,7671,110,514,503,149,1888,53,3722,6939,2155,11673,9382,2050,16068,1718,16316,59362
LGA12900,28,115,76,23,233,14,59,548,25,90,91,23,256,32,79,596,29,60,83,28,201,26,91,518,15,63,75,20,150,10,276,609,119,490,394,125,1220,114,573,3035,0,0,0,0,0,0,8,8,0,0,0,0,0,0,13,13,0,0,0,0,0,0,22,22,0,0,0,0,3,0,24,27,0,3,0,0,3,0,23,29,0,0,0,0,0,0,34,34,0,0,0,0,3,0,72,75,0,3,0,0,9,0,196,208,0,0,0,12,43,9,61,125,3,25,16,9,138,13,29,233,19,143,56,13,253,17,48,549,28,118,82,23,254,14,91,610,25,99,91,23,274,32,110,654,29,63,83,28,205,26,135,569,15,63,78,20,153,10,356,695,119,511,406,128,1320,121,830,3435
LGA12950,11,46,34,7,106,7,22,233,12,41,44,18,118,6,49,288,12,28,30,13,80,3,45,211,5,18,31,12,75,4,111,256,49,203,160,56,521,37,271,1297,0,0,0,0,0,0,8,8,0,0,0,0,0,0,3,3,0,0,0,0,0,0,14,14,0,0,0,0,0,0,21,21,0,0,3,0,0,0,29,32,0,0,0,0,0,0,24,24,0,0,0,0,0,0,54,54,0,0,3,0,0,0,153,156,0,3,0,0,11,3,31,48,0,12,4,6,55,0,16,93,9,55,17,3,92,17,32,225,11,49,37,10,118,10,49,284,12,47,47,18,125,6,81,336,12,31,33,13,80,6,77,252,5,18,31,12,78,4,172,320,49,215,169,62,559,46,458,1558
LGA13010,24,95,60,31,201,15,60,486,19,94,92,26,282,18,84,615,35,121,104,21,202,8,93,584,31,63,87,21,175,12,267,656,126,467,400,121,1145,90,616,2965,0,0,0,0,0,0,16,16,0,0,0,0,0,0,6,6,0,0,3,0,0,0,23,26,3,0,0,0,0,0,41,44,0,0,0,0,0,0,44,44,0,0,0,3,6,0,41,50,0,0,3,0,0,0,59,62,3,0,6,3,6,0,230,248,5,0,3,0,36,3,64,111,0,20,10,4,65,17,46,162,15,74,50,18,190,23,91,461,27,95,63,31,208,18,112,554,19,100,98,26,292,21,138,694,35,121,104,24,212,8,143,647,31,63,90,21,175,12,332,724,132,473,418,124,1178,102,926,3353
