region_id,M_Y12_equivalent_Indigenous,M_Y12_equivalent_Non_Indig,M_Y12_equiv_IndigStat_ns,M_Y12_equivalent_Tot,M_Y11_equivalent_Indigenous,M_Y11_equiv_Non_Indig,M_Y11_equiv_IndigStat_ns,M_Y11_equivalent_Tot,M_Y10_equivalent_Indigenous,M_Y10_equiv_Non_Indig,M_Y10_equiv_IndigStat_ns,M_Y10_equivalent_Tot,M_Y9_equivalent_Indigenous,M_Y9_equiv_Non_Indig,M_Y9_equiv_IndigStat_ns,M_Y9_equivalent_Tot,M_Y8_below_Indigenous,M_Y8_below_Non_Indig,M_Y8_below_IndigStat_ns,M_Y8_below_Tot,M_Did_not_go_to_school_Indig,M_Did_not_go_to_sch_Non_Indig,M_Di_no_go_to_sch_IndSt_ns,M_Did_not_go_to_school_Tot,M_Highest_yr_school_ns_Indig,M_Highest_yr_sch_ns_Non_Indig,M_Highe_yr_sch_ns_IndSt_ns,M_Highest_yr_school_ns_Tot,M_Tot_Indigenous,M_Tot_Non_Indigenous,M_Tot_IndigStat_ns,M_Tot_Tot,F_Y12_equivalent_Indigenous,F_Y12_equivalent_Non_Indig,F_Y12_equiv_IndigStat_ns,F_Y12_equivalent_Tot,F_Y11_equivalent_Indigenous,F_Y11_equiv_Non_Indig,F_Y11_equiv_IndigStat_ns,F_Y11_equivalent_Tot,F_Y10_equivalent_Indigenous,F_Y10_equiv_Non_Indig,F_Y10_equiv_IndigStat_ns,F_Y10_equivalent_Tot,F_Y9_equivalent_Indigenous,F_Y9_equiv_Non_Indig,F_Y9_equiv_IndigStat_ns,F_Y9_equivalent_Tot,F_Y8_below_Indigenous,F_Y8_below_Non_Indig,F_Y8_below_IndigStat_ns,F_Y8_below_Tot,F_Did_not_go_to_school_Indig,F_Did_not_go_to_sch_Non_Indig,F_Di_no_go_to_sch_IndSt_ns,F_Did_not_go_to_school_Tot,F_Highest_yr_school_ns_Indig,F_Highest_yr_sch_ns_Non_Indig,F_Highe_yr_sch_ns_IndSt_ns,F_Highest_yr_school_ns_Tot,F_Tot_Indigenous,F_Tot_Non_Indigenous,F_Tot_IndigStat_ns,F_Tot_Tot,P_Y12_equivalent_Indigenous,P_Y12_equivalent_Non_Indig,P_Y12_equiv_IndigStat_ns,P_Y12_equivalent_Tot,P_Y11_equivalent_Indigenous,P_Y11_equiv_Non_Indig,P_Y11_equiv_IndigStat_ns,P_Y11_equivalent_Tot,P_Y10_equivalent_Indigenous,P_Y10_equiv_Non_Indig,P_Y10_equiv_IndigStat_ns,P_Y10_equivalent_Tot,P_Y9_equivalent_Indigenous,P_Y9_equiv_Non_Indig,P_Y9_equiv_IndigStat_ns,P_Y9_equivalent_Tot,P_Y8_below_Indigenous,P_Y8_below_Non_Indig,P_Y8_below_IndigStat_ns,P_Y8_below_Tot,P_Did_not_go_to_school_Indig,P_Did_not_go_to_sch_Non_Indig,P_Di_no_go_to_sch_IndSt_ns,P_Did_not_go_to_school_Tot,P_Highest_yr_school_ns_Indig,P_Highest_yr_sch_ns_Non_Indig,P_Highe_yr_sch_ns_IndSt_ns,P_Highest_yr_school_ns_Tot,P_Tot_Indigenous,P_Tot_Non_Indigenous,P_Tot_IndigStat_ns,P_Tot_Tot
LGA11520,42,18935,105,19082,3,1023,9,1035,31,3988,32,4051,7,834,9,850,0,1299,17,1316,0,278,4,282,5,798,1825,2628,88,27155,2001,29244,57,19859,107,20023,5,936,3,944,26,4824,36,4886,6,1115,7,1128,5,1710,24,1739,0,405,4,409,9,995,1524,2528,108,29844,1705,31657,99,38794,212,39105,8,1959,12,1979,57,8812,68,8937,13,1949,16,1978,5,3009,41,3055,0,683,8,691,14,1793,3349,5156,196,56999,3706,60901
LGA11550,95,28832,309,29236,13,1884,27,1924,65,7634,98,7797,22,1931,22,1975,21,4164,58,4243,0,1413,23,1436,28,2616,2953,5597,244,48474,3490,52208,103,28372,284,28759,20,1728,33,1781,84,7754,91,7929,24,2287,22,2333,25,4933,70,5028,3,2100,33,2136,30,2756,2586,5372,289,49930,3119,53338,198,57204,593,57995,33,3612,60,3705,149,15388,189,15726,46,4218,44,4308,46,9097,128,9271,3,3513,56,3572,58,5372,5539,10969,533,98404,6609,105546
LGA11600,4,257,6,267,0,64,0,64,21,357,4,382,9,100,0,109,5,128,4,137,0,6,0,6,4,50,29,83,43,962,43,1048,10,349,0,359,3,49,0,52,12,254,6,272,13,77,0,90,6,72,5,83,3,7,0,10,3,24,17,44,50,832,28,910,14,606,6,626,3,113,0,116,33,611,10,654,22,177,0,199,11,200,9,220,3,13,0,16,7,74,46,127,93,1794,71,1958
LGA11700,18,155,3,176,8,48,3,59,62,161,4,227,40,69,0,109,64,80,3,147,0,3,0,3,44,28,30,102,236,544,43,823,23,164,0,187,20,48,0,68,78,110,4,192,49,35,0,84,69,33,0,102,0,4,0,4,11,25,20,56,250,419,24,693,41,319,3,363,28,96,3,127,140,271,8,419,89,104,0,193,133,113,3,249,0,7,0,7,55,53,50,158,486,963,67,1516
LGA11720,105,4121,32,4258,59,1225,3,1287,261,7045,67,7373,92,2186,24,2302,58,1377,31,1466,0,83,37,120,145,1203,769,2117,720,17240,963,18923,133,5123,44,5300,57,1120,12,1189,270,6656,47,6973,100,2515,31,2646,52,1470,22,1544,5,69,25,99,58,961,658,1677,675,17914,839,19428,238,9244,76,9558,116,2345,15,2476,531,13701,114,14346,192,4701,55,4948,110,2847,53,3010,5,152,62,219,203,2164,1427,3794,1395,35154,1802,38351
LGA11730,112,4988,31,5131,47,1068,12,1127,243,6497,68,6808,127,2132,26,2285,95,1536,28,1659,7,60,0,67,147,1071,590,1808,778,17352,755,18885,157,5625,44,5826,73,1151,6,1230,305,6940,61,7306,143,2046,23,2212,73,1383,27,1483,3,59,4,66,87,1017,537,1641,841,18221,702,19764,269,10613,75,10957,120,2219,18,2357,548,13437,129,14114,270,4178,49,4497,168,2919,55,3142,10,119,4,133,234,2088,1127,3449,1619,35573,1457,38649
LGA11750,24,400,0,424,16,131,0,147,71,627,11,709,37,149,0,186,31,126,3,160,0,5,0,5,10,66,142,218,189,1504,156,1849,31,526,5,562,13,111,0,124,69,477,3,549,38,116,3,157,13,101,3,117,0,7,0,7,10,58,90,158,174,1396,104,1674,55,926,5,986,29,242,0,271,140,1104,14,1258,75,265,3,343,44,227,6,277,0,12,0,12,20,124,232,376,363,2900,260,3523
LGA11800,162,8929,77,9168,59,1665,17,1741,261,7777,69,8107,117,2186,24,2327,75,1520,35,1630,5,112,4,121,58,1109,949,2116,737,23298,1175,25210,202,10014,71,10287,84,1680,15,1779,293,8421,99,8813,135,2348,37,2520,79,1466,27,1572,3,120,3,126,59,1444,874,2377,855,25493,1126,27474,364,18943,148,19455,143,3345,32,3520,554,16198,168,16920,252,4534,61,4847,154,2986,62,3202,8,232,7,247,117,2553,1823,4493,1592,48791,2301,52684
LGA11860,3,193,3,199,0,69,0,69,0,190,0,190,0,64,0,64,0,40,0,40,0,0,0,0,0,19,19,38,3,575,22,600,4,239,3,246,0,51,0,51,3,104,0,107,0,42,0,42,3,23,3,29,0,0,0,0,0,20,10,30,10,479,16,505,7,432,6,445,0,120,0,120,3,294,0,297,0,106,0,106,3,63,3,69,0,0,0,0,0,39,29,68,13,1054,38,1105
LGA12000,3,350,3,356,5,74,0,79,10,596,6,612,6,160,0,166,0,135,4,139,0,5,0,5,0,73,65,138,24,1393,78,1495,8,505,5,518,6,82,0,88,15,512,7,534,0,179,0,179,0,94,0,94,0,0,0,0,0,72,68,140,29,1444,80,1553,11,855,8,874,11,156,0,167,25,1108,13,1146,6,339,0,345,0,229,4,233,0,5,0,5,0,145,133,278,53,2837,158,3048
LGA12050,15,1359,13,1387,4,213,0,217,23,1118,12,1153,8,287,0,295,3,249,6,258,0,8,0,8,30,257,136,423,83,3491,167,3741,9,1519,9,1537,7,212,3,222,31,1113,4,1148,14,272,5,291,7,226,3,236,0,11,0,11,4,195,131,330,72,3548,155,3775,24,2878,22,2924,11,425,3,439,54,2231,16,2301,22,559,5,586,10,475,9,494,0,19,0,19,34,452,267,753,155,7039,322,7516
LGA12150,40,304,6,350,14,69,4,87,112,401,7,520,69,127,0,196,66,142,4,212,5,6,0,11,26,69,82,177,332,1118,103,1553,85,398,8,491,40,61,0,101,108,330,10,448,60,102,5,167,49,72,3,124,3,4,0,7,36,65,63,164,381,1032,89,1502,125,702,14,841,54,130,4,188,220,731,17,968,129,229,5,363,115,214,7,336,8,10,0,18,62,134,145,341,713,2150,192,3055
LGA12200,15,665,3,683,3,152,3,158,21,954,8,983,13,313,3,329,16,258,3,277,0,12,0,12,10,156,117,283,78,2510,137,2725,17,849,7,873,5,154,0,159,25,1017,6,1048,25,281,4,310,11,251,3,265,3,7,0,10,3,211,97,311,89,2770,117,2976,32,1514,10,1556,8,306,3,317,46,1971,14,2031,38,594,7,639,27,509,6,542,3,19,0,22,13,367,214,594,167,5280,254,5701
LGA12300,6,1063,9,1078,4,551,3,558,13,1317,17,1347,4,516,8,528,7,390,8,405,0,11,3,14,4,242,133,379,38,4090,181,4309,12,1320,8,1340,7,572,4,583,10,1130,13,1153,3,449,4,456,3,350,10,363,0,10,0,10,3,297,107,407,38,4128,146,4312,18,2383,17,2418,11,1123,7,1141,23,2447,30,2500,7,965,12,984,10,740,18,768,0,21,3,24,7,539,240,786,76,8218,327,8621
LGA12350,28,1079,3,1110,11,215,4,230,64,1598,11,1673,30,549,9,588,54,457,8,519,3,16,0,19,47,227,227,501,237,4141,262,4640,42,1313,5,1360,11,273,7,291,72,1593,9,1674,43,469,6,518,31,363,6,400,4,12,0,16,27,246,217,490,230,4269,250,4749,70,2392,8,2470,22,488,11,521,136,3191,20,3347,73,1018,15,1106,85,820,14,919,7,28,0,35,74,473,444,991,467,8410,512,9389
LGA12500,14,700,4,718,3,270,3,276,21,754,12,787,13,280,3,296,9,259,5,273,3,11,0,14,13,151,129,293,76,2425,156,2657,12,866,5,883,9,268,0,277,30,775,5,810,8,289,0,297,8,258,3,269,0,14,0,14,9,180,108,297,76,2650,121,2847,26,1566,9,1601,12,538,3,553,51,1529,17,1597,21,569,3,593,17,517,8,542,3,25,0,28,22,331,237,590,152,5075,277,5504
LGA12600,276,4120,26,4422,105,716,14,835,429,4333,50,4812,198,999,13,1210,156,886,19,1061,12,44,3,59,90,489,545,1124,1266,11587,670,13523,345,5493,55,5893,142,811,5,958,512,4167,67,4746,227,1079,16,1322,147,772,25,944,16,42,3,61,130,604,475,1209,1519,12968,646,15133,621,9613,81,10315,247,1527,19,1793,941,8500,117,9558,425,2078,29,2532,303,1658,44,2005,28,86,6,120,220,1093,1020,2333,2785,24555,1316,28656
LGA12700,12,852,9,873,8,182,0,190,31,1252,11,1294,14,366,3,383,7,247,4,258,0,14,0,14,3,111,109,223,75,3024,136,3235,14,1095,6,1115,8,170,0,178,36,1096,19,1151,7,318,3,328,6,206,6,218,0,5,0,5,6,114,101,221,77,3004,135,3216,26,1947,15,1988,16,352,0,368,67,2348,30,2445,21,684,6,711,13,453,10,476,0,19,0,19,9,225,210,444,152,6028,271,6451
LGA12750,69,4503,31,4603,39,870,13,922,139,4308,43,4490,90,1335,12,1437,89,982,22,1093,8,38,4,50,46,654,665,1365,480,12690,790,13960,85,4880,50,5015,42,971,6,1019,159,4541,52,4752,120,1368,16,1504,72,958,14,1044,6,31,0,37,63,704,587,1354,547,13453,725,14725,154,9383,81,9618,81,1841,19,1941,298,8849,95,9242,210,2703,28,2941,161,1940,36,2137,14,69,4,87,109,1358,1252,2719,1027,26143,1515,28685
LGA12850,95,31637,381,32113,31,3226,72,3329,108,12428,200,12736,55,3782,68,3905,46,6896,101,7043,3,3570,54,3627,35,3649,2300,5984,373,65188,3176,68737,92,31674,395,32161,38,2722,47,2807,135,12032,166,12333,66,4145,67,4278,36,8965,138,9139,7,5776,78,5861,44,3937,2155,6136,418,69251,3046,72715,187,63311,776,64274,69,5948,119,6136,243,24460,366,25069,121,7927,135,8183,82,15861,239,16182,10,9346,132,9488,79,7586,4455,12120,791,134439,6222,141452
LGA12900,49,852,6,907,14,185,3,202,65,1110,10,1185,41,354,6,401,39,312,6,357,0,15,0,15,12,172,101,285,220,3000,132,3352,39,1111,3,1153,24,195,0,219,92,1120,12,1224,50,309,6,365,25,226,8,259,0,17,0,17,18,179,95,292,248,3157,124,3529,88,1963,9,2060,38,380,3,421,157,2230,22,2409,91,663,12,766,64,538,14,616,0,32,0,32,30,351,196,577,468,6157,256,6881
LGA12950,21,330,3,354,8,66,3,77,41,551,3,595,28,181,4,213,28,161,3,192,0,5,0,5,20,69,73,162,146,1363,89,1598,25,525,3,553,15,75,0,90,57,511,11,579,29,150,6,185,16,132,0,148,4,9,0,13,16,84,77,177,162,1486,97,1745,46,855,6,907,23,141,3,167,98,1062,14,1174,57,331,10,398,44,293,3,340,4,14,0,18,36,153,150,339,308,2849,186,3343
LGA13010,20,841,4,865,15,168,3,186,41,1092,8,1141,21,363,5,389,19,358,6,383,4,14,0,18,52,206,126,384,172,3042,152,3366,26,1013,7,1046,11,163,3,177,50,1181,13,1244,19,331,5,355,17,298,4,319,3,15,0,18,10,180,95,285,136,3181,127,3444,46,1854,11,1911,26,331,6,363,91,2273,21,2385,40,694,10,744,36,656,10,702,7,29,0,36,62,386,221,669,308,6223,279,6810
LGA13050,11,481,3,495,0,112,3,115,29,689,6,724,5,252,0,257,8,202,4,214,0,8,0,8,4,68,53,125,57,1812,69,1938,16,555,5,576,10,91,0,101,21,738,7,766,11,237,5,253,12,150,6,168,0,4,0,4,7,77,35,119,77,1852,58,1987,27,1036,8,1071,10,203,3,216,50,1427,13,1490,16,489,5,510,20,352,10,382,0,12,0,12,11,145,88,244,134,3664,127,3925
LGA13100,313,25163,160,25636,93,3534,44,3671,346,17347,168,17861,133,4351,49,4533,68,2467,46,2581,17,156,7,180,54,2592,2714,5360,1024,55610,3188,59822,372,27040,164,27576,80,3482,29,3591,349,19514,212,20075,144,5500,56,5700,76,2919,58,3053,9,131,3,143,70,3546,2513,6129,1100,62132,3035,66267,685,52203,324,53212,173,7016,73,7262,695,36861,380,37936,277,9851,105,10233,144,5386,104,5634,26,287,10,323,124,6138,5227,11489,2124,117742,6223,126089
LGA13310,40,3078,22,3140,11,566,5,582,71,3448,37,3556,27,1011,10,1048,18,804,13,835,3,65,3,71,109,903,385,1397,279,9875,475,10629,63,3558,27,3648,12,591,7,610,73,3559,35,3667,29,1043,7,1079,22,744,12,778,0,46,0,46,23,554,299,876,222,10095,387,10704,103,6636,49,6788,23,1157,12,1192,144,7007,72,7223,56,2054,17,2127,40,1548,25,1613,3,111,3,117,132,1457,684,2273,501,19970,862,21333
LGA13320,82,3613,34,3729,29,790,8,827,124,4578,43,4745,71,1706,15,1792,56,1064,14,1134,3,38,0,41,16,713,613,1342,381,12502,727,13610,71,3846,41,3958,34,806,9,849,138,4991,48,5177,74,1829,25,1928,52,985,23,1060,3,34,0,37,29,838,598,1465,401,13329,744,14474,153,7459,75,7687,63,1596,17,1676,262,9569,91,9922,145,3535,40,3720,108,2049,37,2194,6,72,0,78,45,1551,1211,2807,782,25831,1471,28084
LGA13340,8,981,6,995,3,326,3,332,11,1238,13,1262,8,438,9,455,3,302,7,312,3,9,0,12,7,139,149,295,43,3433,187,3663,10,1320,12,1342,12,331,3,346,13,1062,6,1081,7,323,4,334,0,217,5,222,3,6,0,9,4,163,139,306,49,3422,169,3640,18,2301,18,2337,15,657,6,678,24,2300,19,2343,15,761,13,789,3,519,12,534,6,15,0,21,11,302,288,601,92,6855,356,7303
LGA13380,102,4394,33,4529,48,950,7,1005,189,6053,66,6308,121,2062,25,2208,87,1509,22,1618,7,45,4,56,55,866,721,1642,609,15879,878,17366,133,5228,34,5395,54,1003,10,1067,239,6509,52,6800,148,2119,16,2283,100,1319,21,1440,5,42,0,47,61,1041,670,1772,740,17261,803,18804,235,9622,67,9924,102,1953,17,2072,428,12562,118,13108,269,4181,41,4491,187,2828,43,3058,12,87,4,103,116,1907,1391,3414,1349,33140,1681,36170
LGA13450,34,2551,27,2612,14,523,11,548,107,2884,39,3030,59,695,9,763,41,868,20,929,3,109,3,115,35,392,515,942,293,8022,624,8939,55,3032,28,3115,26,512,0,538,90,2648,31,2769,81,655,13,749,42,814,26,882,3,125,3,131,25,430,435,890,322,8216,536,9074,89,5583,55,5727,40,1035,11,1086,197,5532,70,5799,140,1350,22,1512,83,1682,46,1811,6,234,6,246,60,822,950,1832,615,16238,1160,18013
LGA13500,7,338,0,345,3,73,0,76,5,526,9,540,4,161,4,169,3,138,0,141,0,7,3,10,0,78,41,119,22,1321,57,1400,12,432,4,448,0,94,0,94,7,430,6,443,4,137,4,145,3,106,3,112,0,10,0,10,3,79,28,110,29,1288,45,1362,19,770,4,793,3,167,0,170,12,956,15,983,8,298,8,314,6,244,3,253,0,17,3,20,3,157,69,229,51,2609,102,2762
LGA13550,59,1138,8,1205,22,213,0,235,112,1502,7,1621,66,465,7,538,67,378,6,451,5,20,0,25,31,191,219,441,362,3907,247,4516,68,1414,12,1494,39,227,4,270,137,1425,11,1573,69,380,8,457,55,266,7,328,3,14,0,17,35,220,179,434,406,3946,221,4573,127,2552,20,2699,61,440,4,505,249,2927,18,3194,135,845,15,995,122,644,13,779,8,34,0,42,66,411,398,875,768,7853,468,9089
LGA13650,19,386,3,408,9,77,0,86,34,540,4,578,20,179,3,202,26,178,3,207,4,3,0,7,11,69,59,139,123,1432,72,1627,15,511,5,531,8,81,0,89,43,515,4,562,20,137,5,162,21,144,0,165,0,5,0,5,10,78,51,139,117,1471,65,1653,34,897,8,939,17,158,0,175,77,1055,8,1140,40,316,8,364,47,322,3,372,4,8,0,12,21,147,110,278,240,2903,137,3280
LGA13660,7,460,15,482,6,101,0,107,18,660,9,687,11,215,0,226,6,271,3,280,3,11,3,17,8,101,30,139,59,1819,60,1938,6,632,5,643,6,117,0,123,14,612,10,636,6,188,0,194,6,189,3,198,0,8,0,8,0,98,27,125,38,1844,45,1927,13,1092,20,1125,12,218,0,230,32,1272,19,1323,17,403,0,420,12,460,6,478,3,19,3,25,8,199,57,264,97,3663,105,3865
LGA13700,4,347,3,354,5,81,0,86,11,480,3,494,8,129,3,140,9,163,5,177,0,6,0,6,3,65,36,104,40,1271,50,1361,11,438,4,453,5,96,4,105,14,445,10,469,6,134,0,140,3,100,4,107,0,10,0,10,9,77,37,123,48,1300,59,1407,15,785,7,807,10,177,4,191,25,925,13,963,14,263,3,280,12,263,9,284,0,16,0,16,12,142,73,227,88,2571,109,2768
LGA13800,117,8028,49,8194,32,1423,5,1460,161,8146,67,8374,70,1830,16,1916,39,1135,16,1190,4,83,0,87,28,732,1027,1787,451,21377,1180,23008,138,9408,75,9621,50,1284,14,1348,157,7692,68,7917,77,1808,25,1910,42,976,14,1032,3,73,5,81,13,816,869,1698,480,22057,1070,23607,255,17436,124,17815,82,2707,19,2808,318,15838,135,16291,147,3638,41,3826,81,2111,30,2222,7,156,5,168,41,1548,1896,3485,931,43434,2250,46615
LGA13850,5,289,3,297,4,89,3,96,13,304,3,320,8,129,3,140,13,131,0,144,0,12,0,12,0,76,45,121,43,1030,57,1130,9,377,6,392,6,92,0,98,14,290,3,307,0,114,3,117,5,90,0,95,0,3,0,3,6,69,39,114,40,1035,51,1126,14,666,9,689,10,181,3,194,27,594,6,627,8,243,6,257,18,221,0,239,0,15,0,15,6,145,84,235,83,2065,108,2256
LGA13950,67,19280,197,19544,15,1519,21,1555,80,7248,86,7414,30,1794,30,1854,29,2317,27,2373,0,655,13,668,24,1527,1906,3457,245,34340,2280,36865,79,19715,183,19977,23,1372,16,1411,93,7397,78,7568,38,2052,34,2124,18,2857,47,2922,5,921,16,942,27,1769,1645,3441,283,36083,2019,38385,146,38995,380,39521,38,2891,37,2966,173,14645,164,14982,68,3846,64,3978,47,5174,74,5295,5,1576,29,1610,51,3296,3551,6898,528,70423,4299,75250
LGA14000,65,40159,247,40471,16,2290,19,2325,45,8510,68,8623,14,1731,18,1763,8,1057,18,1083,0,264,9,273,11,1267,1466,2744,159,55278,1845,57282,98,41588,238,41924,10,2367,18,2395,61,10248,99,10408,8,2244,27,2279,9,1476,23,1508,3,395,11,409,8,1799,1342,3149,197,60117,1758,62072,163,81747,485,82395,26,4657,37,4720,106,18758,167,19031,22,3975,45,4042,17,2533,41,2591,3,659,20,682,19,3066,2808,5893,356,115395,3603,119354
LGA14100,9,3358,14,3381,0,144,0,144,0,461,4,465,0,132,0,132,0,108,0,108,0,23,0,23,0,128,173,301,9,4354,191,4554,6,3520,24,3550,0,194,0,194,6,760,0,766,0,185,10,195,0,157,6,163,0,28,0,28,0,236,151,387,12,5080,191,5283,15,6878,38,6931,0,338,0,338,6,1221,4,1231,0,317,10,327,0,265,6,271,0,51,0,51,0,364,324,688,21,9434,382,9837
LGA14150,45,17987,123,18155,9,1141,9,1159,47,5070,47,5164,15,1256,19,1290,8,1504,26,1538,3,333,7,343,11,988,961,1960,138,28279,1192,29609,60,18876,121,19057,6,1031,9,1046,44,5778,58,5880,24,1747,25,1796,9,2044,28,2081,3,581,9,593,11,1236,906,2153,157,31293,1156,32606,105,36863,244,37212,15,2172,18,2205,91,10848,105,11044,39,3003,44,3086,17,3548,54,3619,6,914,16,936,22,2224,1867,4113,295,59572,2348,62215
LGA14200,45,1531,5,1581,19,289,0,308,90,1929,26,2045,52,628,5,685,46,590,9,645,9,26,0,35,40,314,209,563,301,5307,254,5862,42,1919,17,1978,20,322,5,347,90,1968,18,2076,48,629,12,689,40,479,14,533,0,25,0,25,43,385,131,559,283,5727,197,6207,87,3450,22,3559,39,611,5,655,180,3897,44,4121,100,1257,17,1374,86,1069,23,1178,9,51,0,60,83,699,340,1122,584,11034,451,12069
LGA14250,3,169,3,175,0,56,0,56,3,159,3,165,3,61,3,67,3,79,3,85,0,5,0,5,0,30,35,65,12,559,47,618,5,209,0,214,0,50,0,50,8,119,0,127,5,45,0,50,0,40,0,40,3,3,0,6,0,30,23,53,21,496,23,540,8,378,3,389,0,106,0,106,11,278,3,292,8,106,3,117,3,119,3,125,3,8,0,11,0,60,58,118,33,1055,70,1158
LGA14300,10,475,6,491,0,105,3,108,27,709,4,740,5,221,3,229,7,148,4,159,0,3,0,3,192,641,95,928,241,2302,115,2658,16,596,4,616,0,147,0,147,23,617,7,647,5,198,3,206,9,128,3,140,0,3,0,3,4,82,67,153,57,1771,84,1912,26,1071,10,1107,0,252,3,255,50,1326,11,1387,10,419,6,435,16,276,7,299,0,6,0,6,196,723,162,1081,298,4073,199,4570
LGA14350,105,2316,22,2443,52,549,5,606,237,3471,31,3739,146,1230,11,1387,114,960,13,1087,15,49,0,64,235,802,412,1449,904,9377,494,10775,140,2737,25,2902,69,529,3,601,279,3606,35,3920,177,1157,17,1351,99,864,13,976,14,32,0,46,99,538,415,1052,877,9463,508,10848,245,5053,47,5345,121,1078,8,1207,516,7077,66,7659,323,2387,28,2738,213,1824,26,2063,29,81,0,110,334,1340,827,2501,1781,18840,1002,21623
LGA14400,32,3458,24,3514,0,450,4,454,28,2248,21,2297,6,495,3,504,3,325,0,328,0,19,0,19,6,198,237,441,75,7193,289,7557,32,3656,14,3702,7,415,3,425,33,2496,25,2554,7,639,9,655,3,322,4,329,0,19,0,19,8,248,175,431,90,7795,230,8115,64,7114,38,7216,7,865,7,879,61,4744,46,4851,13,1134,12,1159,6,647,4,657,0,38,0,38,14,446,412,872,165,14988,519,15672
LGA14450,30,13741,112,13883,7,776,13,796,18,3096,37,3151,9,710,6,725,0,940,12,952,0,212,3,215,0,665,717,1382,64,20140,900,21104,31,14220,100,14351,9,748,9,766,20,3579,37,3636,4,903,13,920,7,1256,17,1280,0,365,4,369,10,820,697,1527,81,21891,877,22849,61,27961,212,28234,16,1524,22,1562,38,6675,74,6787,13,1613,19,1645,7,2196,29,2232,0,577,7,584,10,1485,1414,2909,145,42031,1777,43953
LGA14500,33,30807,154,30994,0,1088,5,1093,4,2839,27,2870,4,575,3,582,0,355,3,358,0,70,3,73,0,615,1245,1860,41,36349,1440,37830,39,32125,182,32346,4,1642,17,1663,3,5065,41,5109,0,910,9,919,3,571,7,581,0,143,0,143,0,982,1351,2333,49,41438,1607,43094,72,62932,336,63340,4,2730,22,2756,7,7904,68,7979,4,1485,12,1501,3,926,10,939,0,213,3,216,0,1597,2596,4193,90,77787,3047,80924
LGA14550,32,936,14,982,11,227,3,241,50,1176,15,1241,20,372,7,399,22,346,0,368,0,10,0,10,16,145,152,313,151,3212,191,3554,25,1129,14,1168,25,213,7,245,42,1154,14,1210,24,319,8,351,10,247,7,264,0,10,0,10,11,147,118,276,137,3219,168,3524,57,2065,28,2150,36,440,10,486,92,2330,29,2451,44,691,15,750,32,593,7,632,0,20,0,20,27,292,270,589,288,6431,359,7078
LGA14600,49,566,12,627,20,131,3,154,91,733,7,831,38,254,4,296,59,229,0,288,7,25,3,35,24,104,91,219,288,2042,120,2450,63,795,7,865,38,129,3,170,100,653,5,758,48,191,3,242,48,164,4,216,4,9,0,13,35,83,70,188,336,2024,92,2452,112,1361,19,1492,58,260,6,324,191,1386,12,1589,86,445,7,538,107,393,4,504,11,34,3,48,59,187,161,407,624,4066,212,4902
LGA14650,334,24139,136,24609,132,4454,45,4631,591,24130,235,24956,232,7080,75,7387,143,3907,52,4102,7,262,4,273,89,2873,1995,4957,1528,66845,2542,70915,388,26873,150,27411,145,3786,31,3962,662,25251,206,26119,260,8149,114,8523,107,4317,76,4500,13,182,9,204,97,3535,1815,5447,1672,72093,2401,76166,722,51012,286,52020,277,8240,76,8593,1253,49381,441,51075,492,15229,189,15910,250,8224,128,8602,20,444,13,477,186,6408,3810,10404,3200,138938,4943,147081
LGA14700,9,9148,57,9214,0,351,0,351,3,931,6,940,0,180,0,180,0,136,4,140,0,31,4,35,4,222,402,628,16,10999,473,11488,23,9724,60,9807,0,431,0,431,7,1368,14,1389,0,259,11,270,0,245,0,245,0,38,0,38,0,285,434,719,30,12350,519,12899,32,18872,117,19021,0,782,0,782,10,2299,20,2329,0,439,11,450,0,381,4,385,0,69,4,73,4,507,836,1347,46,23349,992,24387
LGA14750,27,866,6,899,15,215,3,233,51,1380,10,1441,18,383,5,406,21,368,3,392,0,18,3,21,18,184,196,398,150,3414,226,3790,23,1110,10,1143,18,222,0,240,72,1379,14,1465,21,317,3,341,20,283,13,316,0,27,3,30,17,195,207,419,171,3533,250,3954,50,1976,16,2042,33,437,3,473,123,2759,24,2906,39,700,8,747,41,651,16,708,0,45,6,51,35,379,403,817,321,6947,476,7744
LGA14800,63,14021,53,14137,21,729,8,758,40,2048,21,2109,11,459,5,475,10,562,4,576,0,83,3,86,11,519,1145,1675,156,18421,1239,19816,96,16340,65,16501,17,748,8,773,49,2247,25,2321,26,510,10,546,10,681,7,698,3,131,0,134,16,640,1069,1725,217,21297,1184,22698,159,30361,118,30638,38,1477,16,1531,89,4295,46,4430,37,969,15,1021,20,1243,11,1274,3,214,3,220,27,1159,2214,3400,373,39718,2423,42514
LGA14850,115,6080,47,6242,34,890,8,932,149,4786,39,4974,82,1254,15,1351,44,985,18,1047,6,61,3,70,35,513,566,1114,465,14569,696,15730,172,6790,43,7005,50,921,5,976,176,5169,39,5384,80,1213,16,1309,47,993,24,1064,5,43,0,48,52,594,470,1116,582,15723,597,16902,287,12870,90,13247,84,1811,13,1908,325,9955,78,10358,162,2467,31,2660,91,1978,42,2111,11,104,3,118,87,1107,1036,2230,1047,30292,1293,32632
