region_id,M_15_19_Pvded_upaid_assist,M_15_19_No_upaid_assist_Pvded,M_15_19_upaid_assist_ns,M_15_19_Tot,M_20_24_Pvded_upaid_assist,M_20_24_No_upaid_assist_Pvded,M_20_24_upaid_assist_ns,M_20_24_Tot,M_25_34_Pvded_upaid_assist,M_25_34_No_upaid_assist_Pvded,M_25_34_upaid_assist_ns,M_25_34_Tot,M_35_44_Pvded_upaid_assist,M_35_44_No_upaid_assist_Pvded,M_35_44_upaid_assist_ns,M_35_44_Tot,M_45_54_Pvded_upaid_assist,M_45_54_No_upaid_assist_Pvded,M_45_54_upaid_assist_ns,M_45_54_Tot,M_55_64_Pvded_upaid_assist,M_55_64_No_upaid_assist_Pvded,M_55_64_upaid_assist_ns,M_55_64_Tot,M_65over_Pvded_upaid_assist,M_65ove_No_upaid_assist_Pvde,M_65over_upaid_assist_ns,M_65_and_over_Tot,M_TotPvded_upaid_assist,M_Tot_No_upaid_assist_Pvded,M_Tot_upaid_assist_ns,M_Tot_Tot,F_15_19_Pvded_upaid_assist,F_15_19_No_upaid_assist_Pvded,F_15_19_upaid_assist_ns,F_15_19_Tot,F_20_24_Pvded_upaid_assist,F_20_24_No_upaid_assist_Pvded,F_20_24_upaid_assist_ns,F_20_24_Tot,F_25_34_Pvded_upaid_assist,F_25_34_No_upaid_assist_Pvded,F_25_34_upaid_assist_ns,F_25_34_Tot,F_35_44_Pvded_upaid_assist,F_35_44_No_upaid_assist_Pvded,F_35_44_upaid_assist_ns,F_35_44_Tot,F_45_54_Pvded_upaid_assist,F_45_54_No_upaid_assist_Pvded,F_45_54_upaid_assist_ns,F_45_54_Tot,F_55_64_Pvded_upaid_assist,F_55_64_No_upaid_assist_Pvded,F_55_64_upaid_assist_ns,F_55_64_Tot,F_65over_Pvded_upaid_assist,F_65ove_No_upaid_assist_Pvd,F_65over_upaid_assist_ns,F_65_and_over_Tot,F_TotPvded_upaid_assist,F_Tot_No_upaid_assist_Pvded,F_Tot_upaid_assist_ns,F_Tot_Tot,P_15_19_Pvded_upaid_assist,P_15_19_No_upaid_assist_Pvded,P_15_19_upaid_assist_ns,P_15_19_Tot,P_20_24_Pvded_upaid_assist,P_20_24_No_upaid_assist_Pvded,P_20_24_upaid_assist_ns,P_20_24_Tot,P_25_34_Pvded_upaid_assist,P_25_34_No_upaid_assist_Pvded,P_25_34_upaid_assist_ns,P_25_34_Tot,P_35_44_Pvded_upaid_assist,P_35_44_No_upaid_assist_Pvded,P_35_44_upaid_assist_ns,P_35_44_Tot,P_45_54_Pvded_upaid_assist,P_45_54_No_upaid_assist_Pvded,P_45_54_upaid_assist_ns,P_45_54_Tot,P_55_64_Pvded_upaid_assist,P_55_64_No_upaid_assist_Pvded,P_55_64_upaid_assist_ns,P_55_64_Tot,P_65over_Pvded_upaid_assist,P_65ove_No_upaid_assist_Pvd,P_65over_upaid_assist_ns,P_65_and_over_Tot,P_TotPvded_upaid_assist,P_Tot_No_upaid_assist_Pvded,P_Tot_upaid_assist_ns,P_Tot_Tot
IARE104019,11,129,19,159,8,70,3,81,8,98,9,115,18,86,3,107,19,83,6,108,10,58,6,74,7,34,3,44,81,558,49,688,13,104,23,140,13,90,4,107,20,100,6,126,37,117,8,162,40,87,7,134,22,64,9,95,8,30,4,42,153,592,61,806,24,233,42,299,21,160,7,188,28,198,15,241,55,203,11,269,59,170,13,242,32,122,15,169,15,64,7,86,234,1150,110,1494
IARE104020,9,140,40,189,6,83,12,101,21,124,4,149,23,124,10,157,22,107,9,138,12,74,5,91,7,56,16,79,100,708,96,904,7,143,19,169,11,61,6,78,31,132,9,172,31,145,8,184,45,101,11,157,23,69,7,99,9,47,18,74,157,698,78,933,16,283,59,358,17,144,18,179,52,256,13,321,54,269,18,341,67,208,20,295,35,143,12,190,16,103,34,153,257,1406,174,1837
IARE104021,28,262,50,340,15,208,16,239,26,223,13,262,43,208,19,270,34,181,12,227,15,110,10,135,13,73,15,101,174,1265,135,1574,31,236,33,300,31,179,10,220,61,263,26,350,108,218,11,337,71,200,15,286,41,108,8,157,15,75,25,115,358,1279,128,1765,59,498,83,640,46,387,26,459,87,486,39,612,151,426,30,607,105,381,27,513,56,218,18,292,28,148,40,216,532,2544,263,3339
IARE105001,0,56,13,69,5,38,4,47,9,47,5,61,4,36,5,45,11,30,3,44,3,23,4,30,0,9,3,12,32,239,37,308,8,50,0,58,6,44,7,57,9,61,10,80,14,39,8,61,13,29,4,46,8,20,3,31,0,10,11,21,58,253,43,354,8,106,13,127,11,82,11,104,18,108,15,141,18,75,13,106,24,59,7,90,11,43,7,61,0,19,14,33,90,492,80,662
IARE105002,3,34,6,43,8,26,0,34,5,31,3,39,4,36,0,40,3,43,8,54,4,20,4,28,3,17,3,23,30,207,24,261,3,47,12,62,3,28,0,31,6,39,5,50,13,41,4,58,12,51,0,63,8,18,0,26,3,15,0,18,48,239,21,308,6,81,18,105,11,54,0,65,11,70,8,89,17,77,4,98,15,94,8,117,12,38,4,54,6,32,3,41,78,446,45,569
IARE105003,8,83,21,112,15,51,38,104,6,62,74,142,14,56,35,105,7,28,7,42,3,25,0,28,0,21,6,27,53,326,181,560,9,73,5,87,16,64,5,85,18,66,7,91,23,72,3,98,14,34,3,51,12,27,4,43,3,13,8,24,95,349,35,479,17,156,26,199,31,115,43,189,24,128,81,233,37,128,38,203,21,62,10,93,15,52,4,71,3,34,14,51,148,675,216,1039
IARE105004,0,30,6,36,0,16,0,16,0,21,0,21,7,22,0,29,0,23,0,23,0,10,0,10,3,9,8,20,10,131,14,155,3,31,3,37,3,16,3,22,6,14,0,20,9,27,3,39,11,17,3,31,3,5,0,8,3,5,3,11,38,115,15,168,3,61,9,73,3,32,3,38,6,35,0,41,16,49,3,68,11,40,3,54,3,15,0,18,6,14,11,31,48,246,29,323
IARE105005,0,20,5,25,0,17,0,17,3,18,0,21,3,19,0,22,3,25,3,31,0,8,0,8,3,8,0,11,12,115,8,135,4,15,0,19,4,5,0,9,4,21,0,25,6,16,3,25,0,21,3,24,0,9,0,9,0,13,4,17,18,100,10,128,4,35,5,44,4,22,0,26,7,39,0,46,9,35,3,47,3,46,6,55,0,17,0,17,3,21,4,28,30,215,18,263
IARE105006,0,23,8,31,0,14,0,14,3,17,0,20,3,16,0,19,6,22,3,31,3,10,5,18,0,12,3,15,15,114,19,148,0,19,0,19,6,3,0,9,9,18,0,27,8,14,0,22,13,32,3,48,5,8,5,18,0,8,3,11,41,102,11,154,0,42,8,50,6,17,0,23,12,35,0,47,11,30,0,41,19,54,6,79,8,18,10,36,0,20,6,26,56,216,30,302
IARE105007,3,20,9,32,0,17,0,17,3,19,0,22,3,23,0,26,6,24,0,30,0,21,0,21,3,10,0,13,18,134,9,161,0,19,0,19,0,12,5,17,8,16,0,24,0,33,3,36,6,18,0,24,4,13,3,20,0,10,0,10,18,121,11,150,3,39,9,51,0,29,5,34,11,35,0,46,3,56,3,62,12,42,0,54,4,34,3,41,3,20,0,23,36,255,20,311
IARE105008,0,11,0,11,0,3,0,3,3,10,0,13,3,10,0,13,0,11,0,11,3,14,0,17,0,10,3,13,9,69,3,81,4,13,0,17,0,9,0,9,0,15,3,18,3,14,0,17,7,14,0,21,3,6,3,12,3,11,0,14,20,82,6,108,4,24,0,28,0,12,0,12,3,25,3,31,6,24,0,30,7,25,0,32,6,20,3,29,3,21,3,27,29,151,9,189
IARE105009,3,46,10,59,0,17,8,25,5,31,5,41,3,35,7,45,8,34,7,49,5,14,9,28,3,12,7,22,27,189,53,269,9,31,7,47,4,21,3,28,12,23,3,38,13,34,0,47,9,21,9,39,4,27,7,38,3,21,4,28,54,178,33,265,12,77,17,106,4,38,11,53,17,54,8,79,16,69,7,92,17,55,16,88,9,41,16,66,6,33,11,50,81,367,86,534
IARE105010,0,27,7,34,0,10,5,15,0,27,3,30,0,21,4,25,3,19,6,28,3,13,0,16,0,14,3,17,6,131,28,165,0,20,3,23,3,15,0,18,4,20,0,24,4,35,0,39,7,15,3,25,4,14,5,23,0,10,3,13,22,129,14,165,0,47,10,57,3,25,5,33,4,47,3,54,4,56,4,64,10,34,9,53,7,27,5,39,0,24,6,30,28,260,42,330
IARE105011,3,43,6,52,3,27,0,30,7,35,4,46,3,28,8,39,6,32,3,41,3,18,3,24,4,17,0,21,29,200,24,253,3,42,6,51,3,31,0,34,6,37,6,49,14,34,3,51,5,33,3,41,8,18,3,29,4,15,7,26,43,210,28,281,6,85,12,103,6,58,0,64,13,72,10,95,17,62,11,90,11,65,6,82,11,36,6,53,8,32,7,47,72,410,52,534
IARE105012,4,77,20,101,5,53,5,63,18,72,6,96,5,76,6,87,10,55,7,72,3,32,11,46,3,12,3,18,48,377,58,483,3,81,16,100,3,64,3,70,18,78,12,108,19,69,4,92,9,69,3,81,9,41,8,58,3,23,3,29,64,425,49,538,7,158,36,201,8,117,8,133,36,150,18,204,24,145,10,179,19,124,10,153,12,73,19,104,6,35,6,47,112,802,107,1021
IARE105013,0,25,8,33,0,14,34,48,6,11,77,94,5,12,57,74,3,21,18,42,3,6,6,15,3,7,0,10,20,96,200,316,0,9,5,14,0,14,3,17,0,20,0,20,8,24,3,35,6,17,0,23,5,11,0,16,0,8,5,13,19,103,16,138,0,34,13,47,0,28,37,65,6,31,77,114,13,36,60,109,9,38,18,65,8,17,6,31,3,15,5,23,39,199,216,454
IARE105014,0,39,11,50,4,28,4,36,10,40,8,58,4,30,8,42,7,38,3,48,5,47,5,57,0,24,6,30,30,246,45,321,0,27,21,48,7,34,4,45,10,52,7,69,10,49,9,68,14,40,4,58,9,21,5,35,9,27,0,36,59,250,50,359,0,66,32,98,11,62,8,81,20,92,15,127,14,79,17,110,21,78,7,106,14,68,10,92,9,51,6,66,89,496,95,680
IARE105015,7,47,3,57,3,34,25,62,9,33,28,70,3,44,16,63,4,38,16,58,6,27,4,37,4,28,0,32,36,251,92,379,4,45,7,56,3,37,0,40,11,40,0,51,16,44,3,63,9,29,4,42,7,23,3,33,4,14,3,21,54,232,20,306,11,92,10,113,6,71,25,102,20,73,28,121,19,88,19,126,13,67,20,100,13,50,7,70,8,42,3,53,90,483,112,685
IARE105016,0,53,8,61,0,44,0,44,3,40,0,43,8,43,5,56,10,49,0,59,6,26,4,36,4,12,3,19,31,267,20,318,0,42,5,47,8,21,0,29,13,37,3,53,16,32,4,52,11,39,0,50,7,14,3,24,0,12,9,21,55,197,24,276,0,95,13,108,8,65,0,73,16,77,3,96,24,75,9,108,21,88,0,109,13,40,7,60,4,24,12,40,86,464,44,594
IARE105017,3,21,4,28,3,10,0,13,3,21,3,27,4,20,0,24,0,30,9,39,3,19,6,28,0,10,4,14,16,131,26,173,3,23,3,29,3,10,3,16,3,31,3,37,9,20,0,29,8,21,5,34,0,12,0,12,3,12,0,15,29,129,14,172,6,44,7,57,6,20,3,29,6,52,6,64,13,40,0,53,8,51,14,73,3,31,6,40,3,22,4,29,45,260,40,345
IARE105018,6,88,28,122,6,71,6,83,9,71,9,89,18,76,10,104,6,82,13,101,3,35,8,46,0,18,3,21,48,441,77,566,14,96,11,121,15,66,6,87,13,109,9,131,38,85,17,140,21,59,11,91,5,33,6,44,3,25,4,32,109,473,64,646,20,184,39,243,21,137,12,170,22,180,18,220,56,161,27,244,27,141,24,192,8,68,14,90,3,43,7,53,157,914,141,1212
IARE105019,3,18,3,24,0,5,0,5,0,20,3,23,8,23,3,34,0,17,0,17,3,8,0,11,0,10,0,10,14,101,9,124,3,18,7,28,3,18,0,21,5,27,0,32,6,29,0,35,5,15,5,25,0,15,4,19,0,18,0,18,22,140,16,178,6,36,10,52,3,23,0,26,5,47,3,55,14,52,3,69,5,32,5,42,3,23,4,30,0,28,0,28,36,241,25,302
IARE105020,0,29,0,29,0,10,6,16,0,18,12,30,0,22,4,26,4,17,3,24,7,22,0,29,3,8,3,14,14,126,28,168,0,19,5,24,0,14,0,14,6,18,0,24,9,16,0,25,8,18,3,29,6,11,3,20,3,10,0,13,32,106,11,149,0,48,5,53,0,24,6,30,6,36,12,54,9,38,4,51,12,35,6,53,13,33,3,49,6,18,3,27,46,232,39,317
IARE105021,15,123,27,165,9,110,13,132,14,141,10,165,15,108,13,136,13,80,3,96,11,51,9,71,5,17,9,31,82,630,84,796,9,129,17,155,13,93,11,117,36,133,12,181,40,125,14,179,28,91,8,127,6,48,6,60,13,30,5,48,145,649,73,867,24,252,44,320,22,203,24,249,50,274,22,346,55,233,27,315,41,171,11,223,17,99,15,131,18,47,14,79,227,1279,157,1663
IARE105022,0,11,5,16,0,13,3,16,0,4,3,7,5,16,3,24,0,16,0,16,3,10,3,16,0,7,0,7,8,77,17,102,0,23,4,27,0,4,3,7,3,18,3,24,3,19,0,22,4,6,0,10,3,11,3,17,3,6,3,12,16,87,16,119,0,34,9,43,0,17,6,23,3,22,6,31,8,35,3,46,4,22,0,26,6,21,6,33,3,13,3,19,24,164,33,221
IARE106001,3,44,12,59,4,16,0,20,10,32,4,46,4,39,6,49,11,28,0,39,3,23,4,30,3,14,5,22,38,196,31,265,3,41,7,51,0,18,5,23,8,40,3,51,6,38,3,47,14,35,3,52,7,17,6,30,3,16,4,23,41,205,31,277,6,85,19,110,4,34,5,43,18,72,7,97,10,77,9,96,25,63,3,91,10,40,10,60,6,30,9,45,79,401,62,542
IARE106002,3,74,19,96,7,37,4,48,11,73,10,94,15,85,13,113,19,54,5,78,7,44,6,57,8,31,9,48,70,398,66,534,5,83,13,101,10,31,3,44,12,74,10,96,30,79,9,118,29,82,13,124,11,55,5,71,7,25,13,45,104,429,66,599,8,157,32,197,17,68,7,92,23,147,20,190,45,164,22,231,48,136,18,202,18,99,11,128,15,56,22,93,174,827,132,1133
IARE106003,23,191,31,245,18,137,25,180,29,167,49,245,21,166,27,214,31,154,24,209,16,122,14,152,17,69,10,96,155,1006,180,1341,24,179,17,220,19,115,6,140,41,187,9,237,56,195,10,261,58,161,11,230,30,91,17,138,16,77,12,105,244,1005,82,1331,47,370,48,465,37,252,31,320,70,354,58,482,77,361,37,475,89,315,35,439,46,213,31,290,33,146,22,201,399,2011,262,2672
IARE106004,6,75,15,96,9,48,9,66,7,73,17,97,4,91,10,105,12,73,10,95,4,41,3,48,4,13,3,20,46,414,67,527,6,67,5,78,4,66,0,70,20,109,6,135,18,76,7,101,28,79,8,115,10,47,4,61,0,18,5,23,86,462,35,583,12,142,20,174,13,114,9,136,27,182,23,232,22,167,17,206,40,152,18,210,14,88,7,109,4,31,8,43,132,876,102,1110
IARE106005,9,106,20,135,4,58,17,79,10,65,43,118,17,87,38,142,13,75,15,103,3,51,6,60,8,29,7,44,64,471,146,681,8,78,18,104,7,50,8,65,18,77,18,113,32,89,15,136,22,77,11,110,13,34,9,56,9,34,7,50,109,439,86,634,17,184,38,239,11,108,25,144,28,142,61,231,49,176,53,278,35,152,26,213,16,85,15,116,17,63,14,94,173,910,232,1315
IARE107001,0,10,8,18,0,10,30,40,0,14,56,70,0,8,46,54,0,12,17,29,0,4,8,12,0,7,0,7,0,65,165,230,3,3,0,6,3,9,10,22,0,16,29,45,0,8,19,27,3,12,4,19,4,10,0,14,3,3,7,13,16,61,69,146,3,13,8,24,3,19,40,62,0,30,85,115,0,16,65,81,3,24,21,48,4,14,8,26,3,10,7,20,16,126,234,376
IARE107002,4,36,0,40,6,13,0,19,0,38,0,38,8,32,0,40,6,13,4,23,6,20,0,26,0,11,0,11,30,163,4,197,6,28,3,37,4,29,0,33,8,33,0,41,6,33,0,39,16,19,0,35,9,28,4,41,3,11,0,14,52,181,7,240,10,64,3,77,10,42,0,52,8,71,0,79,14,65,0,79,22,32,4,58,15,48,4,67,3,22,0,25,82,344,11,437
IARE107003,28,430,74,532,27,242,60,329,38,355,99,492,54,293,58,405,36,229,42,307,28,133,29,190,11,92,21,124,222,1774,383,2379,38,376,54,468,38,275,30,343,99,390,42,531,115,364,27,506,76,257,22,355,48,179,22,249,9,99,26,134,423,1940,223,2586,66,806,128,1000,65,517,90,672,137,745,141,1023,169,657,85,911,112,486,64,662,76,312,51,439,20,191,47,258,645,3714,606,4965
IARE107004,4,68,7,79,0,46,3,49,8,52,4,64,14,54,0,68,21,56,3,80,9,37,3,49,0,24,4,28,56,337,24,417,3,72,8,83,10,58,0,68,11,63,0,74,17,56,5,78,16,68,0,84,10,29,4,43,3,23,3,29,70,369,20,459,7,140,15,162,10,104,3,117,19,115,4,138,31,110,5,146,37,124,3,164,19,66,7,92,3,47,7,57,126,706,44,876
IARE107005,4,17,0,21,3,26,0,29,0,30,3,33,0,34,5,39,4,29,3,36,4,11,4,19,4,10,3,17,19,157,18,194,3,34,3,40,6,19,3,28,0,31,4,35,9,31,0,40,11,22,4,37,3,24,5,32,0,18,3,21,32,179,22,233,7,51,3,61,9,45,3,57,0,61,7,68,9,65,5,79,15,51,7,73,7,35,9,51,4,28,6,38,51,336,40,427
IARE107006,0,58,10,68,0,34,4,38,9,58,0,67,8,57,3,68,11,40,0,51,4,19,0,23,0,12,7,19,32,278,24,334,6,53,7,66,0,39,0,39,4,55,0,59,25,55,0,80,15,36,3,54,4,23,6,33,3,12,3,18,57,273,19,349,6,111,17,134,0,73,4,77,13,113,0,126,33,112,3,148,26,76,3,105,8,42,6,56,3,24,10,37,89,551,43,683
IARE107007,12,217,36,265,11,162,8,181,34,199,9,242,27,158,14,199,29,126,7,162,20,85,10,115,6,33,6,45,139,980,90,1209,33,241,32,306,24,171,18,213,66,261,16,343,72,207,12,291,49,159,19,227,31,112,13,156,13,45,13,71,288,1196,123,1607,45,458,68,571,35,333,26,394,100,460,25,585,99,365,26,490,78,285,26,389,51,197,23,271,19,78,19,116,427,2176,213,2816
IARE107008,4,113,17,134,3,75,11,89,8,93,7,108,9,101,6,116,13,85,7,105,18,63,10,91,5,34,12,51,60,564,70,694,11,95,4,110,8,73,4,85,24,127,13,164,36,116,10,162,34,107,15,156,17,61,6,84,5,49,22,76,135,628,74,837,15,208,21,244,11,148,15,174,32,220,20,272,45,217,16,278,47,192,22,261,35,124,16,175,10,83,34,127,195,1192,144,1531
IARE107009,15,69,9,93,3,57,7,67,6,51,9,66,3,48,9,60,10,41,7,58,4,43,8,55,3,18,6,27,44,327,55,426,6,66,6,78,4,35,5,44,14,72,7,93,20,53,6,79,23,51,6,80,10,28,4,42,5,23,11,39,82,328,45,455,21,135,15,171,7,92,12,111,20,123,16,159,23,101,15,139,33,92,13,138,14,71,12,97,8,41,17,66,126,655,100,881
IARE107010,6,66,12,84,6,72,0,78,4,73,6,83,15,67,3,85,11,59,5,75,0,42,3,45,0,18,3,21,42,397,32,471,4,86,15,105,6,68,3,77,15,69,6,90,20,66,3,89,29,61,0,90,6,26,5,37,7,18,4,29,87,394,36,517,10,152,27,189,12,140,3,155,19,142,12,173,35,133,6,174,40,120,5,165,6,68,8,82,7,36,7,50,129,791,68,988
IARE107011,3,29,7,39,3,32,3,38,0,43,0,43,11,39,7,57,5,29,3,37,7,12,4,23,3,16,3,22,32,200,27,259,3,37,6,46,4,32,6,42,11,39,0,50,9,36,8,53,6,39,5,50,8,25,3,36,3,22,0,25,44,230,28,302,6,66,13,85,7,64,9,80,11,82,0,93,20,75,15,110,11,68,8,87,15,37,7,59,6,38,3,47,76,430,55,561
IARE107012,0,29,0,29,3,22,3,28,5,38,4,47,0,35,3,38,3,24,4,31,9,15,0,24,7,14,0,21,27,177,14,218,3,42,5,50,3,21,0,24,6,38,0,44,10,44,4,58,18,29,0,47,5,22,0,27,6,11,5,22,51,207,14,272,3,71,5,79,6,43,3,52,11,76,4,91,10,79,7,96,21,53,4,78,14,37,0,51,13,25,5,43,78,384,28,490
IARE107013,0,28,0,28,3,19,0,22,5,20,0,25,10,20,0,30,0,13,0,13,5,13,0,18,5,5,0,10,28,118,0,146,0,17,4,21,3,18,0,21,3,24,0,27,3,22,3,28,3,17,3,23,3,12,3,18,3,7,3,13,18,117,16,151,0,45,4,49,6,37,0,43,8,44,0,52,13,42,3,58,3,30,3,36,8,25,3,36,8,12,3,23,46,235,16,297
IARE107014,0,34,6,40,7,18,4,29,6,38,0,44,5,24,4,33,9,26,3,38,3,14,5,22,0,14,0,14,30,168,22,220,6,18,7,31,3,31,0,34,7,37,0,44,11,38,3,52,3,35,3,41,5,22,5,32,5,9,4,18,40,190,22,252,6,52,13,71,10,49,4,63,13,75,0,88,16,62,7,85,12,61,6,79,8,36,10,54,5,23,4,32,70,358,44,472
IARE107015,13,109,19,141,4,85,7,96,10,87,8,105,20,92,10,122,17,70,5,92,9,48,5,62,8,20,3,31,81,511,57,649,8,124,14,146,4,65,9,78,28,92,7,127,21,85,12,118,28,82,10,120,9,51,7,67,4,28,7,39,102,527,66,695,21,233,33,287,8,150,16,174,38,179,15,232,41,177,22,240,45,152,15,212,18,99,12,129,12,48,10,70,183,1038,123,1344
IARE107016,0,23,3,26,6,16,0,22,4,26,4,34,0,31,0,31,7,13,0,20,0,17,3,20,0,12,3,15,17,138,13,168,0,19,0,19,3,26,0,29,3,47,3,53,5,33,0,38,7,35,4,46,3,18,3,24,3,13,0,16,24,191,10,225,0,42,3,45,9,42,0,51,7,73,7,87,5,64,0,69,14,48,4,66,3,35,6,44,3,25,3,31,41,329,23,393
IARE107017,9,122,29,160,0,74,10,84,13,117,5,135,17,98,11,126,13,96,17,126,10,64,12,86,8,24,14,46,70,595,98,763,10,130,24,164,15,79,6,100,36,134,10,180,38,125,13,176,29,116,14,159,16,57,7,80,10,45,11,66,154,686,85,925,19,252,53,324,15,153,16,184,49,251,15,315,55,223,24,302,42,212,31,285,26,121,19,166,18,69,25,112,224,1281,183,1688
IARE107018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3
IARE107019,4,36,3,43,4,32,7,43,5,66,6,77,12,62,5,79,5,51,4,60,5,31,3,39,3,21,3,27,38,299,31,368,0,45,12,57,11,50,5,66,19,78,0,97,15,81,4,100,20,62,3,85,8,41,5,54,0,15,3,18,73,372,32,477,4,81,15,100,15,82,12,109,24,144,6,174,27,143,9,179,25,113,7,145,13,72,8,93,3,36,6,45,111,671,63,845
IARE107020,5,27,3,35,0,33,3,36,0,40,3,43,8,61,0,69,8,60,5,73,10,39,0,49,5,26,5,36,36,286,19,341,0,31,8,39,6,32,3,41,8,51,0,59,11,68,4,83,9,41,0,50,5,16,3,24,7,32,5,44,46,271,23,340,5,58,11,74,6,65,6,77,8,91,3,102,19,129,4,152,17,101,5,123,15,55,3,73,12,58,10,80,82,557,42,681
IARE107021,7,54,20,81,5,51,30,86,15,67,29,111,13,68,17,98,10,57,15,82,6,37,4,47,4,25,10,39,60,359,125,544,4,42,10,56,5,52,0,57,16,77,7,100,24,74,6,104,13,54,6,73,9,33,4,46,5,28,5,38,76,360,38,474,11,96,30,137,10,103,30,143,31,144,36,211,37,142,23,202,23,111,21,155,15,70,8,93,9,53,15,77,136,719,163,1018
IARE107022,14,260,44,318,25,198,64,287,27,276,25,328,35,230,31,296,32,180,9,221,17,112,13,142,10,39,6,55,160,1295,192,1647,25,239,39,303,23,190,28,241,63,289,37,389,65,280,51,396,51,185,21,257,34,112,4,150,8,68,13,89,269,1363,193,1825,39,499,83,621,48,388,92,528,90,565,62,717,100,510,82,692,83,365,30,478,51,224,17,292,18,107,19,144,429,2658,385,3472
IARE107023,0,83,18,101,11,48,36,95,11,75,66,152,15,80,55,150,12,65,20,97,4,37,12,53,4,24,14,42,57,412,221,690,6,53,9,68,11,75,4,90,28,93,5,126,41,85,0,126,20,56,6,82,15,60,13,88,10,44,16,70,131,466,53,650,6,136,27,169,22,123,40,185,39,168,71,278,56,165,55,276,32,121,26,179,19,97,25,141,14,68,30,112,188,878,274,1340
IARE107024,3,30,4,37,3,13,0,16,0,34,4,38,7,26,0,33,6,34,3,43,6,14,0,20,0,4,6,10,25,155,17,197,0,22,0,22,3,21,0,24,0,27,0,27,7,43,3,53,8,24,0,32,3,24,3,30,0,9,0,9,21,170,6,197,3,52,4,59,6,34,0,40,0,61,4,65,14,69,3,86,14,58,3,75,9,38,3,50,0,13,6,19,46,325,23,394
IARE107025,0,87,8,95,8,83,5,96,14,88,9,111,15,106,4,125,17,69,3,89,9,45,0,54,13,46,4,63,76,524,33,633,12,60,8,80,8,63,4,75,17,93,3,113,21,75,0,96,31,69,10,110,10,48,3,61,4,49,8,61,103,457,36,596,12,147,16,175,16,146,9,171,31,181,12,224,36,181,4,221,48,138,13,199,19,93,3,115,17,95,12,124,179,981,69,1229
IARE107026,3,59,16,78,6,95,10,111,14,160,8,182,31,166,9,206,20,119,11,150,13,65,8,86,0,34,18,52,87,698,80,865,10,89,13,112,18,91,5,114,26,146,7,179,34,127,9,170,35,77,15,127,8,73,12,93,3,48,13,64,134,651,74,859,13,148,29,190,24,186,15,225,40,306,15,361,65,293,18,376,55,196,26,277,21,138,20,179,3,82,31,116,221,1349,154,1724
IARE107027,3,32,0,35,4,35,3,42,3,53,5,61,3,33,3,39,6,34,0,40,5,22,0,27,4,13,4,21,28,222,15,265,3,27,6,36,0,34,0,34,8,47,3,58,12,38,0,50,13,34,0,47,8,31,0,39,0,18,3,21,44,229,12,285,6,59,6,71,4,69,3,76,11,100,8,119,15,71,3,89,19,68,0,87,13,53,0,66,4,31,7,42,72,451,27,550
IARE107028,0,14,8,22,0,22,0,22,0,32,3,35,3,22,0,25,0,17,0,17,3,11,0,14,4,3,6,13,10,121,17,148,0,14,0,14,0,14,0,14,5,39,4,48,3,33,0,36,3,13,0,16,3,14,0,17,0,5,5,10,14,132,9,155,0,28,8,36,0,36,0,36,5,71,7,83,6,55,0,61,3,30,0,33,6,25,0,31,4,8,11,23,24,253,26,303
IARE107029,0,37,10,47,3,33,0,36,0,44,0,44,11,44,3,58,8,38,7,53,8,30,3,41,4,12,0,16,34,238,23,295,6,38,3,47,10,25,0,35,6,45,4,55,25,45,0,70,12,42,4,58,4,29,3,36,4,11,5,20,67,235,19,321,6,75,13,94,13,58,0,71,6,89,4,99,36,89,3,128,20,80,11,111,12,59,6,77,8,23,5,36,101,473,42,616
IARE107030,14,207,32,253,23,170,9,202,29,236,18,283,27,169,16,212,33,135,9,177,16,82,9,107,3,53,10,66,145,1052,103,1300,12,205,26,243,15,168,10,193,49,207,16,272,51,206,15,272,55,151,17,223,26,77,11,114,15,81,18,114,223,1095,113,1431,26,412,58,496,38,338,19,395,78,443,34,555,78,375,31,484,88,286,26,400,42,159,20,221,18,134,28,180,368,2147,216,2731
IARE107031,0,21,0,21,0,18,3,21,6,31,4,41,6,20,3,29,0,18,0,18,3,7,0,10,0,4,0,4,15,119,10,144,0,18,0,18,3,10,0,13,0,36,0,36,4,25,0,29,0,18,0,18,0,4,3,7,0,5,8,13,7,116,11,134,0,39,0,39,3,28,3,34,6,67,4,77,10,45,3,58,0,36,0,36,3,11,3,17,0,9,8,17,22,235,21,278
IARE194994,7,33,17,57,5,29,18,52,12,44,28,84,6,52,57,115,7,32,49,88,3,10,16,29,0,4,9,13,40,204,194,438,3,35,5,43,6,31,6,43,10,50,34,94,14,13,26,53,5,17,19,41,3,18,3,24,0,3,4,7,41,167,97,305,10,68,22,100,11,60,24,95,22,94,62,178,20,65,83,168,12,49,68,129,6,28,19,53,0,7,13,20,81,371,291,743
