region_id,NsQ_AD_DL_In_st_nsP,NsQ_AD_DL_TotM,NsQ_AD_DL_TotF,NsQ_AD_DL_TotP,NsQ_Crt_II_Ind_M,NsQ_Crt_II_Ind_F,NsQ_Crt_II_Ind_P,NsQ_Cer_II_No_Ind_M,NsQ_Cer_II_No_Ind_F,NsQ_Cer_II_No_Ind_P,NsQ_Ce_II_IndSt_nsM,NsQ_Ce_II_IndSt_nsF,NsQ_Ce_II_IndSt_nsP,NsQ_Crt_II_TotM,NsQ_Crt_II_TotF,NsQ_Crt_II_TotP,NsQ_Crt_III_ovr_Ind_M,NsQ_Crt_III_ovr_Ind_F,NsQ_Crt_III_ovr_Ind_P,NsQ_Cer_III_ov_No_In_M,NsQ_Cer_III_ov_No_In_F,NsQ_Cer_III_ov_No_In_P,NsQ_Ce_III_ov_Ind_s_nsM,NsQ_Ce_III_ov_Ind_s_nsF,NsQ_Ce_III_ov_Ind_s_nsP,NsQ_Crt_III_ovr_TotM,NsQ_Crt_III_ovr_TotF,NsQ_Crt_III_ovr_TotP,Mig_Sme_add_1_yr_ago_Indig_M,Mig_Sme_add_1_yr_ago_Indig_F,Mig_Sme_add_1_yr_ago_Indig_P,Mig_Sme_add_1_yr_ago_No_Ind_M,Mig_Sme_add_1_yr_ago_No_Ind_F,Mig_Sme_add_1_yr_ago_No_Ind_P,Mig_sa_ad_1_yr_ag_IndSt_nsM,Mig_sa_ad_1_yr_ag_IndSt_nsF,Mig_sa_ad_1_yr_ag_IndSt_nsP,Mig_Sme_add_1_yr_ago_TotM,Mig_Sme_add_1_yr_ago_TotF,Mig_Sme_add_1_yr_ago_TotP,Mig_Diff_add_1_yr_ago_Indig_M,Mig_Diff_add_1_yr_ago_Indig_F,Mig_Diff_add_1_yr_ago_Indig_P,Mig_Diff_ad_1_yr_ago_No_Ind_M,Mig_Diff_ad_1_yr_ago_No_Ind_F,Mig_Diff_ad_1_yr_ago_No_Ind_P,Mig_Dif_ad_1_yr_ag_In_st_nsM,Mig_Dif_ad_1_yr_ag_In_st_nsF,Mig_Dif_ad_1_yr_ag_In_st_nsP,Mig_Diff_add_1_yr_ago_TotM,Mig_Diff_add_1_yr_ago_TotF,Mig_Diff_add_1_yr_ago_TotP,Mig_Sme_add_5_ago_Indig_M,Mig_Sme_add_5_ago_Indig_F,Mig_Sme_add_5_ago_Indig_P,Mig_Sme_ad_5_ago_No_Ind_M,Mig_Sme_ad_5_ago_No_Ind_F,Mig_Sme_ad_5_ago_No_Ind_P,Mig_sa_ad_5_ag_In_st_nsM,Mig_sa_ad_5_ag_In_st_nsF,Mig_sa_ad_5_ag_In_st_nsP,Mig_Sme_add_5_ago_TotM,Mig_Sme_add_5_ago_TotF,Mig_Sme_add_5_ago_TotP,Mig_Diff_add_5_ago_Ind_M,Mig_Diff_add_5_ago_Ind_F,Mig_Diff_add_5_ago_Ind_P,Mig_Diff_ad_5_ag_No_Ind_M,Mig_Diff_ad_5_ag_No_Ind_F,Mig_Diff_ad_5_ag_No_Ind_P,Mi_Dif_ad_5_ag_In_st_nsM,Mi_Dif_ad_5_ag_In_st_nsF,Mi_Dif_ad_5_ag_In_st_nsP,Mig_Diff_add_5_ago_TotM,Mig_Diff_add_5_ago_TotF,Mig_Diff_add_5_ago_TotP
IARE303002,0,35,56,91,0,5,5,4,7,11,0,0,0,4,12,16,13,19,32,192,43,235,11,4,15,216,66,282,181,199,380,594,449,1043,19,16,35,794,664,1458,28,25,53,126,105,231,4,7,11,158,137,295,134,146,280,427,300,727,17,9,26,578,455,1033,58,56,114,257,207,464,9,10,19,324,273,597
IARE303003,6,38,59,97,3,12,15,0,3,3,0,0,0,3,15,18,20,10,30,164,54,218,3,0,3,187,64,251,110,133,243,542,451,993,10,11,21,662,595,1257,54,54,108,114,134,248,4,4,8,172,192,364,54,67,121,305,262,567,7,5,12,366,334,700,76,96,172,301,287,588,5,8,13,382,391,773
IARE303004,0,6,20,26,24,15,39,0,0,0,0,0,0,24,15,39,74,38,112,8,3,11,0,0,0,82,41,123,443,401,844,14,10,24,0,0,0,457,411,868,32,19,51,5,12,17,0,3,3,37,34,71,372,365,737,14,7,21,0,0,0,386,372,758,52,34,86,6,14,20,0,0,0,58,48,106
IARE303005,0,4,14,18,0,7,7,0,0,0,0,0,0,0,7,7,49,18,67,11,0,11,0,0,0,60,18,78,429,454,883,17,22,39,3,4,7,449,480,929,11,20,31,26,19,45,0,0,0,37,39,76,369,418,787,14,5,19,3,3,6,386,426,812,20,17,37,27,33,60,0,0,0,47,50,97
IARE303006,0,9,5,14,3,4,7,0,0,0,0,0,0,3,4,7,38,12,50,13,9,22,0,0,0,51,21,72,188,213,401,31,15,46,0,0,0,219,228,447,12,9,21,15,12,27,0,3,3,27,24,51,160,188,348,24,10,34,0,0,0,184,198,382,18,14,32,16,17,33,0,0,0,34,31,65
IARE303007,0,66,99,165,11,5,16,4,14,18,0,0,0,15,19,34,75,54,129,451,110,561,5,0,5,531,164,695,668,684,1352,915,751,1666,13,14,27,1596,1449,3045,147,117,264,350,344,694,4,3,7,501,464,965,515,514,1029,489,364,853,7,7,14,1011,885,1896,213,204,417,674,639,1313,8,8,16,895,851,1746
IARE303008,0,25,54,79,26,33,59,0,0,0,0,0,0,26,33,59,102,88,190,51,10,61,0,0,0,153,98,251,812,929,1741,133,92,225,0,3,3,945,1024,1969,47,50,97,40,43,83,0,0,0,87,93,180,677,762,1439,62,32,94,0,0,0,739,794,1533,68,97,165,102,98,200,0,0,0,170,195,365
IARE303009,0,11,6,17,0,7,7,0,0,0,0,0,0,0,7,7,37,14,51,5,3,8,0,0,0,42,17,59,281,273,554,27,15,42,0,0,0,308,288,596,14,17,31,10,9,19,0,3,3,24,29,53,237,235,472,17,7,24,0,0,0,254,242,496,32,33,65,17,18,35,0,0,0,49,51,100
IARE304001,3,32,49,81,0,3,3,12,13,25,0,0,0,12,16,28,11,7,18,189,77,266,3,0,3,203,84,287,167,148,315,694,603,1297,11,11,22,872,762,1634,31,23,54,152,121,273,3,4,7,186,148,334,106,95,201,471,384,855,7,9,16,584,488,1072,62,58,120,334,296,630,3,5,8,399,359,758
IARE304002,0,57,59,116,8,19,27,10,3,13,0,0,0,18,22,40,73,29,102,242,60,302,0,0,0,315,89,404,1343,1380,2723,672,461,1133,9,13,22,2024,1854,3878,123,123,246,221,195,416,6,0,6,350,318,668,1086,1112,2198,405,248,653,7,7,14,1498,1367,2865,219,227,446,439,382,821,10,0,10,668,609,1277
IARE304003,3,67,92,159,0,0,0,13,19,32,0,0,0,13,19,32,33,20,53,479,112,591,4,0,4,516,132,648,268,274,542,1295,942,2237,20,20,40,1583,1236,2819,70,77,147,410,342,752,11,11,22,491,430,921,170,167,337,771,560,1331,8,15,23,949,742,1691,133,136,269,825,621,1446,12,8,20,970,765,1735
IARE304004,11,286,457,743,4,17,21,45,99,144,0,0,0,49,116,165,138,82,220,2429,670,3099,12,5,17,2579,757,3336,1155,1226,2381,5973,5152,11125,101,88,189,7229,6466,13695,307,344,651,1902,1642,3544,37,23,60,2246,2009,4255,668,725,1393,3253,2680,5933,65,60,125,3986,3465,7451,586,653,1239,4048,3574,7622,46,43,89,4680,4270,8950
IARE305001,3,184,306,490,3,0,3,39,85,124,0,0,0,42,85,127,23,24,47,1420,523,1943,12,3,15,1455,550,2005,180,200,380,5480,5132,10612,64,63,127,5724,5395,11119,74,91,165,1172,1110,2282,20,8,28,1266,1209,2475,97,88,185,3658,3298,6956,37,36,73,3792,3422,7214,121,157,278,2501,2473,4974,37,27,64,2659,2657,5316
IARE305002,3,181,267,448,5,5,10,24,81,105,0,0,0,29,86,115,31,24,55,735,355,1090,5,0,5,771,379,1150,190,222,412,3428,3422,6850,42,50,92,3660,3694,7354,54,81,135,706,779,1485,7,3,10,767,863,1630,85,80,165,2285,2254,4539,32,30,62,2402,2364,4766,126,168,294,1542,1672,3214,13,14,27,1681,1854,3535
IARE305003,22,1513,2386,3899,17,40,57,369,728,1097,0,0,0,386,768,1154,120,112,232,9121,3653,12774,79,26,105,9320,3791,13111,1024,1074,2098,32983,34014,66997,438,435,873,34445,35523,69968,349,383,732,6523,7051,13574,105,98,203,6977,7532,14509,505,502,1007,20622,21017,41639,267,291,558,21394,21810,43204,679,765,1444,16498,17859,34357,209,184,393,17386,18808,36194
IARE305004,6,506,739,1245,3,11,14,108,192,300,0,3,3,111,206,317,107,48,155,3392,1058,4450,25,7,32,3524,1113,4637,771,749,1520,9931,8801,18732,134,114,248,10836,9664,20500,167,138,305,3063,2844,5907,34,22,56,3264,3004,6268,518,532,1050,5356,4658,10014,91,63,154,5965,5253,11218,305,262,567,6499,6004,12503,53,51,104,6857,6317,13174
IARE305005,27,1885,2763,4648,24,36,60,410,785,1195,0,5,5,434,826,1260,141,132,273,10120,4309,14429,100,38,138,10361,4479,14840,1077,1138,2215,34304,36015,70319,454,509,963,35835,37662,73497,445,478,923,7118,7968,15086,87,127,214,7650,8573,16223,518,521,1039,20740,21638,42378,278,315,593,21536,22474,44010,769,881,1650,18153,19992,38145,189,235,424,19111,21108,40219
IARE305006,16,1061,1366,2427,6,15,21,140,388,528,0,3,3,146,406,552,144,91,235,7610,2359,9969,59,17,76,7813,2467,10280,727,730,1457,20693,19334,40027,198,187,385,21618,20251,41869,252,251,503,5462,5096,10558,59,51,110,5773,5398,11171,360,392,752,12447,11348,23795,134,115,249,12941,11855,24796,461,457,918,11790,11287,23077,100,86,186,12351,11830,24181
IARE305007,6,329,473,802,0,4,4,49,133,182,0,0,0,49,137,186,53,26,79,2861,874,3735,23,0,23,2937,900,3837,212,193,405,7458,6416,13874,88,66,154,7758,6675,14433,91,82,173,2928,2465,5393,25,16,41,3044,2563,5607,97,74,171,3925,3294,7219,41,31,72,4063,3399,7462,169,165,334,5516,4738,10254,61,40,101,5746,4943,10689
IARE305008,3,145,259,404,3,0,3,41,72,113,3,0,3,47,72,119,21,15,36,735,373,1108,10,3,13,766,391,1157,210,237,447,3744,3709,7453,58,61,119,4012,4007,8019,64,62,126,632,588,1220,17,11,28,713,661,1374,135,143,278,2615,2553,5168,46,35,81,2796,2731,5527,109,133,242,1497,1520,3017,27,29,56,1633,1682,3315
IARE305009,20,1904,2761,4665,21,61,82,301,743,1044,0,10,10,322,814,1136,279,220,499,10842,3959,14801,91,38,129,11212,4217,15429,1992,2170,4162,38135,38636,76771,442,451,893,40569,41257,81826,673,738,1411,8186,8506,16692,104,107,211,8963,9351,18314,1031,1183,2214,23786,23990,47776,310,315,625,25127,25488,50615,1237,1366,2603,19427,20338,39765,182,175,357,20846,21879,42725
IARE306001,5,96,129,225,5,4,9,9,17,26,0,0,0,14,21,35,27,22,49,306,115,421,0,0,0,333,137,470,293,322,615,1534,1455,2989,28,18,46,1855,1795,3650,68,67,135,294,277,571,7,11,18,369,355,724,144,172,316,1036,952,1988,12,9,21,1192,1133,2325,145,172,317,644,634,1278,15,11,26,804,817,1621
IARE306002,3,30,51,81,0,0,0,10,7,17,0,0,0,10,7,17,7,8,15,128,65,193,0,0,0,135,73,208,74,74,148,637,509,1146,15,4,19,726,587,1313,17,15,32,147,136,283,3,4,7,167,155,322,37,40,77,404,326,730,9,3,12,450,369,819,41,30,71,318,286,604,5,7,12,364,323,687
IARE306003,0,4,23,27,5,15,20,0,0,0,0,0,0,5,15,20,54,40,94,0,5,5,0,0,0,54,45,99,520,567,1087,7,3,10,3,3,6,530,573,1103,30,30,60,4,6,10,0,0,0,34,36,70,436,476,912,5,3,8,3,3,6,444,482,926,52,50,102,5,6,11,0,0,0,57,56,113
IARE306004,8,773,1225,1998,6,12,18,185,336,521,3,4,7,194,352,546,57,48,105,4405,1883,6288,31,21,52,4493,1952,6445,413,402,815,15803,15914,31717,178,188,366,16394,16504,32898,166,144,310,2903,3148,6051,28,44,72,3097,3336,6433,200,197,397,9969,9956,19925,114,131,245,10283,10284,20567,280,272,552,7521,7936,15457,67,84,151,7868,8292,16160
IARE306005,0,176,219,395,4,10,14,24,71,95,0,0,0,28,81,109,32,21,53,961,435,1396,7,0,7,1000,456,1456,205,238,443,3504,3512,7016,40,45,85,3749,3795,7544,85,93,178,923,955,1878,12,11,23,1020,1059,2079,101,128,229,2136,2148,4284,30,34,64,2267,2310,4577,127,146,273,1936,1987,3923,20,15,35,2083,2148,4231
IARE306006,6,392,611,1003,0,13,13,75,120,195,0,0,0,75,133,208,31,24,55,1746,762,2508,11,11,22,1788,797,2585,269,281,550,8056,8059,16115,120,125,245,8445,8465,16910,61,110,171,1424,1528,2952,17,27,44,1502,1665,3167,153,145,298,5271,5261,10532,82,89,171,5506,5495,11001,146,192,338,3545,3726,7271,32,45,77,3723,3963,7686
IARE306007,3,161,211,372,3,0,3,35,50,85,0,0,0,38,50,88,26,17,43,693,347,1040,4,0,4,723,364,1087,146,152,298,3232,3054,6286,41,33,74,3419,3239,6658,51,56,107,580,577,1157,5,17,22,636,650,1286,71,74,145,2241,2073,4314,31,24,55,2343,2171,4514,99,100,199,1320,1343,2663,14,15,29,1433,1458,2891
IARE306008,4,244,384,628,4,8,12,45,64,109,0,0,0,49,72,121,46,28,74,1030,488,1518,15,6,21,1091,522,1613,361,358,719,4527,4331,8858,73,51,124,4961,4740,9701,102,83,185,929,944,1873,9,8,17,1040,1035,2075,205,198,403,2897,2737,5634,46,40,86,3148,2975,6123,202,192,394,2142,2156,4298,30,13,43,2374,2361,4735
IARE306009,0,50,89,139,3,6,9,5,21,26,0,0,0,8,27,35,15,14,29,253,126,379,0,3,3,268,143,411,133,140,273,1086,1131,2217,25,20,45,1244,1291,2535,59,61,120,173,199,372,4,6,10,236,266,502,74,63,137,757,783,1540,13,10,23,844,856,1700,94,106,200,434,470,904,8,12,20,536,588,1124
IARE306010,0,74,109,183,4,4,8,16,15,31,0,0,0,20,19,39,19,16,35,330,140,470,4,0,4,353,156,509,177,200,377,1535,1498,3033,21,32,53,1733,1730,3463,55,73,128,297,339,636,4,4,8,356,416,772,91,97,188,1028,995,2023,11,21,32,1130,1113,2243,106,142,248,673,730,1403,13,10,23,792,882,1674
IARE306011,6,220,354,574,0,3,3,46,108,154,0,0,0,46,111,157,23,12,35,1267,507,1774,12,4,16,1302,523,1825,165,127,292,5097,5106,10203,83,69,152,5345,5302,10647,39,61,100,780,838,1618,13,15,28,832,914,1746,92,71,163,3329,3235,6564,41,34,75,3462,3340,6802,90,98,188,2215,2371,4586,42,41,83,2347,2510,4857
IARE306012,3,31,50,81,3,7,10,3,7,10,0,0,0,6,14,20,10,24,34,127,58,185,3,0,3,140,82,222,198,245,443,535,452,987,11,10,21,744,707,1451,48,59,107,94,99,193,3,0,3,145,158,303,125,126,251,373,332,705,9,8,17,507,466,973,80,118,198,215,195,410,3,0,3,298,313,611
IARE306013,4,312,571,883,5,7,12,76,140,216,0,0,0,81,147,228,26,27,53,1663,786,2449,22,3,25,1711,816,2527,193,177,370,6847,6889,13736,84,80,164,7124,7146,14270,108,118,226,1379,1491,2870,27,20,47,1514,1629,3143,89,102,191,4303,4290,8593,66,61,127,4458,4453,8911,149,147,296,3328,3557,6885,35,30,65,3512,3734,7246
IARE306014,11,342,630,972,10,5,15,84,157,241,0,0,0,94,162,256,29,39,68,1998,982,2980,11,6,17,2038,1027,3065,294,289,583,8602,8815,17417,91,91,182,8987,9195,18182,108,143,251,1518,1839,3357,25,27,52,1651,2009,3660,132,143,275,5589,5679,11268,60,58,118,5781,5880,11661,197,227,424,3924,4394,8318,49,48,97,4170,4669,8839
IARE306015,33,2224,3304,5528,14,26,40,385,718,1103,0,10,10,399,754,1153,171,134,305,8470,4022,12492,65,36,101,8706,4192,12898,1202,1324,2526,34164,37499,71663,363,415,778,35729,39238,74967,459,547,1006,8273,8953,17226,95,103,198,8827,9603,18430,537,584,1121,20016,22200,42216,203,257,460,20756,23041,43797,824,1010,1834,19443,21319,40762,185,194,379,20452,22523,42975
IARE306016,5,680,853,1533,5,6,11,86,157,243,0,0,0,91,163,254,31,21,52,2484,1055,3539,18,9,27,2533,1085,3618,223,234,457,9742,9753,19495,74,79,153,10039,10066,20105,46,64,110,1828,1846,3674,20,17,37,1894,1927,3821,112,112,224,6089,5965,12054,52,47,99,6253,6124,12377,117,145,262,4757,4890,9647,36,35,71,4910,5070,9980
IARE306017,6,360,554,914,3,4,7,50,113,163,0,0,0,53,117,170,25,16,41,1667,703,2370,9,6,15,1701,725,2426,156,148,304,7008,7108,14116,75,65,140,7239,7321,14560,63,49,112,1103,1153,2256,10,13,23,1176,1215,2391,85,61,146,4586,4541,9127,54,50,104,4725,4652,9377,99,102,201,3011,3195,6206,20,20,40,3130,3317,6447
IARE306018,3,335,500,835,5,3,8,67,145,212,0,0,0,72,148,220,31,32,63,1809,764,2573,14,8,22,1854,804,2658,272,282,554,7830,7251,15081,102,79,181,8204,7612,15816,84,85,169,1737,1595,3332,18,17,35,1839,1697,3536,141,138,279,5146,4604,9750,68,49,117,5355,4791,10146,161,179,340,3743,3630,7373,40,32,72,3944,3841,7785
IARE307001,0,59,86,145,10,28,38,3,8,11,0,0,0,13,36,49,107,66,173,108,25,133,3,3,6,218,94,312,877,973,1850,320,260,580,18,19,37,1215,1252,2467,151,142,293,127,130,257,3,5,8,281,277,558,594,659,1253,134,93,227,14,8,22,742,760,1502,305,332,637,269,270,539,7,11,18,581,613,1194
IARE307002,0,9,14,23,6,15,21,0,0,0,0,0,0,6,15,21,30,21,51,0,0,0,0,0,0,30,21,51,275,300,575,49,47,96,0,3,3,324,350,674,17,15,32,16,11,27,0,0,0,33,26,59,225,241,466,39,34,73,0,0,0,264,275,539,31,33,64,20,15,35,0,0,0,51,48,99
IARE307003,0,16,24,40,18,14,32,0,0,0,0,0,0,18,14,32,73,50,123,15,0,15,0,0,0,88,50,138,596,594,1190,50,36,86,0,0,0,646,630,1276,53,53,106,12,9,21,0,0,0,65,62,127,503,500,1003,37,22,59,0,0,0,540,522,1062,64,71,135,22,22,44,0,0,0,86,93,179
IARE307004,0,13,20,33,22,33,55,0,0,0,0,0,0,22,33,55,54,40,94,3,0,3,0,0,0,57,40,97,394,369,763,14,16,30,0,3,3,408,388,796,45,48,93,5,8,13,0,0,0,50,56,106,330,316,646,8,10,18,0,0,0,338,326,664,48,49,97,11,12,23,0,0,0,59,61,120
IARE307005,0,12,14,26,14,9,23,0,0,0,0,0,0,14,9,23,37,18,55,4,3,7,0,0,0,41,21,62,355,312,667,9,8,17,3,0,3,367,320,687,24,23,47,12,9,21,0,0,0,36,32,68,308,267,575,4,7,11,3,0,3,315,274,589,30,36,66,18,9,27,0,0,0,48,45,93
IARE308001,0,160,267,427,3,4,7,32,64,96,0,0,0,35,68,103,55,43,98,1315,427,1742,9,6,15,1379,476,1855,323,307,630,4385,3976,8361,56,63,119,4764,4346,9110,108,98,206,1031,961,1992,21,17,38,1160,1076,2236,199,184,383,2891,2583,5474,31,40,71,3121,2807,5928,178,169,347,2203,2063,4266,36,33,69,2417,2265,4682
IARE308002,0,234,362,596,3,3,6,36,87,123,0,0,0,39,90,129,34,30,64,1882,630,2512,15,5,20,1931,665,2596,308,336,644,6751,6618,13369,74,81,155,7133,7035,14168,88,110,198,880,954,1834,14,12,26,982,1076,2058,178,188,366,4853,4714,9567,47,45,92,5078,4947,10025,146,209,355,2319,2436,4755,30,35,65,2495,2680,5175
IARE308003,0,86,167,253,3,3,6,26,39,65,0,0,0,29,42,71,24,25,49,619,280,899,11,3,14,654,308,962,290,283,573,2662,2845,5507,43,54,97,2995,3182,6177,108,109,217,532,660,1192,9,10,19,649,779,1428,145,126,271,1585,1670,3255,23,30,53,1753,1826,3579,191,220,411,1382,1615,2997,15,26,41,1588,1861,3449
IARE308004,0,91,124,215,0,0,0,11,41,52,0,0,0,11,41,52,17,4,21,590,189,779,10,0,10,617,193,810,119,103,222,2571,2307,4878,32,22,54,2722,2432,5154,25,32,57,423,391,814,8,11,19,456,434,890,69,68,137,1753,1530,3283,21,17,38,1843,1615,3458,57,53,110,1009,984,1993,11,11,22,1077,1048,2125
IARE308005,7,151,228,379,4,4,8,22,50,72,0,0,0,26,54,80,34,21,55,1396,434,1830,22,0,22,1452,455,1907,240,219,459,4604,4497,9101,62,68,130,4906,4784,9690,87,70,157,589,554,1143,12,11,23,688,635,1323,139,140,279,3489,3376,6865,55,52,107,3683,3568,7251,155,121,276,1461,1446,2907,16,20,36,1632,1587,3219
IARE308006,21,1442,2254,3696,14,36,50,208,523,731,3,0,3,225,559,784,231,125,356,10450,3156,13606,98,19,117,10779,3300,14079,1320,1367,2687,28121,27871,55992,326,322,648,29767,29560,59327,393,403,796,7129,7038,14167,91,70,161,7613,7511,15124,723,782,1505,16441,16335,32776,204,189,393,17368,17306,34674,766,764,1530,16406,16277,32683,146,152,298,17318,17193,34511
IARE308007,3,192,305,497,0,0,0,26,80,106,0,0,0,26,80,106,28,18,46,1798,494,2292,13,0,13,1839,512,2351,143,162,305,5454,4934,10388,59,52,111,5656,5148,10804,43,52,95,730,719,1449,14,4,18,787,775,1562,95,98,193,3824,3412,7236,41,39,80,3960,3549,7509,70,82,152,2007,1900,3907,21,13,34,2098,1995,4093
IARE308008,3,103,148,251,0,4,4,15,66,81,3,0,3,18,70,88,20,3,23,987,332,1319,12,0,12,1019,335,1354,86,68,154,2885,2655,5540,46,43,89,3017,2766,5783,33,33,66,559,549,1108,9,3,12,601,585,1186,51,35,86,1694,1488,3182,33,30,63,1778,1553,3331,56,56,112,1485,1469,2954,13,11,24,1554,1536,3090
IARE308009,0,15,15,30,25,19,44,0,3,3,0,0,0,25,22,47,68,44,112,19,0,19,3,0,3,90,44,134,1090,988,2078,45,24,69,10,0,10,1145,1012,2157,34,36,70,15,29,44,0,0,0,49,65,114,934,879,1813,22,8,30,10,0,10,966,887,1853,65,56,121,35,44,79,0,0,0,100,100,200
IARE308010,6,484,666,1150,3,3,6,85,143,228,0,0,0,88,146,234,31,19,50,2442,865,3307,21,3,24,2494,887,3381,153,154,307,6259,5781,12040,64,60,124,6476,5995,12471,73,59,132,1860,1919,3779,13,6,19,1946,1984,3930,75,83,158,3650,3301,6951,36,41,77,3761,3425,7186,118,99,217,3928,3924,7852,36,22,58,4082,4045,8127
IARE308011,3,147,271,418,3,5,8,30,71,101,0,0,0,33,76,109,40,25,65,1484,447,1931,9,5,14,1533,477,2010,246,237,483,4367,4023,8390,55,45,100,4668,4305,8973,66,60,126,777,797,1574,12,10,22,855,867,1722,136,126,262,2825,2553,5378,30,29,59,2991,2708,5699,135,130,265,1966,1975,3941,29,17,46,2130,2122,4252
IARE308012,26,1351,1899,3250,13,32,45,206,409,615,0,6,6,219,447,666,210,186,396,6996,3043,10039,38,23,61,7244,3252,10496,1530,1673,3203,21893,22612,44505,241,265,506,23664,24550,48214,528,570,1098,5503,5947,11450,42,39,81,6073,6556,12629,807,860,1667,12185,12299,24484,130,140,270,13122,13299,26421,928,1040,1968,12984,14117,27101,108,120,228,14020,15277,29297
IARE308013,36,2201,2910,5111,20,59,79,348,582,930,3,0,3,371,641,1012,271,199,470,9380,3437,12817,68,21,89,9719,3657,13376,1720,1883,3603,31789,32001,63790,355,393,748,33864,34277,68141,680,729,1409,9012,9423,18435,83,67,150,9775,10219,19994,983,1069,2052,18185,18275,36460,209,227,436,19377,19571,38948,1074,1246,2320,20228,20795,41023,165,179,344,21467,22220,43687
IARE308014,8,257,382,639,0,0,0,25,69,94,0,0,0,25,69,94,29,15,44,1665,466,2131,24,11,35,1718,492,2210,157,157,314,5028,4522,9550,75,62,137,5260,4741,10001,30,42,72,795,825,1620,13,14,27,838,881,1719,86,101,187,3478,3039,6517,48,43,91,3612,3183,6795,78,78,156,2035,2023,4058,36,28,64,2149,2129,4278
IARE308015,3,147,236,383,0,7,7,19,40,59,0,4,4,19,51,70,13,15,28,1120,335,1455,14,3,17,1147,353,1500,244,276,520,3494,3102,6596,50,53,103,3788,3431,7219,78,86,164,763,640,1403,18,9,27,859,735,1594,152,174,326,2404,2119,4523,41,40,81,2597,2333,4930,121,138,259,1605,1419,3024,20,13,33,1746,1570,3316
IARE394994,3,329,391,720,8,3,11,46,63,109,3,0,3,57,66,123,35,16,51,1449,396,1845,12,6,18,1496,418,1914,92,58,150,1361,835,2196,22,12,34,1475,905,2380,169,149,318,4084,3592,7676,48,25,73,4301,3766,8067,74,43,117,784,468,1252,18,12,30,876,523,1399,163,139,302,4439,3793,8232,50,28,78,4652,3960,8612
IARE397997,0,19,7,26,0,0,0,3,4,7,0,0,0,3,4,7,0,0,0,67,21,88,0,0,0,67,21,88,7,0,7,166,138,304,3,0,3,176,138,314,4,0,4,45,28,73,0,0,0,49,28,77,0,3,3,108,102,210,3,0,3,111,105,216,7,0,7,100,62,162,0,0,0,107,62,169
IARE401001,18,1571,1801,3372,0,3,3,117,182,299,0,5,5,117,190,307,20,19,39,2340,1115,3455,23,15,38,2383,1149,3532,105,109,214,16319,16603,32922,132,170,302,16556,16882,33438,45,61,106,4723,4769,9492,34,34,68,4802,4864,9666,60,63,123,9723,10035,19758,94,127,221,9877,10225,20102,79,96,175,10353,10378,20731,50,62,112,10482,10536,21018
IARE401002,21,2308,2950,5258,3,0,3,219,387,606,0,6,6,222,393,615,36,21,57,6071,2658,8729,34,15,49,6141,2694,8835,152,156,308,27597,28302,55899,215,253,468,27964,28711,56675,49,42,91,3706,3928,7634,26,25,51,3781,3995,7776,89,78,167,19129,19350,38479,161,179,340,19379,19607,38986,85,97,182,10352,11106,21458,55,65,120,10492,11268,21760
IARE401003,12,955,1398,2353,0,4,4,136,313,449,3,0,3,139,317,456,20,13,33,4413,1951,6364,35,10,45,4468,1974,6442,171,159,330,17291,17201,34492,145,172,317,17607,17532,35139,41,36,77,2339,2333,4672,14,27,41,2394,2396,4790,117,111,228,12167,11926,24093,93,119,212,12377,12156,24533,68,63,131,6325,6526,12851,43,57,100,6436,6646,13082
IARE401004,4,160,285,445,3,4,7,35,76,111,0,0,0,38,80,118,20,19,39,866,412,1278,8,3,11,894,434,1328,187,184,371,4052,4123,8175,61,50,111,4300,4357,8657,36,56,92,621,625,1246,16,5,21,673,686,1359,104,107,211,2884,2917,5801,37,37,74,3025,3061,6086,80,100,180,1462,1591,3053,22,15,37,1564,1706,3270
IARE401005,52,2663,3337,6000,4,0,4,204,307,511,0,7,7,208,314,522,24,17,41,5566,2506,8072,56,27,83,5646,2550,8196,155,150,305,32564,35301,67865,360,413,773,33079,35864,68943,66,54,120,5465,5955,11420,54,86,140,5585,6095,11680,88,94,182,22071,24322,46393,266,302,568,22425,24718,47143,118,95,213,14055,14997,29052,111,152,263,14284,15244,29528
IARE401006,22,2966,3633,6599,9,18,27,299,486,785,0,8,8,308,512,820,72,49,121,9163,3680,12843,90,38,128,9325,3767,13092,475,511,986,40961,43144,84105,533,585,1118,41969,44240,86209,124,156,280,6425,6654,13079,88,81,169,6637,6891,13528,294,323,617,29103,30965,60068,387,426,813,29784,31714,61498,223,258,481,15697,16348,32045,160,172,332,16080,16778,32858
IARE401007,15,1305,1839,3144,5,3,8,155,339,494,0,0,0,160,342,502,32,12,44,4919,2051,6970,39,8,47,4990,2071,7061,177,183,360,17884,18829,36713,192,210,402,18253,19222,37475,57,75,132,3018,3375,6393,29,31,60,3104,3481,6585,114,98,212,11255,11764,23019,141,151,292,11510,12013,23523,97,134,231,8621,9490,18111,69,79,148,8787,9703,18490
IARE401008,9,559,829,1388,0,3,3,97,168,265,0,0,0,97,171,268,17,9,26,2272,1115,3387,22,7,29,2311,1131,3442,105,135,240,8867,9483,18350,96,112,208,9068,9730,18798,42,33,75,1469,1661,3130,18,19,37,1529,1713,3242,59,82,141,5668,5939,11607,63,88,151,5790,6109,11899,67,61,128,4026,4556,8582,42,35,77,4135,4652,8787
