region_id,VfDif_SA2_NT_IndSt_nsP,VfDif_SA2_NT_TotM,VfDif_SA2_NT_TotF,VfDif_SA2_NT_TotP,VfDif_SA2_ACT_Indig_M,VfDif_SA2_ACT_Indig_F,VfDif_SA2_ACT_Indig_P,VfDif_SA2_ACT_NonInd_M,VfDif_SA2_ACT_NonInd_F,VfDif_SA2_ACT_NonInd_P,VfDif_SA2_ACT_IndSt_nsM,VfDif_SA2_ACT_IndSt_nsF,VfDif_SA2_ACT_IndSt_nsP,VfDif_SA2_ACT_TotM,VfDif_SA2_ACT_TotF,VfDif_SA2_ACT_TotP,VfDif_SA2_OT_Indig_M,VfDif_SA2_OT_Indig_F,VfDif_SA2_OT_Indig_P,VfDif_SA2_OT_NonInd_M,VfDif_SA2_OT_NonInd_F,VfDif_SA2_OT_NonInd_P,VfDif_SA2_OT_IndSt_nsM,VfDif_SA2_OT_IndSt_nsF,VfDif_SA2_OT_IndSt_nsP,VfDif_SA2_OT_TotM,VfDif_SA2_OT_TotF,VfDif_SA2_OT_TotP,VfDif_SA2_T_Indig_M,VfDif_SA2_T_Indig_F,VfDif_SA2_T_Indig_P,VfDif_SA2_T_NonInd_M,VfDif_SA2_T_NonInd_F,VfDif_SA2_T_NonInd_P,VfDif_SA2_T_IndSt_nsM,VfDif_SA2_T_IndSt_nsF,VfDif_SA2_T_IndSt_nsP,VfDif_SA2_T_TotM,VfDif_SA2_T_TotF,VfDif_SA2_T_TotP,Vis_Tot_vis_Indig_M,Vis_Tot_vis_Indig_F,Vis_Tot_vis_Indig_P,Vis_Tot_vis_NonInd_M,Vis_Tot_vis_NonInd_F,Vis_Tot_vis_NonInd_P,Vis_Tot_vis_IndigStat_nsM,Vis_Tot_vis_IndigStat_nsF,Vis_Tot_vis_IndigStat_nsP,Vis_Tot_visitors_TotM,Vis_Tot_visitors_TotF,Vis_Tot_visitors_TotP,LSaH_Eng_onl_Indig_M,LSaH_Eng_onl_Indig_F,LSaH_Eng_onl_Indig_P,LSaH_Eng_onl_NonInd_M,LSaH_Eng_onl_NonInd_F,LSaH_Eng_onl_NonInd_P,LSaH_Eng_on_Ind_sta_nsM,LSaH_Eng_on_Ind_sta_nsF,LSaH_Eng_on_Ind_sta_nsP,LSaH_Eng_only_TotM,LSaH_Eng_only_TotF,LSaH_Eng_only_TotP,LSaH_Aus_Ind_Lang_Ind_M,LSaH_Aus_Ind_Lang_Ind_F,LSaH_Aus_Ind_Lang_Ind_P,LSaH_Aus_Ind_Lan_No_Ind_M,LSaH_Aus_Ind_Lan_No_Ind_F,LSaH_Aus_Ind_Lan_No_Ind_P,Lsh_Aus_Ind_Lan_IndSt_nsM,Lsh_Aus_Ind_Lan_IndSt_nsF,Lsh_Aus_Ind_Lan_IndSt_nsP,Lsh_Austn_Indig_Lang_TotM,Lsh_Austn_Indig_Lang_TotF,Lsh_Austn_Indig_Lang_TotP,SAIndL_SE_Nw_Na_In_M,SAIndL_SE_Nw_Na_In_F,SAIndL_SE_Nw_Na_In_P,SAIndL_SE_Nw_Na_No_In_M,SAIndL_SE_Nw_Na_No_In_F,SAIndL_SE_Nw_Na_No_In_P,SAIndL_SE_Nw_Na_In_st_nsM,SAIndL_SE_Nw_Na_In_st_nsF,SAIndL_SE_Nw_Na_In_st_nsP,SAIndL_SE_Nw_Na_TotM,SAIndL_SE_Nw_Na_TotF,SAIndL_SE_Nw_Na_TotP,SAIndL_SE_Vw_wel_In_M,SAIndL_SE_Vw_wel_In_F,SAIndL_SE_Vw_wel_In_P,SAIndL_SE_Vw_we_No_In_M,SAIndL_SE_Vw_we_No_In_F,SAIndL_SE_Vw_we_No_In_P,SAIndL_SE_Vw_we_I_st_nsM,SAIndL_SE_Vw_we_I_st_nsF,SAIndL_SE_Vw_we_I_st_nsP,SAIndL_SE_Vw_we_TotM,SAIndL_SE_Vw_we_TotF,SAIndL_SE_Vw_we_TotP,AuAbrigTrRl_Indig_M,AuAbrigTrRl_Indig_F,AuAbrigTrRl_Indig_P,AuAbrigTrRl_No_Ind_M,AuAbrigTrRl_No_Ind_F,AuAbrigTrRl_No_Ind_P,AuAbrigTrRl_IndSt_nsM,AuAbrigTrRl_IndSt_nsF,AuAbrigTrRl_IndSt_nsP,AuAbrigTrRl_TotM,AuAbrigTrRl_TotF,AuAbrigTrRl_TotP,APAEI_0_4_Ind_M,APAEI_0_4_Ind_F,APAEI_0_4_Ind_P,APAEI_0_4_No_Ind_M,APAEI_0_4_No_Ind_F,APAEI_0_4_No_Ind_P,APAEI_0_4_In_st_nsM,APAEI_0_4_In_st_nsF,APAEI_0_4_In_st_nsP,APAEI_0_4_TotM,APAEI_0_4_TotF,APAEI_0_4_TotP,APAEI_5_14_Ind_M,APAEI_5_14_Ind_F,APAEI_5_14_Ind_P,APAEI_5_14_No_In_M,APAEI_5_14_No_In_F,APAEI_5_14_No_In_P,APAEI_5_14_In_st_nsM,APAEI_5_14_In_st_nsF,APAEI_5_14_In_st_nsP,APAEI_5_14_TotM,APAEI_5_14_TotF,APAEI_5_14_TotP,APAEI_15_19_Ind_M,APAEI_15_19_Ind_F,APAEI_15_19_Ind_P,APAEI_15_19_No_In_M,APAEI_15_19_No_In_F,APAEI_15_19_No_In_P,APAEI_15_19_i_st_nsM,APAEI_15_19_i_st_nsF,APAEI_15_19_i_st_nsP,APAEI_15_19_TotM,APAEI_15_19_TotF,APAEI_15_19_TotP,APAEI_20_24_Ind_M,APAEI_20_24_Ind_F,APAEI_20_24_Ind_P,APAEI_20_24_No_Ind_M,APAEI_20_24_No_Ind_F,APAEI_20_24_No_Ind_P,APAEI_20_24_In_st_nsM,APAEI_20_24_In_st_nsF,APAEI_20_24_In_st_nsP,APAEI_20_24_TotM,APAEI_20_24_TotF,APAEI_20_24_TotP,APAEI_25ov_Ind_M,APAEI_25ov_Ind_F,APAEI_25ov_Ind_P,APAEI_25ov_No_Ind_M,APAEI_25ov_No_Ind_F,APAEI_25ov_No_Ind_P,APAEI_25ov_In_st_nsM,APAEI_25ov_In_st_nsF,APAEI_25ov_In_st_nsP,APAEI_25ov_TotM,APAEI_25ov_TotF,APAEI_25ov_TotP,HYSC_Y12_e_Ind_M,HYSC_Y12_e_Ind_F,HYSC_Y12_e_Ind_P,HYSC_Y12_e_No_In_M,HYSC_Y12_e_No_In_F,HYSC_Y12_e_No_In_P,HYSC_Y12_e_In_st_nsM,HYSC_Y12_e_In_st_nsF,HYSC_Y12_e_In_st_nsP,HYSC_Y12_e_TotM,HYSC_Y12_e_TotF,HYSC_Y12_e_TotP,HYSC_Y11_e_Ind_M,HYSC_Y11_e_Ind_F,HYSC_Y11_e_Ind_P,HYSC_Y11_e_No_In_M,HYSC_Y11_e_No_In_F,HYSC_Y11_e_No_In_P,HYSC_Y11_e_In_s_nsM,HYSC_Y11_e_In_s_nsF,HYSC_Y11_e_In_s_nsP,HYSC_Y11_e_TotM,HYSC_Y11_e_TotF,HYSC_Y11_e_TotP,HYSC_Y10_e_Ind_M,HYSC_Y10_e_Ind_F,HYSC_Y10_e_Ind_P,HYSC_Y10_e_No_In_M
IARE101001,0,0,0,0,0,0,0,4,4,8,0,0,0,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,13,10,23,173,65,238,24,4,28,210,79,289,16,10,26,178,65,243,24,4,28,218,79,297,192,213,405,1133,1082,2215,22,23,45,1347,1318,2665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,8,4,12,19,20,39,0,3,3,27,27,54,46,51,97,157,133,290,5,0,5,208,184,392,13,11,24,49,29,78,0,0,0,62,40,102,0,4,4,4,19,23,0,0,0,4,23,27,3,6,9,15,30,45,3,0,3,21,36,57,11,28,39,229,326,555,4,4,8,244,358,602,12,17,29,71,66,137,3,0,3,86,83,169,46,48,94,354
IARE101002,0,0,0,0,0,3,3,11,5,16,3,0,3,14,8,22,0,0,0,0,0,0,0,0,0,0,0,0,171,149,320,1245,954,2199,240,137,377,1656,1240,2896,175,152,327,1270,982,2252,240,137,377,1685,1271,2956,2318,2560,4878,14854,15988,30842,208,258,466,17380,18806,36186,8,8,16,0,0,0,0,0,0,8,8,16,0,0,0,0,0,0,0,0,0,0,0,0,7,8,15,0,0,0,0,0,0,7,8,15,14,12,26,0,0,0,0,0,0,14,12,26,76,67,143,257,237,494,8,6,14,341,310,651,527,494,1021,1960,1963,3923,41,39,80,2528,2496,5024,142,164,306,779,746,1525,12,16,28,933,926,1859,21,36,57,165,265,430,3,0,3,189,301,490,44,96,140,373,701,1074,3,6,9,420,803,1223,287,352,639,4184,5561,9745,28,54,82,4499,5967,10466,124,172,296,858,971,1829,15,10,25,997,1153,2150,468,548,1016,4492
IARE101003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,30,100,104,204,14,9,23,126,131,257,19,21,40,111,104,215,14,12,26,144,137,281,251,252,503,1640,1796,3436,19,26,45,1910,2074,3984,3,3,6,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,36,22,58,0,0,0,40,25,65,60,54,114,187,203,390,3,5,8,250,262,512,12,15,27,70,74,144,0,4,4,82,93,175,3,4,7,4,28,32,0,0,0,7,32,39,3,8,11,29,70,99,3,0,3,35,78,113,22,24,46,318,523,841,3,5,8,343,552,895,11,16,27,81,88,169,3,3,6,95,107,202,50,59,109,555
IARE101004,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,24,49,116,94,210,9,7,16,150,125,275,28,28,56,123,98,221,9,7,16,160,133,293,586,670,1256,2517,2434,4951,42,34,76,3145,3138,6283,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,3,3,0,0,0,0,0,0,0,3,3,20,17,37,43,35,78,0,0,0,63,52,115,145,140,285,329,298,627,6,0,6,480,438,918,43,29,72,83,103,186,3,0,3,129,132,261,0,5,5,19,31,50,0,0,0,19,36,55,11,20,31,30,87,117,0,4,4,41,111,152,48,101,149,618,764,1382,7,8,15,673,873,1546,25,34,59,132,153,285,0,0,0,157,187,344,116,134,250,771
IARE101005,0,4,0,4,0,0,0,9,8,17,0,0,0,9,8,17,0,0,0,0,0,0,0,0,0,0,0,0,24,17,41,401,240,641,50,29,79,475,286,761,29,27,56,418,263,681,53,32,85,500,322,822,558,581,1139,5843,6025,11868,67,78,145,6468,6684,13152,7,3,10,0,0,0,0,0,0,7,3,10,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,0,0,0,0,0,0,5,4,9,3,3,6,0,0,0,0,0,0,3,3,6,21,21,42,107,79,186,0,3,3,128,103,231,136,113,249,793,800,1593,16,8,24,945,921,1866,46,53,99,262,282,544,3,3,6,311,338,649,3,9,12,65,62,127,3,3,6,71,74,145,3,27,30,93,226,319,0,0,0,96,253,349,61,75,136,1350,1603,2953,7,15,22,1418,1693,3111,29,54,83,329,375,704,3,3,6,361,432,793,113,130,243,1779
IARE101006,0,3,0,3,0,0,0,3,3,6,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,10,3,13,101,71,172,13,3,16,124,77,201,10,3,13,104,75,179,13,3,16,127,81,208,148,206,354,1113,1071,2184,20,18,38,1281,1295,2576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,3,4,7,5,0,5,16,23,39,0,0,0,21,23,44,25,50,75,97,130,227,0,6,6,122,186,308,6,6,12,40,33,73,0,0,0,46,39,85,0,4,4,9,11,20,3,0,3,12,15,27,3,12,15,15,36,51,0,0,0,18,48,66,12,34,46,325,381,706,4,0,4,341,415,756,3,15,18,62,48,110,0,0,0,65,63,128,25,32,57,344
IARE101007,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,15,31,219,184,403,28,12,40,263,211,474,24,24,48,245,197,442,28,12,40,297,233,530,374,381,755,3356,3360,6716,58,47,105,3788,3788,7576,5,3,8,0,3,3,0,0,0,5,6,11,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,0,3,3,0,0,0,7,6,13,3,0,3,3,0,3,0,0,0,6,0,6,7,16,23,74,45,119,0,3,3,81,64,145,104,75,179,431,388,819,4,5,9,539,468,1007,24,27,51,141,138,279,4,0,4,169,165,334,5,5,10,19,30,49,0,0,0,24,35,59,14,19,33,66,163,229,0,4,4,80,186,266,37,50,87,742,975,1717,11,5,16,790,1030,1820,12,30,42,153,204,357,0,0,0,165,234,399,72,68,140,1015
IARE101008,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,24,12,36,132,121,253,8,5,13,164,138,302,28,19,47,148,134,282,8,8,16,184,161,345,730,697,1427,3091,3178,6269,62,64,126,3883,3939,7822,0,7,7,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,8,8,3,3,6,0,0,0,0,0,0,3,3,6,26,18,44,42,46,88,0,0,0,68,64,132,176,137,313,390,381,771,7,6,13,573,524,1097,40,42,82,110,104,214,4,0,4,154,146,300,3,8,11,25,34,59,0,0,0,28,42,70,9,18,27,51,100,151,0,5,5,60,123,183,55,102,157,743,928,1671,6,8,14,804,1038,1842,28,42,70,145,164,309,0,4,4,173,210,383,168,144,312,927
IARE102001,0,0,6,6,0,0,0,9,15,24,3,0,3,12,15,27,0,0,0,0,0,0,0,0,0,0,0,0,47,60,107,759,827,1586,131,87,218,937,974,1911,50,60,110,792,850,1642,131,87,218,973,997,1970,680,782,1462,9410,10299,19709,109,110,219,10199,11191,21390,3,5,8,0,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,3,4,7,0,4,4,0,0,0,0,0,0,0,4,4,26,29,55,166,163,329,3,4,7,195,196,391,149,153,302,1320,1226,2546,25,16,41,1494,1395,2889,45,69,114,763,891,1654,8,3,11,816,963,1779,11,31,42,607,770,1377,3,6,9,621,807,1428,21,44,65,602,743,1345,7,3,10,630,790,1420,97,155,252,4518,5329,9847,19,30,49,4634,5514,10148,39,49,88,488,532,1020,5,6,11,532,587,1119,110,146,256,2008
IARE102002,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,12,27,216,154,370,17,8,25,248,174,422,15,15,30,232,166,398,17,8,25,264,189,453,210,225,435,3670,3862,7532,39,44,83,3919,4131,8050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,0,3,3,0,0,0,7,6,13,5,5,10,62,38,100,0,3,3,67,46,113,41,53,94,433,406,839,6,7,13,480,466,946,14,16,30,149,170,319,0,3,3,163,189,352,6,3,9,28,31,59,0,0,0,34,34,68,6,11,17,88,194,282,0,3,3,94,208,302,21,26,47,853,1030,1883,3,7,10,877,1063,1940,17,15,32,199,202,401,4,3,7,220,220,440,44,48,92,1132
IARE102003,0,0,0,0,0,0,0,8,3,11,0,0,0,8,3,11,0,0,0,0,0,0,0,0,0,0,0,0,40,35,75,389,223,612,71,22,93,500,280,780,43,40,83,394,232,626,71,22,93,508,294,802,670,662,1332,4864,4873,9737,65,70,135,5599,5605,11204,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,4,3,7,0,0,0,0,0,0,4,3,7,17,23,40,86,98,184,4,0,4,107,121,228,170,127,297,589,556,1145,10,11,21,769,694,1463,35,48,83,196,214,410,3,5,8,234,267,501,3,3,6,24,55,79,3,0,3,30,58,88,8,18,26,81,159,240,0,4,4,89,181,270,64,72,136,1149,1439,2588,11,11,22,1224,1522,2746,22,47,69,244,268,512,0,6,6,266,321,587,118,150,268,1542
IARE102004,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,14,62,64,126,3,0,3,73,70,143,12,12,24,73,77,150,3,0,3,88,89,177,221,227,448,1998,1992,3990,30,23,53,2249,2242,4491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,13,26,33,59,3,0,3,35,40,75,52,70,122,270,210,480,8,5,13,330,285,615,15,7,22,83,86,169,3,0,3,101,93,194,4,0,4,11,22,33,0,0,0,15,22,37,3,5,8,27,64,91,0,3,3,30,72,102,20,13,33,393,528,921,4,5,9,417,546,963,7,12,19,104,116,220,0,3,3,111,131,242,40,49,89,607
IARE102005,0,0,3,3,0,0,0,3,6,9,0,0,0,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,44,32,76,485,342,827,36,20,56,565,394,959,48,35,83,521,374,895,36,20,56,605,429,1034,628,571,1199,9048,9383,18431,135,137,272,9811,10091,19902,3,3,6,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,3,3,6,0,4,4,0,0,0,0,0,0,0,4,4,21,17,38,136,164,300,7,0,7,164,181,345,128,129,257,1187,1089,2276,27,26,53,1342,1244,2586,47,44,91,402,379,781,9,6,15,458,429,887,3,3,6,57,76,133,3,0,3,63,79,142,9,20,29,169,340,509,0,0,0,178,360,538,50,53,103,2014,2557,4571,19,24,43,2083,2634,4717,31,39,70,459,525,984,3,4,7,493,568,1061,125,110,235,2663
IARE102006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14,37,119,86,205,13,0,13,155,100,255,28,20,48,130,89,219,13,0,13,171,109,280,388,403,791,3116,3074,6190,49,37,86,3553,3514,7067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,22,56,52,108,3,0,3,68,65,133,75,85,160,355,329,684,9,8,17,439,422,861,24,20,44,125,117,242,3,3,6,152,140,292,5,6,11,20,32,52,0,0,0,25,38,63,0,5,5,39,119,158,0,0,0,39,124,163,46,46,92,688,840,1528,5,6,11,739,892,1631,26,28,54,167,205,372,0,4,4,193,237,430,81,92,173,997
IARE102007,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,58,121,329,284,613,42,43,85,434,385,819,72,63,135,338,296,634,46,43,89,456,402,858,811,931,1742,2550,2537,5087,39,36,75,3400,3504,6904,6,6,12,0,0,0,0,0,0,6,6,12,3,0,3,0,0,0,0,0,0,3,0,3,3,6,9,0,0,0,0,0,0,3,6,9,6,4,10,0,0,0,0,0,0,6,4,10,22,18,40,54,42,96,0,3,3,76,63,139,146,159,305,283,276,559,8,3,11,437,438,875,58,43,101,79,80,159,3,3,6,140,126,266,8,5,13,19,33,52,0,0,0,27,38,65,16,37,53,65,108,173,0,0,0,81,145,226,77,100,177,735,900,1635,8,7,15,820,1007,1827,56,50,106,152,159,311,0,5,5,208,214,422,167,223,390,764
IARE102008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,35,74,154,100,254,13,4,17,206,139,345,50,49,99,169,105,274,13,4,17,232,158,390,444,485,929,2259,1953,4212,28,19,47,2731,2457,5188,0,7,7,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,19,14,33,42,37,79,0,0,0,61,51,112,101,128,229,331,262,593,8,4,12,440,394,834,30,20,50,71,70,141,3,0,3,104,90,194,0,0,0,13,19,32,0,0,0,13,19,32,0,10,10,17,59,76,0,3,3,17,72,89,26,39,65,547,700,1247,3,5,8,576,744,1320,10,40,50,125,119,244,0,0,0,135,159,294,100,86,186,649
IARE102009,0,0,0,0,0,0,0,3,0,3,3,0,3,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,36,16,52,527,261,788,107,31,138,670,308,978,36,16,52,543,275,818,110,35,145,689,326,1015,372,400,772,6705,6502,13207,99,86,185,7176,6988,14164,0,6,6,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,3,8,11,0,0,0,0,0,0,3,8,11,0,0,0,0,0,0,0,0,0,0,0,0,5,12,17,128,107,235,4,0,4,137,119,256,88,92,180,933,888,1821,18,11,29,1039,991,2030,23,29,52,312,306,618,7,8,15,342,343,685,3,5,8,56,90,146,0,0,0,59,95,154,7,5,12,102,196,298,0,3,3,109,204,313,38,56,94,1445,1758,3203,11,17,28,1494,1831,3325,19,19,38,440,457,897,6,7,13,465,483,948,100,101,201,2228
IARE102010,0,0,0,0,0,0,0,7,5,12,3,0,3,10,5,15,0,0,0,0,0,0,0,0,0,0,0,0,53,41,94,493,272,765,119,19,138,665,332,997,66,52,118,510,292,802,119,22,141,695,366,1061,652,698,1350,5342,5265,10607,73,66,139,6067,6029,12096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,19,41,88,91,179,0,0,0,110,110,220,126,116,242,678,639,1317,14,7,21,818,762,1580,29,38,67,190,213,403,3,6,9,222,257,479,5,13,18,28,59,87,0,0,0,33,72,105,8,26,34,83,206,289,0,0,0,91,232,323,62,90,152,1249,1557,2806,9,9,18,1320,1656,2976,33,28,61,284,325,609,3,3,6,320,356,676,110,169,279,1611
IARE102011,0,3,0,3,0,0,0,13,8,21,0,3,3,13,11,24,0,0,0,3,0,3,0,0,0,3,0,3,126,124,250,1141,1065,2206,212,151,363,1479,1340,2819,136,134,270,1207,1122,2329,216,151,367,1559,1407,2966,2185,2353,4538,23045,24245,47290,265,311,576,25495,26909,52404,9,8,17,0,0,0,0,0,0,9,8,17,3,0,3,0,0,0,0,0,0,3,0,3,7,8,15,0,0,0,0,0,0,7,8,15,9,9,18,3,3,6,0,0,0,12,12,24,84,52,136,409,410,819,0,9,9,493,471,964,492,511,1003,3117,2816,5933,38,41,79,3647,3368,7015,121,149,270,1151,1047,2198,8,14,22,1280,1210,2490,17,26,43,240,325,565,5,0,5,262,351,613,38,82,120,494,979,1473,4,8,12,536,1069,1605,211,316,527,6065,7492,13557,43,48,91,6319,7856,14175,118,154,272,1299,1441,2740,13,13,26,1430,1608,3038,464,515,979,6846
IARE102012,0,3,0,3,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,10,16,200,158,358,16,8,24,222,176,398,9,10,19,216,169,385,16,8,24,241,187,428,207,219,426,2860,2914,5774,41,37,78,3108,3170,6278,5,12,17,0,0,0,0,0,0,5,12,17,0,0,0,0,0,0,0,0,0,0,0,0,6,7,13,0,0,0,0,0,0,6,7,13,0,0,0,0,0,0,0,0,0,0,0,0,9,3,12,33,38,71,0,0,0,42,41,83,39,48,87,332,338,670,6,5,11,377,391,768,13,11,24,99,110,209,4,0,4,116,121,237,0,3,3,12,21,33,0,0,0,12,24,36,0,6,6,38,141,179,3,3,6,41,150,191,10,25,35,701,827,1528,8,4,12,719,856,1575,5,16,21,191,164,355,3,4,7,199,184,383,41,50,91,866
IARE102013,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,17,354,265,619,59,22,81,427,290,717,14,3,17,375,274,649,63,25,88,452,302,754,272,255,527,6114,6134,12248,65,74,139,6451,6463,12914,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,8,11,108,90,198,0,3,3,111,101,212,80,66,146,795,774,1569,10,4,14,885,844,1729,29,13,42,261,257,518,0,7,7,290,277,567,0,4,4,51,57,108,0,3,3,51,64,115,3,12,15,81,191,272,0,3,3,84,206,290,25,47,72,1374,1845,3219,12,15,27,1411,1907,3318,15,14,29,328,361,689,5,3,8,348,378,726,67,53,120,1915
IARE102014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,28,182,153,335,12,6,18,212,169,381,18,10,28,199,164,363,12,6,18,229,180,409,268,286,554,3762,3853,7615,59,42,101,4089,4181,8270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,7,6,13,63,68,131,3,0,3,73,74,147,48,61,109,490,486,976,5,11,16,543,558,1101,19,19,38,184,185,369,3,0,3,206,204,410,0,4,4,41,55,96,0,0,0,41,59,100,3,10,13,76,168,244,0,0,0,79,178,257,22,45,67,1075,1325,2400,11,10,21,1108,1380,2488,12,18,30,221,207,428,7,0,7,240,225,465,48,57,105,1105
IARE103001,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,28,30,58,222,209,431,41,36,77,291,275,566,35,33,68,227,213,440,41,36,77,303,282,585,387,419,806,814,757,1571,18,21,39,1219,1197,2416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,10,12,22,11,15,26,0,0,0,21,27,48,86,67,153,84,71,155,3,8,11,173,146,319,14,14,28,19,14,33,3,0,3,36,28,64,3,4,7,4,6,10,0,0,0,7,10,17,4,15,19,10,43,53,0,0,0,14,58,72,32,52,84,226,310,536,3,3,6,261,365,626,12,24,36,52,38,90,0,0,0,64,62,126,62,93,155,209
IARE103002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,25,63,58,37,95,3,0,3,99,62,161,44,33,77,61,37,98,3,0,3,108,70,178,487,524,1011,306,276,582,7,7,14,800,807,1607,5,4,9,0,0,0,0,0,0,5,4,9,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,0,0,0,0,0,0,6,3,9,3,0,3,0,0,0,0,0,0,3,0,3,20,14,34,3,3,6,0,3,3,23,20,43,86,101,187,26,17,43,0,0,0,112,118,230,22,29,51,7,9,16,0,0,0,29,38,67,0,3,3,0,7,7,0,0,0,0,10,10,0,7,7,0,17,17,0,0,0,0,24,24,43,48,91,89,110,199,3,0,3,135,158,293,16,29,45,11,21,32,0,0,0,27,50,77,102,117,219,90
