region_id,Neg_Nil_inc_hh_with_Ind_psns,Neg_Nil_inc_Other_households,Neg_Nil_income_Tot_hhlds,HI1_199_Hhd_with_Indig_psns,HI1_199_Other_households,HI1_199_Tot_hhlds,HI200_299_Hhd_with_Indig_psns,HI200_299_Other_households,HI200_299_Tot_hhlds,HI300_399_Hhd_with_Indig_psns,HI300_399_Other_households,HI300_399_Tot_hhlds,HI400_599_Hhd_with_Indig_psns,HI400_599_Other_households,HI400_599_Tot_hhlds,HI600_799_Hhd_with_Indig_psns,HI600_799_Other_households,HI600_799_Tot_hhlds,HI800_999_Hhd_with_Indig_psns,HI800_999_Other_households,HI800_999_Tot_hhlds,HI1000_1249_Hh_with_Indig_psn,HI1000_1249_Other_households,HI1000_1249_Tot_hhlds,HI1250_1499_Hh_with_Indig_psn,HI1250_1499_Other_households,HI1250_1499_Tot_hhlds,HI1500_1999_Hh_with_Indig_psn,HI1500_1999_Other_households,HI1500_1999_Tot_hhlds,HI2000_2499_Hh_with_Indig_psn,HI2000_2499_Other_households,HI2000_2499_Tot_hhlds,HI2500_2999_Hh_with_Indig_psn,HI2500_2999_Other_households,HI2500_2999_Tot_hhlds,HI3000_more_Hh_with_Indig_psn,HI3000_more_Other_households,HI3000_more_Tot_hhlds,Part_inc_st_Hh_with_Indig_psn,Partial_inc_stated_Other_hhds,Partial_inc_stated_Tot_hhlds,All_inc_ns_Hh_with_Ind_psns,All_income_ns_Other_household,All_inc_NS_Tot_hhlds,Tot_Household_with_Indig_psns,Tot_Other_households,Tot_Tot_hhlds
IARE707003,0,3,3,4,0,4,14,0,14,5,3,8,17,5,22,16,10,26,4,11,15,11,8,19,0,6,6,3,12,15,3,8,11,0,4,4,0,5,5,12,7,19,9,10,19,98,92,190
IARE707004,0,0,0,3,0,3,0,0,0,3,0,3,0,3,3,0,3,3,0,3,3,3,4,7,0,0,0,4,3,7,0,4,4,0,0,0,3,0,3,0,0,0,35,3,38,51,23,74
IARE707005,11,3,14,10,3,13,8,9,17,12,23,35,20,19,39,35,27,62,18,44,62,27,37,64,16,40,56,32,78,110,30,51,81,17,53,70,11,48,59,35,54,89,51,25,76,333,514,847
IARE707006,3,0,3,3,0,3,4,0,4,3,0,3,8,0,8,5,3,8,3,0,3,7,3,10,4,0,4,9,0,9,5,0,5,3,3,6,0,4,4,3,0,3,0,0,0,60,13,73
IARE794994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IARE797997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IARE801001,8,536,544,34,644,678,32,1129,1161,62,2361,2423,64,3036,3100,62,3176,3238,63,3428,3491,81,4373,4454,60,4566,4626,136,8389,8525,130,6740,6870,104,7862,7966,178,13705,13883,98,5338,5436,18,794,812,1130,66077,67207
IARE801002,12,363,375,35,465,500,38,1012,1050,53,2185,2238,96,2955,3051,77,3012,3089,55,3094,3149,90,3811,3901,77,3974,4051,140,7404,7544,139,5884,6023,123,7289,7412,236,13726,13962,108,4771,4879,34,790,824,1313,60735,62048
IARE801003,3,0,3,0,0,0,0,0,0,0,3,3,0,12,12,0,8,8,0,8,8,0,11,11,0,10,10,0,22,22,0,19,19,0,13,13,0,37,37,0,21,21,0,3,3,3,167,170
IARE894994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IARE897997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IARE901001,0,0,0,0,3,3,0,4,4,0,11,11,0,18,18,0,23,23,0,23,23,0,48,48,0,30,30,0,63,63,0,63,63,0,50,50,4,68,72,0,42,42,3,9,12,7,455,462
IARE901002,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,14,14,0,9,9,0,12,12,3,8,11,0,10,10,0,18,18,0,15,15,0,14,14,3,28,31,0,4,4,6,138,144
IARE902001,3,0,3,0,0,0,0,0,0,3,3,6,14,3,17,8,0,8,5,0,5,5,0,5,4,3,7,5,4,9,3,0,3,3,6,9,0,3,3,5,3,8,3,3,6,61,28,89
IARE994994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IARE997997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
