region_id,M_Y12_equivalent_Indigenous,M_Y12_equivalent_Non_Indig,M_Y12_equiv_IndigStat_ns,M_Y12_equivalent_Tot,M_Y11_equivalent_Indigenous,M_Y11_equiv_Non_Indig,M_Y11_equiv_IndigStat_ns,M_Y11_equivalent_Tot,M_Y10_equivalent_Indigenous,M_Y10_equiv_Non_Indig,M_Y10_equiv_IndigStat_ns,M_Y10_equivalent_Tot,M_Y9_equivalent_Indigenous,M_Y9_equiv_Non_Indig,M_Y9_equiv_IndigStat_ns,M_Y9_equivalent_Tot,M_Y8_below_Indigenous,M_Y8_below_Non_Indig,M_Y8_below_IndigStat_ns,M_Y8_below_Tot,M_Did_not_go_to_school_Indig,M_Did_not_go_to_sch_Non_Indig,M_Di_no_go_to_sch_IndSt_ns,M_Did_not_go_to_school_Tot,M_Highest_yr_school_ns_Indig,M_Highest_yr_sch_ns_Non_Indig,M_Highe_yr_sch_ns_IndSt_ns,M_Highest_yr_school_ns_Tot,M_Tot_Indigenous,M_Tot_Non_Indigenous,M_Tot_IndigStat_ns,M_Tot_Tot,F_Y12_equivalent_Indigenous,F_Y12_equivalent_Non_Indig,F_Y12_equiv_IndigStat_ns,F_Y12_equivalent_Tot,F_Y11_equivalent_Indigenous,F_Y11_equiv_Non_Indig,F_Y11_equiv_IndigStat_ns,F_Y11_equivalent_Tot,F_Y10_equivalent_Indigenous,F_Y10_equiv_Non_Indig,F_Y10_equiv_IndigStat_ns,F_Y10_equivalent_Tot,F_Y9_equivalent_Indigenous,F_Y9_equiv_Non_Indig,F_Y9_equiv_IndigStat_ns,F_Y9_equivalent_Tot,F_Y8_below_Indigenous,F_Y8_below_Non_Indig,F_Y8_below_IndigStat_ns,F_Y8_below_Tot,F_Did_not_go_to_school_Indig,F_Did_not_go_to_sch_Non_Indig,F_Di_no_go_to_sch_IndSt_ns,F_Did_not_go_to_school_Tot,F_Highest_yr_school_ns_Indig,F_Highest_yr_sch_ns_Non_Indig,F_Highe_yr_sch_ns_IndSt_ns,F_Highest_yr_school_ns_Tot,F_Tot_Indigenous,F_Tot_Non_Indigenous,F_Tot_IndigStat_ns,F_Tot_Tot,P_Y12_equivalent_Indigenous,P_Y12_equivalent_Non_Indig,P_Y12_equiv_IndigStat_ns,P_Y12_equivalent_Tot,P_Y11_equivalent_Indigenous,P_Y11_equiv_Non_Indig,P_Y11_equiv_IndigStat_ns,P_Y11_equivalent_Tot,P_Y10_equivalent_Indigenous,P_Y10_equiv_Non_Indig,P_Y10_equiv_IndigStat_ns,P_Y10_equivalent_Tot,P_Y9_equivalent_Indigenous,P_Y9_equiv_Non_Indig,P_Y9_equiv_IndigStat_ns,P_Y9_equivalent_Tot,P_Y8_below_Indigenous,P_Y8_below_Non_Indig,P_Y8_below_IndigStat_ns,P_Y8_below_Tot,P_Did_not_go_to_school_Indig,P_Did_not_go_to_sch_Non_Indig,P_Di_no_go_to_sch_IndSt_ns,P_Did_not_go_to_school_Tot,P_Highest_yr_school_ns_Indig,P_Highest_yr_sch_ns_Non_Indig,P_Highe_yr_sch_ns_IndSt_ns,P_Highest_yr_school_ns_Tot,P_Tot_Indigenous,P_Tot_Non_Indigenous,P_Tot_IndigStat_ns,P_Tot_Tot
IARE401015,120,8348,57,8525,103,6177,69,6349,126,6290,76,6492,71,2173,30,2274,70,1853,29,1952,8,248,14,270,68,1361,1154,2583,566,26450,1429,28445,154,9701,92,9947,144,5727,43,5914,184,6230,61,6475,64,2158,29,2251,49,1990,51,2090,5,328,14,347,68,1550,1032,2650,668,27684,1322,29674,274,18049,149,18472,247,11904,112,12263,310,12520,137,12967,135,4331,59,4525,119,3843,80,4042,13,576,28,617,136,2911,2186,5233,1234,54134,2751,58119
IARE401016,178,19491,143,19812,111,6965,71,7147,160,6243,64,6467,66,2179,36,2281,84,3226,70,3380,9,640,22,671,197,2521,1844,4562,805,41265,2250,44320,209,20416,169,20794,168,6073,48,6289,191,6233,68,6492,91,2468,40,2599,73,4184,81,4338,12,848,24,884,118,2443,1552,4113,862,42665,1982,45509,387,39907,312,40606,279,13038,119,13436,351,12476,132,12959,157,4647,76,4880,157,7410,151,7718,21,1488,46,1555,315,4964,3396,8675,1667,83930,4232,89829
IARE401017,5,898,11,914,7,745,5,757,18,734,6,758,4,303,3,310,3,352,9,364,0,41,0,41,4,211,166,381,41,3284,200,3525,10,1059,10,1079,10,664,7,681,10,742,5,757,7,242,3,252,6,375,10,391,0,51,0,51,7,212,158,377,50,3345,193,3588,15,1957,21,1993,17,1409,12,1438,28,1476,11,1515,11,545,6,562,9,727,19,755,0,92,0,92,11,423,324,758,91,6629,393,7113
IARE401018,158,18238,152,18548,137,9756,92,9985,162,9041,89,9292,80,2812,26,2918,55,3077,59,3191,8,668,23,699,52,2027,1962,4041,652,45619,2403,48674,207,19310,160,19677,162,8653,63,8878,196,8976,95,9267,56,2984,46,3086,48,3484,88,3620,4,985,21,1010,56,2416,1664,4136,729,46808,2137,49674,365,37548,312,38225,299,18409,155,18863,358,18017,184,18559,136,5796,72,6004,103,6561,147,6811,12,1653,44,1709,108,4443,3626,8177,1381,92427,4540,98348
IARE401019,46,6645,53,6744,64,5646,32,5742,76,5135,55,5266,31,1886,19,1936,36,2120,40,2196,0,159,6,165,40,1168,619,1827,293,22759,824,23876,100,8510,62,8672,62,5196,37,5295,82,4528,49,4659,28,1515,24,1567,26,1949,54,2029,0,94,3,97,24,1141,490,1655,322,22933,719,23974,146,15155,115,15416,126,10842,69,11037,158,9663,104,9925,59,3401,43,3503,62,4069,94,4225,0,253,9,262,64,2309,1109,3482,615,45692,1543,47850
IARE401020,72,16360,107,16539,50,8005,48,8103,44,6231,42,6317,21,1552,25,1598,21,1506,26,1553,4,100,3,107,9,1053,862,1924,221,34807,1113,36141,78,17674,128,17880,64,7507,56,7627,65,6898,49,7012,17,1697,25,1739,19,1950,57,2026,3,119,3,125,23,1343,759,2125,269,37188,1077,38534,150,34034,235,34419,114,15512,104,15730,109,13129,91,13329,38,3249,50,3337,40,3456,83,3579,7,219,6,232,32,2396,1621,4049,490,71995,2190,74675
IARE401021,68,35093,184,35345,33,6685,51,6769,40,4583,43,4666,14,1166,22,1202,7,1617,42,1666,0,192,4,196,22,1423,1633,3078,184,50759,1979,52922,122,37748,198,38068,24,7371,62,7457,34,6281,72,6387,15,1477,28,1520,9,2354,44,2407,0,293,7,300,15,2160,1531,3706,219,57684,1942,59845,190,72841,382,73413,57,14056,113,14226,74,10864,115,11053,29,2643,50,2722,16,3971,86,4073,0,485,11,496,37,3583,3164,6784,403,108443,3921,112767
IARE401022,14,1794,15,1823,14,1330,11,1355,17,1244,12,1273,8,447,0,455,3,516,13,532,0,14,3,17,0,223,189,412,56,5568,243,5867,16,2132,11,2159,13,1239,5,1257,19,1096,11,1126,3,381,6,390,4,506,10,520,0,12,0,12,3,257,157,417,58,5623,200,5881,30,3926,26,3982,27,2569,16,2612,36,2340,23,2399,11,828,6,845,7,1022,23,1052,0,26,3,29,3,480,346,829,114,11191,443,11748
IARE401023,28,2440,23,2491,36,2309,27,2372,46,2487,24,2557,20,1034,18,1072,24,1284,25,1333,4,40,0,44,17,486,266,769,175,10080,383,10638,33,3044,20,3097,37,2204,17,2258,48,2404,24,2476,27,881,15,923,22,1124,23,1169,0,20,4,24,25,521,251,797,192,10198,354,10744,61,5484,43,5588,73,4513,44,4630,94,4891,48,5033,47,1915,33,1995,46,2408,48,2502,4,60,4,68,42,1007,517,1566,367,20278,737,21382
IARE402001,43,76,0,119,37,24,0,61,107,24,0,131,147,10,0,157,208,12,0,220,75,0,0,75,38,3,8,49,655,149,8,812,51,94,0,145,79,15,3,97,155,11,0,166,130,4,0,134,182,3,3,188,70,3,0,73,52,5,6,63,719,135,12,866,94,170,0,264,116,39,3,158,262,35,0,297,277,14,0,291,390,15,3,408,145,3,0,148,90,8,14,112,1374,284,20,1678
IARE402002,11,207,0,218,16,90,4,110,14,140,5,159,7,52,0,59,11,93,4,108,0,5,0,5,20,53,62,135,79,640,75,794,20,186,3,209,18,61,0,79,25,83,0,108,12,26,0,38,3,34,4,41,7,5,0,12,21,30,47,98,106,425,54,585,31,393,3,427,34,151,4,189,39,223,5,267,19,78,0,97,14,127,8,149,7,10,0,17,41,83,109,233,185,1065,129,1379
IARE402003,22,1294,7,1323,33,814,5,852,60,731,3,794,20,173,6,199,31,110,5,146,10,6,0,16,30,83,512,625,206,3211,538,3955,35,1105,10,1150,38,422,0,460,37,358,5,400,11,67,0,78,19,44,0,63,7,0,0,7,14,55,174,243,161,2051,189,2401,57,2399,17,2473,71,1236,5,1312,97,1089,8,1194,31,240,6,277,50,154,5,209,17,6,0,23,44,138,686,868,367,5262,727,6356
IARE402004,46,2994,25,3065,41,2936,23,3000,77,2727,27,2831,22,1070,22,1114,50,1450,24,1524,5,41,3,49,32,635,400,1067,273,11853,524,12650,54,3912,30,3996,73,2550,21,2644,58,2553,42,2653,38,1035,17,1090,53,1339,39,1431,3,53,0,56,34,672,326,1032,313,12114,475,12902,100,6906,55,7061,114,5486,44,5644,135,5280,69,5484,60,2105,39,2204,103,2789,63,2955,8,94,3,105,66,1307,726,2099,586,23967,999,25552
IARE402005,77,1085,10,1172,152,1132,11,1295,157,884,13,1054,77,315,4,396,77,358,8,443,23,24,0,47,221,420,409,1050,784,4218,455,5457,120,1367,8,1495,174,968,9,1151,178,873,9,1060,72,260,6,338,97,378,5,480,17,17,0,34,75,261,352,688,733,4124,389,5246,197,2452,18,2667,326,2100,20,2446,335,1757,22,2114,149,575,10,734,174,736,13,923,40,41,0,81,296,681,761,1738,1517,8342,844,10703
IARE402006,41,2618,16,2675,60,2106,15,2181,66,1617,15,1698,27,515,5,547,26,546,15,587,3,22,0,25,21,455,481,957,244,7879,547,8670,61,2838,18,2917,78,1760,12,1850,76,1616,11,1703,29,531,6,566,26,578,14,618,3,36,0,39,24,452,374,850,297,7811,435,8543,102,5456,34,5592,138,3866,27,4031,142,3233,26,3401,56,1046,11,1113,52,1124,29,1205,6,58,0,64,45,907,855,1807,541,15690,982,17213
IARE403001,24,287,3,314,47,234,3,284,72,258,5,335,40,98,0,138,44,115,5,164,3,3,0,6,25,25,47,97,255,1020,63,1338,56,369,3,428,55,197,3,255,86,204,3,293,40,53,0,93,35,83,3,121,0,8,0,8,21,33,36,90,293,947,48,1288,80,656,6,742,102,431,6,539,158,462,8,628,80,151,0,231,79,198,8,285,3,11,0,14,46,58,83,187,548,1967,111,2626
IARE403002,20,1769,14,1803,26,1492,22,1540,45,1418,9,1472,15,486,8,509,27,630,13,670,4,10,0,14,67,323,195,585,204,6128,261,6593,35,2213,18,2266,25,1271,9,1305,40,1079,12,1131,13,309,4,326,36,462,13,511,0,9,3,12,71,225,167,463,220,5568,226,6014,55,3982,32,4069,51,2763,31,2845,85,2497,21,2603,28,795,12,835,63,1092,26,1181,4,19,3,26,138,548,362,1048,424,11696,487,12607
IARE403003,50,1504,10,1564,51,1164,3,1218,56,1122,4,1182,13,344,0,357,27,390,13,430,0,13,3,16,20,191,196,407,217,4728,229,5174,34,1968,11,2013,60,1088,10,1158,64,1068,3,1135,28,299,3,330,19,434,16,469,5,18,0,23,33,214,145,392,243,5089,188,5520,84,3472,21,3577,111,2252,13,2376,120,2190,7,2317,41,643,3,687,46,824,29,899,5,31,3,39,53,405,341,799,460,9817,417,10694
IARE494994,4,440,3,447,15,232,3,250,13,293,4,310,8,126,0,134,15,83,0,98,0,12,3,15,24,213,119,356,79,1399,132,1610,7,427,9,443,8,151,0,159,12,174,3,189,3,56,3,62,0,36,0,36,3,3,0,6,33,120,72,225,66,967,87,1120,11,867,12,890,23,383,3,409,25,467,7,499,11,182,3,196,15,119,0,134,3,15,3,21,57,333,191,581,145,2366,219,2730
IARE497997,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
IARE501001,219,1661,16,1896,121,442,3,566,235,980,16,1231,65,194,0,259,48,101,6,155,16,8,0,24,208,153,500,861,912,3539,541,4992,282,2049,11,2342,167,410,5,582,260,719,10,989,65,86,0,151,66,54,0,120,15,12,0,27,137,101,415,653,992,3431,441,4864,501,3710,27,4238,288,852,8,1148,495,1699,26,2220,130,280,0,410,114,155,6,275,31,20,0,51,345,254,915,1514,1904,6970,982,9856
IARE501002,85,91,0,176,83,22,0,105,163,47,0,210,38,7,0,45,38,16,0,54,6,3,0,9,20,9,11,40,433,195,11,639,94,93,0,187,108,13,0,121,138,27,0,165,25,5,0,30,44,6,0,50,11,0,0,11,10,7,13,30,430,151,13,594,179,184,0,363,191,35,0,226,301,74,0,375,63,12,0,75,82,22,0,104,17,3,0,20,30,16,24,70,863,346,24,1233
IARE502001,22,515,5,542,29,163,3,195,118,504,6,628,30,128,0,158,40,137,4,181,4,19,4,27,47,95,184,326,290,1561,206,2057,47,580,8,635,45,174,0,219,133,375,5,513,37,64,4,105,46,91,3,140,13,16,0,29,59,80,173,312,380,1380,193,1953,69,1095,13,1177,74,337,3,414,251,879,11,1141,67,192,4,263,86,228,7,321,17,35,4,56,106,175,357,638,670,2941,399,4010
IARE502002,13,187,3,203,14,73,0,87,40,163,7,210,7,34,0,41,17,37,0,54,0,4,0,4,31,27,108,166,122,525,118,765,12,151,3,166,23,42,3,68,42,82,0,124,13,9,0,22,13,11,0,24,4,0,0,4,34,13,39,86,141,308,45,494,25,338,6,369,37,115,3,155,82,245,7,334,20,43,0,63,30,48,0,78,4,4,0,8,65,40,147,252,263,833,163,1259
IARE502003,23,686,7,716,15,234,3,252,38,739,6,783,8,191,0,199,13,179,3,195,4,3,3,10,14,96,131,241,115,2128,153,2396,19,787,5,811,23,259,0,282,34,558,3,595,12,123,3,138,6,102,3,111,3,4,0,7,11,80,80,171,108,1913,94,2115,42,1473,12,1527,38,493,3,534,72,1297,9,1378,20,314,3,337,19,281,6,306,7,7,3,17,25,176,211,412,223,4041,247,4511
IARE502004,176,3939,32,4147,122,1593,22,1737,221,3753,48,4022,79,795,12,886,53,791,17,861,11,44,0,55,331,483,599,1413,993,11398,730,13121,207,4819,44,5070,148,1788,14,1950,336,3336,44,3716,109,648,8,765,66,631,23,720,11,54,0,65,136,501,476,1113,1013,11777,609,13399,383,8758,76,9217,270,3381,36,3687,557,7089,92,7738,188,1443,20,1651,119,1422,40,1581,22,98,0,120,467,984,1075,2526,2006,23175,1339,26520
IARE502005,23,1057,7,1087,13,347,8,368,36,1022,8,1066,6,245,7,258,11,216,5,232,0,12,0,12,12,109,202,323,101,3008,237,3346,21,1086,8,1115,12,359,5,376,33,778,6,817,16,167,0,183,9,133,9,151,0,3,0,3,9,122,97,228,100,2648,125,2873,44,2143,15,2202,25,706,13,744,69,1800,14,1883,22,412,7,441,20,349,14,383,0,15,0,15,21,231,299,551,201,5656,362,6219
IARE502006,12,200,5,217,4,54,0,58,29,127,4,160,21,24,0,45,28,21,0,49,0,3,0,3,27,12,117,156,121,441,126,688,12,100,0,112,18,24,0,42,44,54,0,98,17,11,0,28,32,9,0,41,3,0,0,3,30,12,50,92,156,210,50,416,24,300,5,329,22,78,0,100,73,181,4,258,38,35,0,73,60,30,0,90,3,3,0,6,57,24,167,248,277,651,176,1104
IARE502007,9,195,0,204,7,59,0,66,14,163,4,181,17,53,3,73,19,39,0,58,0,0,0,0,13,32,57,102,79,541,64,684,14,218,4,236,6,54,0,60,23,120,3,146,15,29,0,44,5,13,0,18,4,0,0,4,6,24,45,75,73,458,52,583,23,413,4,440,13,113,0,126,37,283,7,327,32,82,3,117,24,52,0,76,4,0,0,4,19,56,102,177,152,999,116,1267
IARE503001,20,1864,15,1899,30,718,5,753,41,1759,15,1815,13,390,3,406,12,348,10,370,3,16,3,22,19,237,377,633,138,5332,428,5898,35,2227,21,2283,31,761,7,799,62,1397,19,1478,21,294,5,320,10,264,9,283,0,10,0,10,25,251,262,538,184,5204,323,5711,55,4091,36,4182,61,1479,12,1552,103,3156,34,3293,34,684,8,726,22,612,19,653,3,26,3,32,44,488,639,1171,322,10536,751,11609
IARE503002,25,605,3,633,16,281,3,300,55,650,6,711,13,141,3,157,25,74,0,99,4,10,0,14,20,85,307,412,158,1846,322,2326,24,520,4,548,25,197,4,226,73,473,4,550,15,87,0,102,27,44,0,71,5,0,0,5,10,51,158,219,179,1372,170,1721,49,1125,7,1181,41,478,7,526,128,1123,10,1261,28,228,3,259,52,118,0,170,9,10,0,19,30,136,465,631,337,3218,492,4047
IARE503003,104,4008,27,4139,88,1416,10,1514,178,3201,36,3415,50,556,13,619,50,349,5,404,9,31,3,43,118,427,1440,1985,597,9988,1534,12119,125,4255,30,4410,102,1227,11,1340,246,2448,22,2716,66,407,12,485,50,305,3,358,4,29,0,33,91,317,1007,1415,684,8988,1085,10757,229,8263,57,8549,190,2643,21,2854,424,5649,58,6131,116,963,25,1104,100,654,8,762,13,60,3,76,209,744,2447,3400,1281,18976,2619,22876
IARE503004,18,293,0,311,24,72,0,96,98,179,0,277,70,38,0,108,105,22,0,127,9,4,0,13,26,14,101,141,350,622,101,1073,40,127,0,167,32,34,0,66,128,39,0,167,70,8,0,78,110,8,0,118,12,0,0,12,29,4,27,60,421,220,27,668,58,420,0,478,56,106,0,162,226,218,0,444,140,46,0,186,215,30,0,245,21,4,0,25,55,18,128,201,771,842,128,1741
IARE503005,24,491,5,520,15,152,0,167,40,307,5,352,17,47,0,64,37,15,0,52,14,6,0,20,12,85,342,439,159,1103,352,1614,18,233,3,254,14,62,0,76,52,101,3,156,23,18,0,41,27,15,0,42,12,3,0,15,28,59,96,183,174,491,102,767,42,724,8,774,29,214,0,243,92,408,8,508,40,65,0,105,64,30,0,94,26,9,0,35,40,144,438,622,333,1594,454,2381
IARE503006,15,21,0,36,3,8,0,11,39,11,0,50,23,3,0,26,21,0,0,21,0,0,0,0,10,4,0,14,111,47,0,158,20,14,0,34,8,3,0,11,50,3,0,53,34,3,0,37,27,0,0,27,3,0,3,6,15,0,0,15,157,23,3,183,35,35,0,70,11,11,0,22,89,14,0,103,57,6,0,63,48,0,0,48,3,0,3,6,25,4,0,29,268,70,3,341
IARE503007,14,269,3,286,5,98,0,103,36,151,0,187,17,12,0,29,20,13,0,33,3,0,3,6,0,8,96,104,95,551,102,748,9,97,0,106,14,13,0,27,40,35,0,75,14,6,0,20,23,0,0,23,4,0,0,4,0,0,32,32,104,151,32,287,23,366,3,392,19,111,0,130,76,186,0,262,31,18,0,49,43,13,0,56,7,0,3,10,0,8,128,136,199,702,134,1035
IARE504001,27,77,0,104,23,39,0,62,33,57,0,90,16,6,0,22,38,9,0,47,10,0,0,10,6,10,64,80,153,198,64,415,17,52,0,69,20,11,0,31,37,19,0,56,13,3,0,16,32,0,3,35,7,0,0,7,0,0,14,14,126,85,17,228,44,129,0,173,43,50,0,93,70,76,0,146,29,9,0,38,70,9,3,82,17,0,0,17,6,10,78,94,279,283,81,643
IARE504002,49,79,0,128,37,15,0,52,81,48,0,129,41,10,0,51,63,11,0,74,23,0,0,23,25,17,26,68,319,180,26,525,48,56,0,104,53,10,0,63,106,8,0,114,54,0,0,54,44,0,0,44,34,0,3,37,15,0,4,19,354,74,7,435,97,135,0,232,90,25,0,115,187,56,0,243,95,10,0,105,107,11,0,118,57,0,3,60,40,17,30,87,673,254,33,960
IARE504003,42,73,0,115,31,17,0,48,79,43,0,122,37,13,0,50,49,8,0,57,19,0,0,19,24,3,6,33,281,157,6,444,58,108,0,166,56,10,0,66,123,28,0,151,37,5,0,42,59,0,0,59,19,0,0,19,26,3,8,37,378,154,8,540,100,181,0,281,87,27,0,114,202,71,0,273,74,18,0,92,108,8,0,116,38,0,0,38,50,6,14,70,659,311,14,984
IARE504004,13,4,0,17,14,0,0,14,28,0,0,28,17,3,0,20,17,3,0,20,10,0,0,10,15,0,0,15,114,10,0,124,13,8,0,21,15,0,0,15,34,3,0,37,8,3,0,11,15,0,0,15,7,0,0,7,14,0,0,14,106,14,0,120,26,12,0,38,29,0,0,29,62,3,0,65,25,6,0,31,32,3,0,35,17,0,0,17,29,0,0,29,220,24,0,244
IARE504005,19,7,0,26,17,5,0,22,27,5,0,32,8,3,0,11,21,0,0,21,10,0,0,10,14,0,0,14,116,20,0,136,16,17,0,33,23,0,0,23,35,0,0,35,9,0,3,12,22,0,0,22,7,0,0,7,12,0,5,17,124,17,8,149,35,24,0,59,40,5,0,45,62,5,0,67,17,3,3,23,43,0,0,43,17,0,0,17,26,0,5,31,240,37,8,285
IARE504006,55,570,10,635,49,172,0,221,89,359,5,453,35,88,3,126,59,50,0,109,17,4,0,21,36,53,155,244,340,1296,173,1809,89,700,4,793,64,132,3,199,123,223,5,351,50,42,3,95,64,23,0,87,23,0,0,23,41,34,120,195,454,1154,135,1743,144,1270,14,1428,113,304,3,420,212,582,10,804,85,130,6,221,123,73,0,196,40,4,0,44,77,87,275,439,794,2450,308,3552
IARE504007,21,156,0,177,14,45,0,59,37,87,4,128,15,31,0,46,14,12,0,26,19,4,0,23,3,23,29,55,123,358,33,514,20,186,5,211,13,34,0,47,29,66,0,95,11,10,0,21,14,4,0,18,11,3,0,14,4,8,21,33,102,311,26,439,41,342,5,388,27,79,0,106,66,153,4,223,26,41,0,67,28,16,0,44,30,7,0,37,7,31,50,88,225,669,59,953
IARE504008,24,58,3,85,16,4,0,20,44,33,0,77,8,9,0,17,20,9,0,29,0,0,0,0,12,5,32,49,124,118,35,277,33,62,0,95,21,6,0,27,44,15,0,59,10,5,4,19,18,8,0,26,0,3,0,3,18,3,25,46,144,102,29,275,57,120,3,180,37,10,0,47,88,48,0,136,18,14,4,36,38,17,0,55,0,3,0,3,30,8,57,95,268,220,64,552
IARE505001,115,8938,56,9109,77,2721,26,2824,164,6700,54,6918,56,1263,13,1332,38,813,12,863,8,74,4,86,57,901,1265,2223,515,21410,1430,23355,108,10276,69,10453,86,2790,16,2892,170,6142,46,6358,38,1069,25,1132,23,812,22,857,7,102,3,112,59,955,1036,2050,491,22146,1217,23854,223,19214,125,19562,163,5511,42,5716,334,12842,100,13276,94,2332,38,2464,61,1625,34,1720,15,176,7,198,116,1856,2301,4273,1006,43556,2647,47209
IARE505002,29,2643,19,2691,16,515,0,531,37,1268,19,1324,15,246,6,267,8,296,5,309,6,50,0,56,10,203,256,469,121,5221,305,5647,33,2866,26,2925,20,503,8,531,41,1224,16,1281,6,279,6,291,3,321,14,338,0,54,0,54,14,225,180,419,117,5472,250,5839,62,5509,45,5616,36,1018,8,1062,78,2492,35,2605,21,525,12,558,11,617,19,647,6,104,0,110,24,428,436,888,238,10693,555,11486
IARE505003,65,13144,90,13299,31,2011,27,2069,54,4456,46,4556,10,921,12,943,19,1202,29,1250,3,228,4,235,31,941,1320,2292,213,22903,1528,24644,105,13240,79,13424,33,1863,24,1920,81,4458,56,4595,18,962,15,995,20,1508,34,1562,3,307,6,316,25,1028,943,1996,285,23366,1157,24808,170,26384,169,26723,64,3874,51,3989,135,8914,102,9151,28,1883,27,1938,39,2710,63,2812,6,535,10,551,56,1969,2263,4288,498,46269,2685,49452
IARE505004,73,6903,55,7031,37,1282,10,1329,69,2703,31,2803,18,669,8,695,23,677,22,722,3,106,4,113,46,642,1067,1755,269,12982,1197,14448,115,6905,56,7076,58,1172,15,1245,97,2546,27,2670,34,659,13,706,32,746,8,786,3,138,9,150,54,654,814,1522,393,12820,942,14155,188,13808,111,14107,95,2454,25,2574,166,5249,58,5473,52,1328,21,1401,55,1423,30,1508,6,244,13,263,100,1296,1881,3277,662,25802,2139,28603
IARE505005,102,20262,126,20490,29,2581,20,2630,69,5362,46,5477,19,970,16,1005,17,1099,25,1141,5,206,5,216,23,1061,1572,2656,264,31541,1810,33615,62,20178,122,20362,40,2461,24,2525,103,5666,38,5807,20,1077,16,1113,21,1277,28,1326,3,348,6,357,31,1233,1107,2371,280,32240,1341,33861,164,40440,248,40852,69,5042,44,5155,172,11028,84,11284,39,2047,32,2118,38,2376,53,2467,8,554,11,573,54,2294,2679,5027,544,63781,3151,67476
IARE505006,104,15805,118,16027,55,3520,23,3598,129,7689,71,7889,37,1424,22,1483,30,1492,22,1544,5,207,5,217,54,1194,1435,2683,414,31331,1696,33441,135,17158,103,17396,75,3231,25,3331,157,7080,57,7294,47,1351,22,1420,25,1598,31,1654,3,306,8,317,64,1261,1099,2424,506,31985,1345,33836,239,32963,221,33423,130,6751,48,6929,286,14769,128,15183,84,2775,44,2903,55,3090,53,3198,8,513,13,534,118,2455,2534,5107,920,63316,3041,67277
IARE505007,41,7557,50,7648,10,985,7,1002,38,2065,17,2120,18,439,10,467,8,644,13,665,0,85,5,90,28,555,749,1332,143,12330,851,13324,52,8449,50,8551,21,855,8,884,44,1994,27,2065,8,453,3,464,11,755,16,782,0,136,0,136,27,667,613,1307,163,13309,717,14189,93,16006,100,16199,31,1840,15,1886,82,4059,44,4185,26,892,13,931,19,1399,29,1447,0,221,5,226,55,1222,1362,2639,306,25639,1568,27513
IARE505008,136,17220,146,17502,91,4143,33,4267,211,9794,85,10090,57,1938,20,2015,47,1557,29,1633,4,328,6,338,297,2056,2181,4534,843,37036,2500,40379,204,18519,149,18872,123,4099,25,4247,246,9404,77,9727,75,1710,25,1810,41,1717,35,1793,3,466,13,482,83,1508,1850,3441,775,37423,2174,40372,340,35739,295,36374,214,8242,58,8514,457,19198,162,19817,132,3648,45,3825,88,3274,64,3426,7,794,19,820,380,3564,4031,7975,1618,74459,4674,80751
IARE505009,103,32156,175,32434,33,6039,40,6112,71,12276,94,12441,12,1833,18,1863,12,1062,13,1087,0,119,3,122,5,1388,2023,3416,236,54873,2366,57475,110,34294,213,34617,33,5970,41,6044,85,12556,100,12741,12,1809,16,1837,8,1396,26,1430,0,143,6,149,17,1638,1492,3147,265,57806,1894,59965,213,66450,388,67051,66,12009,81,12156,156,24832,194,25182,24,3642,34,3700,20,2458,39,2517,0,262,9,271,22,3026,3515,6563,501,112679,4260,117440
IARE505010,71,8946,67,9084,38,2274,20,2332,87,5287,33,5407,18,964,17,999,12,720,10,742,0,80,3,83,14,575,1006,1595,240,18846,1156,20242,87,10146,64,10297,50,2311,25,2386,78,4991,38,5107,28,846,16,890,15,628,11,654,4,95,0,99,9,716,789,1514,271,19733,943,20947,158,19092,131,19381,88,4585,45,4718,165,10278,71,10514,46,1810,33,1889,27,1348,21,1396,4,175,3,182,23,1291,1795,3109,511,38579,2099,41189
IARE505011,47,3601,31,3679,25,1233,16,1274,80,3040,33,3153,28,643,5,676,25,417,7,449,0,43,3,46,294,749,778,1821,499,9726,873,11098,69,4105,30,4204,45,1324,11,1380,89,2859,28,2976,22,560,13,595,20,412,7,439,0,40,0,40,29,434,617,1080,274,9734,706,10714,116,7706,61,7883,70,2557,27,2654,169,5899,61,6129,50,1203,18,1271,45,829,14,888,0,83,3,86,323,1183,1395,2901,773,19460,1579,21812
IARE505012,48,23666,139,23853,21,2689,18,2728,48,5708,52,5808,18,1070,12,1100,11,1033,16,1060,0,84,7,91,18,981,1425,2424,164,35231,1669,37064,70,25461,156,25687,15,2933,20,2968,55,6945,59,7059,16,1347,25,1388,15,1310,27,1352,0,162,0,162,27,1429,1112,2568,198,39587,1399,41184,118,49127,295,49540,36,5622,38,5696,103,12653,111,12867,34,2417,37,2488,26,2343,43,2412,0,246,7,253,45,2410,2537,4992,362,74818,3068,78248
