region_id,M_Ind_15_19_PD_GD_GCL,M_Ind_15_19_BDL,M_Ind_15_19_ADip_DipL,M_Ind_15_19_CL_nfd,M_Ind_15_19_Ct_III_IV,M_Ind_15_19_Ct_I_II,M_Ind_15_19_LoE_NS,M_Ind_15_19_Tot,M_Ind_20_24_PD_GD_GCL,M_Ind_20_24_BDL,M_Ind_20_24_ADip_DipL,M_Ind_20_24_CL_nfd,M_Ind_20_24_Ct_III_IV,M_Ind_20_24_Ct_I_II,M_Ind_20_24_LoE_NS,M_Ind_20_24_Tot,M_Ind_25_34_PD_GD_GCL,M_Ind_25_34_BDL,M_Ind_25_34_ADip_DipL,M_Ind_25_34_CL_nfd,M_Ind_25_34_Ct_III_IV,M_Ind_25_34_Ct_I_II,M_Ind_25_34_LoE_NS,M_Ind_25_34_Tot,M_Ind_35_44_PD_GD_GCL,M_Ind_35_44_BDL,M_Ind_35_44_ADip_DipL,M_Ind_35_44_CL_nfd,M_Ind_35_44_Ct_III_IV,M_Ind_35_44_Ct_I_II,M_Ind_35_44_LoE_NS,M_Ind_35_44_Tot,M_Ind_45_54_PD_GD_GCL,M_Ind_45_54_BDL,M_Ind_45_54_ADip_DipL,M_Ind_45_54_CL_nfd,M_Ind_45_54_Ct_III_IV,M_Ind_45_54_Ct_I_II,M_Ind_45_54_LoE_NS,M_Ind_45_54_Tot,M_Ind_55_64_PD_GD_GCL,M_Ind_55_64_BDL,M_Ind_55_64_ADip_DipL,M_Ind_55_64_CL_nfd,M_Ind_55_64_Ct_III_IV,M_Ind_55_64_Ct_I_II,M_Ind_55_64_LoE_NS,M_Ind_55_64_Tot,M_Ind_65ov_PtgdDe_GdDp_GdCt,M_Ind_65ov_BDL,M_Ind_65ov_ADip_DipL,M_Ind_65ov_CL_nfd,M_Ind_65ov_Ct_III_IV,M_Ind_65ov_Ct_I_II,M_Ind_65ov_LoE_NS,M_Ind_65ov_Tot,M_Ind_Tot_PD_GD_GCL,M_Ind_Tot_BDL,M_Ind_Tot_ADip_DipL,M_Ind_Tot_CL_nfd,M_Ind_Tot_Ct_III_IV,M_Ind_Tot_Ct_I_II,M_Ind_Tot_LoE_NS,M_Ind_Tot_Tot,M_NonI_15_19_PD_GD_GCL,M_NonI_15_19_BDL,M_NonI_15_19_ADip_DipL,M_NonI_15_19_CL_nfd,M_NonI_15_19_Ct_III_IV,M_NonI_15_19_Ct_I_II,M_NonI_15_19_LoE_NS,M_NonI_15_19_Tot,M_NonI_20_24_PD_GD_GCL,M_NonI_20_24_BDL,M_NonI_20_24_ADip_DipL,M_NonI_20_24_CL_nfd,M_NonI_20_24_Ct_III_IV,M_NonI_20_24_Ct_I_II,M_NonI_20_24_LoE_NS,M_NonI_20_24_Tot,M_NonI_25_34_PD_GD_GCL,M_NonI_25_34_BDL,M_NonI_25_34_ADip_DipL,M_NonI_25_34_CL_nfd,M_NonI_25_34_Ct_III_IV,M_NonI_25_34_Ct_I_II,M_NonI_25_34_LoE_NS,M_NonI_25_34_Tot,M_NonI_35_44_PD_GD_GCL,M_NonI_35_44_BDL,M_NonI_35_44_ADip_DipL,M_NonI_35_44_CL_nfd,M_NonI_35_44_Ct_III_IV,M_NonI_35_44_Ct_I_II,M_NonI_35_44_LoE_NS,M_NonI_35_44_Tot,M_NonI_45_54_PD_GD_GCL,M_NonI_45_54_BDL,M_NonI_45_54_ADip_DipL,M_NonI_45_54_CL_nfd,M_NonI_45_54_Ct_III_IV,M_NonI_45_54_Ct_I_II,M_NonI_45_54_LoE_NS,M_NonI_45_54_Tot,M_NonI_55_64_PD_GD_GCL,M_NonI_55_64_BDL,M_NonI_55_64_ADip_DipL,M_NonI_55_64_CL_nfd,M_NonI_55_64_Ct_III_IV,M_NonI_55_64_Ct_I_II,M_NonI_55_64_LoE_NS,M_NonI_55_64_Tot,M_NonI_65ov_PtgdDe_GdDp_GdCt,M_NonI_65ov_BDL,M_NonI_65ov_ADip_DipL,M_NonI_65ov_CL_nfd,M_NonI_65ov_Ct_III_IV,M_NonI_65ov_Ct_I_II,M_NonI_65ov_LoE_NS,M_NonI_65ov_Tot,M_NonI_TotPdDe_GdDp_GdCt,M_NonI_Tot_BDL,M_NonI_Tot_ADip_DipL,M_NonI_Tot_CL_nfd,M_NonI_Tot_Ct_III_IV,M_NonI_Tot_Ct_I_II,M_NonI_Tot_LoE_NS,M_NonI_Tot_Tot,M_IS_NS_15_19_PD_GD_GCLL,M_IS_NS_15_19_BDL,M_IS_NS_15_19_ADip_DipL,M_IS_NS_15_19_CL_nfd,M_IS_NS_15_19_Ct_III_IV_L,M_IS_NS_15_19_Ct_I_II,M_IS_NS_15_19_LoE_NS,M_IS_NS_15_19_Tot,M_IS_NS_20_24_PD_GD_GCLL,M_IS_NS_20_24_BDL,M_IS_NS_20_24_AdDip_and_DipL,M_IS_NS_20_24_CL_nfd,M_IS_NS_20_24_Ct_III_IV_L,M_IS_NS_20_24_Ct_I_II,M_IS_NS_20_24_LoE_NS,M_IS_NS_20_24_Tot,M_IS_NS_25_34_PD_GD_GCLL,M_IS_NS_25_34_BDL,M_IS_NS_25_34_AdDip_and_DipL,M_IS_NS_25_34_CL_nfd,M_IS_NS_25_34_Ct_III_IV_L,M_IS_NS_25_34_Ct_I_II_L,M_IS_NS_25_34_LoE_NS,M_IS_NS_25_34_Tot,M_IS_NS_35_44_PD_GD_GCLL,M_IS_NS_35_44_BDL,M_IS_NS_35_44_ADip_DipL,M_IS_NS_35_44_CL_nfd,M_IS_NS_35_44_Ct_III_IV_L,M_IS_NS_35_44_Ct_I_II_L,M_IS_NS_35_44_LoE_NS,M_IS_NS_35_44_Tot,M_IS_NS_45_54_PdDe_GdDp_GdC,M_IS_NS_45_54_BDL,M_IS_NS_45_54_ADip_DipL,M_IS_NS_45_54_CL_nfd,M_IS_NS_45_54_Ct_III_IV_L,M_IS_NS_45_54_Ct_I_II_L,M_IS_NS_45_54_LoE_NS,M_IS_NS_45_54_Tot,M_IS_NS_55_64_PD_GD_GCL,M_IS_NS_55_64_BDL,M_IS_NS_55_64_ADip_DipL,M_IS_NS_55_64_CL_nfd,M_IS_NS_55_64_Ct_III_IV_L,M_IS_NS_55_64_Ct_I_II_L,M_IS_NS_55_64_LoE_NS,M_IS_NS_55_64_Tot,M_IS_NS_65ov_PD_GD_GCL,M_IS_NS_65ov_BDL,M_IS_NS_65ov_ADip_DipL,M_IS_NS_65ov_CL_nfd,M_IS_NS_65ov_Ct_III_IV_L,M_IS_NS_65ov_Ct_I_II,M_IS_NS_65ov_LoE_NS,M_IS_NS_65ov_Tot,M_IS_NS_TotPdDe_GdDp_GdCt,M_IS_NS_Tot_BDL,M_IS_NS_Tot_ADip_DipL,M_IS_NS_Tot_CL_nfd,M_IS_NS_Tot_Ct_III_IV_L,M_IS_NS_Tot_Ct_I_II,M_IS_NS_Tot_LoE_NS,M_IS_NS_Tot_Tot,M_T_15_19_PD_GD_GCL,M_T_15_19_BDL,M_T_15_19_ADip_DipL,M_T_15_19_CL_nfd,M_T_15_19_Ct_III_IV,M_T_15_19_Ct_I_II,M_T_15_19_LoE_NS,M_T_15_19_Tot
IARE101001,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,9,0,0,0,0,9,0,0,9,0,0,0,0,5,0,5,10,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,19,0,16,35,0,0,0,0,0,0,7,7,0,0,0,3,23,4,3,33,4,18,4,0,32,0,0,58,4,21,4,3,44,0,7,83,0,7,12,0,49,0,11,79,6,3,3,4,25,0,11,52,0,0,3,3,37,0,37,80,14,49,26,13,210,4,76,392,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,3,0,3,0,0,0,0,6,9,0,0,0,0,0,0,11,11,0,0,0,0,0,0,14,14,0,0,0,0,0,0,14,14,0,0,3,0,0,0,12,15,0,3,3,0,0,0,65,71,0,0,0,0,0,0,12,12
IARE101002,0,0,0,0,12,7,31,50,0,3,0,4,47,5,17,76,3,6,8,4,80,3,18,122,3,4,8,0,50,0,25,90,0,11,6,3,48,0,20,88,3,3,3,0,24,0,8,41,0,0,3,0,8,0,10,21,9,27,28,11,269,15,129,488,0,0,0,5,57,13,80,155,0,34,24,14,308,26,44,450,50,221,77,27,711,48,81,1215,79,246,137,30,743,33,75,1343,89,194,152,23,760,25,119,1362,65,187,127,23,587,11,94,1094,32,73,99,23,470,5,280,982,315,955,616,145,3636,161,773,6601,0,0,0,0,0,0,57,57,0,0,0,3,5,0,49,57,0,3,0,0,3,0,87,93,0,0,3,0,7,0,97,107,0,0,0,3,4,0,106,113,0,0,0,0,5,0,73,78,0,0,0,0,5,0,83,88,0,3,3,6,29,0,552,593,0,0,0,5,69,20,168,262
IARE101003,0,0,0,0,3,0,0,3,0,0,0,0,5,0,0,5,0,0,0,0,4,0,4,8,0,0,0,0,7,0,4,11,0,3,0,0,4,0,0,7,0,0,0,0,0,0,4,4,0,0,0,0,3,0,4,7,0,3,0,0,26,0,16,45,0,0,0,0,6,3,11,20,0,3,0,0,28,0,6,37,0,7,12,0,58,4,5,86,3,12,8,3,63,3,10,102,5,13,14,6,76,3,21,138,3,10,7,4,57,0,20,101,0,7,7,7,62,0,44,127,11,52,48,20,350,13,117,611,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,12,12,0,0,3,0,0,0,14,17,0,0,0,0,3,0,14,17,0,0,0,0,0,0,20,20,0,0,3,0,3,0,72,78,0,0,0,0,9,3,16,28
IARE101004,0,0,0,0,3,3,14,20,0,0,0,0,8,0,0,8,0,0,0,3,14,0,6,23,0,0,0,0,9,0,4,13,0,0,0,0,7,0,0,7,0,0,3,0,5,0,10,18,0,0,0,0,0,0,0,0,0,0,3,3,46,3,34,89,0,0,0,0,4,0,8,12,0,7,0,0,37,3,3,50,7,29,12,0,78,3,7,136,11,26,26,5,102,6,9,185,7,14,23,5,115,3,20,187,6,20,21,8,77,7,23,162,3,6,17,7,85,0,68,186,34,102,99,25,498,22,138,918,0,0,0,0,0,0,7,7,0,0,0,0,0,0,4,4,0,0,0,0,0,0,10,10,0,0,3,0,0,0,15,18,0,0,0,0,0,0,18,18,0,0,0,0,0,0,14,14,0,0,0,0,3,0,24,27,0,0,3,0,3,0,92,98,0,0,0,0,7,3,29,39
IARE101005,0,0,0,5,3,0,9,17,0,0,0,0,13,0,0,13,0,3,0,0,17,0,9,29,0,3,0,0,16,0,8,27,0,0,3,0,9,0,7,19,3,0,0,0,6,0,4,13,0,0,0,0,0,0,9,9,3,6,3,5,64,0,46,127,0,0,0,0,15,12,36,63,0,17,6,0,96,9,13,141,13,52,29,12,207,9,26,348,19,69,37,10,273,9,42,459,26,46,47,11,320,9,49,508,20,39,38,8,207,11,52,375,7,19,24,16,198,3,119,386,85,242,181,57,1316,62,337,2280,0,0,0,0,0,0,20,20,0,0,0,0,0,0,35,35,0,0,0,0,3,0,49,52,0,0,0,0,3,0,43,46,0,0,0,0,0,0,45,45,0,0,3,0,0,0,38,41,0,0,0,0,3,0,70,73,0,0,3,0,9,0,300,312,0,0,0,5,18,12,65,100
IARE101006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,7,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,13,20,0,0,0,0,7,0,5,12,0,4,4,0,16,0,0,24,0,18,4,0,30,3,6,61,0,10,10,4,25,3,4,56,5,9,10,6,52,3,6,91,0,8,4,0,37,0,12,61,0,3,6,0,37,0,29,75,5,52,38,10,204,9,62,380,0,0,0,0,0,0,8,8,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5,5,0,0,0,0,0,0,7,7,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5,5,0,0,0,0,0,0,6,6,0,0,0,0,0,0,37,37,0,0,0,0,7,0,13,20
IARE101007,0,0,0,0,0,0,9,9,0,0,0,0,0,3,6,9,0,0,0,0,3,3,3,9,0,0,0,0,3,0,7,10,0,0,3,0,7,0,10,20,0,0,3,0,3,0,0,6,0,0,0,0,3,0,9,12,0,0,6,0,19,6,44,75,0,0,0,3,7,3,16,29,0,5,4,0,20,3,5,37,6,17,13,8,76,4,12,136,4,31,29,5,131,7,10,217,7,27,34,5,136,8,27,244,8,35,28,9,132,6,42,260,14,17,16,8,151,3,93,302,39,132,124,38,653,34,205,1225,0,0,0,0,0,0,19,19,0,0,0,0,0,0,9,9,0,0,0,0,0,0,14,14,0,0,0,0,0,0,27,27,0,0,0,0,3,0,24,27,0,0,0,0,3,0,26,29,0,3,0,0,0,0,39,42,0,3,0,0,6,0,158,167,0,0,0,3,7,3,44,57
IARE101008,0,0,0,0,6,0,33,39,0,0,0,0,8,3,65,76,0,0,0,0,14,3,107,124,0,3,0,0,18,0,59,80,0,3,0,0,9,3,16,31,0,0,3,0,9,3,4,19,0,0,0,0,4,0,0,4,0,6,3,0,68,12,284,373,0,0,0,0,12,3,16,31,0,0,0,5,34,4,31,74,3,26,14,3,73,6,89,214,5,28,32,7,104,6,61,243,14,24,42,8,152,3,64,307,11,26,28,9,123,0,44,241,6,26,26,13,151,3,97,322,39,130,142,45,649,25,402,1432,0,0,0,0,0,0,8,8,0,0,0,0,0,0,7,7,0,0,0,0,0,0,14,14,0,0,0,0,3,0,22,25,0,0,0,0,0,0,25,25,0,0,0,0,6,0,23,29,0,0,0,0,0,0,41,41,0,0,0,0,9,0,140,149,0,0,0,0,18,3,57,78
IARE102001,0,0,0,0,3,3,9,15,0,0,3,0,3,4,4,14,0,4,4,3,16,0,3,30,0,3,0,0,16,4,12,35,0,0,3,3,13,0,17,36,0,3,3,0,4,0,9,19,0,0,3,0,0,0,3,6,0,10,16,6,55,11,57,155,0,0,3,3,39,18,44,107,0,75,45,6,161,19,29,335,96,259,63,9,293,28,48,796,159,212,82,16,275,15,44,803,211,212,107,24,406,9,63,1032,209,203,100,18,310,5,59,904,184,126,87,28,255,3,172,855,859,1087,487,104,1739,97,459,4832,0,0,0,0,0,0,44,44,0,3,0,0,0,0,57,60,0,3,3,0,0,0,92,98,0,0,0,0,0,0,78,78,0,3,0,0,6,0,59,68,0,0,0,0,0,0,55,55,0,3,0,0,3,0,56,62,0,12,3,0,9,0,441,465,0,0,3,3,42,21,97,166
IARE102002,0,0,0,0,0,0,4,4,0,0,0,0,3,0,12,15,3,0,0,0,0,3,19,25,0,0,0,0,4,0,8,12,0,3,0,0,4,3,7,17,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,3,3,3,0,0,11,6,58,81,4,0,0,0,17,4,18,43,0,3,0,0,37,4,17,61,3,17,15,12,107,7,33,194,5,37,22,9,120,3,37,233,3,28,30,11,180,6,42,300,16,49,44,6,144,3,43,305,19,22,39,10,154,4,101,349,50,156,150,48,759,31,291,1485,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,7,0,0,0,0,0,0,16,16,0,0,0,0,0,0,21,21,0,0,0,0,0,0,24,24,0,0,0,0,5,0,25,30,0,0,0,0,0,0,34,34,0,0,0,0,5,0,134,139,4,0,0,0,17,4,29,54
IARE102003,0,0,0,0,5,0,14,19,0,0,0,0,9,3,4,16,0,0,0,0,22,0,6,28,0,0,0,0,11,0,6,17,0,0,3,0,15,0,5,23,0,0,0,0,6,0,6,12,0,0,0,0,0,0,5,5,0,0,3,0,68,3,46,120,0,0,0,3,14,9,20,46,0,11,0,0,82,7,10,110,8,65,34,7,197,8,19,338,11,48,31,4,182,11,31,318,9,43,40,9,231,8,38,378,9,46,43,11,177,4,49,339,8,26,27,5,165,6,124,361,45,239,175,39,1048,53,291,1890,0,0,0,0,0,0,16,16,0,0,0,0,3,0,20,23,0,0,0,0,0,0,38,38,0,0,0,0,0,0,26,26,0,0,0,0,3,0,27,30,3,0,0,0,3,0,32,38,0,0,0,0,0,0,58,58,3,0,0,0,9,0,217,229,0,0,0,3,19,9,50,81
IARE102004,0,0,0,0,0,0,6,6,0,0,0,0,4,0,4,8,0,0,0,0,5,0,0,5,0,0,0,0,5,0,6,11,0,0,0,0,5,0,0,5,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,19,0,20,39,0,0,0,0,10,0,15,25,0,0,0,3,37,4,4,48,3,6,11,0,57,0,8,85,4,14,20,4,56,7,11,116,4,16,14,5,72,0,14,125,5,15,10,9,70,5,20,134,7,12,12,4,52,0,40,127,23,63,67,25,354,16,112,660,0,0,0,0,0,0,8,8,0,0,0,0,0,0,4,4,0,0,0,0,0,0,9,9,0,0,0,0,0,0,11,11,0,0,0,0,0,0,9,9,0,0,0,0,0,0,12,12,0,0,0,0,3,0,9,12,0,0,0,0,3,0,62,65,0,0,0,0,10,0,29,39
IARE102005,0,0,0,0,3,0,9,12,0,0,0,0,8,0,4,12,0,0,3,3,3,6,6,21,0,3,0,0,7,0,12,22,0,3,0,0,19,0,17,39,0,3,0,0,4,0,5,12,0,0,0,0,3,0,12,15,0,9,3,3,47,6,65,133,0,0,0,5,33,4,41,83,0,7,3,3,134,13,18,178,11,77,38,10,309,11,48,504,21,95,107,15,301,17,73,629,18,58,62,19,365,15,69,606,20,84,54,18,297,7,90,570,17,51,49,24,345,6,293,785,87,372,313,94,1784,73,632,3355,0,0,0,0,0,0,18,18,0,0,0,0,0,0,20,20,0,0,0,0,0,0,30,30,0,0,0,0,5,0,28,33,0,0,0,0,5,0,43,48,0,0,0,0,8,0,42,50,0,0,3,0,0,0,59,62,0,0,3,0,18,0,240,261,0,0,0,5,36,4,68,113
IARE102006,0,0,0,0,0,0,7,7,0,0,0,3,3,3,3,12,0,0,0,0,6,0,3,9,0,4,0,0,8,0,6,18,0,0,0,0,6,0,6,12,0,0,0,0,0,0,6,6,0,0,0,0,3,0,3,6,0,4,0,3,26,3,34,70,0,0,0,0,5,4,16,25,0,3,4,3,43,5,3,61,0,21,18,4,86,8,11,148,10,19,28,7,109,8,16,197,4,20,39,5,131,3,24,226,7,23,34,7,122,4,36,233,5,23,17,12,126,3,73,259,26,109,140,38,622,35,179,1149,0,0,0,0,0,0,12,12,0,0,0,0,0,0,6,6,0,0,0,0,0,0,8,8,0,0,3,0,0,0,14,17,0,0,0,0,3,0,20,23,0,0,0,0,0,0,27,27,0,0,0,0,0,0,16,16,0,0,3,0,3,0,103,109,0,0,0,0,5,4,35,44
IARE102007,0,0,0,0,3,3,17,23,0,0,0,0,9,0,7,16,0,0,0,0,11,0,12,23,0,3,6,0,18,3,20,50,3,0,4,0,14,3,8,32,0,0,0,0,8,0,6,14,0,0,0,0,4,0,13,17,3,3,10,0,67,9,83,175,0,0,0,0,9,0,11,20,0,13,3,0,63,4,8,91,5,54,27,9,132,4,12,243,9,44,24,0,114,3,24,218,5,27,23,4,132,3,19,213,11,18,14,4,98,0,29,174,4,12,11,0,82,0,53,162,34,168,102,17,630,14,156,1121,0,0,0,0,0,0,21,21,0,0,3,0,0,0,21,24,0,0,0,0,0,0,59,59,0,0,0,0,0,0,53,53,0,0,0,0,4,0,44,48,0,0,0,0,0,0,40,40,0,0,0,0,0,0,66,66,0,0,3,0,4,0,304,311,0,0,0,0,12,3,49,64
IARE102008,0,0,0,0,3,3,6,12,0,0,0,0,3,0,3,6,0,0,0,3,3,0,0,6,0,0,0,0,6,0,6,12,0,3,0,0,6,0,3,12,0,0,3,0,3,0,0,6,0,0,0,0,0,0,6,6,0,3,3,3,24,3,24,60,0,0,0,0,13,0,10,23,0,4,3,3,38,0,6,54,0,31,24,3,69,3,10,140,11,28,34,5,84,4,16,182,3,26,25,6,84,4,20,168,4,10,14,4,58,3,16,109,0,4,6,0,37,0,31,78,18,103,106,21,383,14,109,754,0,0,0,0,0,0,7,7,0,0,0,0,0,0,8,8,0,0,0,0,3,0,9,12,0,0,0,0,0,0,12,12,0,0,0,0,0,0,17,17,0,0,0,0,0,0,12,12,0,0,0,0,0,0,13,13,0,0,0,0,3,0,78,81,0,0,0,0,16,3,23,42
IARE102009,0,0,0,0,3,0,5,8,0,0,0,0,5,0,8,13,0,0,4,0,15,0,28,47,0,0,0,0,9,0,16,25,0,0,0,0,8,0,6,14,0,0,0,0,4,0,6,10,0,0,0,0,0,0,3,3,0,0,4,0,44,0,72,120,0,0,0,0,21,4,37,62,0,19,12,7,172,13,40,263,10,98,52,13,407,14,108,702,29,46,72,8,438,13,108,714,17,57,63,11,407,10,97,662,22,36,48,11,233,5,62,417,5,27,33,5,160,0,99,329,83,283,280,55,1838,59,551,3149,0,0,0,0,0,0,37,37,0,0,0,0,3,0,35,38,0,0,0,0,3,0,48,51,0,0,0,0,5,0,57,62,0,0,0,0,3,0,50,53,0,0,3,0,3,0,48,54,0,0,0,0,3,0,37,40,0,0,3,0,20,0,312,335,0,0,0,0,24,4,79,107
IARE102010,0,0,0,3,3,0,12,18,0,0,0,0,17,3,0,20,0,3,0,0,6,3,11,23,0,0,0,3,9,0,8,20,3,3,0,0,5,0,9,20,0,0,0,0,3,0,6,9,0,0,0,0,0,0,9,9,3,6,0,6,43,6,55,119,0,0,0,3,15,3,21,42,0,10,4,4,72,9,17,116,6,73,27,6,220,7,28,367,18,58,47,12,211,8,38,392,23,46,38,9,225,3,65,409,28,25,29,8,174,7,45,316,6,19,27,12,144,0,126,334,81,231,172,54,1061,37,340,1976,0,0,0,0,0,0,19,19,0,0,0,0,0,0,11,11,0,0,0,0,3,0,27,30,0,0,3,0,0,0,36,39,0,0,0,0,3,0,34,37,0,3,0,0,3,0,40,46,0,0,0,0,3,0,32,35,0,3,3,0,12,0,199,217,0,0,0,6,18,3,52,79
IARE102011,0,0,0,0,12,3,27,42,0,0,0,4,32,11,19,66,0,3,6,4,52,10,35,110,5,13,11,0,55,4,49,137,0,5,12,0,51,0,21,89,0,3,5,0,25,0,21,54,4,0,0,0,10,0,18,32,9,24,34,8,237,28,190,530,0,3,4,7,79,16,108,217,0,55,38,17,428,46,61,645,57,234,137,38,935,54,115,1570,80,289,251,30,1048,39,149,1886,109,251,225,41,1109,29,182,1946,110,293,214,50,986,22,195,1870,61,168,171,59,916,17,530,1922,417,1293,1040,242,5501,223,1340,10056,0,0,0,7,0,0,69,76,0,3,0,0,3,0,72,78,0,3,0,0,4,0,125,132,0,0,0,0,5,0,143,148,0,3,3,0,3,0,147,156,0,0,3,0,10,3,127,143,3,0,0,0,13,0,179,195,3,9,6,7,38,3,862,928,0,3,4,14,91,19,204,335
IARE102012,0,0,0,0,3,0,3,6,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,6,0,0,0,0,3,0,3,6,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,15,3,12,30,0,0,0,0,8,4,9,21,0,3,5,3,32,4,4,51,0,13,9,0,77,5,12,116,8,19,25,6,110,3,16,187,8,25,20,3,145,4,27,232,11,33,34,8,140,0,39,265,19,28,24,11,127,6,76,291,46,121,117,31,639,26,183,1163,0,0,0,0,0,0,11,11,0,0,0,0,3,0,5,8,0,0,0,0,3,0,15,18,0,0,0,0,0,0,18,18,0,0,0,0,0,0,36,36,0,0,0,0,0,0,37,37,0,0,0,0,3,0,32,35,0,0,0,0,9,0,154,163,0,0,0,0,11,4,23,38
IARE102013,0,0,0,0,0,0,4,4,0,0,0,0,7,0,3,10,0,3,0,0,8,0,0,11,0,3,4,0,6,0,4,17,0,0,0,0,11,0,0,11,0,0,0,0,7,0,0,7,0,0,0,0,0,0,6,6,0,6,4,0,39,0,17,66,0,0,0,3,21,4,26,54,0,9,9,4,149,8,16,195,5,59,34,12,298,16,37,461,21,53,55,9,290,11,48,487,15,44,59,10,299,4,47,478,26,52,43,13,224,3,66,427,10,36,33,10,185,4,140,418,77,253,233,61,1466,50,380,2520,0,0,0,0,0,0,15,15,0,0,0,0,3,0,8,11,0,0,4,0,3,0,27,34,0,0,0,0,0,0,33,33,0,3,0,0,3,0,28,34,0,0,0,0,0,0,34,34,0,0,0,0,0,0,41,41,0,3,4,0,9,0,186,202,0,0,0,3,21,4,45,73
IARE102014,0,0,0,0,0,3,6,9,0,0,0,0,3,0,0,3,3,0,0,0,5,0,3,11,0,3,0,0,6,0,3,12,0,0,0,0,3,0,5,8,0,0,0,0,3,0,4,7,0,0,0,0,0,0,0,0,3,3,0,0,20,3,21,50,0,0,0,0,13,0,23,36,0,14,9,4,43,5,5,80,11,41,26,5,106,3,16,208,14,35,59,7,139,11,15,280,30,40,50,9,188,5,22,344,45,69,49,11,185,7,33,399,25,38,33,10,133,0,77,316,125,237,226,46,807,31,191,1663,0,0,0,0,0,0,4,4,0,0,0,0,0,0,8,8,0,0,0,0,0,0,12,12,0,0,0,0,5,0,19,24,0,0,0,0,0,0,19,19,0,0,0,0,0,0,24,24,0,0,0,0,4,0,25,29,0,0,0,0,9,0,111,120,0,0,0,0,13,3,33,49
IARE103001,0,0,0,0,3,0,5,8,0,0,0,0,6,0,0,6,0,0,0,0,7,0,7,14,0,3,3,0,12,0,17,35,0,0,0,0,4,0,9,13,0,3,0,0,4,0,4,11,0,0,0,0,3,4,4,11,0,6,3,0,39,4,46,98,0,0,0,0,0,0,3,3,0,3,0,0,13,0,4,20,3,19,17,0,26,0,4,69,3,17,12,0,38,0,6,76,5,10,14,0,34,0,8,71,0,6,5,0,27,5,9,52,3,3,3,0,17,0,18,44,14,58,51,0,155,5,52,335,0,0,0,0,0,0,13,13,0,0,0,0,0,0,12,12,0,0,0,0,0,0,12,12,0,0,0,0,0,0,27,27,0,0,0,0,3,0,20,23,0,0,0,0,0,0,18,18,0,0,0,0,3,0,33,36,0,0,0,0,6,0,135,141,0,0,0,0,3,0,21,24
IARE103002,0,0,0,0,3,0,7,10,0,3,0,0,3,0,5,11,0,3,0,0,8,0,3,14,0,0,0,0,11,3,7,21,0,3,0,3,8,0,11,25,0,0,0,0,3,0,5,8,0,0,0,0,3,0,0,3,0,9,0,3,39,3,38,92,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,3,0,10,3,3,22,0,5,3,3,11,3,0,25,0,3,4,0,18,3,7,35,4,5,3,0,13,0,0,25,0,0,3,0,8,0,4,15,4,16,16,3,64,9,14,126,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,3,0,3,0,0,0,0,3,6,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,3,0,0,0,0,0,0,8,8,0,3,0,0,0,0,30,33,0,0,0,0,3,0,12,15
IARE103003,0,0,0,0,0,0,3,3,0,0,0,0,9,0,0,9,0,0,0,0,9,0,5,14,0,0,0,0,8,0,3,11,0,0,0,0,9,0,3,12,0,3,0,0,0,0,0,3,0,0,0,0,3,0,3,6,0,3,0,0,38,0,17,58,0,0,0,0,8,0,9,17,0,7,0,3,44,0,3,57,6,34,9,4,101,0,11,165,3,21,18,0,124,3,8,177,5,15,12,0,116,0,10,158,7,10,5,0,72,0,19,113,0,3,3,3,40,0,32,81,21,90,47,10,505,3,92,768,0,0,0,0,0,0,13,13,0,0,0,0,0,0,15,15,0,0,0,0,3,0,32,35,0,0,0,0,0,0,25,25,0,0,0,0,0,0,20,20,0,0,0,0,0,0,21,21,0,0,0,0,0,0,17,17,0,0,0,0,3,0,143,146,0,0,0,0,8,0,25,33
