region_id,NsQ_AD_DL_In_st_nsP,NsQ_AD_DL_TotM,NsQ_AD_DL_TotF,NsQ_AD_DL_TotP,NsQ_Crt_II_Ind_M,NsQ_Crt_II_Ind_F,NsQ_Crt_II_Ind_P,NsQ_Cer_II_No_Ind_M,NsQ_Cer_II_No_Ind_F,NsQ_Cer_II_No_Ind_P,NsQ_Ce_II_IndSt_nsM,NsQ_Ce_II_IndSt_nsF,NsQ_Ce_II_IndSt_nsP,NsQ_Crt_II_TotM,NsQ_Crt_II_TotF,NsQ_Crt_II_TotP,NsQ_Crt_III_ovr_Ind_M,NsQ_Crt_III_ovr_Ind_F,NsQ_Crt_III_ovr_Ind_P,NsQ_Cer_III_ov_No_In_M,NsQ_Cer_III_ov_No_In_F,NsQ_Cer_III_ov_No_In_P,NsQ_Ce_III_ov_Ind_s_nsM,NsQ_Ce_III_ov_Ind_s_nsF,NsQ_Ce_III_ov_Ind_s_nsP,NsQ_Crt_III_ovr_TotM,NsQ_Crt_III_ovr_TotF,NsQ_Crt_III_ovr_TotP,Mig_Sme_add_1_yr_ago_Indig_M,Mig_Sme_add_1_yr_ago_Indig_F,Mig_Sme_add_1_yr_ago_Indig_P,Mig_Sme_add_1_yr_ago_No_Ind_M,Mig_Sme_add_1_yr_ago_No_Ind_F,Mig_Sme_add_1_yr_ago_No_Ind_P,Mig_sa_ad_1_yr_ag_IndSt_nsM,Mig_sa_ad_1_yr_ag_IndSt_nsF,Mig_sa_ad_1_yr_ag_IndSt_nsP,Mig_Sme_add_1_yr_ago_TotM,Mig_Sme_add_1_yr_ago_TotF,Mig_Sme_add_1_yr_ago_TotP,Mig_Diff_add_1_yr_ago_Indig_M,Mig_Diff_add_1_yr_ago_Indig_F,Mig_Diff_add_1_yr_ago_Indig_P,Mig_Diff_ad_1_yr_ago_No_Ind_M,Mig_Diff_ad_1_yr_ago_No_Ind_F,Mig_Diff_ad_1_yr_ago_No_Ind_P,Mig_Dif_ad_1_yr_ag_In_st_nsM,Mig_Dif_ad_1_yr_ag_In_st_nsF,Mig_Dif_ad_1_yr_ag_In_st_nsP,Mig_Diff_add_1_yr_ago_TotM,Mig_Diff_add_1_yr_ago_TotF,Mig_Diff_add_1_yr_ago_TotP,Mig_Sme_add_5_ago_Indig_M,Mig_Sme_add_5_ago_Indig_F,Mig_Sme_add_5_ago_Indig_P,Mig_Sme_ad_5_ago_No_Ind_M,Mig_Sme_ad_5_ago_No_Ind_F,Mig_Sme_ad_5_ago_No_Ind_P,Mig_sa_ad_5_ag_In_st_nsM,Mig_sa_ad_5_ag_In_st_nsF,Mig_sa_ad_5_ag_In_st_nsP,Mig_Sme_add_5_ago_TotM,Mig_Sme_add_5_ago_TotF,Mig_Sme_add_5_ago_TotP,Mig_Diff_add_5_ago_Ind_M,Mig_Diff_add_5_ago_Ind_F,Mig_Diff_add_5_ago_Ind_P,Mig_Diff_ad_5_ag_No_Ind_M,Mig_Diff_ad_5_ag_No_Ind_F,Mig_Diff_ad_5_ag_No_Ind_P,Mi_Dif_ad_5_ag_In_st_nsM,Mi_Dif_ad_5_ag_In_st_nsF,Mi_Dif_ad_5_ag_In_st_nsP,Mig_Diff_add_5_ago_TotM,Mig_Diff_add_5_ago_TotF,Mig_Diff_add_5_ago_TotP
ILOC10100101,3,29,61,90,0,4,4,5,17,22,0,0,0,5,21,26,22,18,40,208,83,291,0,0,0,230,101,331,140,154,294,1003,935,1938,19,15,34,1162,1104,2266,45,57,102,140,151,291,4,0,4,189,208,397,100,95,195,743,680,1423,13,8,21,856,783,1639,64,84,148,325,337,662,6,6,12,395,427,822
ILOC10100201,6,230,378,608,6,22,28,56,123,179,0,3,3,62,148,210,117,79,196,1224,686,1910,7,8,15,1348,773,2121,741,878,1619,4346,4956,9302,48,71,119,5135,5905,11040,197,225,422,839,983,1822,12,11,23,1048,1219,2267,364,417,781,2724,3096,5820,38,48,86,3126,3561,6687,421,508,929,2108,2495,4603,15,25,40,2544,3028,5572
ILOC10100202,3,43,89,132,3,4,7,14,28,42,0,3,3,17,35,52,23,23,46,280,143,423,5,0,5,308,166,474,148,188,336,971,1063,2034,25,37,62,1144,1288,2432,38,52,90,227,287,514,4,5,9,269,344,613,77,83,160,647,679,1326,13,27,40,737,789,1526,81,127,208,482,610,1092,13,10,23,576,747,1323
ILOC10100203,0,145,230,375,3,12,15,21,62,83,0,0,0,24,74,98,46,23,69,743,340,1083,8,3,11,797,366,1163,254,259,513,2595,2888,5483,37,54,91,2886,3201,6087,95,85,180,482,558,1040,7,4,11,584,647,1231,121,135,256,1662,1911,3573,27,33,60,1810,2079,3889,180,170,350,1177,1333,2510,12,18,30,1369,1521,2890
ILOC10100204,0,117,256,373,4,0,4,19,69,88,0,0,0,23,69,92,26,15,41,830,340,1170,7,6,13,863,361,1224,141,120,261,2859,2642,5501,33,35,68,3033,2797,5830,42,39,81,291,319,610,3,3,6,336,361,697,85,65,150,2073,1918,3991,25,30,55,2183,2013,4196,66,79,145,868,894,1762,8,7,15,942,980,1922
ILOC10100205,0,114,162,276,5,8,13,28,61,89,0,3,3,33,72,105,50,47,97,562,300,862,4,3,7,616,350,966,462,488,950,2113,2185,4298,33,32,65,2608,2705,5313,128,152,280,412,445,857,6,4,10,546,601,1147,256,255,511,1270,1332,2602,21,24,45,1547,1611,3158,234,288,522,1052,1127,2179,14,6,20,1300,1421,2721
ILOC10100301,3,53,112,165,0,8,8,12,23,35,0,0,0,12,31,43,25,16,41,351,160,511,3,0,3,379,176,555,211,207,418,1494,1590,3084,21,29,50,1726,1826,3552,43,35,78,149,214,363,0,0,0,192,249,441,135,128,263,1118,1166,2284,18,23,41,1271,1317,2588,88,91,179,435,539,974,0,8,8,523,638,1161
ILOC10100401,0,54,91,145,3,7,10,11,12,23,0,0,0,14,19,33,37,28,65,267,133,400,0,3,3,304,164,468,317,365,682,1087,1173,2260,19,21,40,1423,1559,2982,92,99,191,187,210,397,6,0,6,285,309,594,182,190,372,770,829,1599,15,14,29,967,1033,2000,154,188,342,422,474,896,4,8,12,580,670,1250
ILOC10100402,0,36,72,108,0,7,7,5,8,13,0,0,0,5,15,20,4,8,12,183,65,248,0,0,0,187,73,260,59,70,129,858,729,1587,10,6,16,927,805,1732,13,20,33,87,67,154,0,0,0,100,87,187,40,51,91,658,565,1223,6,6,12,704,622,1326,22,28,50,227,191,418,0,0,0,249,219,468
ILOC10100403,3,14,18,32,0,3,3,0,5,5,0,0,0,0,8,8,5,8,13,51,17,68,0,3,3,56,28,84,81,87,168,247,242,489,9,4,13,337,333,670,16,18,34,41,36,77,0,0,0,57,54,111,59,47,106,181,160,341,8,6,14,248,213,461,28,43,71,92,104,196,0,0,0,120,147,267
ILOC10100501,3,137,248,385,0,12,12,33,74,107,0,0,0,33,86,119,38,30,68,905,421,1326,6,5,11,949,456,1405,279,286,565,3452,3703,7155,34,46,80,3765,4035,7800,84,71,155,615,665,1280,9,7,16,708,743,1451,160,155,315,2316,2474,4790,20,37,57,2496,2666,5162,145,154,299,1482,1612,3094,15,14,29,1642,1780,3422
ILOC10100502,0,41,121,162,0,0,0,21,15,36,0,0,0,21,15,36,14,10,24,363,157,520,3,3,6,380,170,550,86,93,179,1465,1353,2818,23,15,38,1574,1461,3035,11,18,29,115,121,236,0,4,4,126,143,269,62,58,120,1102,1016,2118,13,15,28,1177,1089,2266,29,35,64,375,383,758,3,3,6,407,421,828
ILOC10100503,0,6,20,26,0,3,3,3,4,7,0,0,0,3,7,10,11,10,21,52,24,76,0,0,0,63,34,97,74,86,160,214,230,444,0,0,0,288,316,604,17,21,38,33,35,68,0,0,0,50,56,106,50,57,107,153,173,326,0,4,4,203,234,437,31,34,65,86,75,161,0,0,0,117,109,226
ILOC10100601,0,39,78,117,0,6,6,9,20,29,0,0,0,9,26,35,8,9,17,202,60,262,0,0,0,210,69,279,104,169,273,964,935,1899,15,12,27,1083,1116,2199,35,34,69,154,144,298,4,0,4,193,178,371,67,106,173,725,679,1404,4,11,15,796,796,1592,62,81,143,334,322,656,7,3,10,403,406,809
ILOC10100701,0,27,75,102,6,5,11,10,21,31,0,0,0,16,26,42,11,14,25,186,91,277,3,0,3,200,105,305,163,178,341,775,892,1667,17,16,33,955,1086,2041,40,24,64,111,166,277,0,5,5,151,195,346,96,113,209,544,620,1164,12,7,19,652,740,1392,82,58,140,302,393,695,4,6,10,388,457,845
ILOC10100702,0,103,164,267,0,0,0,18,43,61,0,0,0,18,43,61,8,18,26,469,203,672,3,0,3,480,221,701,155,135,290,2234,2101,4335,32,31,63,2421,2267,4688,25,45,70,268,238,506,6,3,9,299,286,585,94,78,172,1712,1579,3291,28,20,48,1834,1677,3511,53,71,124,644,623,1267,7,12,19,704,706,1410
ILOC10100801,4,40,113,153,5,7,12,9,20,29,0,0,0,14,27,41,46,40,86,312,153,465,5,3,8,363,196,559,418,397,815,1257,1392,2649,35,41,76,1710,1830,3540,133,121,254,191,216,407,0,6,6,324,343,667,246,245,491,894,991,1885,17,27,44,1157,1263,2420,213,207,420,462,539,1001,12,12,24,687,758,1445
ILOC10100802,7,105,132,237,3,3,6,12,21,33,0,0,0,15,24,39,24,16,40,338,153,491,3,0,3,365,169,534,149,142,291,1502,1436,2938,25,20,45,1676,1598,3274,22,20,42,155,160,315,5,0,5,182,180,362,100,97,197,1106,1020,2126,17,17,34,1223,1134,2357,52,53,105,461,476,937,3,4,7,516,533,1049
ILOC10200101,6,505,838,1343,9,22,31,93,167,260,0,4,4,102,193,295,57,54,111,1738,830,2568,7,5,12,1802,889,2691,482,575,1057,8086,8591,16677,85,96,181,8653,9262,17915,169,205,374,1995,2337,4332,28,30,58,2192,2572,4764,260,322,582,5111,5473,10584,53,59,112,5424,5854,11278,293,357,650,4425,4952,9377,44,42,86,4762,5351,10113
ILOC10200201,3,153,266,419,4,4,8,26,57,83,0,0,0,30,61,91,10,17,27,760,384,1144,4,4,8,774,405,1179,154,169,323,3172,3296,6468,34,41,75,3360,3506,6866,52,50,102,518,579,1097,7,6,13,577,635,1212,90,118,208,2254,2328,4582,23,34,57,2367,2480,4847,89,77,166,1232,1342,2574,13,10,23,1334,1429,2763
ILOC10200301,0,88,191,279,3,12,15,33,57,90,0,0,0,36,69,105,53,44,97,686,330,1016,4,4,8,743,378,1121,419,425,844,2508,2629,5137,27,37,64,2954,3091,6045,94,102,196,502,531,1033,7,6,13,603,639,1242,240,232,472,1716,1776,3492,22,27,49,1978,2035,4013,203,223,426,1088,1191,2279,5,15,20,1296,1429,2725
ILOC10200302,0,94,130,224,0,3,3,14,44,58,0,0,0,14,47,61,15,10,25,363,166,529,3,3,6,381,179,560,112,93,205,1680,1556,3236,24,28,52,1816,1677,3493,15,20,35,202,179,381,7,0,7,224,199,423,75,57,132,1218,1081,2299,13,11,24,1306,1149,2455,43,46,89,554,525,1079,11,13,24,608,584,1192
ILOC10200401,4,63,116,179,0,3,3,12,29,41,3,0,3,15,32,47,15,7,22,331,171,502,0,0,0,346,178,524,94,97,191,1606,1617,3223,22,17,39,1722,1731,3453,33,23,56,206,210,416,3,8,11,242,241,483,61,62,123,1186,1150,2336,16,20,36,1263,1232,2495,54,51,105,512,563,1075,5,6,11,571,620,1191
ILOC10200402,0,3,10,13,0,0,0,0,4,4,0,0,0,0,4,4,4,3,7,24,6,30,0,0,0,28,9,37,75,80,155,154,143,297,4,0,4,233,223,456,9,13,22,11,16,27,0,0,0,20,29,49,55,55,110,115,110,225,3,0,3,173,165,338,21,21,42,39,39,78,0,0,0,60,60,120
ILOC10200501,6,69,152,221,0,3,3,15,39,54,0,0,0,15,42,57,6,8,14,367,223,590,4,3,7,377,234,611,79,59,138,1974,1967,3941,34,25,59,2087,2051,4138,20,22,42,244,258,502,4,9,13,268,289,557,48,37,85,1477,1458,2935,27,21,48,1552,1516,3068,38,36,74,614,636,1250,7,9,16,659,681,1340
ILOC10200502,3,248,414,662,7,10,17,52,101,153,0,3,3,59,114,173,37,29,66,1419,721,2140,11,3,14,1467,753,2220,374,353,727,5848,6111,11959,80,81,161,6302,6545,12847,140,128,268,1007,1144,2151,22,22,44,1169,1294,2463,216,204,420,3998,4103,8101,48,64,112,4262,4371,8633,207,197,404,2429,2693,5122,42,28,70,2678,2918,5596
ILOC10200601,0,101,115,216,0,3,3,16,21,37,0,0,0,16,24,40,6,3,9,296,158,454,3,0,3,305,161,466,54,58,112,1408,1282,2690,23,16,39,1485,1356,2841,11,12,23,135,144,279,3,0,3,149,156,305,33,33,66,1049,926,1975,15,15,30,1097,974,2071,19,20,39,430,434,864,8,3,11,457,457,914
ILOC10200602,0,31,51,82,4,0,4,9,20,29,0,0,0,13,20,33,4,9,13,224,118,342,0,0,0,228,127,355,112,132,244,860,921,1781,12,7,19,984,1060,2044,28,37,65,152,170,322,3,0,3,183,207,390,60,69,129,590,625,1215,13,4,17,663,698,1361,69,85,154,361,420,781,0,5,5,430,510,940
ILOC10200603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,0,0,0,0,0,0,4,5,9,42,37,79,3,0,3,0,0,0,45,37,82,3,3,6,0,0,0,0,0,0,3,3,6,36,31,67,4,0,4,0,0,0,40,31,71,6,4,10,0,0,0,0,0,0,6,4,10
ILOC10200604,0,12,16,28,0,6,6,5,5,10,0,0,0,5,11,16,8,9,17,106,47,153,0,0,0,114,56,170,95,91,186,479,457,936,9,5,14,583,553,1136,25,25,50,84,91,175,0,3,3,109,119,228,71,62,133,365,343,708,5,4,9,441,409,850,39,43,82,174,177,351,3,5,8,216,225,441
ILOC10200701,3,38,77,115,0,0,0,5,22,27,0,0,0,5,22,27,12,12,24,267,111,378,3,3,6,282,126,408,123,122,245,844,867,1711,8,15,23,975,1004,1979,35,49,84,177,177,354,3,0,3,215,226,441,63,73,136,546,539,1085,7,10,17,616,622,1238,69,73,142,406,424,830,4,3,7,479,500,979
ILOC10200702,3,35,65,100,5,9,14,6,12,18,0,0,0,11,21,32,38,26,64,223,106,329,3,0,3,264,132,396,308,368,676,787,740,1527,16,15,31,1111,1123,2234,94,110,204,178,179,357,3,3,6,275,292,567,192,195,387,492,470,962,15,10,25,699,675,1374,159,211,370,389,376,765,3,4,7,551,591,1142
ILOC10200703,0,41,49,90,3,3,6,0,10,10,0,0,0,3,13,16,5,6,11,130,46,176,0,0,0,135,52,187,84,83,167,515,497,1012,3,6,9,602,586,1188,15,11,26,81,111,192,3,0,3,99,122,221,70,69,139,379,365,744,3,3,6,452,437,889,20,18,38,174,207,381,3,0,3,197,225,422
ILOC10200704,0,4,6,10,0,5,5,0,0,0,0,0,0,0,5,5,10,9,19,6,3,9,0,0,0,16,12,28,121,148,269,29,34,63,4,0,4,154,182,336,18,21,39,3,4,7,3,0,3,24,25,49,91,111,202,19,26,45,3,0,3,113,137,250,32,42,74,13,9,22,3,0,3,48,51,99
ILOC10200801,0,3,11,14,0,4,4,0,0,0,0,0,0,0,4,4,5,5,10,16,8,24,0,0,0,21,13,34,161,173,334,108,89,197,6,9,15,275,271,546,14,11,25,19,19,38,0,0,0,33,30,63,136,155,291,74,51,125,6,8,14,216,214,430,16,18,34,40,49,89,0,0,0,56,67,123
ILOC10200802,0,92,156,248,0,0,0,10,27,37,0,0,0,10,27,37,12,8,20,342,133,475,3,0,3,357,141,498,95,88,183,1708,1455,3163,15,17,32,1818,1560,3378,16,17,33,204,179,383,3,0,3,223,196,419,60,48,108,1227,1051,2278,7,10,17,1294,1109,2403,32,41,73,551,481,1032,8,6,14,591,528,1119
ILOC10200803,0,8,4,12,0,0,0,0,3,3,0,0,0,0,3,3,4,0,4,17,10,27,0,0,0,21,10,31,33,52,85,132,131,263,0,0,0,165,183,348,9,23,32,28,28,56,0,0,0,37,51,88,19,26,45,80,82,162,0,0,0,99,108,207,15,37,52,75,66,141,0,0,0,90,103,193
ILOC10200804,0,6,6,12,0,0,0,0,0,0,0,0,0,0,0,0,5,7,12,5,3,8,0,0,0,10,10,20,104,109,213,47,30,77,0,0,0,151,139,290,6,5,11,3,4,7,0,0,0,9,9,18,94,98,192,39,26,65,0,0,0,133,124,257,5,5,10,9,8,17,3,0,3,17,13,30
ILOC10200901,4,204,265,469,5,3,8,41,77,118,0,0,0,46,80,126,32,31,63,1298,493,1791,18,0,18,1348,524,1872,240,265,505,3814,3721,7535,55,50,105,4109,4036,8145,55,71,126,976,934,1910,8,9,17,1039,1014,2053,139,152,291,2397,2299,4696,34,33,67,2570,2484,5054,121,141,262,2023,2021,4044,26,22,48,2170,2184,4354
ILOC10200902,3,81,107,188,4,0,4,8,28,36,0,0,0,12,28,40,9,8,17,542,187,729,4,3,7,555,198,753,52,51,103,1705,1609,3314,31,23,54,1788,1683,3471,17,18,35,315,333,648,5,3,8,337,354,691,27,34,61,1200,1094,2294,18,17,35,1245,1145,2390,34,18,52,685,729,1414,12,9,21,731,756,1487
ILOC10201001,0,64,134,198,3,6,9,18,36,54,0,0,0,21,42,63,23,24,47,448,195,643,3,0,3,474,219,693,202,237,439,1780,1858,3638,16,20,36,1998,2115,4113,66,62,128,312,315,627,4,4,8,382,381,763,103,123,226,1213,1291,2504,13,14,27,1329,1428,2757,113,134,247,719,748,1467,6,3,9,838,885,1723
ILOC10201002,0,88,162,250,0,0,0,13,39,52,0,0,0,13,39,52,11,17,28,500,239,739,4,3,7,515,259,774,135,153,288,2340,2228,4568,38,30,68,2513,2411,4924,47,52,99,325,277,602,4,9,13,376,338,714,89,91,180,1720,1608,3328,27,20,47,1836,1719,3555,72,83,155,785,747,1532,12,12,24,869,842,1711
ILOC10201003,3,20,35,55,0,4,4,3,17,20,0,0,0,3,21,24,10,8,18,116,50,166,0,0,0,126,58,184,129,121,250,507,504,1011,6,6,12,642,631,1273,32,36,68,84,86,170,3,3,6,119,125,244,69,70,139,337,334,671,6,4,10,412,408,820,63,64,127,211,233,444,0,3,3,274,300,574
ILOC10201101,9,723,1284,2007,21,40,61,159,338,497,0,3,3,180,381,561,169,151,320,3625,1754,5379,23,18,41,3817,1923,5740,1204,1311,2515,12886,13759,26645,146,197,343,14236,15267,29503,451,486,937,2640,2847,5487,27,37,64,3118,3370,6488,657,709,1366,8148,8911,17059,93,117,210,8898,9737,18635,723,844,1567,6316,6722,13038,56,73,129,7095,7639,14734
ILOC10201102,3,354,572,926,4,7,11,50,145,195,0,0,0,54,152,206,67,41,108,1876,793,2669,14,6,20,1957,840,2797,386,395,781,6750,6788,13538,75,80,155,7211,7263,14474,82,90,172,924,974,1898,13,17,30,1019,1081,2100,252,240,492,4872,4809,9681,53,51,104,5177,5100,10277,160,184,344,2389,2543,4932,25,35,60,2574,2762,5336
ILOC10201201,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,56,65,121,0,0,0,0,0,0,56,65,121,4,3,7,0,0,0,0,0,0,4,3,7,51,51,102,0,0,0,0,0,0,51,51,102,0,5,5,0,0,0,0,0,0,0,5,5
ILOC10201202,0,116,197,313,0,3,3,22,47,69,0,0,0,22,50,72,16,10,26,639,266,905,7,0,7,662,276,938,117,122,239,2599,2627,5226,33,31,64,2749,2780,5529,24,28,52,304,322,626,10,10,20,338,360,698,52,64,116,1816,1792,3608,22,26,48,1890,1882,3772,70,74,144,938,1012,1950,14,4,18,1022,1090,2112
ILOC10201301,3,242,387,629,0,10,10,47,111,158,0,0,0,47,121,168,40,25,65,1466,632,2098,9,6,15,1515,663,2178,222,213,435,5159,5213,10372,58,59,117,5439,5485,10924,45,36,81,982,980,1962,7,10,17,1034,1026,2060,141,121,262,3516,3500,7016,47,42,89,3704,3663,7367,104,98,202,2186,2284,4470,12,21,33,2302,2403,4705
ILOC10201401,4,146,225,371,4,0,4,18,25,43,0,0,0,22,25,47,18,8,26,510,244,754,7,0,7,535,252,787,130,136,266,2135,2201,4336,34,23,57,2299,2360,4659,22,33,55,270,283,553,3,5,8,295,321,616,85,87,172,1538,1527,3065,25,20,45,1648,1634,3282,57,61,118,731,823,1554,9,5,14,797,889,1686
ILOC10201402,3,76,97,173,0,0,0,16,27,43,0,0,0,16,27,43,5,8,13,296,110,406,0,3,3,301,121,422,84,88,172,1239,1262,2501,20,11,31,1343,1361,2704,25,20,45,169,153,322,3,5,8,197,178,375,60,55,115,937,932,1869,13,9,22,1010,996,2006,30,38,68,399,408,807,5,3,8,434,449,883
ILOC10300101,0,44,44,88,0,11,11,7,7,14,0,0,0,7,18,25,36,16,52,102,46,148,0,0,0,138,62,200,263,294,557,400,387,787,6,8,14,669,689,1358,60,67,127,77,102,179,8,5,13,145,174,319,168,202,370,272,245,517,5,6,11,445,453,898,114,127,241,174,211,385,8,4,12,296,342,638
ILOC10300102,0,12,20,32,0,0,0,3,8,11,0,0,0,3,8,11,4,6,10,51,26,77,4,0,4,59,32,91,43,43,86,287,230,517,5,7,12,335,280,615,12,4,16,46,31,77,0,0,0,58,35,93,32,25,57,206,162,368,4,8,12,242,195,437,14,9,23,98,85,183,0,0,0,112,94,206
ILOC10300201,0,6,21,27,0,5,5,4,0,4,0,0,0,4,5,9,12,14,26,28,9,37,0,0,0,40,23,63,234,278,512,115,93,208,3,5,8,352,376,728,46,25,71,19,32,51,0,0,0,65,57,122,180,212,392,63,49,112,3,3,6,246,264,510,58,64,122,60,64,124,0,0,0,118,128,246
ILOC10300202,0,7,13,20,4,3,7,0,4,4,0,0,0,4,7,11,18,9,27,33,12,45,0,0,0,51,21,72,119,114,233,145,125,270,3,5,8,267,244,511,11,8,19,11,15,26,3,0,3,25,23,48,98,97,195,107,89,196,3,0,3,208,186,394,19,13,32,43,43,86,4,0,4,66,56,122
ILOC10300203,0,0,5,5,0,6,6,0,0,0,0,0,0,0,6,6,9,5,14,6,3,9,0,0,0,15,8,23,68,79,147,15,14,29,0,0,0,83,93,176,5,16,21,0,4,4,0,0,0,5,20,25,61,71,132,8,7,15,0,0,0,69,78,147,7,20,27,10,9,19,0,0,0,17,29,46
ILOC10300301,0,48,85,133,0,6,6,4,33,37,0,0,0,4,39,43,35,11,46,503,187,690,4,3,7,542,201,743,199,184,383,1518,1424,2942,20,26,46,1737,1634,3371,60,45,105,377,354,731,5,3,8,442,402,844,106,99,205,973,876,1849,11,18,29,1090,993,2083,129,104,233,785,757,1542,8,8,16,922,869,1791
ILOC10300302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,52,38,90,0,0,0,0,0,0,52,38,90,5,3,8,0,0,0,0,0,0,5,3,8,44,34,78,3,0,3,0,0,0,47,34,81,5,5,10,0,0,0,0,0,0,5,5,10
ILOC10300401,0,21,49,70,3,4,7,3,10,13,0,4,4,6,18,24,26,23,49,139,60,199,4,0,4,169,83,252,355,392,747,554,592,1146,21,19,40,930,1003,1933,59,72,131,93,98,191,4,6,10,156,176,332,240,279,519,439,439,878,18,19,37,697,737,1434,129,135,264,187,222,409,3,8,11,319,365,684
ILOC10300402,3,40,39,79,0,0,0,0,10,10,0,0,0,0,10,10,0,5,5,80,31,111,0,0,0,80,36,116,39,31,70,490,420,910,3,9,12,532,460,992,15,10,25,56,45,101,7,3,10,78,58,136,26,26,52,406,331,737,3,7,10,435,364,799,18,15,33,120,110,230,3,3,6,141,128,269
ILOC10300403,0,3,10,13,0,0,0,3,0,3,0,0,0,3,0,3,4,0,4,18,11,29,0,0,0,22,11,33,55,72,127,81,76,157,0,4,4,136,152,288,20,12,32,13,7,20,0,0,0,33,19,52,45,49,94,55,57,112,0,4,4,100,110,210,20,28,48,33,26,59,0,0,0,53,54,107
ILOC10300501,0,286,356,642,4,10,14,61,123,184,0,0,0,65,133,198,49,48,97,1729,748,2477,24,7,31,1802,803,2605,451,527,978,6701,7102,13803,111,110,221,7263,7739,15002,119,157,276,888,877,1765,14,8,22,1021,1042,2063,290,348,638,5276,5523,10799,92,76,168,5658,5947,11605,201,251,452,1872,1947,3819,20,26,46,2093,2224,4317
ILOC10300502,0,28,34,62,3,0,3,4,17,21,3,0,3,10,17,27,6,8,14,112,53,165,3,0,3,121,61,182,45,45,90,665,532,1197,16,8,24,726,585,1311,11,13,24,86,80,166,3,0,3,100,93,193,34,33,67,494,381,875,15,5,20,543,419,962,20,20,40,224,191,415,3,5,8,247,216,463
ILOC10300503,0,4,6,10,0,3,3,0,3,3,0,0,0,0,6,6,8,3,11,24,7,31,3,0,3,35,10,45,78,73,151,115,93,208,4,3,7,197,169,366,6,10,16,14,10,24,0,0,0,20,20,40,52,49,101,83,60,143,0,3,3,135,112,247,21,29,50,39,40,79,3,0,3,63,69,132
ILOC10300504,0,8,9,17,0,4,4,0,3,3,0,0,0,0,7,7,8,8,16,11,6,17,0,0,0,19,14,33,183,239,422,52,46,98,0,0,0,235,285,520,12,21,33,17,18,35,0,0,0,29,39,68,161,197,358,35,28,63,0,0,0,196,225,421,20,29,49,32,36,68,0,0,0,52,65,117
ILOC10300601,0,4,0,4,3,3,6,0,0,0,0,0,0,3,3,6,5,0,5,14,8,22,0,0,0,19,8,27,80,95,175,86,72,158,0,0,0,166,167,333,0,6,6,23,11,34,0,0,0,23,17,40,70,71,141,55,46,101,0,0,0,125,117,242,4,17,21,47,32,79,0,0,0,51,49,100
ILOC10300602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,29,51,0,0,0,0,0,0,22,29,51,0,0,0,0,0,0,0,0,0,0,0,0,20,23,43,0,0,0,0,0,0,20,23,43,3,4,7,0,0,0,0,0,0,3,4,7
ILOC10300603,0,15,34,49,0,0,0,4,7,11,0,0,0,4,7,11,9,24,33,109,48,157,3,0,3,121,72,193,173,178,351,404,364,768,12,8,20,589,550,1139,19,30,49,81,65,146,4,0,4,104,95,199,103,110,213,290,236,526,9,4,13,402,350,752,60,75,135,166,169,335,3,5,8,229,249,478
ILOC10300604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,38,87,0,0,0,0,0,0,49,38,87,0,0,0,0,0,0,0,0,0,0,0,0,41,36,77,0,0,0,0,0,0,41,36,77,3,0,3,0,0,0,0,0,0,3,0,3
ILOC10300605,0,23,34,57,3,3,6,3,3,6,0,0,0,6,6,12,22,20,42,75,38,113,0,0,0,97,58,155,309,357,666,310,231,541,14,12,26,633,600,1233,45,61,106,44,54,98,3,0,3,92,115,207,230,244,474,186,135,321,6,4,10,422,383,805,75,105,180,144,131,275,8,3,11,227,239,466
ILOC10300606,0,58,73,131,0,0,0,3,12,15,0,0,0,3,12,15,13,6,19,254,86,340,0,3,3,267,95,362,94,88,182,1197,886,2083,12,8,20,1303,982,2285,16,10,26,144,108,252,6,0,6,166,118,284,65,60,125,922,650,1572,10,5,15,997,715,1712,34,28,62,347,277,624,5,4,9,386,309,695
ILOC10400101,0,21,40,61,0,0,0,4,14,18,0,0,0,4,14,18,6,3,9,166,55,221,0,0,0,172,58,230,74,92,166,537,498,1035,7,10,17,618,600,1218,8,10,18,71,77,148,0,0,0,79,87,166,61,69,130,374,349,723,3,6,9,438,424,862,11,20,31,185,201,386,4,5,9,200,226,426
ILOC10400102,7,390,657,1047,0,0,0,55,120,175,0,5,5,55,125,180,24,30,54,1571,710,2281,10,9,19,1605,749,2354,183,234,417,5679,6423,12102,49,71,120,5911,6728,12639,66,93,159,1125,1247,2372,18,13,31,1209,1353,2562,102,138,240,3712,4170,7882,32,49,81,3846,4357,8203,117,147,264,2751,3117,5868,27,22,49,2895,3286,6181
