region_id,OH_T_NS_DS_FUA,OH_T_NS_DS_OD_CCH,OH_T_NS_DS_OD_IH_t_SO,OH_T_NS_OD_HF_a_SO,OH_T_NS_DS_OD_Tot,OH_T_NS_DS_NS,OH_T_NS_DS_Tot,OH_Tot_DS_SHouse,OH_Tot_DS_SDRTHT,OH_Tot_DS_F_u_or_a,OH_Tot_DS_OD_CCHb,OH_Tot_DS_OD_IH_t_SO,OH_Tot_DS_OD_HF_a_to_a_s_o,OH_Tot_DS_OD_Tot,OH_Tot_DS_NS,OH_Tot_Tot,T_h_OO_DS_SH,T_h_OO_DS_SDRTHT,T_h_OO_DS_FUA,T_h_OO_DS_OD_CCH,T_h_OO_DS_OD_IH_t_SO,T_h_OO_OD_HF_a_SO,T_h_OO_DS_OD_Tot,T_h_OO_DS_NS,T_h_OO_DS_Tot,T_h_M_DS_SH,T_h_M_DS_SDRTHT,T_h_M_DS_FUA,T_h_M_DS_OD_CCH,T_h_M_DS_OD_IH_t_SO,T_h_M_OD_HF_a_SO,T_h_M_DS_OD_Tot,T_h_M_DS_NS,T_h_M_DS_Tot,T_h_RREA_DS_SH,T_h_RREA_DS_SDRTHT,T_h_RREA_DS_FUA,T_h_RREA_DS_OD_CCH,T_h_RREA_DS_OD_IH_t_SO,T_h_RREA_OD_HF_a_SO,T_h_RREA_DS_OD_Tot,T_h_RREA_DS_NS,T_h_RREA_DS_Tot,T_h_RHA_DS_SH,T_h_RHA_DS_SDRTHT,T_h_RHA_DS_FUA,T_h_RHA_DS_OD_CCH,T_h_RHA_DS_OD_IH_t_SO,T_h_RHA_OD_HF_a_SO,T_h_RHA_DS_OD_Tot,T_h_RHA_DS_NS,T_h_RHA_DS_Tot,T_h_R_PSH_DS_SH,T_h_R_PSH_DS_SDRTHT,T_h_R_PSH_DS_FUA,T_h_R_PSH_DS_OD_CCH,T_h_R_PSH_DS_OD_IH_t_SO,T_h_R_PSH_OD_HF_a_SO,T_h_R_PSH_DS_OD_Tot,T_h_R_PSH_DS_NS,T_h_R_PSH_DS_Tot,T_h_R_HCC_DS_SH,T_h_R_HCC_DS_SDRTHT,T_h_R_HCC_DS_FUA,T_h_R_HCC_DS_OD_CCH,T_h_R_HCC_DS_OD_IH_t_SO,T_h_R_HCC_OD_HF_a_SO,T_h_R_HCC_DS_OD_Tot,T_h_R_HCC_DS_NS,T_h_R_HCC_DS_Tot,T_h_R_OLT_DS_SH,T_h_R_OLT_DS_SDRTHT,T_h_R_OLT_DS_FUA,T_h_R_OLT_DS_OD_CCH,T_h_R_OLT_DS_OD_IH_t_SO,T_h_R_OLT_OD_HF_a_SO,T_h_R_OLT_DS_OD_Tot,T_h_R_OLT_DS_NS,T_h_R_OLT_DS_Tot,T_h_R_LNS_DS_SH,T_h_R_LNS_DS_SDRTHT,T_h_R_LNS_DS_FUA,T_h_R_LNS_DS_OD_CCH,T_h_R_LNS_DS_OD_IH_t_SO,T_h_R_LNS_OD_HF_a_SO,T_h_R_LNS_DS_OD_Tot,T_h_R_LNS_DS_NS,T_h_R_LNS_DS_Tot,T_h_R_Tot_DS_SH,T_h_R_Tot_DS_SDRTHT,T_h_R_Tot_DS_FUA,T_h_R_Tot_DS_OD_CCH,T_h_R_Tot_DS_OD_IH_t_SO,T_h_R_Tot_OD_HF_a_SO,T_h_R_Tot_DS_OD_Tot,T_h_R_Tot_DS_NS,T_h_R_Tot_DS_Tot,T_h_OTT_DS_SH,T_h_OTT_DS_SDRTHT,T_h_OTT_DS_FUA,T_h_OTT_DS_OD_CCH,T_h_OTT_DS_OD_IH_t_SO,T_h_OTT_OD_HF_a_SO,T_h_OTT_DS_OD_Tot,T_h_OTT_DS_NS,T_h_OTT_DS_Tot,T_h_T_NS_DS_SH,T_h_T_NS_DS_SDRTHT,T_h_T_NS_DS_FUA,T_h_T_NS_DS_OD_CCH,T_h_T_NS_DS_OD_IH_t_SO,T_h_T_NS_OD_HF_a_SO,T_h_T_NS_DS_OD_Tot,T_h_T_NS_DS_NS,T_h_T_NS_DS_Tot,T_h_Tot_DS_SH,T_h_Tot_DS_SDRTHT,T_h_Tot_DS_FUA,T_h_Tot_DS_OD_CCH,T_h_Tot_DS_OD_IH_t_SO,T_h_Tot_OD_HF_a_SO,T_h_Tot_DS_OD_Tot,T_h_Tot_DS_NS,T_h_Tot_DS_Tot
ILOC10100101,3,4,0,0,4,0,43,820,23,23,9,0,6,15,0,881,427,0,0,0,0,0,0,0,427,233,0,0,3,0,0,3,0,236,50,3,0,0,0,6,6,0,59,50,4,6,0,0,0,0,0,60,76,5,7,5,0,0,5,0,93,12,0,3,0,0,0,0,0,15,60,11,13,0,0,0,0,0,84,22,0,0,0,0,0,0,0,22,270,23,29,5,0,6,11,0,333,7,0,0,0,0,0,0,0,7,41,3,3,4,0,0,4,0,51,978,26,32,12,0,6,18,0,1054
ILOC10100201,21,0,0,0,0,0,86,3463,305,366,3,0,8,11,0,4145,1227,58,91,3,0,0,3,0,1379,1683,47,19,0,0,0,0,0,1749,609,197,127,0,0,5,5,0,938,255,15,0,0,0,0,0,0,270,216,27,26,0,0,3,3,0,272,23,0,23,0,0,0,0,0,46,20,0,7,0,0,0,0,0,27,13,3,4,0,0,0,0,0,20,1136,242,187,0,0,8,8,0,1573,10,3,79,0,0,0,0,0,92,71,11,21,0,0,0,0,0,103,4127,361,397,3,0,8,11,0,4896
ILOC10100202,14,8,0,0,8,0,41,758,59,221,29,0,15,44,0,1082,279,3,11,6,0,3,9,0,302,325,9,5,0,0,0,0,0,339,163,26,127,0,0,8,8,0,324,10,5,86,0,0,0,0,0,101,76,10,10,0,0,4,4,0,100,0,6,8,0,0,0,0,0,14,7,3,5,12,0,3,15,0,30,10,6,0,3,0,0,3,0,19,266,56,236,15,0,15,30,0,588,0,5,0,0,0,0,0,0,5,19,3,17,11,0,0,11,0,50,889,76,269,32,0,18,50,0,1284
ILOC10100203,14,0,0,0,0,0,63,2236,205,356,0,0,14,14,0,2811,922,23,20,0,0,5,5,0,970,913,19,19,0,0,3,3,0,954,326,129,228,0,0,0,0,0,683,96,52,89,0,0,0,0,0,237,124,9,27,0,0,0,0,0,160,6,8,3,0,0,0,0,0,17,7,0,4,0,0,6,6,0,17,8,0,4,0,0,0,0,0,12,567,198,355,0,0,6,6,0,1126,12,0,0,0,0,0,0,0,12,45,14,18,0,0,0,0,0,77,2459,254,412,0,0,14,14,0,3139
ILOC10100204,0,7,0,0,7,0,38,2151,3,3,13,0,0,13,0,2170,915,3,0,6,0,0,6,3,927,1100,0,0,3,0,0,3,0,1103,51,0,0,0,0,0,0,0,51,5,0,0,0,0,0,0,0,5,93,0,3,0,0,0,0,0,96,6,0,0,0,0,0,0,0,6,23,0,0,0,0,0,0,0,23,37,0,0,0,0,0,0,0,37,215,0,3,0,0,0,0,0,218,25,0,0,0,0,0,0,0,25,31,0,0,7,0,0,7,0,38,2286,3,3,16,0,0,16,3,2311
ILOC10100205,3,5,0,0,5,0,53,1793,88,90,5,0,6,11,0,1982,646,22,6,0,0,0,0,0,674,917,17,8,0,0,3,3,0,945,300,51,71,0,0,0,0,0,422,114,0,22,0,0,0,0,0,136,116,4,8,0,0,7,7,0,135,9,7,0,0,0,0,0,0,16,22,0,0,0,0,0,0,0,22,9,0,3,0,0,0,0,0,12,570,62,104,0,0,7,7,0,743,8,3,0,0,0,0,0,0,11,61,6,6,5,0,0,5,0,78,2202,110,124,5,0,10,15,0,2451
ILOC10100301,4,8,0,0,8,0,48,1287,6,93,14,3,5,22,0,1408,671,0,14,3,3,0,6,0,691,403,0,17,0,0,0,0,0,420,79,3,56,0,0,0,0,0,138,60,0,0,0,0,0,0,0,60,132,3,8,0,0,5,5,0,148,23,0,0,0,0,0,0,0,23,31,0,6,7,0,0,7,0,44,20,0,4,0,0,0,0,0,24,345,6,74,7,0,5,12,0,437,20,0,0,0,0,0,0,0,20,41,0,4,8,0,0,8,0,53,1480,6,109,18,3,5,26,0,1621
ILOC10100401,6,0,0,0,0,0,36,998,24,31,3,3,12,18,0,1071,484,5,0,3,3,3,9,0,498,410,0,0,0,0,3,3,0,413,153,19,28,0,0,0,0,0,200,85,3,7,0,0,0,0,0,95,85,5,5,0,0,3,3,0,98,15,3,0,0,0,0,0,0,18,14,3,3,0,0,3,3,0,23,7,0,3,0,0,0,0,0,10,359,33,46,0,0,6,6,0,444,9,0,0,0,0,0,0,0,9,43,0,6,0,0,0,0,0,49,1305,38,52,3,3,12,18,0,1413
ILOC10100402,0,0,0,0,0,0,10,650,0,3,9,0,0,9,0,662,324,0,3,3,0,0,3,0,330,214,0,0,3,0,0,3,0,217,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,48,32,0,0,3,0,0,3,0,35,153,0,0,3,0,0,3,0,156,18,0,0,0,0,0,0,0,18,15,0,0,0,0,0,0,0,15,724,0,3,9,0,0,9,0,736
ILOC10100403,0,0,0,0,0,0,10,218,6,22,4,0,3,7,0,253,123,0,3,0,0,0,0,0,126,75,3,0,0,0,0,0,0,78,19,3,7,0,0,3,3,0,32,19,0,6,0,0,0,0,0,25,27,0,0,0,0,0,0,0,27,4,0,6,0,0,0,0,0,10,10,0,4,4,0,0,4,0,18,3,0,0,0,0,0,0,0,3,82,3,23,4,0,3,7,0,115,3,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,14,297,6,26,4,0,3,7,0,336
ILOC10100501,11,9,0,0,9,0,117,3066,161,157,28,3,10,41,4,3429,1185,33,4,5,3,3,11,0,1233,1144,3,8,3,0,3,6,0,1161,438,73,77,0,0,4,4,0,592,183,7,40,0,0,0,0,4,234,249,14,16,0,0,0,0,0,279,16,16,3,0,0,0,0,0,35,39,4,3,11,0,0,11,0,57,12,0,3,0,0,0,0,0,15,937,114,142,11,0,4,15,4,1212,20,12,0,0,0,0,0,0,32,95,13,11,9,0,0,9,0,128,3381,175,165,28,3,10,41,4,3766
ILOC10100502,0,0,0,0,0,0,22,1099,0,14,3,0,0,3,5,1121,582,0,3,3,0,0,3,0,588,362,0,0,0,0,0,0,5,367,27,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,111,7,0,11,0,0,0,0,0,18,28,0,0,0,0,0,0,0,28,29,0,0,0,0,0,0,0,29,202,0,11,0,0,0,0,0,213,18,0,0,0,0,0,0,0,18,27,0,0,0,0,0,0,0,27,1191,0,14,3,0,0,3,5,1213
ILOC10100503,0,0,0,0,0,0,10,218,9,5,0,0,3,3,3,238,134,3,0,0,0,3,3,3,143,54,3,5,0,0,0,0,0,62,23,0,0,0,0,0,0,0,23,11,0,4,0,0,0,0,0,15,17,0,0,0,0,0,0,0,17,19,0,0,0,0,0,0,0,19,13,0,0,0,0,0,0,0,13,7,0,0,0,0,0,0,0,7,90,0,4,0,0,0,0,0,94,4,3,0,0,0,0,0,0,7,15,0,0,0,0,0,0,0,15,297,9,9,0,0,3,3,3,321
ILOC10100601,3,0,0,3,3,0,33,860,27,33,8,0,9,17,0,937,437,6,0,8,0,3,11,0,454,222,4,0,0,0,0,0,0,226,20,5,5,0,0,0,0,0,30,52,0,0,0,0,0,0,0,52,107,8,11,5,0,3,8,0,134,12,0,14,0,0,0,0,0,26,68,6,0,4,0,0,4,0,78,38,0,0,0,0,0,0,0,38,297,19,30,9,0,3,12,0,358,6,3,0,0,0,0,0,0,9,32,0,6,0,0,3,3,0,41,994,32,36,17,0,9,26,0,1088
ILOC10100701,6,5,0,0,5,0,29,745,6,62,5,0,6,11,9,833,400,0,10,0,0,0,0,3,413,196,3,0,0,0,3,3,3,205,99,3,23,0,0,0,0,0,125,68,0,0,0,0,0,0,0,68,67,0,3,0,0,3,3,0,73,3,0,8,0,0,0,0,0,11,12,0,6,0,0,0,0,3,21,6,0,3,0,0,0,0,0,9,255,3,43,0,0,3,3,3,307,4,0,6,0,0,0,0,0,10,26,0,9,5,0,0,5,0,40,881,6,68,5,0,6,11,9,975
ILOC10100702,9,0,0,0,0,0,65,1919,0,42,15,12,24,51,11,2023,1030,0,6,10,12,15,37,3,1076,516,0,0,0,0,0,0,5,521,29,0,3,0,0,0,0,3,35,8,0,7,0,0,0,0,0,15,239,0,12,5,0,4,9,0,260,8,0,5,0,0,0,0,0,13,86,0,3,0,0,5,5,0,94,52,0,0,0,0,0,0,0,52,422,0,30,5,0,9,14,3,469,28,0,0,0,0,0,0,0,28,66,0,9,0,0,0,0,0,75,2062,0,45,15,12,24,51,11,2169
ILOC10100801,5,0,0,0,0,0,39,1205,42,86,3,0,13,16,0,1349,628,11,7,3,0,3,6,0,652,408,6,3,0,0,4,4,0,421,238,6,30,0,0,3,3,0,277,99,8,16,0,0,0,0,0,123,99,6,10,0,0,3,3,0,118,26,13,19,0,0,0,0,0,58,20,5,11,0,0,0,0,0,36,10,0,3,0,0,3,3,0,16,492,38,89,0,0,9,9,0,628,13,0,0,0,0,0,0,0,13,41,7,5,0,0,0,0,0,53,1582,62,104,3,0,16,19,0,1767
ILOC10100802,0,0,0,0,0,0,39,1265,3,7,11,5,0,16,0,1291,659,0,0,8,5,0,13,0,672,415,0,0,0,0,0,0,0,415,55,0,0,3,0,0,3,0,58,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,120,13,0,4,0,0,0,0,0,17,52,0,0,0,0,0,0,0,52,34,0,3,0,0,0,0,0,37,274,0,7,3,0,0,3,0,284,20,0,0,0,0,0,0,0,20,36,3,0,0,0,0,0,0,39,1404,3,7,11,5,0,16,0,1430
ILOC10200101,28,4,0,0,4,0,199,6694,457,887,30,0,14,44,11,8093,2765,74,63,10,0,6,16,3,2921,2255,36,52,4,0,0,4,4,2351,1021,205,575,0,0,0,0,0,1801,282,63,106,0,0,0,0,0,451,403,36,81,0,0,0,0,4,524,43,35,25,0,0,0,0,0,103,82,7,13,15,0,8,23,0,125,60,6,7,0,0,0,0,0,73,1891,352,807,15,0,8,23,4,3077,49,13,3,0,0,0,0,0,65,178,18,32,7,0,0,7,0,235,7138,493,957,36,0,14,50,11,8649
ILOC10200201,3,0,0,0,0,0,104,3069,113,58,9,6,4,19,6,3265,1517,16,7,9,3,0,12,3,1555,875,4,0,0,0,4,4,3,886,332,56,48,0,0,0,0,0,436,73,7,4,0,0,0,0,0,84,198,9,6,0,0,0,0,0,213,30,15,0,0,0,0,0,0,45,60,0,0,0,0,0,0,0,60,33,3,0,0,3,0,3,0,39,726,90,58,0,3,0,3,0,877,36,6,0,0,0,0,0,0,42,100,4,3,0,0,0,0,0,107,3254,120,68,9,6,4,19,6,3467
ILOC10200301,5,3,0,0,3,0,65,2240,118,253,15,0,12,27,0,2638,1000,30,39,12,0,3,15,0,1084,813,7,10,0,0,3,3,0,833,367,41,148,0,0,3,3,0,559,130,7,29,0,0,0,0,0,166,168,4,34,0,0,3,3,0,209,23,9,16,0,0,0,0,0,48,29,3,11,0,0,0,0,0,43,12,0,0,0,0,0,0,0,12,729,64,238,0,0,6,6,0,1037,12,16,0,0,0,0,0,0,28,66,7,8,3,0,0,3,0,84,2620,124,295,15,0,12,27,0,3066
ILOC10200302,0,0,0,0,0,0,32,1292,0,9,8,0,9,17,3,1321,601,0,3,8,0,6,14,0,618,435,0,3,0,0,6,6,3,447,66,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,117,0,3,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,77,0,0,0,0,3,3,0,80,34,0,0,0,0,0,0,0,34,294,0,3,0,0,3,3,0,300,20,0,0,0,0,0,0,0,20,41,0,0,0,0,0,0,0,41,1391,0,9,8,0,15,23,3,1426
ILOC10200401,0,6,0,0,6,0,48,1388,24,24,6,0,12,18,0,1454,655,4,3,3,0,3,6,0,668,423,3,0,0,0,3,3,0,429,58,4,17,0,0,0,0,0,79,27,4,0,0,0,0,0,0,31,145,6,4,0,0,3,3,0,158,13,0,0,0,0,0,0,0,13,59,0,0,0,0,0,0,0,59,28,3,0,0,0,3,3,0,34,330,17,21,0,0,6,6,0,374,21,0,0,0,0,0,0,0,21,45,0,0,6,0,0,6,0,51,1474,24,24,9,0,12,21,0,1543
ILOC10200402,0,0,0,0,0,0,4,133,0,0,0,0,0,0,0,133,86,0,0,0,0,0,0,0,86,40,0,0,0,0,0,0,0,40,5,0,0,0,0,0,0,0,5,13,0,0,0,0,0,0,0,13,10,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,12,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,182,0,0,0,0,0,0,0,182
ILOC10200501,3,0,0,0,0,0,65,1816,4,44,17,6,15,38,0,1902,935,0,0,17,3,6,26,0,961,438,0,0,0,3,5,8,0,446,83,0,8,0,0,0,0,0,91,3,4,9,0,0,0,0,0,16,160,0,9,0,0,0,0,0,169,3,0,6,0,0,0,0,0,9,114,0,5,0,0,4,4,0,123,64,0,4,0,0,0,0,0,68,427,4,41,0,0,4,4,0,476,30,0,0,0,0,0,0,0,30,65,0,3,0,0,0,0,0,68,1895,4,44,17,6,15,38,0,1981
ILOC10200502,32,4,3,0,7,0,171,5123,73,431,42,9,13,64,0,5691,2244,13,52,17,3,6,26,0,2335,1785,13,6,3,0,0,3,0,1807,557,29,200,0,0,3,3,0,789,159,0,43,0,0,0,0,0,202,336,3,39,4,0,3,7,0,385,21,0,69,0,0,0,0,0,90,89,0,12,20,3,0,23,0,124,93,3,6,0,0,4,4,0,106,1255,35,369,24,3,10,37,0,1696,44,12,3,0,0,0,0,0,59,145,3,35,4,3,0,7,0,190,5473,76,465,48,9,16,73,0,6087
ILOC10200601,0,0,0,0,0,0,24,1205,0,0,6,0,9,15,0,1220,559,0,0,3,0,3,6,0,565,336,0,0,0,0,3,3,0,339,37,0,0,0,0,0,0,0,37,5,0,0,0,0,0,0,0,5,135,0,0,0,0,3,3,0,138,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,94,47,0,0,3,0,0,3,0,50,318,0,0,3,0,3,6,0,324,24,0,0,0,0,0,0,0,24,28,0,0,0,0,0,0,0,28,1265,0,0,6,0,9,15,0,1280
ILOC10200602,0,4,0,0,4,0,29,817,18,36,4,0,6,10,3,884,392,0,10,0,0,0,0,0,402,247,0,0,0,0,0,0,0,247,133,17,17,0,0,3,3,3,173,27,3,5,0,0,0,0,0,35,91,4,3,0,0,3,3,0,101,3,0,6,0,0,0,0,0,9,15,0,0,0,0,0,0,0,15,6,0,3,0,0,0,0,0,9,275,24,34,0,0,6,6,3,342,4,0,0,0,0,0,0,0,4,30,0,0,4,0,0,4,0,34,948,24,44,4,0,6,10,3,1029
ILOC10200603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,3,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,3,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,3,0,0,0,0,0,29
ILOC10200604,0,0,0,0,0,0,11,484,17,4,0,0,0,0,3,508,295,4,0,0,0,0,0,3,302,132,3,0,0,0,0,0,0,135,56,0,0,0,0,0,0,0,56,18,5,0,0,0,0,0,0,23,55,4,4,0,0,0,0,0,63,0,5,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,6,143,14,4,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,585,21,4,0,0,0,0,3,613
ILOC10200701,12,0,0,0,0,0,23,674,24,194,0,0,3,3,3,898,250,10,7,0,0,0,0,0,267,302,0,8,0,0,0,0,0,310,111,8,140,0,0,0,0,0,259,18,0,39,0,0,0,0,0,57,48,3,4,0,0,3,3,0,58,4,0,7,0,0,0,0,0,11,7,0,11,0,0,0,0,3,21,3,3,3,0,0,0,0,0,9,191,14,204,0,0,3,3,3,415,6,0,3,0,0,0,0,0,9,16,0,12,0,0,0,0,0,28,765,24,234,0,0,3,3,3,1029
ILOC10200702,3,7,0,0,7,0,28,621,48,84,31,0,3,34,0,787,212,14,3,20,0,3,23,0,252,246,5,4,0,0,0,0,0,255,157,20,52,0,0,3,3,0,232,130,49,20,0,0,0,0,0,199,58,3,8,0,0,3,3,0,72,8,4,3,0,0,0,0,0,15,23,0,19,4,0,0,4,0,46,6,0,3,0,0,0,0,0,9,382,76,105,4,0,6,10,0,573,12,0,0,0,0,0,0,0,12,33,5,7,7,0,0,7,0,52,885,100,119,31,0,9,40,0,1144
ILOC10200703,0,0,0,0,0,0,5,425,7,6,0,0,0,0,0,438,194,0,0,0,0,0,0,0,194,172,0,0,0,0,0,0,0,172,46,7,3,0,0,0,0,0,56,8,0,0,0,0,0,0,0,8,21,0,0,0,0,0,0,0,21,25,0,0,0,0,0,0,0,25,5,0,3,0,0,0,0,0,8,3,0,0,0,0,0,0,0,3,108,7,6,0,0,0,0,0,121,3,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,8,485,7,6,0,0,0,0,0,498
ILOC10200704,0,0,0,0,0,0,3,32,0,0,0,0,0,0,0,32,25,0,0,0,0,0,0,0,25,9,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,12,33,0,0,0,0,0,0,0,33,3,0,3,0,0,0,0,0,6,12,0,0,0,0,0,0,0,12,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,70,0,3,0,0,0,0,0,73,3,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,7,114,0,3,0,0,0,0,0,117
ILOC10200801,0,0,0,0,0,0,7,98,0,3,0,0,0,0,4,105,52,0,0,0,0,0,0,4,56,18,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,3,7,0,6,0,0,0,0,0,13,21,0,0,0,0,0,0,0,21,43,0,3,0,0,0,0,0,46,13,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,87,0,9,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11,168,0,9,0,0,0,0,4,181
ILOC10200802,0,3,0,0,3,0,45,1328,0,3,12,0,9,21,0,1352,540,0,0,6,0,3,9,0,549,342,0,0,3,0,3,6,0,348,37,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,125,0,3,3,0,3,6,0,134,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,215,88,0,0,0,0,0,0,0,88,465,0,3,3,0,3,6,0,474,30,0,0,0,0,0,0,0,30,45,0,0,3,0,0,3,0,48,1422,0,3,15,0,9,24,0,1449
ILOC10200803,0,0,0,0,0,0,6,139,3,3,0,0,0,0,0,145,55,0,0,0,0,0,0,0,55,39,3,0,0,0,0,0,0,42,19,0,3,0,0,0,0,0,22,17,0,0,0,0,0,0,0,17,13,0,0,0,0,0,0,0,13,6,0,0,0,0,0,0,0,6,15,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,4,74,0,3,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11,179,3,3,0,0,0,0,0,185
ILOC10200804,0,0,0,0,0,0,4,40,0,0,0,0,0,0,0,40,17,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,42,0,4,0,0,0,0,0,46,8,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,4,58,0,4,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,82,0,4,0,0,0,0,0,86
ILOC10200901,16,3,0,4,7,0,102,3230,132,284,37,0,4,41,17,3704,968,30,9,12,0,0,12,3,1022,1335,13,29,4,0,0,4,0,1381,628,60,160,0,0,0,0,14,862,231,23,39,0,0,0,0,0,293,144,3,21,0,0,0,0,3,171,46,6,10,0,0,0,0,0,62,24,0,7,18,0,0,18,0,49,26,0,6,0,0,0,0,0,32,1099,92,243,18,0,0,18,17,1469,14,4,3,0,0,0,0,0,21,81,4,16,3,0,4,7,0,108,3497,143,300,37,0,4,41,20,4001
ILOC10200902,0,0,0,0,0,0,42,1370,67,18,8,0,6,14,0,1469,479,6,3,0,0,3,3,0,491,472,6,0,0,0,0,0,0,478,182,36,12,0,0,3,3,0,233,8,3,0,0,0,0,0,0,11,110,3,3,0,0,0,0,0,116,3,3,0,0,0,0,0,0,6,97,0,3,5,0,0,5,0,105,31,0,0,3,0,0,3,0,34,431,45,18,8,0,3,11,0,505,13,7,0,0,0,0,0,0,20,33,9,0,0,0,0,0,0,42,1428,73,21,8,0,6,14,0,1536
ILOC10201001,21,3,0,0,3,0,69,1470,14,246,14,0,4,18,7,1755,630,0,15,11,0,4,15,3,663,541,0,8,0,0,0,0,4,553,135,14,116,0,0,0,0,0,265,100,3,47,0,0,0,0,0,150,126,0,48,0,0,0,0,0,174,15,3,12,0,0,0,0,0,30,34,0,19,0,0,0,0,3,56,15,0,8,0,0,0,0,0,23,425,20,250,0,0,0,0,3,698,8,0,5,0,0,0,0,0,13,60,0,21,6,0,0,6,0,87,1664,20,299,17,0,4,21,10,2014
ILOC10201002,0,11,0,0,11,0,76,1925,12,28,19,4,3,26,6,1997,874,3,0,8,0,3,11,6,894,617,0,3,0,4,0,4,0,624,61,3,23,0,0,0,0,0,87,13,0,0,0,0,0,0,0,13,197,3,4,0,0,0,0,0,204,10,0,0,0,0,0,0,0,10,125,3,3,3,0,0,3,0,134,61,0,0,0,0,0,0,0,61,467,9,30,3,0,0,3,0,509,40,0,0,0,0,0,0,0,40,76,0,0,11,0,0,11,0,87,2074,12,33,22,4,3,29,6,2154
ILOC10201003,0,0,0,0,0,0,17,431,0,35,13,0,6,19,0,485,197,0,4,3,0,0,3,0,204,164,0,0,0,0,3,3,0,167,10,0,18,0,0,0,0,0,28,50,0,12,0,0,0,0,0,62,58,0,18,3,0,3,6,0,82,7,0,0,0,0,0,0,0,7,29,0,5,7,0,0,7,0,41,7,0,0,0,0,0,0,0,7,161,0,53,10,0,3,13,0,227,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,17,539,0,57,13,0,6,19,0,615
ILOC10201101,80,17,0,3,20,0,454,11028,697,1289,48,0,18,66,24,13104,4240,168,148,16,0,0,16,4,4576,4332,65,70,0,0,7,7,7,4481,1914,232,773,0,0,8,8,4,2931,579,96,133,0,0,0,0,3,811,676,53,123,3,0,7,10,6,868,28,29,37,0,0,0,0,0,94,105,8,26,15,0,0,15,0,154,53,3,28,3,0,0,3,0,87,3355,421,1120,21,0,15,36,13,4945,52,28,4,0,0,0,0,3,87,320,80,89,17,0,3,20,0,509,12299,762,1431,54,0,25,79,27,14598
ILOC10201102,6,6,0,0,6,0,150,5717,149,74,62,9,31,102,3,6045,2649,65,9,34,3,6,43,0,2766,2208,47,4,3,3,10,16,3,2278,364,8,24,0,0,11,11,0,407,9,3,3,0,0,0,0,0,15,434,3,18,5,3,9,17,0,472,3,8,3,0,0,0,0,0,14,154,4,9,16,0,0,16,0,183,84,0,5,0,0,0,0,0,89,1048,26,62,21,3,20,44,0,1180,70,10,0,3,0,0,3,0,83,140,7,6,6,3,0,9,0,162,6115,155,81,67,12,36,115,3,6469
