region_id,Med_ag_pe_In_pe_h_I_p,Me_ag_ps_N_In_ps_ot_hh,Med_age_psns_Tot,Me_p_in_wk_In_ps_hh_In_p,Me_ps_in_wk_No_In_ps_ot_hh,Med_psnl_inc_wk_Tot,Me_hh_in_wk_In_ps_hh_In_ps,Me_hh_in_wk_No_In_ps_ot_hh,Med_hhd_inc_wk_Tot,Me_mo_re_mt_In_ps_hh_In_ps,Me_mo_re_mt_No_In_ps_ot_hh,Med_mort_repay_mth_Tot,Me_re_wk_In_ps_hh_Ind_psns,Me_re_wk_No_In_psns_oth_hh,Med_rent_wk_Tot,Av_N_p_pe_be_In_ps_hh_wi_In_p,Av_Nu_ps_pe_be_No_In_ps_ot_hh,Avg_Nu_psns_per_bed_Tot,Av_hh_si_In_ps_hh_wi_Ind_psns,Avg_hh_si_No_Ind_psn_othr_hhd,Avg_household_size_Tot,P_d_n_x_b_In_ps_hh_w_In_p,P_d_n_x_b_No_In_p_oth_hh,P_d_n_x_b_Tot
ILOC70200503,31,56,32,227,1583,233,759,1750,825,0,0,0,40,0,40,1.8,1.0,1.7,5.8,2.0,5.4,62.5,0,55.6
ILOC70200601,24,41,26,202,1291,217,900,2750,1042,0,0,0,110,0,83,2.9,1.0,2.4,5.2,3.0,4.9,68.4,0,52.0
ILOC70200602,28,55,32,241,1562,254,1041,1958,1125,0,0,0,110,0,55,2.4,1.0,2.0,5.7,1.0,4.7,64.0,0,53.3
ILOC70200701,22,50,24,241,1031,268,1262,1166,1215,0,0,0,50,0,40,2.3,1.0,1.8,5.8,1.6,4.4,69.0,0,44.5
ILOC70200801,29,35,29,117,1031,144,312,919,387,0,0,0,40,0,30,1.6,1.2,1.5,4.8,1.3,3.7,39.1,0,27.3
ILOC70200802,34,31,32,287,770,678,680,1916,1354,0,4009,4009,20,0,15,1.7,1.1,1.3,5.3,2.4,3.3,25.0,12.0,16.2
ILOC70200901,22,56,22,259,0,259,1166,0,1166,0,0,0,0,0,0,2.6,0,2.6,7.1,1.5,5.7,76.5,0,65.0
ILOC70200902,26,30,30,143,755,700,559,1157,1106,0,867,867,10,150,100,1.4,1.4,1.4,3.7,1.8,2.1,29.8,7.0,10.6
ILOC70201001,24,37,27,238,825,250,585,1187,900,0,0,0,40,0,10,1.7,1.0,1.6,4.6,2.2,3.9,45.5,0,35.7
ILOC70201002,39,37,38,1292,2000,2000,2250,3250,3100,0,0,0,0,0,0,0,1.0,1.0,3.0,2.0,2.3,100,0,23.1
ILOC70201101,23,38,24,207,1265,233,1041,1166,1083,0,0,0,63,0,35,2.1,1.0,1.7,5.2,1.7,4.5,44.9,0,35.5
ILOC70201102,22,0,22,245,0,245,1375,0,1375,0,0,0,38,0,38,3.3,0,3.3,4.4,0,4.4,60.0,0,60.0
ILOC70201201,39,0,39,262,0,262,0,0,0,0,0,0,25,0,25,4.0,0,4.0,8.0,0,8.0,100,0,100
ILOC70201202,32,0,32,171,0,171,500,0,500,0,0,0,75,0,75,2.0,0,2.0,4.5,0,4.5,40.0,0,40.0
ILOC70201203,27,0,27,140,0,140,500,0,500,0,0,0,13,0,13,2.0,0,2.0,4.7,0,4.7,100,0,100
ILOC70201204,23,35,24,166,1062,182,749,1892,949,0,0,0,25,0,20,2.8,1.0,2.6,5.6,1.3,5.1,79.7,0,67.0
ILOC70201301,21,48,22,139,1395,156,680,1849,877,0,0,0,62,10,46,2.2,1.0,1.9,6.1,1.4,4.9,75.5,0,53.3
ILOC70201302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC70201401,21,51,22,134,1125,151,680,1750,762,1387,0,1387,40,0,30,2.1,1.0,1.9,5.7,1.6,5.0,77.4,0,63.2
ILOC70201402,24,35,29,276,680,310,833,2562,933,0,0,0,25,190,25,1.4,1.0,1.3,2.6,2.0,2.5,12.0,0,9.1
ILOC70201403,24,27,24,244,1145,264,724,1583,900,0,1625,1625,30,0,20,1.6,1.2,1.5,4.2,1.8,3.5,32.4,0,24.0
ILOC70201404,25,39,28,256,533,274,500,0,500,0,0,0,45,0,45,1.6,0,1.6,3.6,0,3.6,36.8,0,36.8
ILOC70201501,20,48,21,253,974,264,1187,974,1156,0,0,0,20,0,20,1.8,1.0,1.7,5.8,1.3,4.8,59.4,0,46.3
ILOC70201601,28,61,28,212,150,208,366,3250,433,0,0,0,85,0,20,1.8,1.0,1.7,5.3,1.0,4.8,45.2,0,37.8
ILOC70201701,25,33,26,251,981,267,1125,1437,1296,0,0,0,25,0,25,1.9,1.1,1.7,5.4,1.7,4.2,48.9,7.0,35.1
ILOC70300101,26,35,35,537,793,778,1424,1596,1578,2058,1900,1900,295,350,330,1.2,1.1,1.1,3.4,2.8,2.9,7.9,6.1,6.3
ILOC70300102,23,34,33,677,818,813,1666,2026,1989,2803,2167,2167,390,400,400,1.2,1.2,1.2,3.6,2.9,2.9,5.5,5.5,5.5
ILOC70300201,22,36,34,641,900,871,1816,1858,1851,2167,2167,2167,310,420,400,1.3,1.1,1.1,3.5,2.8,2.9,13.3,4.4,5.7
ILOC70300202,22,36,34,639,925,895,2036,2066,2062,2200,2167,2167,290,450,440,1.2,1.1,1.1,3.5,2.9,3.0,9.0,2.7,3.5
ILOC70300301,23,36,24,242,316,245,563,350,536,0,0,0,60,0,60,1.6,0,1.6,5.4,1.0,4.9,55.6,0,51.3
ILOC70300302,29,35,34,556,880,863,988,1575,1524,1517,1950,1800,230,350,338,1.3,1.2,1.2,2.4,2.3,2.3,10.6,5.4,5.9
ILOC70300303,22,13,21,232,440,241,1041,0,1041,0,0,0,60,0,60,1.7,7.0,2.7,4.1,0,4.1,45.5,0,45.5
ILOC70300304,36,40,39,253,919,604,624,1609,1208,1400,3100,2500,62,111,100,1.8,1.1,1.3,3.4,2.5,2.6,37.5,3.2,10.1
ILOC70300401,22,47,45,311,549,510,590,861,762,1300,1400,1365,50,120,75,1.4,1.2,1.2,2.8,2.1,2.3,22.4,6.5,9.7
ILOC70300402,26,46,44,466,639,612,787,854,846,0,1245,1245,86,52,55,1.4,1.1,1.2,2.0,1.7,1.7,0,0,0
ILOC70300403,28,44,30,280,1833,284,1138,1750,1180,0,0,0,80,0,80,2.1,1.0,1.9,4.6,1.0,4.2,48.4,0,40.5
ILOC70300404,31,51,49,315,546,509,1100,840,853,800,2050,2000,0,50,0,1.5,1.3,1.3,2.7,1.9,2.0,14.3,6.4,7.1
ILOC70300501,35,31,32,346,1049,1014,555,1955,1884,3100,2600,2600,400,488,480,1.9,1.2,1.2,2.1,2.1,2.1,11.1,5.8,6.1
ILOC70300502,32,38,38,351,1061,1020,828,2065,1960,3033,2300,2300,360,395,390,1.2,1.1,1.1,2.4,2.4,2.4,10.3,2.5,3.2
ILOC70300503,16,33,32,245,1085,1055,1966,2127,2119,2968,2167,2167,420,420,420,1.1,1.1,1.1,2.4,2.2,2.2,5.5,3.8,3.9
ILOC70300504,32,32,32,859,1070,1064,1589,2158,2131,2226,2273,2273,400,460,460,1.1,1.1,1.1,2.5,2.4,2.4,6.3,4.2,4.3
ILOC70300601,17,34,31,573,779,756,1375,1671,1609,2124,1950,1950,155,330,310,1.3,1.2,1.2,3.7,2.9,3.0,14.1,7.7,8.9
ILOC70300701,25,35,35,283,760,685,1650,1480,1513,2167,2383,2275,0,280,250,1.2,1.3,1.3,3.3,2.8,2.9,18.8,12.6,13.6
ILOC70300702,19,41,40,625,844,831,1916,1745,1750,2917,1950,2029,400,360,360,1.3,1.2,1.2,3.4,2.7,2.7,10.5,6.3,6.6
ILOC70300703,20,39,38,383,718,700,1208,1423,1403,1733,1800,1800,100,150,150,1.6,1.3,1.3,2.9,2.7,2.7,12.7,8.5,8.9
ILOC70300704,24,33,33,639,959,948,2220,1931,1962,2990,2167,2167,200,300,300,1.4,1.2,1.2,3.4,2.7,2.8,15.2,4.9,5.7
ILOC70300705,21,37,37,665,870,856,1892,1805,1811,2383,2200,2200,350,340,345,1.5,1.2,1.2,3.6,2.8,2.9,19.7,6.3,7.6
ILOC70300706,42,36,38,240,1026,810,900,2874,2650,0,3250,3250,54,200,150,2.5,1.1,1.3,5.5,3.1,3.5,47.1,5.3,11.6
ILOC70300801,19,36,33,455,810,763,1145,1721,1642,1679,1918,1821,163,290,230,1.3,1.2,1.2,3.5,2.8,3.0,15.2,6.2,7.9
ILOC70300901,30,32,31,311,908,862,857,1581,1513,2123,2167,2123,184,200,200,1.3,1.2,1.2,2.3,2.3,2.3,13.4,5.2,6.1
ILOC70301001,16,36,34,440,900,866,1562,1887,1857,1300,2167,2167,260,360,350,1.2,1.1,1.1,3.5,2.8,2.9,8.0,2.2,2.9
ILOC70301002,30,35,35,690,871,855,1410,1602,1582,1907,2000,1950,250,350,350,1.2,1.2,1.2,2.6,2.5,2.5,10.3,6.4,6.8
ILOC70301101,18,35,33,505,850,821,1463,1784,1741,1820,1950,1820,210,300,300,1.2,1.2,1.2,3.6,2.9,3.0,9.8,4.8,5.5
ILOC70301102,20,34,33,553,751,743,1625,1707,1701,1300,2160,2069,320,330,325,1.2,1.2,1.2,3.5,3.0,3.1,16.1,9.2,9.8
ILOC70301103,18,39,37,663,819,806,1208,1893,1833,1597,2167,2167,315,288,300,1.2,1.1,1.1,3.3,3.0,3.0,11.3,4.9,5.5
ILOC70301201,31,37,37,493,947,928,1178,1697,1668,2200,2100,2100,380,330,330,1.3,1.2,1.2,2.6,2.4,2.4,6.2,6.8,6.7
ILOC70301202,28,35,35,544,954,933,1291,1736,1709,1409,1842,1811,300,363,360,1.2,1.2,1.2,2.9,2.4,2.4,11.1,3.9,4.4
ILOC70301301,20,28,28,877,1005,996,1718,2056,2034,2400,2349,2356,420,415,420,1.2,1.1,1.1,3.3,2.8,2.9,8.8,2.7,3.3
ILOC70301302,16,29,28,672,896,876,1531,1811,1775,1950,2100,2080,330,360,350,1.4,1.1,1.2,3.6,2.8,2.9,15.8,6.0,7.3
ILOC70301303,26,29,29,633,1055,1039,2028,2192,2180,2708,2643,2665,480,420,430,1.3,1.1,1.1,3.4,3.0,3.0,10.8,2.1,3.0
ILOC70301304,22,31,30,376,784,727,755,1382,1282,1963,2000,2000,145,330,290,1.3,1.1,1.2,2.8,2.5,2.5,11.5,4.4,5.8
ILOC70301305,18,31,28,464,801,738,1091,1392,1312,2221,1866,1950,130,290,203,1.3,1.1,1.2,3.5,2.7,2.9,18.9,4.7,8.0
ILOC70301306,21,69,26,252,350,258,1375,0,1375,0,0,0,50,0,50,2.8,0,2.8,5.1,0,5.1,43.8,0,43.8
ILOC70301307,18,32,30,545,856,831,1339,1685,1649,2338,2000,2037,300,338,330,1.3,1.1,1.1,3.3,2.8,2.9,10.5,3.7,4.8
ILOC70301401,24,33,33,648,953,938,1808,2059,2043,2427,2400,2400,460,310,320,1.4,1.1,1.1,3.4,2.9,2.9,9.5,4.4,4.8
ILOC70301402,24,39,37,382,868,824,1062,1810,1742,3033,1985,2084,232,358,350,1.2,1.1,1.1,3.2,2.5,2.6,7.7,3.2,3.7
ILOC70400101,24,41,35,259,707,546,820,1013,946,0,0,0,23,0,17,1.8,1.3,1.5,2.7,2.4,2.5,35.0,6.6,15.3
ILOC70400102,17,0,17,217,0,217,900,0,900,0,0,0,40,0,40,2.5,0,2.5,7.0,0,7.0,100,0,100
ILOC70400103,23,29,23,279,914,297,1166,1291,1187,0,0,0,62,0,60,2.2,1.2,2.0,5.2,2.3,4.6,61.8,0,48.8
ILOC70400104,19,33,20,217,1218,238,1047,2083,1140,0,0,0,40,0,40,2.4,1.3,2.1,6.9,1.8,5.6,71.4,20.0,57.9
ILOC70400105,18,40,18,258,1107,279,779,579,759,0,0,0,67,0,52,1.7,1.0,1.6,4.4,1.3,3.6,32.1,0,22.5
ILOC70400106,19,46,35,303,908,665,1406,1125,1187,1452,1300,1300,70,150,70,1.7,1.2,1.4,3.5,1.8,2.4,38.9,0,11.8
ILOC70400201,27,34,32,450,1289,1138,1888,2314,2214,108,0,108,60,36,37,1.5,1.1,1.2,3.5,2.4,2.6,20.0,1.5,5.2
ILOC70400202,25,39,36,306,626,532,724,1097,1004,1517,988,1000,60,95,80,1.6,1.4,1.4,3.6,2.3,2.6,21.9,15.8,17.4
ILOC70400203,26,21,23,291,0,291,1125,0,1125,0,0,0,60,0,60,2.0,0,2.0,8.0,0,8.0,100,0,100
ILOC70400301,22,36,24,266,1189,282,1991,1555,1890,0,0,0,80,0,60,2.7,1.3,2.3,7.0,1.8,5.3,88.3,3.7,61.9
ILOC70400302,24,0,24,284,0,284,1639,1750,1666,0,0,0,40,0,40,2.4,1.0,2.3,5.6,4.0,5.5,64.9,0,60.0
ILOC70400401,29,41,33,352,924,367,875,2250,974,0,0,0,0,0,0,2.1,1.0,2.0,3.5,1.5,3.1,59.1,0,52.0
ILOC70400402,22,31,24,232,1081,254,1394,1528,1421,0,0,0,98,0,55,2.4,1.2,2.1,6.3,2.1,5.3,77.0,7.9,59.6
ILOC70400403,18,0,18,308,0,308,1583,0,1583,0,0,0,120,0,120,1.9,0,1.9,5.1,0,5.1,33.3,0,33.3
ILOC70400404,25,0,25,285,0,285,1125,0,1125,0,0,0,120,0,120,2.6,0,2.6,7.1,0,7.1,66.7,0,66.7
ILOC70400405,20,40,24,305,1196,332,1458,1224,1384,0,0,0,90,0,90,1.8,1.7,1.8,5.3,1.8,4.6,60.0,25.0,51.9
ILOC70400406,16,44,17,305,1221,325,1654,1708,1671,0,0,0,100,0,90,2.1,1.0,1.8,6.8,1.6,5.6,76.5,0,58.2
ILOC70400501,21,0,21,144,0,144,528,0,528,0,0,0,40,0,40,1.6,0,1.6,5.1,0,5.1,41.9,0,41.9
ILOC70400502,19,34,21,162,1093,191,735,1731,904,0,0,0,64,0,46,2.3,1.2,2.0,6.0,1.8,5.0,66.9,0,51.2
ILOC70400601,25,49,28,242,949,259,700,1643,724,0,0,0,40,0,40,1.6,1.0,1.6,4.0,1.9,3.8,41.2,0,36.7
ILOC70400602,31,41,31,250,1042,263,633,1437,733,0,0,0,38,0,36,1.7,1.0,1.6,3.6,1.4,3.3,39.5,0,33.7
ILOC70400603,16,32,22,208,933,254,579,1750,1361,0,0,0,25,0,0,1.6,1.5,1.6,4.2,2.5,3.7,32.3,21.4,28.9
ILOC70400604,24,36,26,226,1164,243,724,1424,807,705,0,705,40,22,40,1.7,1.0,1.6,4.7,1.8,4.3,45.6,0,38.3
ILOC70500101,23,46,30,387,1028,685,777,1687,1458,0,0,0,60,20,55,1.9,1.3,1.6,4.8,1.9,3.3,33.3,7.2,20.3
ILOC70500102,20,54,23,279,941,309,719,0,719,0,0,0,55,0,55,1.9,0,1.9,5.0,0,5.0,67.9,0,67.9
ILOC70500103,21,36,21,257,700,261,944,0,944,0,0,0,28,0,28,2.5,0,2.5,4.9,4.0,4.8,75.0,0,75.0
ILOC70500201,18,62,18,221,1125,228,533,0,533,0,0,0,60,0,60,1.9,0,1.9,5.6,0,5.6,52.9,0,52.9
ILOC70500202,25,46,27,263,979,291,1037,1542,1213,0,0,0,90,0,53,1.9,1.1,1.7,5.0,2.3,4.1,60.0,0,40.3
ILOC70500301,23,36,24,244,1156,259,1041,1291,1125,0,0,0,90,0,90,1.8,1.5,1.7,4.6,3.1,4.4,63.0,0,54.8
ILOC70500302,23,55,24,245,287,247,714,0,714,0,0,0,120,0,90,2.3,1.0,2.2,5.3,1.5,4.8,58.3,0,52.5
ILOC70500303,17,39,36,295,629,603,457,854,774,0,310,310,0,0,0,3.0,1.4,1.6,2.4,2.5,2.5,30.8,11.8,14.3
ILOC70500304,16,65,17,257,350,259,833,0,833,0,0,0,60,0,60,2.4,0,2.4,6.7,0,6.7,67.7,0,67.7
ILOC70500305,21,0,21,220,0,220,1666,0,1666,0,0,0,150,0,150,2.5,0,2.5,7.0,0,7.0,100,0,100
ILOC70500306,25,46,43,433,763,700,1125,1364,1333,0,823,823,30,0,3,2.1,1.4,1.5,5.3,2.1,2.8,50.0,8.1,16.7
ILOC70500307,23,29,23,193,1750,201,909,2562,979,1993,0,1993,60,0,60,2.5,1.4,2.3,6.2,2.0,5.8,79.7,0,70.8
ILOC70500401,24,49,32,263,528,370,680,683,682,0,0,0,25,105,27,1.7,1.4,1.5,4.3,1.9,2.8,36.4,9.5,19.5
ILOC70500402,18,33,20,268,1152,283,1583,1849,1718,0,0,0,80,0,60,3.2,1.0,2.6,7.3,1.4,5.7,92.7,0,64.4
ILOC70500403,15,54,16,270,1750,281,900,1750,1333,0,0,0,75,0,75,4.3,1.0,3.5,6.7,1.0,5.4,60.0,0,46.2
ILOC70500404,20,36,22,275,1750,285,1187,2083,1287,0,0,0,30,15,30,2.2,1.5,2.1,6.0,1.5,5.4,61.5,0,53.3
ILOC70500405,27,24,27,633,433,516,0,1093,1093,0,0,0,0,0,0,0,1.3,1.3,0,1.6,1.6,0,0,0
ILOC70500501,26,26,26,239,316,241,766,0,766,0,0,0,60,0,60,2.2,0,2.2,5.3,0,5.3,63.3,0,63.3
ILOC70500502,23,33,32,414,894,819,1029,1680,1576,1733,1716,1722,150,210,205,1.4,1.1,1.2,3.2,2.5,2.7,16.3,3.6,6.2
ILOC70500503,35,30,35,250,100,249,475,700,493,0,0,0,100,0,100,1.7,0,1.7,3.6,1.0,3.5,31.8,0,30.4
ILOC70500504,15,27,16,242,0,242,533,0,533,0,0,0,75,0,75,2.2,0,2.2,5.7,2.0,5.2,52.6,0,52.6
ILOC70500601,20,40,21,232,1375,256,755,2042,1109,0,0,0,20,0,20,2.1,1.0,1.8,5.9,1.4,4.5,57.7,0,40.2
ILOC70500701,20,41,22,270,1278,278,1550,1916,1687,0,0,0,90,0,75,2.2,1.0,1.9,6.8,1.6,5.6,71.1,0,56.6
ILOC70500801,26,61,27,258,1750,264,714,0,714,0,0,0,20,0,20,1.6,0,1.6,5.2,1.0,4.3,53.3,0,53.3
ILOC70500802,16,43,17,270,1125,294,1583,0,1583,0,0,0,20,0,20,1.5,0,1.5,4.4,0,4.4,38.1,0,38.1
ILOC70500803,22,28,24,612,761,700,1125,3250,2208,0,0,0,0,0,0,2.0,1.4,1.6,2.0,3.6,3.4,100,0,14.3
ILOC70500804,23,46,29,287,843,484,1196,1458,1292,0,0,0,20,100,28,2.0,1.1,1.5,5.6,1.9,3.6,41.4,10.5,23.9
ILOC70500805,31,35,32,236,709,567,433,1333,883,0,400,400,0,9,0,1.2,1.2,1.2,2.2,2.3,2.3,0,6.4,4.4
ILOC70500901,14,12,13,321,1750,333,900,0,900,0,0,0,33,0,33,2.5,0,2.5,4.5,0,4.5,57.1,0,57.1
ILOC70500902,19,28,27,276,751,651,4500,1388,1430,0,0,0,0,0,0,1.8,1.0,1.2,4.6,2.0,2.6,63.6,0,15.2
ILOC70500903,23,27,23,291,1750,309,1474,1449,1462,0,0,0,28,0,25,1.9,1.0,1.8,5.4,1.4,4.6,43.2,0,36.4
ILOC70600101,28,34,34,1162,1591,1559,1899,2890,2843,0,390,390,75,80,80,1.3,1.2,1.2,3.3,2.8,2.8,0,2.5,2.2
ILOC70600102,21,48,22,293,880,310,1172,1474,1225,0,0,0,75,50,75,2.1,1.0,2.0,5.5,2.7,5.3,67.8,0,61.7
ILOC70600103,20,41,26,294,1083,380,1281,2750,1375,0,0,0,60,0,30,2.3,1.0,2.1,5.3,5.0,5.2,64.7,0,64.7
ILOC70600104,34,30,33,264,1424,288,1125,1750,1416,0,0,0,90,0,90,1.7,1.0,1.6,4.9,1.5,4.3,17.9,0,14.7
ILOC70600105,24,31,24,266,1350,270,1312,1449,1365,0,0,0,100,0,75,1.9,1.3,1.8,5.7,1.7,4.8,61.8,0,48.3
ILOC70600201,24,30,24,228,911,233,1446,1562,1463,108,0,108,25,0,25,2.4,1.0,2.1,7.2,2.3,6.1,84.4,0,65.7
ILOC70600202,21,0,21,143,0,143,624,0,624,0,0,0,13,0,13,2.3,0,2.3,5.1,0,5.1,84.2,0,72.7
ILOC70600301,29,0,29,265,0,265,500,0,500,0,0,0,30,0,30,3.0,0,3.0,8.0,0,8.0,100,0,100
ILOC70600302,20,0,20,269,0,269,1275,0,1275,0,0,0,60,0,60,1.6,0,1.6,5.5,0,5.5,70.0,0,70.0
ILOC70600303,14,0,14,250,0,250,0,0,0,0,0,0,0,0,0,2.0,0,2.0,0,0,0,0,0,0
ILOC70600304,23,0,23,296,0,296,1268,700,1166,0,0,0,20,0,20,2.3,1.0,2.2,5.9,1.0,5.6,67.5,0,62.8
ILOC70600305,24,26,24,271,1750,276,1125,3250,1458,0,0,0,40,0,40,2.4,0,2.4,5.4,2.0,4.9,83.3,0,71.4
ILOC70600401,21,35,24,254,1238,273,1843,1815,1831,0,0,0,40,0,23,2.4,1.1,1.9,7.0,1.8,5.2,83.5,0,54.5
ILOC70600402,19,39,21,228,1149,235,766,633,766,0,0,0,30,30,30,3.2,1.0,2.9,7.3,1.0,6.3,76.9,0,57.1
ILOC70600501,23,45,24,239,500,253,1062,0,1062,0,0,0,25,0,25,1.7,1.0,1.6,4.1,2.5,3.8,51.9,0,42.4
ILOC70600502,25,32,31,535,1296,1227,1823,2609,2581,1088,2100,2100,30,3,3,1.5,1.1,1.2,3.8,2.9,3.0,21.4,1.8,3.5
ILOC70600601,24,36,25,219,850,231,972,1856,1097,0,0,0,25,0,25,2.0,1.4,1.9,6.0,1.8,5.2,62.8,0,50.9
ILOC70600701,24,46,25,256,1102,262,1520,1666,1533,0,0,0,100,0,100,2.2,1.0,1.9,6.9,1.8,5.8,79.0,0,62.2
ILOC70600702,25,35,27,143,1112,160,991,1678,1152,0,0,0,105,0,75,2.1,1.0,1.8,7.1,1.7,5.5,80.5,0,57.4
ILOC70600703,25,53,25,246,350,248,1375,0,1375,0,0,0,53,0,53,2.5,0,2.5,7.5,0,7.5,83.3,0,83.3
ILOC70600801,25,36,26,355,980,425,2111,1666,1899,0,0,0,40,0,40,2.4,1.1,1.8,6.3,2.9,4.8,71.1,8.1,42.8
ILOC70700101,21,38,22,242,1078,255,833,1541,1069,0,0,0,40,0,40,2.3,1.0,2.0,5.7,1.7,4.8,68.7,0,51.7
ILOC70700201,22,40,23,257,949,263,779,2250,1008,0,0,0,60,50,60,1.7,1.0,1.6,5.2,1.4,4.6,46.5,0,38.8
ILOC70700301,20,37,31,261,907,726,625,1625,1062,0,0,0,20,0,20,1.3,1.1,1.1,4.0,2.1,2.9,28.6,8.3,15.8
ILOC70700302,22,37,28,223,744,643,700,566,680,0,0,0,65,0,20,1.4,1.1,1.2,6.3,2.4,3.3,62.5,0,13.2
ILOC70700303,20,25,21,240,1066,269,624,0,624,0,0,0,73,0,73,2.2,0,2.2,5.4,0,5.4,78.6,0,78.6
ILOC70700304,26,34,29,253,700,292,579,1125,840,0,6700,6700,15,0,10,1.5,1.0,1.3,3.8,2.4,3.2,34.1,0,20.6
ILOC70700305,29,0,29,250,0,250,466,0,466,0,0,0,35,0,35,1.2,0,1.2,2.7,0,2.7,16.7,0,16.7
ILOC70700401,19,50,25,268,833,329,1750,1125,1528,0,0,0,65,0,65,1.6,1.0,1.4,5.0,1.7,4.1,41.5,0,30.1
ILOC70700501,37,0,37,225,0,225,433,0,433,0,0,0,0,0,0,4.0,0,4.0,2.0,0,2.0,100,0,100
ILOC70700502,23,37,23,192,0,192,700,0,700,0,0,0,98,0,98,2.5,0,2.5,7.0,0,7.0,76.9,0,76.9
ILOC70700503,23,0,23,269,0,269,1849,0,1849,0,0,0,113,0,113,2.9,0,2.9,6.6,0,6.6,72.7,0,72.7
ILOC70700504,25,41,35,317,942,748,1179,1585,1451,910,1000,1000,145,100,130,1.6,1.1,1.3,3.7,2.1,2.7,27.4,2.1,10.9
ILOC70700601,19,35,20,208,1166,248,633,2750,749,0,0,0,34,40,40,2.1,1.4,1.9,5.6,2.4,4.8,56.0,0,42.4
ILOC70700602,17,23,19,246,641,246,529,0,529,0,0,0,44,0,35,2.4,1.0,2.3,4.8,1.0,4.4,55.6,0,50.0
ILOC79499494,35,47,45,269,524,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC79799797,25,34,33,0,1348,1348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC80100101,22,34,34,621,860,858,1504,1806,1802,2167,2037,2037,325,375,375,1.1,1.1,1.1,3.1,2.6,2.6,5.7,2.2,2.3
ILOC80100102,25,31,31,533,856,853,1607,1824,1820,1900,2200,2189,312,400,400,1.2,1.1,1.1,2.6,2.2,2.2,5.6,3.1,3.2
ILOC80100103,19,31,31,812,1021,1019,1845,2182,2175,2400,2300,2300,350,400,400,1.1,1.1,1.1,3.1,2.9,2.9,4.4,2.1,2.1
ILOC80100201,24,40,40,615,1001,996,1531,1935,1930,2250,2167,2167,320,382,380,1.2,1.1,1.1,2.8,2.4,2.4,7.2,1.7,1.8
ILOC80100202,20,35,35,657,904,900,1783,1967,1963,2167,2000,2000,300,370,370,1.2,1.1,1.1,3.3,2.8,2.8,7.3,1.7,1.9
ILOC80100301,26,31,31,1125,888,894,3750,1849,1879,0,2492,2492,0,160,160,1.0,1.1,1.1,1.0,2.7,2.7,0,3.5,3.4
ILOC89499494,45,31,31,316,511,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC89799797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC90100101,34,31,31,1625,1014,1018,2208,1868,1868,0,1083,1083,52,86,84,1.0,1.3,1.3,3.5,2.6,2.6,0,5.7,5.6
ILOC90100201,25,38,38,700,482,486,1375,1468,1442,1300,285,520,130,142,135,1.0,1.2,1.2,3.0,3.7,3.7,0,5.0,4.9
ILOC90200101,18,26,25,292,1083,976,733,1625,1083,0,0,0,100,230,124,1.0,1.1,1.1,2.1,2.9,2.6,0,0,0
ILOC90200102,29,35,31,288,1750,291,824,0,824,0,0,0,20,60,25,1.2,0,1.2,3.6,0,3.6,14.3,0,14.3
ILOC99499494,0,29,29,0,1538,1538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC99799797,61,12,37,0,1750,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
