region_id,M_15_19_Pvded_upaid_assist,M_15_19_No_upaid_assist_Pvded,M_15_19_upaid_assist_ns,M_15_19_Tot,M_20_24_Pvded_upaid_assist,M_20_24_No_upaid_assist_Pvded,M_20_24_upaid_assist_ns,M_20_24_Tot,M_25_34_Pvded_upaid_assist,M_25_34_No_upaid_assist_Pvded,M_25_34_upaid_assist_ns,M_25_34_Tot,M_35_44_Pvded_upaid_assist,M_35_44_No_upaid_assist_Pvded,M_35_44_upaid_assist_ns,M_35_44_Tot,M_45_54_Pvded_upaid_assist,M_45_54_No_upaid_assist_Pvded,M_45_54_upaid_assist_ns,M_45_54_Tot,M_55_64_Pvded_upaid_assist,M_55_64_No_upaid_assist_Pvded,M_55_64_upaid_assist_ns,M_55_64_Tot,M_65over_Pvded_upaid_assist,M_65ove_No_upaid_assist_Pvde,M_65over_upaid_assist_ns,M_65_and_over_Tot,M_TotPvded_upaid_assist,M_Tot_No_upaid_assist_Pvded,M_Tot_upaid_assist_ns,M_Tot_Tot,F_15_19_Pvded_upaid_assist,F_15_19_No_upaid_assist_Pvded,F_15_19_upaid_assist_ns,F_15_19_Tot,F_20_24_Pvded_upaid_assist,F_20_24_No_upaid_assist_Pvded,F_20_24_upaid_assist_ns,F_20_24_Tot,F_25_34_Pvded_upaid_assist,F_25_34_No_upaid_assist_Pvded,F_25_34_upaid_assist_ns,F_25_34_Tot,F_35_44_Pvded_upaid_assist,F_35_44_No_upaid_assist_Pvded,F_35_44_upaid_assist_ns,F_35_44_Tot,F_45_54_Pvded_upaid_assist,F_45_54_No_upaid_assist_Pvded,F_45_54_upaid_assist_ns,F_45_54_Tot,F_55_64_Pvded_upaid_assist,F_55_64_No_upaid_assist_Pvded,F_55_64_upaid_assist_ns,F_55_64_Tot,F_65over_Pvded_upaid_assist,F_65ove_No_upaid_assist_Pvd,F_65over_upaid_assist_ns,F_65_and_over_Tot,F_TotPvded_upaid_assist,F_Tot_No_upaid_assist_Pvded,F_Tot_upaid_assist_ns,F_Tot_Tot,P_15_19_Pvded_upaid_assist,P_15_19_No_upaid_assist_Pvded,P_15_19_upaid_assist_ns,P_15_19_Tot,P_20_24_Pvded_upaid_assist,P_20_24_No_upaid_assist_Pvded,P_20_24_upaid_assist_ns,P_20_24_Tot,P_25_34_Pvded_upaid_assist,P_25_34_No_upaid_assist_Pvded,P_25_34_upaid_assist_ns,P_25_34_Tot,P_35_44_Pvded_upaid_assist,P_35_44_No_upaid_assist_Pvded,P_35_44_upaid_assist_ns,P_35_44_Tot,P_45_54_Pvded_upaid_assist,P_45_54_No_upaid_assist_Pvded,P_45_54_upaid_assist_ns,P_45_54_Tot,P_55_64_Pvded_upaid_assist,P_55_64_No_upaid_assist_Pvded,P_55_64_upaid_assist_ns,P_55_64_Tot,P_65over_Pvded_upaid_assist,P_65ove_No_upaid_assist_Pvd,P_65over_upaid_assist_ns,P_65_and_over_Tot,P_TotPvded_upaid_assist,P_Tot_No_upaid_assist_Pvded,P_Tot_upaid_assist_ns,P_Tot_Tot
ILOC10100101,5,17,5,27,5,12,0,17,0,17,0,17,0,15,7,22,0,16,4,20,0,9,0,9,0,11,0,11,10,97,16,123,0,16,0,16,0,19,0,19,5,19,4,28,3,23,4,30,5,12,0,17,0,7,0,7,0,9,4,13,13,105,12,130,5,33,5,43,5,31,0,36,5,36,4,45,3,38,11,52,5,28,4,37,0,16,0,16,0,20,4,24,23,202,28,253
ILOC10100201,10,104,21,135,8,75,0,83,14,107,3,124,9,61,6,76,15,58,9,82,3,51,3,57,0,13,7,20,59,469,49,577,16,95,12,123,18,76,9,103,23,104,3,130,34,95,10,139,22,74,4,100,9,37,4,50,4,27,6,37,126,508,48,682,26,199,33,258,26,151,9,186,37,211,6,254,43,156,16,215,37,132,13,182,12,88,7,107,4,40,13,57,185,977,97,1259
ILOC10100202,3,8,3,14,3,15,0,18,4,21,0,25,0,19,3,22,3,18,0,21,0,14,4,18,3,5,3,11,16,100,13,129,0,21,0,21,4,14,0,18,5,29,7,41,9,17,3,29,4,24,0,28,0,14,0,14,3,12,4,19,25,131,14,170,3,29,3,35,7,29,0,36,9,50,7,66,9,36,6,51,7,42,0,49,0,28,4,32,6,17,7,30,41,231,27,299
ILOC10100203,0,31,4,35,0,35,3,38,4,35,3,42,6,22,3,31,0,37,0,37,6,11,0,17,0,11,3,14,16,182,16,214,0,43,8,51,5,18,3,26,5,42,5,52,5,37,3,45,6,34,4,44,0,13,0,13,4,16,9,29,25,203,32,260,0,74,12,86,5,53,6,64,9,77,8,94,11,59,6,76,6,71,4,81,6,24,0,30,4,27,12,43,41,385,48,474
ILOC10100204,3,21,0,24,0,9,3,12,3,10,0,13,3,19,0,22,3,13,0,16,0,13,0,13,0,6,0,6,12,91,3,106,0,14,7,21,0,9,0,9,3,8,3,14,4,21,0,25,7,11,0,18,3,10,0,13,0,0,3,3,17,73,13,103,3,35,7,45,0,18,3,21,6,18,3,27,7,40,0,47,10,24,0,34,3,23,0,26,0,6,3,9,29,164,16,209
ILOC10100205,3,47,13,63,5,39,6,50,6,58,8,72,8,61,3,72,4,39,6,49,3,24,0,27,3,21,0,24,32,289,36,357,12,57,14,83,7,50,6,63,12,64,0,76,15,57,7,79,9,46,7,62,5,31,3,39,0,14,7,21,60,319,44,423,15,104,27,146,12,89,12,113,18,122,8,148,23,118,10,151,13,85,13,111,8,55,3,66,3,35,7,45,92,608,80,780
ILOC10100301,0,27,3,30,0,10,0,10,0,14,3,17,3,26,3,32,4,22,0,26,3,21,3,27,3,12,3,18,13,132,15,160,0,27,6,33,0,12,0,12,4,20,3,27,11,25,0,36,7,21,0,28,4,20,6,30,0,9,0,9,26,134,15,175,0,54,9,63,0,22,0,22,4,34,6,44,14,51,3,68,11,43,0,54,7,41,9,57,3,21,3,27,39,266,30,335
ILOC10100401,5,48,9,62,0,15,3,18,5,29,3,37,6,33,3,42,0,29,4,33,3,21,3,27,0,5,5,10,19,180,30,229,0,22,9,31,3,36,3,42,4,41,3,48,14,40,3,57,11,35,0,46,3,26,3,32,3,19,3,25,38,219,24,281,5,70,18,93,3,51,6,60,9,70,6,85,20,73,6,99,11,64,4,79,6,47,6,59,3,24,8,35,57,399,54,510
ILOC10100402,3,5,0,8,0,3,0,3,0,3,0,3,3,6,0,9,4,8,0,12,0,10,0,10,0,0,0,0,10,35,0,45,0,8,4,12,4,3,0,7,4,11,0,15,4,8,3,15,0,6,0,6,0,8,0,8,0,0,0,0,12,44,7,63,3,13,4,20,4,6,0,10,4,14,0,18,7,14,3,24,4,14,0,18,0,18,0,18,0,0,0,0,22,79,7,108
ILOC10100403,0,9,0,9,0,6,0,6,0,10,3,13,0,7,0,7,0,5,0,5,0,11,0,11,3,11,0,14,3,59,3,65,0,6,5,11,3,5,0,8,3,9,0,12,0,7,3,10,3,8,0,11,3,9,3,15,0,3,0,3,12,47,11,70,0,15,5,20,3,11,0,14,3,19,3,25,0,14,3,17,3,13,0,16,3,20,3,26,3,14,0,17,15,106,14,135
ILOC10100501,0,38,9,47,3,18,3,24,3,29,7,39,10,25,3,38,5,23,4,32,3,18,3,24,0,5,3,8,24,156,32,212,3,46,7,56,3,22,0,25,10,37,0,47,7,29,5,41,8,23,0,31,3,15,3,21,3,11,3,17,37,183,18,238,3,84,16,103,6,40,3,49,13,66,7,86,17,54,8,79,13,46,4,63,6,33,6,45,3,16,6,25,61,339,50,450
ILOC10100502,0,8,0,8,0,7,0,7,0,12,0,12,3,8,0,11,3,13,0,16,0,5,0,5,0,10,0,10,6,63,0,69,0,7,3,10,0,3,0,3,3,5,0,8,7,12,0,19,4,9,0,13,0,9,3,12,0,4,0,4,14,49,6,69,0,15,3,18,0,10,0,10,3,17,0,20,10,20,0,30,7,22,0,29,0,14,3,17,0,14,0,14,20,112,6,138
ILOC10100503,0,13,0,13,0,3,0,3,0,7,4,11,4,11,0,15,3,3,0,6,0,3,4,7,0,3,0,3,7,43,8,58,4,11,0,15,0,7,0,7,3,9,0,12,3,10,0,13,3,7,0,10,3,6,0,9,3,4,0,7,19,54,0,73,4,24,0,28,0,10,0,10,3,16,4,23,7,21,0,28,6,10,0,16,3,9,4,16,3,7,0,10,26,97,8,131
ILOC10100601,0,10,4,14,3,4,3,10,3,11,0,14,3,12,3,18,3,14,3,20,0,15,3,18,0,5,0,5,12,71,16,99,0,17,0,17,3,12,0,15,4,17,0,21,5,22,7,34,4,16,3,23,3,12,0,15,0,7,4,11,19,103,14,136,0,27,4,31,6,16,3,25,7,28,0,35,8,34,10,52,7,30,6,43,3,27,3,33,0,12,4,16,31,174,30,235
ILOC10100701,3,14,6,23,0,12,0,12,0,15,5,20,5,15,3,23,3,18,4,25,3,7,0,10,0,15,0,15,14,96,18,128,0,15,3,18,3,12,0,15,3,17,3,23,5,10,6,21,6,15,3,24,5,11,0,16,4,15,3,22,26,95,18,139,3,29,9,41,3,24,0,27,3,32,8,43,10,25,9,44,9,33,7,49,8,18,0,26,4,30,3,37,40,191,36,267
ILOC10100702,0,17,3,20,3,8,0,11,3,7,0,10,0,11,0,11,4,14,0,18,0,14,3,17,3,3,3,9,13,74,9,96,0,15,0,15,3,8,3,14,0,17,0,17,5,21,3,29,4,13,3,20,6,6,0,12,0,5,0,5,18,85,9,112,0,32,3,35,6,16,3,25,3,24,0,27,5,32,3,40,8,27,3,38,6,20,3,29,3,8,3,14,31,159,18,208
ILOC10100801,6,59,9,74,3,27,3,33,10,47,0,57,5,48,6,59,3,40,3,46,0,41,0,41,3,11,0,14,30,273,21,324,6,41,11,58,9,38,3,50,5,54,5,64,14,52,6,72,9,47,4,60,8,30,3,41,6,19,4,29,57,281,36,374,12,100,20,132,12,65,6,83,15,101,5,121,19,100,12,131,12,87,7,106,8,71,3,82,9,30,4,43,87,554,57,698
ILOC10100802,0,12,24,36,0,12,60,72,4,9,106,119,3,19,52,74,3,13,9,25,3,20,4,27,0,4,0,4,13,89,255,357,0,16,3,19,3,4,4,11,0,14,12,26,5,11,12,28,3,18,3,24,4,11,0,15,4,8,0,12,19,82,34,135,0,28,27,55,3,16,64,83,4,23,118,145,8,30,64,102,6,31,12,49,7,31,4,42,4,12,0,16,32,171,289,492
ILOC10200101,6,72,8,86,7,52,0,59,6,56,6,68,9,47,12,68,17,55,4,76,5,31,4,40,4,18,5,27,54,331,39,424,15,81,14,110,8,71,5,84,23,71,7,101,23,65,10,98,17,44,3,64,12,38,5,55,4,16,7,27,102,386,51,539,21,153,22,196,15,123,5,143,29,127,13,169,32,112,22,166,34,99,7,140,17,69,9,95,8,34,12,54,156,717,90,963
ILOC10200201,3,26,3,32,4,15,12,31,3,16,17,36,5,20,10,35,3,15,7,25,3,9,0,12,0,7,4,11,21,108,53,182,5,14,6,25,0,13,0,13,4,17,6,27,0,22,0,22,6,24,3,33,4,11,0,15,0,7,7,14,19,108,22,149,8,40,9,57,4,28,12,44,7,33,23,63,5,42,10,57,9,39,10,58,7,20,0,27,0,14,11,25,40,216,75,331
ILOC10200301,4,41,11,56,0,36,10,46,6,50,4,60,6,34,4,44,6,48,0,54,3,22,4,29,0,16,5,21,25,247,38,310,0,47,13,60,3,42,3,48,8,51,5,64,15,51,0,66,8,38,6,52,7,19,3,29,0,28,5,33,41,276,35,352,4,88,24,116,3,78,13,94,14,101,9,124,21,85,4,110,14,86,6,106,10,41,7,58,0,44,10,54,66,523,73,662
ILOC10200302,0,13,6,19,0,11,0,11,0,11,0,11,0,5,0,5,5,11,0,16,3,10,0,13,0,8,0,8,8,69,6,83,0,14,0,14,0,6,0,6,0,10,6,16,4,15,0,19,0,14,0,14,3,8,0,11,0,3,4,7,7,70,10,87,0,27,6,33,0,17,0,17,0,21,6,27,4,20,0,24,5,25,0,30,6,18,0,24,0,11,4,15,15,139,16,170
ILOC10200401,3,12,0,15,3,15,0,18,3,8,0,11,0,17,4,21,3,3,3,9,0,9,3,12,0,5,0,5,12,69,10,91,0,12,0,12,0,8,0,8,3,8,0,11,8,9,0,17,0,9,3,12,3,5,3,11,0,3,5,8,14,54,11,79,3,24,0,27,3,23,0,26,6,16,0,22,8,26,4,38,3,12,6,21,3,14,6,23,0,8,5,13,26,123,21,170
ILOC10200402,0,8,4,12,0,3,0,3,0,8,0,8,0,5,0,5,0,9,0,9,0,4,0,4,0,4,0,4,0,41,4,45,0,0,0,0,0,7,4,11,3,8,0,11,0,10,0,10,0,5,0,5,0,8,0,8,0,3,0,3,3,41,4,48,0,8,4,12,0,10,4,14,3,16,0,19,0,15,0,15,0,14,0,14,0,12,0,12,0,7,0,7,3,82,8,93
ILOC10200501,3,18,0,21,0,6,0,6,0,6,0,6,6,6,0,12,3,6,0,9,0,6,0,6,3,4,3,10,15,52,3,70,0,7,3,10,0,0,0,0,0,10,0,10,0,7,0,7,5,3,0,8,0,5,0,5,0,0,0,0,5,32,3,40,3,25,3,31,0,6,0,6,0,16,0,16,6,13,0,19,8,9,0,17,0,11,0,11,3,4,3,10,20,84,6,110
ILOC10200502,0,53,13,66,6,23,3,32,8,43,4,55,10,45,4,59,15,42,9,66,0,26,4,30,3,16,5,24,42,248,42,332,3,45,14,62,3,25,3,31,9,36,6,51,15,51,6,72,7,30,6,43,10,27,3,40,3,11,5,19,50,225,43,318,3,98,27,128,9,48,6,63,17,79,10,106,25,96,10,131,22,72,15,109,10,53,7,70,6,27,10,43,92,473,85,650
ILOC10200601,0,4,8,12,4,3,0,7,3,0,0,3,0,6,0,6,0,5,0,5,0,9,0,9,0,0,0,0,7,27,8,42,0,8,0,8,0,3,0,3,0,4,0,4,5,8,0,13,5,5,0,10,0,3,0,3,0,6,0,6,10,37,0,47,0,12,8,20,4,6,0,10,3,4,0,7,5,14,0,19,5,10,0,15,0,12,0,12,0,6,0,6,17,64,8,89
ILOC10200602,0,13,3,16,3,10,0,13,0,14,0,14,4,13,3,20,0,16,0,16,3,10,3,16,0,6,3,9,10,82,12,104,0,15,0,15,0,15,0,15,0,17,0,17,3,15,3,21,5,7,3,15,3,7,3,13,3,13,4,20,14,89,13,116,0,28,3,31,3,25,0,28,0,31,0,31,7,28,6,41,5,23,3,31,6,17,6,29,3,19,7,29,24,171,25,220
ILOC10200603,0,3,0,3,0,3,0,3,0,5,0,5,0,8,0,8,0,7,0,7,0,4,0,4,0,0,0,0,0,30,0,30,0,3,0,3,0,0,0,0,0,3,0,3,0,6,0,6,0,3,0,3,0,6,0,6,0,3,0,3,0,24,0,24,0,6,0,6,0,3,0,3,0,8,0,8,0,14,0,14,0,10,0,10,0,10,0,10,0,3,0,3,0,54,0,54
ILOC10200604,3,9,0,12,0,11,0,11,0,13,0,13,3,9,0,12,3,12,3,18,3,9,0,12,0,11,0,11,12,74,3,89,0,11,0,11,0,5,3,8,3,8,0,11,3,14,0,17,3,14,0,17,3,5,0,8,0,12,0,12,12,69,3,84,3,20,0,23,0,16,3,19,3,21,0,24,6,23,0,29,6,26,3,35,6,14,0,20,0,23,0,23,24,143,6,173
ILOC10200701,0,14,5,19,0,13,0,13,3,16,0,19,3,14,9,26,0,16,0,16,0,8,3,11,0,12,0,12,6,93,17,116,0,7,0,7,3,18,3,24,3,10,3,16,3,18,0,21,6,10,9,25,5,3,3,11,0,17,3,20,20,83,21,124,0,21,5,26,3,31,3,37,6,26,3,35,6,32,9,47,6,26,9,41,5,11,6,22,0,29,3,32,26,176,38,240
ILOC10200702,4,36,13,53,0,31,6,37,4,39,9,52,12,41,7,60,8,40,0,48,0,17,7,24,0,19,4,23,28,223,46,297,4,42,14,60,6,34,3,43,16,56,3,75,14,44,6,64,14,43,7,64,6,19,5,30,0,21,8,29,60,259,46,365,8,78,27,113,6,65,9,80,20,95,12,127,26,85,13,124,22,83,7,112,6,36,12,54,0,40,12,52,88,482,92,662
ILOC10200703,3,18,0,21,0,8,0,8,0,6,3,9,3,12,0,15,3,11,0,14,0,4,0,4,0,3,3,6,9,62,6,77,0,7,3,10,0,3,0,3,0,13,0,13,0,13,0,13,6,8,3,17,0,7,0,7,0,4,0,4,6,55,6,67,3,25,3,31,0,11,0,11,0,19,3,22,3,25,0,28,9,19,3,31,0,11,0,11,0,7,3,10,15,117,12,144
ILOC10200704,3,15,3,21,0,6,6,12,3,8,0,11,0,19,3,22,0,13,0,13,0,10,0,10,0,9,0,9,6,80,12,98,0,16,0,16,3,3,0,6,4,19,0,23,3,16,0,19,0,21,0,21,0,13,3,16,0,9,0,9,10,97,3,110,3,31,3,37,3,9,6,18,7,27,0,34,3,35,3,41,0,34,0,34,0,23,3,26,0,18,0,18,16,177,15,208
ILOC10200801,0,18,7,25,0,8,0,8,0,18,0,18,0,20,0,20,0,10,0,10,3,5,0,8,0,9,0,9,3,88,7,98,0,14,0,14,3,10,0,13,4,26,0,30,0,15,0,15,5,21,0,26,3,11,0,14,0,8,0,8,15,105,0,120,0,32,7,39,3,18,0,21,4,44,0,48,0,35,0,35,5,31,0,36,6,16,0,22,0,17,0,17,18,193,7,218
ILOC10200802,0,13,0,13,0,3,4,7,0,13,0,13,0,14,0,14,4,4,3,11,3,9,0,12,0,5,0,5,7,61,7,75,0,8,0,8,3,3,0,6,3,13,0,16,3,11,0,14,0,10,3,13,3,0,0,3,0,0,0,0,12,45,3,60,0,21,0,21,3,6,4,13,3,26,0,29,3,25,0,28,4,14,6,24,6,9,0,15,0,5,0,5,19,106,10,135
ILOC10200803,0,0,5,5,0,0,0,0,0,8,0,8,0,0,3,3,0,8,0,8,0,4,4,8,0,0,0,0,0,20,12,32,0,0,0,0,3,0,4,7,0,13,0,13,0,6,5,11,0,9,0,9,0,0,0,0,0,0,0,0,3,28,9,40,0,0,5,5,3,0,4,7,0,21,0,21,0,6,8,14,0,17,0,17,0,4,4,8,0,0,0,0,3,48,21,72
ILOC10200804,0,15,0,15,0,0,0,0,3,8,0,11,13,7,0,20,6,5,0,11,3,3,0,6,0,3,0,3,25,41,0,66,7,9,0,16,7,3,0,10,7,8,0,15,7,6,0,13,0,13,0,13,0,8,0,8,3,0,0,3,31,47,0,78,7,24,0,31,7,3,0,10,10,16,0,26,20,13,0,33,6,18,0,24,3,11,0,14,3,3,0,6,56,88,0,144
ILOC10200901,3,24,3,30,3,27,3,33,3,33,3,39,3,22,4,29,3,22,3,28,3,8,0,11,0,6,5,11,18,142,21,181,3,33,3,39,4,19,0,23,6,39,6,51,13,22,5,40,7,30,0,37,3,9,0,12,0,7,0,7,36,159,14,209,6,57,6,69,7,46,3,56,9,72,9,90,16,44,9,69,10,52,3,65,6,17,0,23,0,13,5,18,54,301,35,390
ILOC10200902,0,10,0,10,0,4,5,9,0,7,23,30,0,8,11,19,0,7,6,13,0,4,0,4,0,0,0,0,0,40,45,85,0,5,3,8,3,7,0,10,3,9,0,12,3,5,0,8,3,6,0,9,0,0,0,0,0,0,0,0,12,32,3,47,0,15,3,18,3,11,5,19,3,16,23,42,3,13,11,27,3,13,6,22,0,4,0,4,0,0,0,0,12,72,48,132
ILOC10201001,5,14,6,25,3,16,0,19,3,31,6,40,3,23,3,29,0,21,3,24,3,17,3,23,0,10,4,14,17,132,25,174,0,26,6,32,4,31,5,40,6,27,7,40,8,21,6,35,3,31,3,37,3,13,3,19,4,14,4,22,28,163,34,225,5,40,12,57,7,47,5,59,9,58,13,80,11,44,9,64,3,52,6,61,6,30,6,42,4,24,8,36,45,295,59,399
ILOC10201002,0,14,3,17,3,12,0,15,0,16,0,16,0,15,3,18,3,17,0,20,0,11,3,14,3,7,0,10,9,92,9,110,5,12,5,22,4,8,0,12,3,20,0,23,8,19,0,27,4,18,3,25,0,11,0,11,0,6,0,6,24,94,8,126,5,26,8,39,7,20,0,27,3,36,0,39,8,34,3,45,7,35,3,45,0,22,3,25,3,13,0,16,33,186,17,236
ILOC10201003,3,13,5,21,3,16,0,19,0,17,0,17,0,12,0,12,0,11,0,11,3,5,0,8,0,7,0,7,9,81,5,95,0,7,5,12,3,14,0,17,5,27,0,32,5,12,0,17,6,11,6,23,0,7,0,7,0,6,0,6,19,84,11,114,3,20,10,33,6,30,0,36,5,44,0,49,5,24,0,29,6,22,6,34,3,12,0,15,0,13,0,13,28,165,16,209
ILOC10201101,10,155,22,187,11,112,21,144,21,173,25,219,26,141,32,199,24,117,20,161,14,84,10,108,3,37,12,52,109,819,142,1070,15,169,41,225,10,142,5,157,39,187,13,239,53,158,20,231,42,128,13,183,20,60,14,94,4,51,13,68,183,895,119,1197,25,324,63,412,21,254,26,301,60,360,38,458,79,299,52,430,66,245,33,344,34,144,24,202,7,88,25,120,292,1714,261,2267
ILOC10201102,4,35,10,49,3,26,0,29,3,32,7,42,10,44,5,59,13,36,6,55,3,30,5,38,0,20,4,24,36,223,37,296,3,36,8,47,3,17,0,20,7,46,0,53,14,41,5,60,14,43,0,57,9,17,4,30,3,14,4,21,53,214,21,288,7,71,18,96,6,43,0,49,10,78,7,95,24,85,10,119,27,79,6,112,12,47,9,68,3,34,8,45,89,437,58,584
ILOC10201201,0,7,0,7,0,4,0,4,0,7,0,7,0,9,0,9,0,9,0,9,3,3,0,6,0,0,0,0,3,39,0,42,0,0,0,0,3,5,0,8,5,9,0,14,0,6,0,6,0,9,0,9,0,3,0,3,0,3,0,3,8,35,0,43,0,7,0,7,3,9,0,12,5,16,0,21,0,15,0,15,0,18,0,18,3,6,0,9,0,3,0,3,11,74,0,85
ILOC10201202,5,13,0,18,0,0,7,7,4,9,0,13,6,10,0,16,3,10,0,13,0,11,0,11,0,6,0,6,18,59,7,84,0,16,3,19,5,7,0,12,5,14,3,22,0,22,0,22,4,12,3,19,6,5,0,11,0,0,4,4,20,76,13,109,5,29,3,37,5,7,7,19,9,23,3,35,6,32,0,38,7,22,3,32,6,16,0,22,0,6,4,10,38,135,20,193
ILOC10201301,3,32,3,38,0,17,3,20,4,19,4,27,6,26,0,32,0,27,0,27,0,14,0,14,0,4,5,9,13,139,15,167,4,17,0,21,0,18,3,21,0,28,0,28,7,25,0,32,4,15,0,19,8,7,3,18,0,12,0,12,23,122,6,151,7,49,3,59,0,35,6,41,4,47,4,55,13,51,0,64,4,42,0,46,8,21,3,32,0,16,5,21,36,261,21,318
ILOC10201401,0,15,0,15,0,15,0,15,3,14,0,17,3,13,3,19,3,15,3,21,3,16,3,22,0,3,3,6,12,91,12,115,0,17,6,23,0,5,0,5,3,11,3,17,0,12,0,12,4,22,3,29,5,11,0,16,0,9,3,12,12,87,15,114,0,32,6,38,0,20,0,20,6,25,3,34,3,25,3,31,7,37,6,50,8,27,3,38,0,12,6,18,24,178,27,229
ILOC10201402,0,9,4,13,3,3,0,6,0,3,0,3,0,11,0,11,0,10,0,10,0,7,3,10,0,5,0,5,3,48,7,58,0,7,3,10,0,7,0,7,0,15,0,15,0,10,3,13,3,3,3,9,4,7,3,14,0,9,0,9,7,58,12,77,0,16,7,23,3,10,0,13,0,18,0,18,0,21,3,24,3,13,3,19,4,14,6,24,0,14,0,14,10,106,19,135
ILOC10300101,3,23,9,35,0,16,4,20,5,28,4,37,8,41,4,53,5,27,3,35,3,18,5,26,0,13,3,16,24,166,32,222,0,18,19,37,0,27,0,27,8,37,6,51,9,46,6,61,9,27,10,46,6,25,6,37,3,15,3,21,35,195,50,280,3,41,28,72,0,43,4,47,13,65,10,88,17,87,10,114,14,54,13,81,9,43,11,63,3,28,6,37,59,361,82,502
ILOC10300102,0,3,0,3,0,9,0,9,3,0,0,3,0,6,0,6,3,3,0,6,0,0,0,0,0,3,3,6,6,24,3,33,0,0,3,3,0,0,0,0,0,9,0,9,3,8,3,14,3,0,0,3,0,3,0,3,0,3,0,3,6,23,6,35,0,3,3,6,0,9,0,9,3,9,0,12,3,14,3,20,6,3,0,9,0,3,0,3,0,6,3,9,12,47,9,68
ILOC10300201,0,24,5,29,0,21,0,21,0,21,5,26,0,27,4,31,8,30,5,43,0,22,0,22,5,13,0,18,13,158,19,190,4,18,8,30,0,28,0,28,8,27,0,35,9,26,5,40,5,45,0,50,0,13,5,18,4,18,0,22,30,175,18,223,4,42,13,59,0,49,0,49,8,48,5,61,9,53,9,71,13,75,5,93,0,35,5,40,9,31,0,40,43,333,37,413
ILOC10300202,0,12,0,12,0,12,0,12,0,16,0,16,3,13,0,16,3,21,3,27,0,11,0,11,0,3,0,3,6,88,3,97,0,9,0,9,0,12,0,12,0,8,0,8,5,20,0,25,3,5,0,8,3,8,0,11,0,5,0,5,11,67,0,78,0,21,0,21,0,24,0,24,0,24,0,24,8,33,0,41,6,26,3,35,3,19,0,22,0,8,0,8,17,155,3,175
ILOC10300203,0,8,0,8,0,8,0,8,0,4,0,4,0,9,3,12,0,6,0,6,0,13,0,13,0,0,0,0,0,48,3,51,0,6,3,9,0,7,0,7,4,6,0,10,0,17,0,17,0,5,0,5,0,12,3,15,0,7,0,7,4,60,6,70,0,14,3,17,0,15,0,15,4,10,0,14,0,26,3,29,0,11,0,11,0,25,3,28,0,7,0,7,4,108,9,121
ILOC10300301,0,24,3,27,3,26,0,29,3,28,5,36,4,19,0,23,0,24,0,24,0,20,0,20,3,7,3,13,13,148,11,172,3,24,7,34,0,14,0,14,0,19,0,19,6,35,0,41,8,20,4,32,0,15,0,15,4,6,0,10,21,133,11,165,3,48,10,61,3,40,0,43,3,47,5,55,10,54,0,64,8,44,4,56,0,35,0,35,7,13,3,23,34,281,22,337
ILOC10300302,0,4,0,4,0,6,0,6,0,6,0,6,0,5,0,5,0,8,0,8,0,4,0,4,0,0,0,0,0,33,0,33,0,3,3,6,0,3,0,3,0,7,0,7,0,3,0,3,0,4,0,4,0,0,0,0,3,3,0,6,3,23,3,29,0,7,3,10,0,9,0,9,0,13,0,13,0,8,0,8,0,12,0,12,0,4,0,4,3,3,0,6,3,56,3,62
ILOC10300401,5,39,5,49,4,17,3,24,5,43,0,48,3,42,3,48,8,31,3,42,3,35,3,41,0,19,3,22,28,226,20,274,6,39,4,49,8,24,3,35,12,41,5,58,13,45,3,61,12,36,3,51,12,19,3,34,0,25,3,28,63,229,24,316,11,78,9,98,12,41,6,59,17,84,5,106,16,87,6,109,20,67,6,93,15,54,6,75,0,44,6,50,91,455,44,590
ILOC10300402,0,4,0,4,0,3,0,3,0,6,0,6,4,5,0,9,0,5,0,5,0,5,0,5,0,0,0,0,4,28,0,32,0,3,0,3,0,5,0,5,0,3,0,3,0,8,0,8,4,3,0,7,0,0,0,0,0,5,0,5,4,27,0,31,0,7,0,7,0,8,0,8,0,9,0,9,4,13,0,17,4,8,0,12,0,5,0,5,0,5,0,5,8,55,0,63
ILOC10300403,3,4,0,7,0,4,0,4,0,7,0,7,5,11,0,16,3,8,0,11,0,3,0,3,0,4,0,4,11,41,0,52,0,7,0,7,0,10,0,10,0,6,5,11,5,11,0,16,0,7,0,7,0,7,0,7,0,3,0,3,5,51,5,61,3,11,0,14,0,14,0,14,0,13,5,18,10,22,0,32,3,15,0,18,0,10,0,10,0,7,0,7,16,92,5,113
ILOC10300501,5,58,11,74,3,41,21,65,11,42,36,89,9,42,12,63,5,42,9,56,0,26,4,30,0,13,8,21,33,264,101,398,6,62,13,81,4,65,6,75,14,61,9,84,22,71,15,108,7,51,6,64,7,27,3,37,3,18,8,29,63,355,60,478,11,120,24,155,7,106,27,140,25,103,45,173,31,113,27,171,12,93,15,120,7,53,7,67,3,31,16,50,96,619,161,876
ILOC10300502,0,3,3,6,3,6,8,17,3,7,14,24,0,6,6,12,3,4,0,7,0,10,0,10,0,5,0,5,9,41,31,81,0,5,0,5,0,6,0,6,0,3,0,3,0,7,3,10,0,7,0,7,3,8,0,11,0,5,0,5,3,41,3,47,0,8,3,11,3,12,8,23,3,10,14,27,0,13,9,22,3,11,0,14,3,18,0,21,0,10,0,10,12,82,34,128
