region_id,HH_IN_P_1_f_hh_C_f_n_c_N_u_1,HH_IN_P_1_f_hh_C_f_n_c_N_u_2,HH_IN_P_1_f_hh_C_f_n_c_N_u_3,HH_IN_P_1_f_hh_C_f_n_c_N_u_4,HH_IN_P_1_f_hh_C_f_n_c_N_u_5,HH_IN_P_1_f_h_C_f_n_c_N_u_6ov,HH_IN_P_1_f_hh_C_f_no_ch_Tot,HH_IN_P_1_f_hh_C_f_ch_Nu_ur_1,HH_IN_P_1_f_hh_C_f_ch_Nu_ur_2,HH_IN_P_1_f_hh_C_f_ch_Nu_ur_3,HH_IN_P_1_f_hh_C_f_ch_Nu_ur_4,HH_IN_P_1_f_hh_C_f_ch_Nu_ur_5,HH_I_P_1_f_h_C_f_ch_Nu_ur_6ov,HH_IN_PE_1_fa_hh_Co_fa_ch_Tot,HH_IN_P_1_f_h_1_pa_f_Nu_ur_1,HH_IN_P_1_f_h_1_pa_f_Nu_ur_2,HH_IN_P_1_f_h_1_pa_f_Nu_ur_3,HH_IN_P_1_f_h_1_pa_f_Nu_ur_4,HH_IN_P_1_f_h_1_pa_f_Nu_ur_5,HH_IN_P_1_f_h_1_pa_f_N_ur_6ov,HH_IN_P_1_f_h_1_pa_f_Tot,HH_IN_P_1_fa_hh_Ot_fa_Nu_ur_1,HH_IN_P_1_fa_hh_Ot_fa_Nu_ur_2,HH_IN_P_1_fa_hh_Ot_fa_Nu_ur_3,HH_IN_P_1_fa_hh_Ot_fa_Nu_ur_4,HH_IN_P_1_fa_hh_Ot_fa_Nu_ur_5,HH_IN_P_1_fa_hh_Ot_f_N_ur_6ov,HH_IN_PE_1_fa_hh_Other_fa_Tot,HH_IN_PE_1_fa_hh_Tot_Nu_ur_1,HH_IN_PE_1_fa_hh_Tot_Nu_ur_2,HH_IN_PE_1_fa_hh_Tot_Nu_ur_3,HH_IN_PE_1_fa_hh_Tot_Nu_ur_4,HH_IN_PE_1_fa_hh_Tot_Nu_ur_5,HH_IN_PE_1_fa_hh_Tot_N_ur_6ov,HH_IN_PE_1_fa_hh_Tot_Tot,HHD_IN_PE_Mu_fa_hhd_Nu_ur_1,HHD_IN_PE_Mu_fa_hhd_Nu_ur_2,HHD_IN_PE_Mu_fa_hhd_Nu_ur_3,HHD_IN_PE_Mu_fa_hhd_Nu_ur_4,HHD_IN_PE_Mu_fa_hhd_Nu_ur_5,HHD_IN_PE_Mu_fa_hhd_N_ur_6ov,HHD_IN_PE_Mu_fa_hhd_Tot,HHD_IN_PE_TotFa_hhd_Nu_ur_1,HHD_IN_PE_TotFa_hhd_Nu_ur_2,HHD_IN_PE_TotFa_hhd_Nu_ur_3,HHD_IN_PE_TotFa_hhd_Nu_ur_4,HHD_IN_PE_TotFa_hhd_Nu_ur_5,HHD_IN_PE_TotFa_hhd_N_ur_6ov,HHD_IN_PE_TotFa_hhd_Tot,HHD_IN_PE_Lo_per_hhd_Nu_ur_1,HHD_IN_PE_Lo_per_hhd_Nu_ur_2,HHD_IN_PE_Lo_per_hhd_Nu_ur_3,HHD_IN_PE_Lo_per_hhd_Nu_ur_4,HHD_IN_PE_Lo_per_hhd_Nu_ur_5,HHD_IN_PE_Lo_per_hhd_N_ur_6ov,HHD_IN_PE_Lo_per_hhd_Tot,HHD_IN_PE_Gr_hh_Nu_ur_1,HHD_IN_PE_Gr_hh_Nu_ur_2,HHD_IN_PE_Gr_hh_Nu_ur_3,HHD_IN_PE_Gr_hh_Nu_ur_4,HHD_IN_PE_Gr_hh_Nu_ur_5,HHD_IN_PE_Gr_hh_N_ur_6ov,HHD_IN_PE_Gr_hh_Tot,HHD_IN_PE_Tot_Nu_ur_1,HHD_IN_PE_Tot_Nu_ur_2,HHD_IN_PE_Tot_Nu_ur_3,HHD_IN_PE_Tot_Nu_ur_4,HHD_IN_PE_Tot_Nu_ur_5,HHD_IN_PE_Tot_Nu_ur_6_more,HHD_IN_PE_Tot_Tot,OT_HH_1_f_hh_C_f_no_c_Nu_ur_1,OT_HH_1_f_hh_C_f_no_c_Nu_ur_2,OT_HH_1_f_hh_C_f_no_c_Nu_ur_3,OT_HH_1_f_hh_C_f_no_c_Nu_ur_4,OT_HH_1_f_hh_C_f_no_c_Nu_ur_5,OT_HH_1_f_hh_C_f_n_c_N_ur_6ov,OT_HH_1_f_hh_C_f_no_c_Tot,OT_HH_1_f_hh_C_f_ch_Nu_ur_1,OT_HH_1_f_hh_C_f_ch_Nu_ur_2,OT_HH_1_f_hh_C_f_ch_Nu_ur_3,OT_HH_1_f_hh_C_f_ch_Nu_ur_4,OT_HH_1_f_hh_C_f_ch_Nu_ur_5,OT_HH_1_f_hh_C_f_ch_N_ur_6ov,OT_HH_1_f_hh_C_f_with_ch_Tot,OT_HH_1_f_hh_1_pa_f_Nu_ur_1,OT_HH_1_f_hh_1_pa_f_Nu_ur_2,OT_HH_1_f_hh_1_pa_f_Nu_ur_3,OT_HH_1_f_hh_1_pa_f_Nu_ur_4,OT_HH_1_f_hh_1_pa_f_Nu_ur_5,OT_HH_1_f_hh_1_pa_f_N_ur_6ov,OT_HH_1_f_hh_1_parent_f_Tot,OT_HH_One_fa_hh_Ot_fa_Nu_ur_1,OT_HH_One_fa_hh_Ot_fa_Nu_ur_2,OT_HH_One_fa_hh_Ot_fa_Nu_ur_3,OT_HH_One_fa_hh_Ot_fa_Nu_ur_4,OT_HH_One_fa_hh_Ot_fa_Nu_ur_5,OT_HH_1_fa_hh_Ot_fa_N_ur_6ov,OT_HH_One_fa_hhd_Other_fa_Tot,OT_HH_One_fa_hhd_Tot_Nu_ur_1,OT_HH_One_fa_hhd_Tot_Nu_ur_2,OT_HH_One_fa_hhd_Tot_Nu_ur_3,OT_HH_One_fa_hhd_Tot_Nu_ur_4,OT_HH_One_fa_hhd_Tot_Nu_ur_5,OT_HH_One_fa_hhd_Tot_N_ur_6ov,OT_HH_One_fa_hhd_Tot_Tot,OT_HH_Multiple_fa_hhd_Nu_ur_1,OT_HH_Multiple_fa_hhd_Nu_ur_2,OT_HH_Multiple_fa_hhd_Nu_ur_3,OT_HH_Multiple_fa_hhd_Nu_ur_4,OT_HH_Multiple_fa_hhd_Nu_ur_5,OT_HH_Multiple_fa_hh_Nu_u_6ov,OT_HH_Multiple_fa_hhd_Tot,OT_HH_TotFa_hhd_Nu_ur_1,OT_HH_TotFa_hhd_Nu_ur_2,OT_HH_TotFa_hhd_Nu_ur_3,OT_HH_TotFa_hhd_Nu_ur_4,OT_HH_TotFa_hhd_Nu_ur_5,OT_HH_TotFa_hhd_Nu_ur_6_more,OT_HH_TotFa_hhd_Tot,OT_HH_Lo_per_hhd_Nu_ur_1,OT_HH_Lo_per_hhd_Nu_ur_2,OT_HH_Lo_per_hhd_Nu_ur_3,OT_HH_Lo_per_hhd_Nu_ur_4,OT_HH_Lo_per_hhd_Nu_ur_5,OT_HH_Lo_per_hh_Nu_ur_6ov,OT_HH_Lo_per_hhd_Tot,OT_HH_Gr_hh_Nu_ur_1,OT_HH_Gr_hh_Nu_ur_2,OT_HH_Gr_hh_Nu_ur_3,OT_HH_Gr_hh_Nu_ur_4,OT_HH_Gr_hh_Nu_ur_5,OT_HH_Gr_hh_Nu_u_6ov,OT_HH_Gr_hh_Tot,OT_HH_Tot_Nu_ur_1,OT_HH_Tot_Nu_ur_2,OT_HH_Tot_Nu_ur_3,OT_HH_Tot_Nu_ur_4,OT_HH_Tot_Nu_ur_5,OT_HH_Tot_Nu_ur_6_more,OT_HH_Tot_Tot
ILOC10100101,0,23,4,3,0,0,30,0,0,17,20,12,8,57,0,21,9,9,8,0,47,0,0,0,0,0,0,0,0,44,30,32,20,8,134,0,0,0,0,4,3,7,0,44,30,32,24,11,141,30,0,0,0,0,0,30,0,0,0,0,0,0,0,30,44,30,32,24,11,171,0,225,5,3,0,0,233,0,0,82,97,52,27,258,0,41,17,10,3,0,71,0,7,3,0,0,0,10,0,273,107,110,55,27,572,0,0,0,0,0,4,4,0,273,107,110,55,31,576,286,0,0,0,0,0,286,0,18,3,0,0,0,21,286,291,110,110,55,31,883
ILOC10100201,0,74,16,3,0,0,93,0,0,58,89,58,55,260,0,74,72,62,29,18,255,0,6,6,0,0,0,12,0,154,152,154,87,73,620,0,0,0,4,11,15,30,0,154,152,158,98,88,650,72,0,0,0,0,0,72,0,24,3,0,0,0,27,72,178,155,158,98,88,749,0,1093,29,0,0,0,1122,0,0,455,520,244,84,1303,0,198,141,62,26,9,436,0,33,9,3,3,0,48,0,1324,634,585,273,93,2909,0,0,0,20,8,18,46,0,1324,634,605,281,111,2955,1061,0,0,0,0,0,1061,0,103,19,5,3,0,130,1061,1427,653,610,284,111,4146
ILOC10100202,0,33,0,0,0,0,33,0,0,12,21,6,6,45,0,26,20,9,3,4,62,0,3,0,0,0,0,3,0,62,32,30,9,10,143,0,0,0,3,0,6,9,0,62,32,33,9,16,152,39,0,0,0,0,0,39,0,11,0,0,0,0,11,39,73,32,33,9,16,202,0,224,10,0,0,0,234,0,0,83,79,28,19,209,0,67,41,8,3,3,122,0,14,0,0,0,0,14,0,305,134,87,31,22,579,0,0,0,0,3,5,8,0,305,134,87,34,27,587,437,0,0,0,0,0,437,0,52,5,3,0,0,60,437,357,139,90,34,27,1084
ILOC10100203,0,43,3,0,0,0,46,0,0,16,29,12,20,77,0,27,34,14,5,8,88,0,4,0,0,0,0,4,0,74,53,43,17,28,215,0,0,0,5,3,3,11,0,74,53,48,20,31,226,84,0,0,0,0,0,84,0,18,0,0,0,0,18,84,92,53,48,20,31,328,0,706,20,0,0,0,726,0,0,229,240,152,56,677,0,140,91,39,5,3,278,0,27,3,0,0,0,30,0,873,343,279,157,59,1711,0,0,0,3,3,7,13,0,873,343,282,160,66,1724,1003,0,0,0,0,0,1003,0,70,6,6,0,3,85,1003,943,349,288,160,69,2812
ILOC10100204,0,23,0,0,0,0,23,0,0,19,21,14,6,60,0,4,10,8,3,0,25,0,3,0,0,0,0,3,0,30,29,29,17,6,111,0,0,0,0,0,12,12,0,30,29,29,17,18,123,13,0,0,0,0,0,13,0,3,3,0,0,0,6,13,33,32,29,17,18,142,0,723,20,3,0,0,746,0,0,278,330,183,58,849,0,65,47,19,4,0,135,0,13,3,0,0,0,16,0,801,348,352,187,58,1746,0,0,0,17,17,13,47,0,801,348,369,204,71,1793,342,0,0,0,0,0,342,0,31,4,0,0,0,35,342,832,352,369,204,71,2170
ILOC10100205,0,53,4,0,3,0,60,0,0,39,47,26,34,146,0,38,62,38,17,15,170,0,3,0,0,0,0,3,0,94,105,85,46,49,379,0,0,0,4,7,8,19,0,94,105,89,53,57,398,58,0,0,0,0,0,58,0,12,0,3,0,0,15,58,106,105,92,53,57,471,0,577,21,0,0,0,598,0,0,172,243,122,37,574,0,112,61,21,12,9,215,0,19,4,0,0,0,23,0,708,258,264,134,46,1410,0,0,0,5,7,7,19,0,708,258,269,141,53,1429,496,0,0,0,0,0,496,0,46,8,0,0,0,54,496,754,266,269,141,53,1979
ILOC10100301,0,29,3,3,0,0,35,0,0,11,24,14,5,54,0,17,27,18,4,3,69,0,3,5,0,0,0,8,0,49,46,45,18,8,166,0,0,0,0,5,0,5,0,49,46,45,23,8,171,36,0,0,0,0,0,36,0,4,0,0,0,0,4,36,53,46,45,23,8,211,0,465,9,0,0,0,474,0,0,131,130,82,28,371,0,57,34,18,3,0,112,0,7,0,0,0,0,7,0,529,174,148,85,28,964,0,0,0,0,4,6,10,0,529,174,148,89,34,974,411,0,0,0,0,0,411,0,21,3,0,0,0,24,411,550,177,148,89,34,1409
ILOC10100401,0,41,3,0,0,0,44,0,0,18,37,20,13,88,0,30,34,25,13,13,115,0,11,0,0,0,0,11,0,82,55,62,33,26,258,0,0,0,3,5,7,15,0,82,55,65,38,33,273,56,0,0,0,0,0,56,0,14,0,0,0,0,14,56,96,55,65,38,33,343,0,308,3,0,0,0,311,0,0,93,97,45,24,259,0,60,34,11,0,3,108,0,4,3,0,0,0,7,0,372,133,108,45,27,685,0,0,0,5,0,4,9,0,372,133,113,45,31,694,354,0,0,0,0,0,354,0,15,6,0,0,0,21,354,387,139,113,45,31,1069
ILOC10100402,0,15,3,0,0,0,18,0,0,8,11,6,3,28,0,7,3,0,0,3,13,0,0,0,0,0,0,0,0,22,14,11,6,6,59,0,0,0,0,0,0,0,0,22,14,11,6,6,59,9,0,0,0,0,0,9,0,3,3,0,0,0,6,9,25,17,11,6,6,74,0,220,5,0,0,0,225,0,0,70,72,64,27,233,0,16,9,4,0,0,29,0,4,0,0,0,0,4,0,240,84,76,64,27,491,0,0,0,3,0,3,6,0,240,84,79,64,30,497,155,0,0,0,0,0,155,0,9,0,0,0,0,9,155,249,84,79,64,30,661
ILOC10100403,0,13,0,0,0,0,13,0,0,4,3,5,3,15,0,11,12,6,0,4,33,0,0,0,0,0,0,0,0,24,16,9,5,7,61,0,0,0,0,0,0,0,0,24,16,9,5,7,61,19,0,0,0,0,0,19,0,3,0,0,0,0,3,19,27,16,9,5,7,83,0,72,0,0,0,0,72,0,0,13,9,10,4,36,0,9,13,5,0,0,27,0,5,0,3,0,0,8,0,86,26,17,10,4,143,0,0,0,0,3,3,6,0,86,26,17,13,7,149,101,0,0,0,0,0,101,0,3,0,0,0,0,3,101,89,26,17,13,7,253
ILOC10100501,0,43,4,0,0,0,47,0,0,34,34,19,22,109,0,33,40,21,8,6,108,0,0,0,0,0,0,0,0,76,78,55,27,28,264,0,0,0,0,0,7,7,0,76,78,55,27,35,271,52,0,0,0,0,0,52,0,12,3,0,0,0,15,52,88,81,55,27,35,338,0,913,18,0,0,0,931,0,0,309,287,213,95,904,0,188,115,53,14,9,379,0,29,5,0,0,0,34,0,1130,447,340,227,104,2248,0,0,0,10,7,8,25,0,1130,447,350,234,112,2273,1086,0,0,0,0,0,1086,0,50,14,5,0,0,69,1086,1180,461,355,234,112,3428
ILOC10100502,0,13,3,0,0,0,16,0,0,8,8,8,11,35,0,8,6,3,3,0,20,0,0,0,0,0,0,0,0,21,17,11,11,11,71,0,0,0,3,3,0,6,0,21,17,14,14,11,77,12,0,0,0,0,0,12,0,0,3,0,0,0,3,12,21,20,14,14,11,92,0,371,4,0,0,0,375,0,0,109,125,92,54,380,0,41,24,10,0,3,78,0,3,0,0,0,0,3,0,415,137,135,92,57,836,0,0,0,4,4,4,12,0,415,137,139,96,61,848,255,0,0,0,0,0,255,0,14,3,0,0,0,17,255,429,140,139,96,61,1120
ILOC10100503,0,8,3,0,0,0,11,0,0,4,3,0,0,7,0,10,12,8,6,3,39,0,4,0,0,0,0,4,0,22,19,11,6,3,61,0,0,0,0,0,3,3,0,22,19,11,6,6,64,17,0,0,0,0,0,17,0,4,0,0,0,0,4,17,26,19,11,6,6,85,0,73,0,0,0,0,73,0,0,13,11,6,4,34,0,14,0,0,3,0,17,0,0,0,0,0,0,0,0,87,13,11,9,4,124,0,0,0,0,3,3,6,0,87,13,11,12,7,130,104,0,0,0,0,0,104,0,0,0,0,0,0,0,104,87,13,11,12,7,234
ILOC10100601,0,21,0,0,0,0,21,0,0,15,8,4,6,33,0,18,13,13,7,3,54,0,5,0,0,0,0,5,0,44,28,21,11,9,113,0,0,0,3,0,3,6,0,44,28,24,11,12,119,32,0,0,0,0,0,32,0,3,0,0,0,0,3,32,47,28,24,11,12,154,0,287,6,3,0,0,296,0,0,88,92,52,15,247,0,27,17,3,5,0,52,0,6,0,0,0,0,6,0,320,111,98,57,15,601,0,0,0,4,0,0,4,0,320,111,102,57,15,605,312,0,0,0,0,0,312,0,15,3,0,0,0,18,312,335,114,102,57,15,935
ILOC10100701,0,21,3,0,0,0,24,0,0,9,17,13,10,49,0,11,8,9,6,3,37,0,4,3,0,0,0,7,0,36,23,26,19,13,117,0,0,0,3,3,3,9,0,36,23,29,22,16,126,12,0,0,0,0,0,12,0,7,0,0,0,0,7,12,43,23,29,22,16,145,0,244,5,0,0,0,249,0,0,44,50,35,13,142,0,43,22,9,3,3,80,0,7,3,0,0,0,10,0,294,74,59,38,16,481,0,0,0,0,0,0,0,0,294,74,59,38,16,481,323,0,0,0,0,0,323,0,24,0,0,0,0,24,323,318,74,59,38,16,828
ILOC10100702,0,19,0,0,0,0,19,0,0,16,18,7,12,53,0,9,6,11,3,3,32,0,3,0,0,0,0,3,0,31,22,29,10,15,107,0,0,0,3,3,6,12,0,31,22,32,13,21,119,21,0,0,0,0,0,21,0,4,3,0,0,0,7,21,35,25,32,13,21,147,0,661,15,3,0,0,679,0,0,150,211,108,47,516,0,80,57,17,7,3,164,0,20,0,0,0,0,20,0,761,222,231,115,50,1379,0,0,0,4,4,5,13,0,761,222,235,119,55,1392,591,0,0,0,0,0,591,0,41,0,0,0,0,41,591,802,222,235,119,55,2024
ILOC10100801,0,45,6,3,0,0,54,0,0,33,33,24,19,109,0,48,51,28,16,11,154,0,9,5,0,0,0,14,0,102,95,64,40,30,331,0,0,0,5,4,7,16,0,102,95,69,44,37,347,65,0,0,0,0,0,65,0,7,0,0,0,0,7,65,109,95,69,44,37,419,0,365,10,0,0,0,375,0,0,86,95,50,20,251,0,66,37,14,7,3,127,0,16,3,0,0,0,19,0,447,136,109,57,23,772,0,0,0,3,3,3,9,0,447,136,112,60,26,781,529,0,0,0,0,0,529,0,36,0,0,0,0,36,529,483,136,112,60,26,1346
ILOC10100802,0,23,5,0,0,0,28,0,0,13,19,16,11,59,0,10,3,4,3,0,20,0,5,0,0,0,0,5,0,38,21,23,19,11,112,0,0,0,0,3,0,3,0,38,21,23,22,11,115,18,0,0,0,0,0,18,0,9,0,0,0,0,9,18,47,21,23,22,11,142,0,416,9,3,0,0,428,0,0,119,141,83,42,385,0,55,39,16,0,0,110,0,9,0,0,0,0,9,0,480,167,160,83,42,932,0,0,0,4,3,4,11,0,480,167,164,86,46,943,332,0,0,0,0,0,332,0,16,0,0,0,0,16,332,496,167,164,86,46,1291
ILOC10200101,0,52,9,0,0,0,61,0,0,37,47,33,21,138,0,45,59,32,28,18,182,0,11,4,4,0,0,19,0,108,109,83,61,39,400,0,0,0,7,5,14,26,0,108,109,90,66,53,426,101,0,0,0,0,0,101,0,25,6,0,0,0,31,101,133,115,90,66,53,558,0,2155,73,9,0,0,2237,0,0,694,880,419,153,2146,0,430,245,96,32,8,811,0,43,16,4,0,3,66,0,2628,1028,989,451,164,5260,0,0,0,16,11,9,36,0,2628,1028,1005,462,173,5296,2392,0,0,0,0,0,2392,0,288,76,26,12,3,405,2392,2916,1104,1031,474,176,8093
ILOC10200201,0,31,3,3,0,0,37,0,0,9,16,6,11,42,0,21,18,17,10,3,69,0,6,0,0,0,0,6,0,58,30,36,16,14,154,0,0,0,3,3,3,9,0,58,30,39,19,17,163,25,0,0,0,0,0,25,0,10,8,0,0,0,18,25,68,38,39,19,17,206,0,1041,34,4,0,0,1079,0,0,250,252,161,47,710,0,149,87,41,13,7,297,0,37,0,0,0,0,37,0,1227,371,297,174,54,2123,0,0,0,9,8,4,21,0,1227,371,306,182,58,2144,1044,0,0,0,0,0,1044,0,74,0,0,0,0,74,1044,1301,371,306,182,58,3262
ILOC10200301,0,44,3,0,0,3,50,0,0,31,46,29,21,127,0,39,49,27,12,8,135,0,5,3,0,0,0,8,0,88,86,73,41,32,320,0,0,0,0,5,7,12,0,88,86,73,46,39,332,72,0,0,0,0,0,72,0,17,7,3,0,0,27,72,105,93,76,46,39,431,0,738,18,0,0,0,756,0,0,205,267,105,45,622,0,120,87,34,4,0,245,0,17,3,0,3,0,23,0,875,313,301,112,45,1646,0,0,0,4,3,5,12,0,875,313,305,115,50,1658,902,0,0,0,0,0,902,0,69,6,0,0,0,75,902,944,319,305,115,50,2635
ILOC10200302,0,18,4,0,0,0,22,0,0,7,11,13,5,36,0,11,9,0,3,3,26,0,0,0,0,0,0,0,0,29,20,11,16,8,84,0,0,0,0,0,3,3,0,29,20,11,16,11,87,16,0,0,0,0,0,16,0,0,0,0,0,0,0,16,29,20,11,16,11,103,0,416,12,0,0,0,428,0,0,162,191,110,44,507,0,46,26,15,8,0,95,0,9,3,0,0,0,12,0,471,203,206,118,44,1042,0,0,0,4,7,5,16,0,471,203,210,125,49,1058,249,0,0,0,0,0,249,0,14,0,0,0,0,14,249,485,203,210,125,49,1321
ILOC10200401,0,8,0,0,0,0,8,0,0,5,8,6,13,32,0,7,8,4,3,5,27,0,3,0,0,0,0,3,0,18,13,12,9,18,70,0,0,0,3,0,3,6,0,18,13,15,9,21,76,15,0,0,0,0,0,15,0,3,0,0,0,0,3,15,21,13,15,9,21,94,0,442,13,3,0,0,458,0,0,141,150,94,41,426,0,70,25,22,9,0,126,0,3,6,0,0,0,9,0,515,185,175,103,41,1019,0,0,0,3,3,3,9,0,515,185,178,106,44,1028,395,0,0,0,0,0,395,0,27,0,0,0,0,27,395,542,185,178,106,44,1450
ILOC10200402,0,3,0,0,0,0,3,0,0,3,6,3,8,20,0,4,3,0,6,5,18,0,0,0,0,0,0,0,0,7,6,6,9,13,41,0,0,0,0,0,0,0,0,7,6,6,9,13,41,6,0,0,0,0,0,6,0,0,0,0,0,0,0,6,7,6,6,9,13,47,0,39,3,0,0,0,42,0,0,5,6,3,7,21,0,5,3,0,0,0,8,0,0,3,0,0,0,3,0,44,14,6,3,7,74,0,0,0,3,3,3,9,0,44,14,9,6,10,83,49,0,0,0,0,0,49,0,4,0,0,0,0,4,49,48,14,9,6,10,136
ILOC10200501,0,13,0,0,0,0,13,0,0,10,5,8,9,32,0,9,0,10,0,0,19,0,0,0,0,0,0,0,0,22,10,15,8,9,64,0,0,0,0,0,0,0,0,22,10,15,8,9,64,9,0,0,0,0,0,9,0,5,0,0,0,0,5,9,27,10,15,8,9,78,0,624,10,3,0,0,637,0,0,172,184,98,32,486,0,66,41,18,6,0,131,0,13,0,0,0,0,13,0,703,223,205,104,32,1267,0,0,0,6,0,7,13,0,703,223,211,104,39,1280,594,0,0,0,0,0,594,0,29,0,0,0,0,29,594,732,223,211,104,39,1903
ILOC10200502,0,46,0,3,0,0,49,0,0,33,39,19,31,122,0,34,42,32,17,13,138,0,3,5,0,0,0,8,0,83,80,74,36,44,317,0,0,0,0,0,8,8,0,83,80,74,36,52,325,61,0,0,0,0,0,61,0,7,0,0,0,0,7,61,90,80,74,36,52,393,0,1735,51,6,0,0,1792,0,0,537,541,311,124,1513,0,248,168,93,27,13,549,0,40,6,0,0,0,46,0,2023,762,640,338,137,3900,0,0,0,18,13,18,49,0,2023,762,658,351,155,3949,1612,0,0,0,0,0,1612,0,113,17,0,0,0,130,1612,2136,779,658,351,155,5691
ILOC10200601,0,15,0,0,0,0,15,0,0,7,5,7,0,19,0,5,0,6,0,3,14,0,0,0,0,0,0,0,0,20,7,11,7,3,48,0,0,0,3,0,3,6,0,20,7,14,7,6,54,4,0,0,0,0,0,4,0,3,0,0,0,0,3,4,23,7,14,7,6,61,0,439,14,0,0,0,453,0,0,122,152,86,11,371,0,40,23,3,0,0,66,0,13,0,0,0,0,13,0,492,159,155,86,11,903,0,0,0,3,0,5,8,0,492,159,158,86,16,911,285,0,0,0,0,0,285,0,24,0,0,0,0,24,285,516,159,158,86,16,1220
ILOC10200602,0,26,7,0,0,0,33,0,0,12,12,8,3,35,0,10,18,9,0,0,37,0,0,0,0,0,0,0,0,36,37,21,8,3,105,0,0,0,3,0,3,6,0,36,37,24,8,6,111,29,0,0,0,0,0,29,0,4,0,3,0,0,7,29,40,37,27,8,6,147,0,254,8,0,0,0,262,0,0,71,68,30,15,184,0,42,28,14,4,4,92,0,14,0,0,0,0,14,0,310,107,82,34,19,552,0,0,0,4,3,3,10,0,310,107,86,37,22,562,296,0,0,0,0,0,296,0,25,0,0,0,0,25,296,335,107,86,37,22,883
ILOC10200603,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,3,4,0,16,0,3,0,0,0,0,3,0,9,6,3,4,0,22,0,0,0,0,0,0,0,0,9,6,3,4,0,22,4,0,0,0,0,0,4,0,3,0,0,0,0,3,4,12,6,3,4,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC10200604,0,13,3,0,0,0,16,0,0,7,16,5,5,33,0,14,9,7,0,3,33,0,0,3,0,0,0,3,0,27,22,23,5,8,85,0,0,0,0,0,3,3,0,27,22,23,5,11,88,19,0,0,0,0,0,19,0,0,0,0,0,0,0,19,27,22,23,5,11,107,0,146,4,0,0,0,150,0,0,38,18,21,3,80,0,38,10,5,4,0,57,0,0,0,0,0,0,0,0,184,52,23,25,3,287,0,0,0,3,3,3,9,0,184,52,26,28,6,296,194,0,0,0,0,0,194,0,16,0,0,0,0,16,194,200,52,26,28,6,506
ILOC10200701,0,16,0,0,0,0,16,0,0,10,9,5,9,33,0,12,14,3,5,3,37,0,5,0,0,0,0,5,0,33,24,12,10,12,91,0,0,0,3,0,3,6,0,33,24,15,10,15,97,32,0,0,0,0,0,32,0,0,3,0,0,0,3,32,33,27,15,10,15,132,0,214,8,0,0,0,222,0,0,72,94,44,5,215,0,38,23,6,0,0,67,0,10,3,0,0,0,13,0,262,106,100,44,5,517,0,0,0,0,0,3,3,0,262,106,100,44,8,520,351,0,0,0,0,0,351,0,25,0,0,0,0,25,351,287,106,100,44,8,896
ILOC10200702,0,33,0,3,0,0,36,0,0,21,28,15,15,79,0,39,40,28,16,5,128,0,9,0,0,0,0,9,0,81,61,59,31,20,252,0,0,0,4,6,6,16,0,81,61,63,37,26,268,76,0,0,0,0,0,76,0,6,0,3,0,0,9,76,87,61,66,37,26,353,0,207,9,0,0,0,216,0,0,74,63,36,10,183,0,56,29,6,0,0,91,0,7,0,0,0,0,7,0,270,112,69,36,10,497,0,0,0,0,4,0,4,0,270,112,69,40,10,501,263,0,0,0,0,0,263,0,24,0,0,0,0,24,263,294,112,69,40,10,788
ILOC10200703,0,9,0,0,0,0,9,0,0,5,5,5,7,22,0,5,5,9,0,0,19,0,0,0,0,0,0,0,0,14,10,14,5,7,50,0,0,0,3,0,0,3,0,14,10,17,5,7,53,6,0,0,0,0,0,6,0,0,0,0,0,0,0,6,14,10,17,5,7,59,0,155,10,0,0,0,165,0,0,51,64,35,13,163,0,16,6,0,0,3,25,0,0,0,0,0,0,0,0,171,67,64,35,16,353,0,0,0,3,0,0,3,0,171,67,67,35,16,356,73,0,0,0,0,0,73,0,7,0,3,0,0,10,73,178,67,70,35,16,439
ILOC10200704,0,9,0,0,0,0,9,0,0,0,8,3,6,17,0,4,14,6,3,4,31,0,3,0,0,0,0,3,0,16,14,14,6,10,60,0,0,0,0,3,7,10,0,16,14,14,9,17,70,6,0,0,0,0,0,6,0,3,0,0,0,0,3,6,19,14,14,9,17,79,0,4,0,0,0,0,4,0,0,3,3,0,0,6,0,3,3,3,0,0,9,0,0,0,0,0,0,0,0,7,6,6,0,0,19,0,0,0,0,0,0,0,0,7,6,6,0,0,19,16,0,0,0,0,0,16,0,0,0,0,0,0,0,16,7,6,6,0,0,35
ILOC10200801,0,7,0,0,0,0,7,0,0,8,5,3,9,25,0,0,4,4,3,4,15,0,0,0,0,0,0,0,0,7,12,9,6,13,47,0,0,0,0,3,12,15,0,7,12,9,9,25,62,14,0,0,0,0,0,14,0,0,0,0,0,0,0,14,7,12,9,9,25,76,0,23,6,0,0,0,29,0,0,7,4,3,4,18,0,5,5,0,0,0,10,0,0,0,0,0,0,0,0,28,18,4,3,4,57,0,0,0,0,0,0,0,0,28,18,4,3,4,57,45,0,0,0,0,0,45,0,4,0,0,0,0,4,45,32,18,4,3,4,106
